,HFE (3077)
ACH-000004,0.061037738134370925
ACH-000005,-0.2217304041985509
ACH-000007,0.17778943992073307
ACH-000009,0.10936868612154302
ACH-000011,0.09474174093431638
ACH-000012,-0.033148994393132375
ACH-000013,0.1344583327831442
ACH-000014,0.06153279574637805
ACH-000015,0.10168422547175507
ACH-000017,0.12205203686233007
ACH-000018,-0.18241356664942124
ACH-000019,0.0992772503276796
ACH-000021,0.09581057064227763
ACH-000022,0.11243423399352527
ACH-000025,-0.033459569581325004
ACH-000028,0.14802206480615265
ACH-000030,0.05857514336654467
ACH-000035,0.2601065706357301
ACH-000036,0.1276839235581263
ACH-000037,0.1021316511239456
ACH-000039,0.0830605010167227
ACH-000040,-0.00404559012794646
ACH-000041,0.26564972988991703
ACH-000042,0.09651678724193588
ACH-000045,-0.036240087165191184
ACH-000047,-0.03512972143478811
ACH-000052,0.012353806012692136
ACH-000053,0.029307106163392268
ACH-000054,-0.0013912090379754347
ACH-000055,0.2543721595915763
ACH-000060,0.03457859413171439
ACH-000067,-0.016966848734530773
ACH-000070,0.2831275685316886
ACH-000075,0.25679519032870624
ACH-000078,0.09112186217092508
ACH-000082,0.06330948512934738
ACH-000085,0.04152167634953606
ACH-000086,0.034491691046722686
ACH-000087,-0.11268001349240582
ACH-000092,0.041177459484444116
ACH-000095,0.024924262435440485
ACH-000097,0.02662549522954194
ACH-000098,0.03357819234282329
ACH-000099,0.07082468897837622
ACH-000108,0.019923946976664747
ACH-000113,0.06704269284039158
ACH-000116,0.09938107131289994
ACH-000118,0.03789228499110415
ACH-000120,0.154571490778541
ACH-000123,0.016184555030218692
ACH-000127,-0.018081208092347197
ACH-000128,0.040149912460552536
ACH-000132,0.180318840037507
ACH-000133,0.048788090243049816
ACH-000137,0.07530217222074584
ACH-000138,-0.03501289433709437
ACH-000142,0.1075057741080578
ACH-000143,0.012095359744213729
ACH-000146,0.024473549059127103
ACH-000148,0.17366482130142832
ACH-000150,0.020150907172976483
ACH-000152,0.1077865099256056
ACH-000153,0.14149647013666825
ACH-000159,0.10174395826255256
ACH-000160,0.06488060646851969
ACH-000163,-0.012126451307901204
ACH-000167,0.020025234952231952
ACH-000168,0.07485305189990207
ACH-000169,0.031858397661710565
ACH-000178,-0.017575373352184138
ACH-000183,0.0020954791163840143
ACH-000188,0.08179503519825937
ACH-000189,-0.18393603176138915
ACH-000190,0.004006349796255653
ACH-000198,0.07577697501580719
ACH-000203,0.013250262151777705
ACH-000204,0.14666974110112324
ACH-000206,-0.043222625400797465
ACH-000207,-0.08954793227111121
ACH-000208,0.18333219709368184
ACH-000210,-0.14699350882438394
ACH-000211,0.06256948125940581
ACH-000215,0.06187087494617272
ACH-000221,0.07006659018776616
ACH-000222,-0.060374226043905126
