,TNFAIP1 (7126)
ACH-000004,0.005283430053772871
ACH-000005,0.15756747771887114
ACH-000007,0.11587640547631373
ACH-000009,0.07884346000505907
ACH-000011,0.08326007775238284
ACH-000012,-0.02403315673753573
ACH-000013,0.05764145581712288
ACH-000014,0.04684850363141415
ACH-000015,0.15385696784424258
ACH-000017,-0.037436006098624776
ACH-000018,0.2081799633476696
ACH-000019,-0.041141704191901635
ACH-000021,0.06545121941269312
ACH-000022,-0.1821671749145175
ACH-000025,0.19363572477854515
ACH-000028,0.07428415572264423
ACH-000030,0.025634575730379233
ACH-000035,-0.08544633162589914
ACH-000036,-0.09892651858545287
ACH-000037,0.03254888376116233
ACH-000039,0.06840438905835082
ACH-000040,0.18720621428636688
ACH-000041,-0.08849711651373933
ACH-000042,0.10522524265554127
ACH-000045,0.15622227358816745
ACH-000047,0.07641573982067303
ACH-000052,0.04791090625067898
ACH-000053,0.020898836313309292
ACH-000054,0.09598858137614344
ACH-000055,0.06675224968808131
ACH-000060,0.22150671717282205
ACH-000067,0.17034626522250607
ACH-000070,0.002668045202739395
ACH-000075,0.05604159205414621
ACH-000078,0.06379461639687818
ACH-000082,0.05978152892813547
ACH-000085,0.021971769704976656
ACH-000086,0.0019479866937952047
ACH-000087,0.015588514185444841
ACH-000092,0.12230178002186146
ACH-000095,0.11153394879204848
ACH-000097,0.08559808911264995
ACH-000098,0.21199048664763956
ACH-000099,0.08226862566257473
ACH-000108,0.11198268281157348
ACH-000113,0.0851766060682674
ACH-000116,0.1269063312706596
ACH-000118,0.07514363638466638
ACH-000120,0.17666343338732762
ACH-000123,0.10335515398390653
ACH-000127,0.09995811572480942
ACH-000128,0.22307194285601067
ACH-000132,0.08299357065486658
ACH-000133,0.07404559548612791
ACH-000137,0.003710284168173017
ACH-000138,0.033407945854793696
ACH-000142,0.03769650617354039
ACH-000143,-0.09686844244360028
ACH-000146,0.06447150451311855
ACH-000148,0.07560995678520309
ACH-000150,0.13934425142024376
ACH-000152,-0.030067638006917138
ACH-000153,0.06383048850641893
ACH-000159,0.13272764972281992
ACH-000160,0.002847164525870284
ACH-000163,0.027018771434256347
ACH-000167,0.407201375808813
ACH-000168,0.2091642632333144
ACH-000169,0.13438698139344782
ACH-000178,0.01731432501577419
ACH-000183,0.04524422592826905
ACH-000188,0.01046325613261402
ACH-000189,-0.10550076379633476
ACH-000190,0.1045047281264488
ACH-000198,-0.036144498839111305
ACH-000203,-0.32032154442964444
ACH-000204,-0.1076716855163722
ACH-000206,0.0012679008643540846
ACH-000207,-0.07852391705683802
ACH-000208,0.029896082141546317
ACH-000210,0.262059939999408
ACH-000211,0.06015394297902674
ACH-000215,0.0950284508547928
ACH-000221,-0.04886433368661397
ACH-000222,-0.011309722626106472
ACH-000223,0.13846088771233245
ACH-000226,-0.01757117923798549
ACH-000227,0.014057588537993354
ACH-000228,0.06909430545325777
ACH-000231,-0.0010386692615180007
ACH-000232,0.13014423456730242
ACH-000233,0.12937025574464958
ACH-000234,0.07922702681045432
ACH-000235,0.04672868092498753
ACH-000237,0.1456996281080481
ACH-000238,0.09231494372280008
ACH-000242,-0.053699648197720405
ACH-000243,-0.06401086626430866
ACH-000244,0.1148375926711679
ACH-000246,0.1668498394220322
ACH-000248,-0.053744757488998166
ACH-000250,0.03342851961793012
ACH-000251,0.11383565931048845
ACH-000252,0.0932687494711382
ACH-000253,0.08473527852563227
ACH-000255,-0.0952912235787928
ACH-000256,-0.12468394551261662
ACH-000257,0.09051588994655126
ACH-000258,-0.015167683604730675
ACH-000259,0.045707177126089016
ACH-000260,0.09143589323525228
ACH-000261,0.03736117213350894
ACH-000262,0.17115660607890446
ACH-000263,0.06579361459906735
ACH-000264,-0.05955752145181125
ACH-000265,0.1748228296946728
ACH-000266,0.07129210207898541
ACH-000272,0.022306059320938883
ACH-000274,0.08280624172522921
ACH-000277,0.22400910569332425
ACH-000278,0.15763224464293854
ACH-000279,0.04156579466585248
ACH-000280,0.10643462541997148
ACH-000281,0.14834589632052378
ACH-000288,0.034621306133113185
ACH-000291,0.00199010431443915
ACH-000293,0.04160055736188266
ACH-000294,-0.07650695810240747
ACH-000295,-0.00046371784078155207
ACH-000296,-0.01847540144469135
ACH-000302,0.11178083760133224
ACH-000304,0.1890461076581432
ACH-000307,0.07622236566301338
ACH-000308,0.11464317777857362
ACH-000310,0.0779621451190358
ACH-000311,0.06423377114961787
ACH-000312,0.06084104308962141
ACH-000315,0.005597069486040935
ACH-000316,0.13411172018704698
ACH-000317,0.17233463635586815
ACH-000318,0.2129813241878472
ACH-000319,-0.0024749563140643387
ACH-000320,0.20669928438785765
ACH-000322,0.16373783211234286
ACH-000323,0.002271539343626493
ACH-000324,0.07469980300712385
ACH-000329,0.0492138758964568
ACH-000330,0.12807222772287566
ACH-000331,0.13136534154827426
ACH-000332,0.08757340291656494
ACH-000334,-0.06818141416031834
ACH-000335,-0.1483407830737929
ACH-000336,0.17021213836625007
ACH-000337,0.13545337168816346
ACH-000338,0.3257158443605665
ACH-000339,0.04448773170244831
ACH-000341,0.09969122406919756
ACH-000348,0.10439164601370177
ACH-000350,0.12292193180934613
ACH-000352,0.14594471210884916
ACH-000356,-0.040815872861779526
ACH-000361,0.042055393890789584
ACH-000362,0.12235940645181848
ACH-000363,0.0650027879681719
ACH-000364,0.16654820406596496
ACH-000365,-0.009441335000457084
ACH-000366,0.012228870418433485
ACH-000368,0.07796530435957556
ACH-000374,0.06523568436780333
ACH-000375,0.13402934802033994
ACH-000376,0.062444835767320524
ACH-000381,0.01826072832517605
ACH-000383,-0.030237493957719564
ACH-000387,-0.018213524405414672
ACH-000389,0.21966651023862496
ACH-000390,-0.05061373674970737
ACH-000393,0.09000218459461258
ACH-000395,-0.014498239456407228
ACH-000396,-0.021490447484559017
ACH-000397,0.07648218857826272
ACH-000401,0.14828500006287346
ACH-000402,0.09796533331191704
ACH-000403,0.02749430507706354
ACH-000404,0.04783753313899637
ACH-000406,0.049663952350026526
ACH-000407,0.12206742069993505
ACH-000408,0.037799735270035835
ACH-000410,0.13831794556978402
ACH-000411,0.05021768461412837
ACH-000414,0.06603756199002761
ACH-000415,-0.029694233566351782
ACH-000416,-0.016280475102920938
ACH-000420,0.039339228636948616
ACH-000421,-0.0051115859711670895
ACH-000424,0.07105771312320433
ACH-000425,0.12046616996483242
ACH-000426,0.07571173770755442
ACH-000427,0.05954452554537065
ACH-000433,0.09945745317967784
ACH-000435,0.0066843176469928295
ACH-000436,-0.09207856038424267
ACH-000444,0.08502626755386587
ACH-000445,0.007874294418643497
ACH-000448,0.11351419155809853
ACH-000450,0.10393133035885396
ACH-000452,0.021422338762692648
ACH-000454,0.25785384781519044
ACH-000458,0.051580090031761366
ACH-000459,0.08101685675810452
ACH-000460,0.12973035316570786
ACH-000461,0.02662922693917174
ACH-000463,-0.03319148567019063
ACH-000464,0.07375498568332052
ACH-000466,0.2497631830103604
ACH-000467,0.09325359560916036
ACH-000468,0.05318729775553288
ACH-000469,0.07160426491958298
ACH-000470,0.17198374329913962
ACH-000471,0.040509150357912235
ACH-000472,0.047222826318448034
ACH-000473,0.07102570187141506
ACH-000475,0.08424949725474093
ACH-000476,0.17327900158942444
ACH-000477,0.04715826705968358
ACH-000479,0.06891821639508999
ACH-000480,0.21348735431034327
ACH-000481,0.029069183477077223
ACH-000483,0.10183568702945396
ACH-000484,0.05353616501491108
ACH-000485,0.0608475746908564
ACH-000486,0.06969016451536945
ACH-000487,0.02634533209461786
ACH-000488,0.11215855857881163
ACH-000490,0.07775047643770087
ACH-000491,-0.04236755406088278
ACH-000495,-0.013279008161607849
ACH-000496,0.02236216493414344
ACH-000499,-0.0570765740241287
ACH-000500,0.07414917349276218
ACH-000502,0.032827490625032416
ACH-000503,0.22301716671761845
ACH-000505,0.1641730656508201
ACH-000507,0.012355093240597477
ACH-000510,0.05596224768683542
ACH-000511,0.13052994927769165
ACH-000512,0.10100250045464786
ACH-000516,0.08339694500266454
ACH-000517,0.10461490238413844
ACH-000518,0.062465432788700925
ACH-000520,-0.08273475695488687
ACH-000521,-0.011645664429482692
ACH-000522,0.17581973175480695
ACH-000524,0.029190078987494924
ACH-000527,0.14080280263387718
ACH-000528,0.09818803189548453
ACH-000537,0.023027568669658008
ACH-000541,0.22145437390886774
ACH-000542,0.030722489440853817
ACH-000544,0.15906412166206807
ACH-000545,0.14454085872806205
ACH-000547,-0.09256214585860884
ACH-000548,0.09417784965317304
ACH-000549,0.049228469099926266
ACH-000550,0.2569434999170583
ACH-000552,-0.07427037600567565
ACH-000556,0.00012157523156864993
ACH-000557,0.009627213029617478
ACH-000569,-0.014102750139694406
ACH-000570,0.16094681212064033
ACH-000571,0.09199365763571232
ACH-000573,0.07335620201599671
ACH-000576,0.09995715506475156
ACH-000579,0.1865820247216568
ACH-000580,-0.005913163445790836
ACH-000584,0.01058012153944601
ACH-000585,-0.00203000066657058
ACH-000588,-0.13091448200781974
ACH-000589,0.1002881354219898
ACH-000591,0.09361718745132652
ACH-000593,0.0375528506824553
ACH-000600,0.028845893353896705
ACH-000601,0.03303005589995228
ACH-000605,0.060024129625235165
ACH-000606,0.0799108695069493
ACH-000608,0.06315513324630319
ACH-000614,-0.011996314497874416
ACH-000616,0.17154330047325886
ACH-000618,-0.031207326032295563
ACH-000619,-0.007038589062993577
ACH-000620,0.0941974660547216
ACH-000621,0.07992924095895021
ACH-000622,0.04637009772269441
ACH-000623,-0.14815537996379413
ACH-000624,0.0742993225886493
ACH-000627,0.16468676224974746
ACH-000630,0.1581016696648158
ACH-000631,0.17064219609267547
ACH-000632,0.06590199805903332
ACH-000633,0.10492381703592296
ACH-000637,0.016656014087102884
ACH-000638,0.1665898562587192
ACH-000646,0.16409457668012306
ACH-000647,0.04490379807815086
ACH-000648,0.1415853317892375
ACH-000649,0.10586820424859454
ACH-000651,0.001323427943768791
ACH-000652,-0.038065469325319165
ACH-000653,-0.0141673899772518
ACH-000657,0.07671149684878513
ACH-000658,-0.040933522633627366
ACH-000661,0.0909249203540628
ACH-000662,0.14706737833949288
ACH-000663,0.11208897336678328
ACH-000665,0.07573146256462651
ACH-000671,0.02730268162856213
ACH-000672,0.0751168888204586
ACH-000673,0.0703618096077158
ACH-000676,0.04503581266760645
ACH-000677,0.17059790532432598
ACH-000681,0.2530771295093736
ACH-000683,0.12654302009602195
ACH-000684,0.005934288665692918
ACH-000688,0.07443251722720241
ACH-000693,0.011126274301312982
ACH-000694,0.015620550672894674
ACH-000695,0.014960201064629444
ACH-000696,0.014508409694328497
ACH-000697,0.06846753628688806
ACH-000699,0.058252946106887776
ACH-000701,0.2130380767534117
ACH-000706,-0.03358991753195428
ACH-000711,0.08404870786291244
ACH-000713,-0.10639863002578674
ACH-000714,0.004646031508956195
ACH-000718,0.11886674821644765
ACH-000720,0.01297249592252882
ACH-000721,-0.05222834279910117
ACH-000724,0.1186415956937263
ACH-000725,-0.04831107938302588
ACH-000732,0.03707411600481697
ACH-000734,0.17199455398220334
ACH-000735,0.12792788226514867
ACH-000736,0.1584485168587656
ACH-000738,0.17441015864655876
ACH-000746,0.0972697565076929
ACH-000747,0.00786489183330403
ACH-000748,0.0740401144619905
ACH-000753,0.043632000961658236
ACH-000756,-0.013542167090173892
ACH-000757,0.0795248749585551
ACH-000758,0.008561587976512736
ACH-000760,0.1303057170084492
ACH-000762,0.06284789997163655
ACH-000763,0.027936447218063192
ACH-000764,0.18781378265838555
ACH-000765,0.16793183652578536
ACH-000766,0.03858890192836159
ACH-000767,-0.040497590904926016
ACH-000768,0.2302710045745289
ACH-000769,0.024255370511278164
ACH-000770,0.0928054927958684
ACH-000771,0.06288919646866703
ACH-000773,-0.005891178247338092
ACH-000776,-0.03655639873678277
ACH-000777,0.0959335990346427
ACH-000778,0.0075472105193465375
ACH-000781,0.09718887585054313
ACH-000782,0.010506076010002809
ACH-000783,0.18233426975657774
ACH-000784,0.09069105069838136
ACH-000785,0.10194573227694652
ACH-000787,0.05375388508962664
ACH-000788,0.035857090102648384
ACH-000791,-0.05318209066458488
ACH-000792,0.029376220569596524
ACH-000794,0.03151166462138031
ACH-000796,0.08573945908042098
ACH-000798,0.09045683647340662
ACH-000799,0.14050690220220127
ACH-000800,0.15712482683575954
ACH-000802,0.11623135518214694
ACH-000804,0.044726414356108635
ACH-000805,0.16360939343759895
ACH-000809,-0.04818109854448234
ACH-000810,0.04853709683421282
ACH-000811,0.035057986041379934
ACH-000817,-0.2428942949855875
ACH-000819,0.19356952359590213
ACH-000820,-0.02546127106517525
ACH-000821,-0.05026975934123392
ACH-000822,0.040867072759882016
ACH-000823,-0.08345410852531794
ACH-000824,0.13571264925506651
ACH-000827,0.07458364950258171
ACH-000829,0.07957283126690673
ACH-000831,-0.01594365128385948
ACH-000832,0.004187665837686463
ACH-000833,0.13568586849357722
ACH-000834,0.03614290384281232
ACH-000835,0.10058933509870582
ACH-000836,0.17946751706180966
ACH-000837,0.05819200873501895
ACH-000838,-0.12505201760267362
