,TXNL4B (54957)
ACH-000507,-0.7267803422499989
ACH-000510,-0.6061380371772092
ACH-000511,-0.6778259836346547
ACH-000512,-0.5160076963546236
ACH-000516,-0.6395874059963328
ACH-000517,-0.5774578219112892
ACH-000518,-0.7875482604233018
ACH-000520,-0.5445229577183167
ACH-000521,-0.7312744047211077
ACH-000522,-0.65519376720118
ACH-000524,-0.6846018091527755
ACH-000527,-0.4424648961888754
ACH-000528,-0.7515518816515631
ACH-000537,-0.6715028145997897
ACH-000541,-0.4502144448554518
ACH-000542,-0.6153127864987677
ACH-000544,-0.5187894075154272
ACH-000545,-0.8025156712236687
ACH-000547,-0.6007241491072851
ACH-000548,-0.8034121547815336
ACH-000549,-0.8285307578171314
ACH-000550,-0.6668607123251759
ACH-000552,-0.6659869078157974
ACH-000556,-0.6223360326853206
ACH-000557,-0.6260844602189755
ACH-000569,-0.4421929953184826
ACH-000570,-0.6466220179844971
ACH-000571,-0.5662155623848807
ACH-000573,-0.5895554293753029
ACH-000576,-0.5818062140662045
ACH-000579,-0.552137506642041
ACH-000580,-0.6375610007885042
ACH-000584,-0.8128847616938931
ACH-000585,-0.5025472457016485
ACH-000588,-0.5202711967508256
ACH-000589,-0.4203654333020875
ACH-000591,-0.5762680944643659
ACH-000593,-0.7682572121980326
ACH-000600,-0.35059162229634705
ACH-000601,-0.5782187856812651
ACH-000605,-0.8285373514669918
ACH-000606,-0.6220321726272268
ACH-000608,-0.2100197764188684
ACH-000614,-0.5301720592654563
ACH-000616,-0.521462093712648
ACH-000618,-0.5427034709903422
ACH-000619,-0.5162606331214364
ACH-000620,-0.4281721162296701
ACH-000621,-0.3196570176198579
ACH-000622,-0.5911396422713513
ACH-000623,-0.6484019740361584
ACH-000624,-0.7570536662192923
ACH-000627,-0.4819464150614048
ACH-000630,-0.5673734700947185
ACH-000631,-0.4610682864801153
ACH-000632,-0.7745276428296876
ACH-000633,-0.442032152167684
ACH-000637,-0.5484080006999302
ACH-000638,-0.4213931340337359
ACH-000646,-0.4559542923909446
ACH-000647,-0.95858737804219
ACH-000648,-0.587737314915156
ACH-000649,-0.5777456377969371
ACH-000651,-0.20270513571846013
ACH-000652,-0.4640218785766034
ACH-000653,-0.6063720591721686
ACH-000657,-0.6114825279382741
ACH-000658,-0.7625167531525695
ACH-000661,-0.3853157729084892
ACH-000662,-0.4604760704628398
ACH-000663,-0.4869768272250232
ACH-000665,-0.7373376726155644
ACH-000671,-0.2801405535632226
ACH-000672,-0.3136090970775584
ACH-000673,-0.6981973805562144
ACH-000676,-0.561748673018446
ACH-000677,-0.10848547017614107
ACH-000681,-0.4822177505603073
ACH-000683,-0.6561285354031401
ACH-000684,-0.514562595023504
ACH-000688,-0.6421908211669605
ACH-000693,-0.5412263989747025
ACH-000694,-0.5799913336332223
ACH-000695,-0.5267563298897122
ACH-000696,-0.659172275955043
ACH-000697,-0.3754056686626877
ACH-000699,-0.9382682667620771
ACH-000701,-0.4648785598729882
ACH-000706,-0.5739078154997354
ACH-000711,-0.6863114283447876
ACH-000713,-0.8339275175639912
ACH-000714,-0.634180257380706
ACH-000718,-0.702230060971533
ACH-000720,-0.646357732860313
ACH-000721,-0.7076795004500774
ACH-000724,-0.5155444381202032
ACH-000725,-0.6131893137139955
ACH-000732,-0.7050261325654171
ACH-000734,-0.581748886308001
ACH-000735,-0.654769561114229
ACH-000736,-0.5106932067384427
ACH-000738,-0.795867697777999
ACH-000746,-0.8962435834740491
ACH-000747,-0.5847238927367842
ACH-000748,-0.6822146908117793
ACH-000753,-0.6991317283056726
ACH-000756,-0.6064112908109971
ACH-000757,-0.6136873206622245
ACH-000758,-0.5043671684813869
ACH-000760,-0.8098205682438606
ACH-000762,-0.5647769416412919
ACH-000763,-0.4170018706280556
ACH-000764,-0.5398577859792774
ACH-000765,-0.4833361721410369
ACH-000766,-0.5666866949065489
ACH-000767,-0.6425494885896283
ACH-000768,-0.7642649942684309
ACH-000769,-0.6400220177511771
ACH-000770,-0.6185528291829608
ACH-000771,-0.6348053229483316
ACH-000773,-0.4223936443144324
ACH-000776,-0.4961679170230027
ACH-000777,-0.6894974456938102
ACH-000778,-0.6470462397118235
ACH-000781,-0.6769160475697427
ACH-000782,-0.6038378835923421
ACH-000783,-0.7845422857021426
ACH-000784,-0.6191124999423456
ACH-000785,-0.660451630379724
ACH-000787,-0.7320494677832279
ACH-000788,-0.7505432094931558
ACH-000791,-0.8730885255965238
ACH-000792,-0.6684571285695206
ACH-000794,-0.6190007685231559
ACH-000796,-0.5304686802471119
ACH-000798,-0.7468419761157613
ACH-000799,-0.5978185825416206
ACH-000800,-0.6998847653193471
ACH-000802,-0.5021690238548753
ACH-000804,-0.515359415567932
ACH-000805,-0.5198486902864927
ACH-000809,-0.540579072595083
ACH-000810,-0.3318069107941876
ACH-000811,-0.5890694758730596
ACH-000817,-0.7698759922306571
ACH-000819,-0.7252997063584176
ACH-000820,-1.1399321879606237
ACH-000821,-0.8926231576456302
ACH-000822,-0.4455035880298803
ACH-000823,-0.6638283508133053
ACH-000824,-0.4467739155711336
ACH-000827,-0.7405154219162803
ACH-000829,-0.5036878334790661
ACH-000831,-0.6460799909624098
ACH-000832,-0.7958925219563885
ACH-000833,-0.3618748121065431
ACH-000834,-0.7107466100540607
ACH-000835,-0.6176165910616849
ACH-000836,-0.7535762819078975
ACH-000837,-0.52818743847992
ACH-000838,-0.6996340439418771
ACH-000839,-0.6508806492781346
ACH-000840,-0.4805239352702474
ACH-000841,-0.8062324302542883
ACH-000843,-0.5250520515190212
ACH-000846,-0.5099835290429205
ACH-000847,-0.8328313821606246
ACH-000848,-0.6420575723108403
ACH-000849,-0.8509606297417172
ACH-000851,-0.5939580487068402
ACH-000855,-0.5229175259511248
ACH-000856,-0.3445769900005855
ACH-000858,-0.5761310024002411
ACH-000859,-0.923573903468357
ACH-000861,-0.339825128182724
ACH-000862,-0.5534844827967615
ACH-000865,-0.3659860480677336
ACH-000866,-0.740823507055576
ACH-000867,-0.7826944604232982
ACH-000869,-0.5215251252509567
ACH-000872,-0.7215103212410204
ACH-000873,-0.6428267543745266
ACH-000876,-0.7095829170380284
ACH-000878,-0.7864809771839496
ACH-000880,-0.5604019983651651
ACH-000881,-0.5176279392450777
ACH-000882,-0.5952976146264107
ACH-000884,-0.8205302014042599
ACH-000885,-0.4199722441221431
ACH-000887,-0.6933484413778861
ACH-000889,-0.3572444607455245
ACH-000896,-0.7448917782845388
ACH-000898,-0.7045795547062502
ACH-000900,-0.5500338182971234
ACH-000901,-0.5450271731445869
ACH-000905,-0.6918051687258391
ACH-000906,-0.6657738803132174
ACH-000907,-0.5284492834474844
ACH-000910,-0.7553104262711667
ACH-000911,-0.6041243928364599
ACH-000912,-0.6775677873958172
ACH-000913,-0.7225253463267052
ACH-000915,-0.5985135315293666
ACH-000916,-0.5367731543216226
ACH-000917,-0.545412510080686
ACH-000920,-0.693538525676866
ACH-000921,-0.9107256409622442
ACH-000924,-0.7069982126777037
ACH-000926,-0.5817580729385733
ACH-000928,-0.6016634256859645
ACH-000929,-0.7006001379209672
ACH-000932,-0.5213451102301747
ACH-000935,-0.4463706804797277
ACH-000936,-0.5184770406024791
ACH-000937,-0.4687533129083845
ACH-000938,-0.5414531931554635
ACH-000939,-0.8150739936687195
ACH-000941,-0.4914734250797361
ACH-000943,-0.4532476170893819
ACH-000946,-0.6454501952490107
ACH-000947,-0.5765852379550919
ACH-000948,-0.4402066556295872
ACH-000950,-0.6258357723151405
ACH-000953,-0.7846650824724434
ACH-000954,-0.5696224363708751
ACH-000957,-0.3672708995047919
ACH-000958,-0.34476893366751643
ACH-000960,-0.7742851211018459
ACH-000963,-0.6549131591761086
ACH-000968,-0.6530724265626552
ACH-000969,-0.4721805788877232
ACH-000972,-1.002810980270145
ACH-000973,-0.7421182055586361
ACH-000974,-0.5638071413924677
ACH-000978,-0.6877167031346376
ACH-000984,-0.30646040878588365
ACH-000986,-0.6667043725912883
ACH-000988,-0.62480856747613
ACH-000993,-0.5440871813876674
ACH-000994,-0.5487632142130665
ACH-000996,-0.6645414853363275
ACH-001001,-0.5662893940163589
ACH-001020,-0.739059843850303
ACH-001028,-0.6405852292995629
ACH-001031,-0.6131338909269296
ACH-001038,-0.51612199640315
ACH-001048,-0.3713538021805736
ACH-001050,-0.5205864184006928
ACH-001053,-0.3979497099313941
ACH-001054,-0.596052838420232
ACH-001061,-0.6338382232590726
ACH-001067,-0.5291890179549296
ACH-001075,-0.6766140196791521
ACH-001096,-0.5598983099596425
ACH-001111,-0.5118121803397527
ACH-001119,-0.41028161729087337
ACH-001128,-0.9087799108668534
ACH-001134,-0.5452349146990949
ACH-001151,-0.5566799310492178
ACH-001163,-0.570843461602537
ACH-001164,-0.43507986762262174
ACH-001183,-0.5820074490327277
ACH-001192,-0.7065438689028285
ACH-001193,-0.8785411571131911
ACH-001196,-0.604218592449213
ACH-001197,-0.5330772695063943
ACH-001205,-0.5911562515091567
ACH-001211,-0.9773699758079512
ACH-001212,-0.7324992756735491
ACH-001228,-0.7964589981865483
ACH-001232,-0.7147530951919232
ACH-001239,-0.5454471398398367
ACH-001270,-0.5791797279088841
ACH-001274,-0.3689816124966259
ACH-001275,-0.5409453212989901
ACH-001277,-0.5675935167645889
ACH-001278,-0.5161381562242269
ACH-001280,-0.8318444754667343
ACH-001283,-0.4161918220334661
ACH-001289,-0.3744639534913767
ACH-001300,-0.4993254821715163
ACH-001301,-0.8009336844460115
ACH-001302,-0.5914101780362022
ACH-001306,-0.6754968635108116
ACH-001318,-0.7583352891403269
ACH-001322,-0.6198721013042305
ACH-001328,-0.6151952236413897
ACH-001332,-0.7385267881502332
ACH-001336,-0.6420148829045378
ACH-001346,-0.5602250618022886
ACH-001353,-0.7307538316139085
ACH-001354,-0.6964080836061637
ACH-001367,-0.4946830036115625
ACH-001368,-0.4967498420271883
ACH-001374,-0.8544938029445077
ACH-001377,-0.5246588461651156
ACH-001380,-0.6293137979313924
ACH-001391,-0.4532502084544462
ACH-001408,-0.6588930072359233
ACH-001430,-0.6013879760484504
ACH-001431,-0.761982594913491
ACH-001450,-0.5810466507276519
ACH-001496,-0.8420453961068058
ACH-001500,-0.747880468704976
ACH-001523,-0.6367791419034485
ACH-001532,-0.5382057214199856
ACH-001550,-0.6074123143321163
ACH-001552,-0.8436198163495484
ACH-001554,-0.5933759578316217
ACH-001654,-0.6419290975379082
ACH-001735,-0.4275471160347585
ACH-001736,-0.7635544731430889
ACH-001737,-0.649465270828056
ACH-001740,-0.6173422011188113
ACH-001745,-0.4829923196875574
ACH-001765,-0.6209378663978801
