,AFG3L2 (10939)
ACH-000627,-0.6671753189543191
ACH-000630,-0.7625721880545386
ACH-000631,-0.6028892693945511
ACH-000632,-0.9073512134768384
ACH-000633,-1.1624580510597116
ACH-000637,-0.6768585347956535
ACH-000638,-0.8856021245338229
ACH-000646,-0.808546473527378
ACH-000647,-0.6618090845880449
ACH-000648,-1.0801253941853393
ACH-000649,-0.8099491456031439
ACH-000651,-0.7701598866065137
ACH-000652,-1.0128364349716032
ACH-000653,-0.5799904301900722
ACH-000657,-0.6799011267192067
ACH-000658,-0.6669644953821038
ACH-000661,-0.7254177611501096
ACH-000662,-0.9246780619297179
ACH-000663,-0.54840944941931
ACH-000665,-0.4680172458648907
ACH-000671,-1.0330820545941055
ACH-000672,-0.7300350094777616
ACH-000673,-0.5451570912896709
ACH-000676,-1.0749533541091916
ACH-000677,-1.1530463728201714
ACH-000681,-0.8615921242698151
ACH-000683,-1.1046080376992498
ACH-000684,-0.8151911302720526
ACH-000688,-0.8417767790619196
ACH-000693,-0.7796082639214278
ACH-000694,-1.0223942307207683
ACH-000695,-0.4310912967730601
ACH-000696,-0.7739615123221553
ACH-000697,-0.9030930814515832
ACH-000699,-0.9507214149536172
ACH-000701,-0.7380022580475857
ACH-000706,-0.7389896423104175
ACH-000711,-0.8892074214001751
ACH-000713,-0.7986248487799695
ACH-000714,-0.7124332241874838
ACH-000718,-0.8891634932012188
ACH-000720,-0.8623705533140764
ACH-000721,-0.9067706380994076
ACH-000724,-0.9208152555982686
ACH-000725,-0.6977047836637761
ACH-000732,-0.9649171376667529
ACH-000734,-0.9595112473431994
ACH-000735,-0.7987166764856269
ACH-000736,-0.7471465574695811
ACH-000738,-0.8044140514699681
ACH-000746,-0.8175815767309288
ACH-000747,-0.9295769633537344
ACH-000748,-0.7416340738707885
ACH-000753,-0.5549080582358515
ACH-000756,-0.6343761438631873
ACH-000757,-0.6139361753135186
ACH-000758,-0.9715342776429172
ACH-000760,-0.8965658877515547
ACH-000762,-0.8074573359551651
ACH-000763,-0.7848755029662062
ACH-000764,-0.9170074325931018
ACH-000765,-0.6949288984892908
ACH-000766,-0.9511830498514474
ACH-000767,-0.9232158850609108
ACH-000768,-0.71188942859042
ACH-000769,-0.8974944902685563
ACH-000770,-0.7950381921177347
ACH-000771,-0.9531428575019428
ACH-000773,-0.8656215891558938
ACH-000776,-0.7618945024882456
ACH-000777,-0.8083478911750309
ACH-000778,-0.9538632706048784
ACH-000781,-0.8294403412765352
ACH-000782,-0.7834071448179206
ACH-000783,-0.8318427856270354
ACH-000784,-0.9334234317518442
ACH-000785,-1.0179230849451963
ACH-000787,-0.7846168158709844
ACH-000788,-0.7475780437155227
ACH-000791,-0.7444323288571096
ACH-000792,-1.0038392971778678
ACH-000794,-0.8741984104217998
ACH-000796,-0.6892456853267824
ACH-000798,-0.5505636379538242
ACH-000799,-0.9885645805895203
ACH-000800,-0.8841888330521991
ACH-000802,-0.8862258150116142
ACH-000804,-0.8741672164762474
ACH-000805,-0.8689898856315423
ACH-000809,-0.6160275958758914
ACH-000810,-0.9171432199084608
ACH-000811,-0.5949889856059671
ACH-000817,-0.7680141319264427
ACH-000819,-0.8132034290163122
ACH-000820,-1.0502320338605708
ACH-000821,-0.7864121380713235
ACH-000822,-1.139619794481879
ACH-000823,-0.8035590302049348
ACH-000824,-0.9113740921727654
ACH-000827,-0.7941758879589809
ACH-000829,-0.7249445509516471
ACH-000831,-1.0158836745113822
ACH-000832,-0.9064387213318936
ACH-000833,-1.0584862079776964
ACH-000834,-0.8133259450523237
ACH-000835,-0.9327775562309132
ACH-000836,-0.8077214749112538
ACH-000837,-0.8707501189884216
ACH-000838,-0.66635079181447
ACH-000839,-1.012730027285789
ACH-000840,-0.9265636753211198
ACH-000841,-0.9847169028295756
ACH-000843,-0.7429395972825976
ACH-000846,-1.1350295392144858
ACH-000847,-1.2296421392749208
ACH-000848,-0.7496320210934194
ACH-000849,-0.3663079099926771
ACH-000851,-0.9875316790007208
ACH-000855,-0.9058238538512507
ACH-000856,-0.7421216889465128
ACH-000858,-1.0019554621578914
ACH-000859,-1.0998872408973592
ACH-000861,-0.7191698026608389
ACH-000862,-0.6847990328656807
ACH-000865,-0.6591524521909118
ACH-000866,-0.8040723261292863
ACH-000867,-0.5896886669233125
ACH-000869,-1.1029361157061215
ACH-000872,-0.8377066819878107
ACH-000873,-0.8678481530518617
ACH-000876,-1.2889826921442555
ACH-000878,-0.6804325822011982
ACH-000880,-0.4715501059968633
ACH-000881,-0.7446679202151554
ACH-000882,-0.9003216462900674
ACH-000884,-0.6989125730105903
ACH-000885,-0.913286457352342
ACH-000887,-1.054984022441999
ACH-000889,-0.3855820039872892
ACH-000896,-0.521347912399494
ACH-000898,-0.8005276408795859
ACH-000900,-0.5871384416791352
ACH-000901,-0.8080383825149644
ACH-000905,-0.9623474288427306
ACH-000906,-0.7872891043005766
ACH-000907,-0.8713403411282381
ACH-000910,-0.6570079934699606
ACH-000911,-1.0073574115857584
ACH-000912,-0.7868585154806623
ACH-000913,-0.8161927735142741
ACH-000915,-0.8449614646637055
ACH-000916,-0.4289222656408464
ACH-000917,-0.7724989345107219
ACH-000920,-0.8852665157250129
ACH-000921,-0.7247762645905234
ACH-000924,-0.9135730104931322
ACH-000926,-0.9531445761671358
ACH-000928,-0.6853441161027722
ACH-000929,-0.5911636498345882
ACH-000932,-0.9411465295191668
ACH-000935,-0.7480060269878333
ACH-000936,-0.9858418055042629
ACH-000937,-0.5373862204641459
ACH-000938,-0.7066555103245992
ACH-000939,-0.9025738083586682
ACH-000941,-1.1098827259925816
ACH-000943,-0.7502025878489532
ACH-000946,-0.8217211904989278
ACH-000947,-0.8772964806563845
ACH-000948,-0.7756373853933065
ACH-000950,-0.8538631090166477
ACH-000953,-0.571735955774691
ACH-000954,-1.0811496838732804
ACH-000957,-0.6663765456407297
ACH-000958,-0.6793820788596923
ACH-000960,-0.7413690833194637
ACH-000963,-0.8707440118153081
ACH-000968,-0.8868592820480579
ACH-000969,-0.9955107116968016
ACH-000972,-0.9481538510161109
ACH-000973,-0.6613482774375089
ACH-000974,-0.754465955680184
ACH-000978,-0.6218355790046447
ACH-000984,-0.8163642641452287
ACH-000986,-0.8040894766943883
ACH-000988,-0.8172194661748887
ACH-000993,-0.7776430905538616
ACH-000994,-0.7629125974480991
ACH-000996,-0.8532810720376042
ACH-001001,-0.7269837328680068
ACH-001020,-0.7445091178233416
ACH-001028,-1.0433822237489208
ACH-001031,-0.720040055180881
ACH-001038,-0.8233468969969426
ACH-001048,-0.9269904405910608
ACH-001050,-0.6559114314131543
ACH-001053,-0.7179410354787639
ACH-001054,-0.791101039790484
ACH-001061,-1.0236891292315609
ACH-001067,-0.6610324245913929
ACH-001075,-0.7986498197896874
ACH-001096,-0.603196335891424
ACH-001111,-0.7300464384127183
ACH-001119,-0.741419401419812
ACH-001128,-1.0655531477069442
ACH-001134,-0.8266466942938027
ACH-001151,-0.8025857144039533
ACH-001163,-0.9780225099017904
ACH-001164,-0.9138109186751662
ACH-001183,-0.6633506478206143
ACH-001192,-0.7606998691270769
ACH-001193,-0.7957732512908693
ACH-001196,-0.8555077551337659
ACH-001197,-0.6844386341128587
ACH-001205,-0.7240648085686069
ACH-001211,-0.6796093012577709
ACH-001212,-0.9049585091410698
ACH-001228,-0.4926196262685154
ACH-001232,-0.7255459665674001
ACH-001239,-0.6939542959287257
ACH-001270,-0.7718674320496959
ACH-001274,-0.7526792037384509
ACH-001275,-0.7127645994040974
ACH-001277,-0.9557177005330268
ACH-001278,-0.725646501441421
ACH-001280,-0.7429859580150917
ACH-001283,-0.8346389556566077
ACH-001289,-0.5775374329118462
ACH-001300,-0.871424122364461
ACH-001301,-0.841026615458812
ACH-001302,-0.8176457362319781
ACH-001306,-0.5989638269748488
ACH-001318,-0.8240154721800614
ACH-001322,-1.0485149967810294
ACH-001328,-0.987248121334778
ACH-001332,-0.8708634855346352
ACH-001336,-0.9824781117705206
ACH-001346,-0.8129563344523186
ACH-001353,-0.6928081532918205
ACH-001354,-1.1212522165783585
ACH-001367,-0.8900667359717921
ACH-001368,-1.0605783855221913
ACH-001374,-0.8262433174000317
ACH-001377,-0.7840415507437134
ACH-001380,-0.9176215894425326
ACH-001391,-0.8305685650056196
ACH-001408,-1.0636821614102103
ACH-001430,-0.6384869030440347
ACH-001431,-0.6911132135389999
ACH-001450,-0.8998421309820906
ACH-001496,-1.0186969948520277
ACH-001500,-0.8043621025461086
ACH-001523,-0.994191972273305
ACH-001532,-0.6688089771477425
ACH-001550,-0.9645749121780142
ACH-001552,-0.7154506807938074
ACH-001554,-0.6183342115217602
ACH-001654,-1.0330108719429856
ACH-001735,-0.6407874563812768
ACH-001736,-0.7176788955197803
ACH-001737,-1.0881308654020734
ACH-001740,-0.5625565578384857
ACH-001745,-0.6968565330133684
ACH-001765,-0.9631894561256792
