,ST6GALNAC1 (55808)
ACH-000004,-0.19949330602077486
ACH-000005,-0.13364903843652776
ACH-000007,0.029761788317881368
ACH-000009,0.0019592716820479934
ACH-000011,0.0007943753860774383
ACH-000012,-0.06920285317509177
ACH-000013,-0.12755826454487618
ACH-000014,-0.0023604737438508317
ACH-000015,0.014625980520458924
ACH-000017,-0.31719460241610226
ACH-000018,-0.14566726380639908
ACH-000019,-0.059571507788739424
ACH-000021,-0.09211535023684134
ACH-000022,-0.03632876478290471
ACH-000025,-0.1071071492212135
ACH-000028,-0.1396748393413066
ACH-000030,-0.0275886440579065
ACH-000035,-0.09912830095794456
ACH-000036,-0.21875306929910668
ACH-000037,-0.16650469640905471
ACH-000039,-0.04219386434838828
ACH-000040,-0.11464289573373042
ACH-000041,-0.12151440687142755
ACH-000042,-0.1872558908512108
ACH-000045,0.002956733676469475
ACH-000047,-0.08737270036713828
ACH-000052,-0.003110301998078781
ACH-000053,-0.022219291105185703
ACH-000054,-0.04310521832484037
ACH-000055,-0.18008268945721115
ACH-000060,-0.08973056795491133
ACH-000067,-0.04180399843034476
ACH-000070,0.1630536355260547
ACH-000075,-0.10105144372187876
ACH-000078,-0.2679498896034296
ACH-000082,-0.009207466191739492
ACH-000085,-0.20150677189551905
ACH-000086,-0.2661388073692789
ACH-000087,-0.051994072487995015
ACH-000092,-0.11235036332189112
ACH-000095,-0.1658466887576138
ACH-000097,-0.03008897850886617
ACH-000098,-0.0842254001239972
ACH-000099,-0.172832008368634
ACH-000108,-0.01110366217172914
ACH-000113,-0.06146461636158086
ACH-000116,-0.04216208106198966
ACH-000118,-0.1682327827375236
ACH-000120,-0.3233787155063305
ACH-000123,-0.16770606356758522
ACH-000127,-0.20098768862575028
ACH-000128,0.001209535738994902
ACH-000132,-0.1201106325649947
ACH-000133,-0.07141451304689288
ACH-000137,0.0153778696251916
ACH-000138,-0.11902736909561047
ACH-000142,-0.08755367768345636
ACH-000143,-0.12494050971379846
ACH-000146,-0.07697530327740937
ACH-000148,-0.0995602432339941
ACH-000150,-0.16507866137322455
ACH-000152,-0.20787747114448865
ACH-000153,0.2478190074688065
ACH-000159,-0.09312255512336827
ACH-000160,-0.08567447636162469
ACH-000163,-0.13709412454498468
ACH-000167,-0.5800982304728391
ACH-000168,-0.014306618549055981
ACH-000169,-0.04159911903454232
ACH-000178,-0.021439704285407483
ACH-000183,-0.06714923763003358
ACH-000188,-0.10036978171737064
ACH-000189,-0.1828067178825616
ACH-000190,-0.4033808834252619
ACH-000198,-0.13631617261183127
ACH-000203,-0.557704493768849
ACH-000204,-0.10978379455867364
ACH-000206,0.043948495305188386
ACH-000207,-0.1768074795893563
ACH-000208,0.3095395904888568
ACH-000210,-0.13733717558715994
ACH-000211,-0.11341923374552895
ACH-000215,-0.15475192105416352
ACH-000221,-0.061977680445985124
ACH-000222,-0.054611928028112884
ACH-000223,-0.07160230337771432
ACH-000226,-0.05397298149127549
ACH-000227,-0.055063752072058166
ACH-000228,-0.2142664880010398
ACH-000231,-0.13666812732413522
ACH-000232,-0.0941984001656001
ACH-000233,-0.1022775969574592
ACH-000234,-0.031172003915553487
ACH-000235,-0.040648252718007705
ACH-000237,-0.057585420774944635
ACH-000238,-0.19407692351116226
ACH-000242,-0.1855140354792499
ACH-000243,-0.12165015246811295
ACH-000244,0.007511798317918326
ACH-000246,-0.13295405890193984
ACH-000248,-0.219943644935184
ACH-000250,-0.015091623510012094
ACH-000251,0.08265922407080288
ACH-000252,-0.03377569625125136
ACH-000253,-0.024334666762673842
ACH-000255,-0.12304807011528245
ACH-000256,-0.253260478796645
ACH-000257,-0.2896674442080325
ACH-000258,-0.0069525236841621275
ACH-000259,-0.08941338901589829
ACH-000260,-0.05384015163670322
ACH-000261,-0.10534124534441698
ACH-000262,0.01741498641187535
ACH-000263,-0.28166672190685665
ACH-000264,-0.15623826086747614
ACH-000265,-0.10512393958614494
ACH-000266,-0.13639118797075786
ACH-000272,-0.024582072021546882
ACH-000274,-0.1528599312189648
ACH-000277,0.04225803177731981
ACH-000278,-0.0832420684596684
ACH-000279,-0.007862206328758633
ACH-000280,-0.19045655440890916
ACH-000281,0.006224200102916681
ACH-000288,-0.2020679616835468
ACH-000291,-0.11001100124742808
ACH-000293,-0.02910282535090278
ACH-000294,-0.17975740289248116
ACH-000295,-0.13562342128730578
ACH-000296,-0.1803850440550969
ACH-000302,-0.0952185829471594
ACH-000304,0.06811824424574517
ACH-000307,-0.05000183395175188
ACH-000308,-0.03451593740351931
ACH-000310,-0.3016125455025437
ACH-000311,-0.1092976518099297
ACH-000312,-0.16103457148946435
ACH-000315,-0.11278576636127363
ACH-000316,-0.07355990154134963
ACH-000317,-0.07315965610631811
ACH-000318,0.07978843065435907
ACH-000319,-0.2695908739160996
ACH-000320,-0.21864972066604207
ACH-000322,-0.0580913447653438
ACH-000323,-0.1222353282177998
ACH-000324,-0.1328935002574812
ACH-000329,-0.11936233280542312
ACH-000330,-0.1063055484087322
ACH-000331,0.006111104943960496
ACH-000332,-0.08219201364576853
ACH-000334,-0.08272459032697876
ACH-000335,-0.2044559497799398
ACH-000336,-0.17419204596450147
ACH-000337,-0.15758306648995002
ACH-000338,-0.026864732764784842
ACH-000339,-0.0106014398854571
ACH-000341,-0.1482349627829682
ACH-000348,-0.06483078710996579
ACH-000350,-0.12071801675956832
ACH-000352,-0.20397604090074176
ACH-000356,0.06827386148309575
ACH-000361,-0.12249075452772636
ACH-000362,-0.12290552214614613
ACH-000363,-0.0235445704114885
ACH-000364,0.10568520268656384
ACH-000365,-0.05879890762870781
ACH-000366,-0.09552766506825676
ACH-000368,-0.3782639009314496
ACH-000374,-0.10329133365790956
ACH-000375,-0.17614981077166944
ACH-000376,0.01351212884619025
ACH-000381,0.03395027524482114
ACH-000383,-0.16580895363190756
ACH-000387,-0.14191925761170776
ACH-000389,-0.17241619620699195
ACH-000390,-0.057563002957507964
ACH-000393,-0.11510281296641996
