,CWC27 (10283)
ACH-000004,-0.1129526387443582
ACH-000005,0.1490492718443584
ACH-000007,0.21861518024037305
ACH-000009,0.17506690366243394
ACH-000011,0.22922597807876036
ACH-000012,0.035147943199683236
ACH-000013,0.006614550828373467
ACH-000014,0.054065238403408655
ACH-000015,-0.07554688034299664
ACH-000017,-0.03736156677146848
ACH-000018,0.07184590042035126
ACH-000019,0.05163534278071687
ACH-000021,0.0380437167034647
ACH-000022,0.22573513024682226
ACH-000025,0.09000708085487234
ACH-000028,-0.059200441538564276
ACH-000030,0.02398950244851089
ACH-000035,0.12261173027271713
ACH-000036,0.0910495974564634
ACH-000037,0.020789433681085673
ACH-000039,-0.23586390688446185
ACH-000040,-0.1799389864184226
ACH-000041,0.03208009716136823
ACH-000042,-0.030075089834057607
ACH-000045,0.22794633999359185
ACH-000047,0.02928727958171233
ACH-000052,-0.06854024533018406
ACH-000053,0.07230576493473981
ACH-000054,-0.009055753573933113
ACH-000055,-0.037136893842277516
ACH-000060,0.1489705188311621
ACH-000067,0.043279567816514604
ACH-000070,0.027448688434084
ACH-000075,0.02117656636520016
ACH-000078,0.1343763947928021
ACH-000082,0.06697032074825986
ACH-000085,-0.13955380694323172
ACH-000086,-0.1019746457063721
ACH-000087,0.15712501841324067
ACH-000092,0.01898103322635053
ACH-000095,0.06447418069986227
ACH-000097,-0.06463195651235518
ACH-000098,0.08770603409873798
ACH-000099,0.08267346907276871
ACH-000108,0.035665074668431766
ACH-000113,-0.0409057456070615
ACH-000116,-0.011681809960343471
ACH-000118,-0.04209152760852384
ACH-000120,0.04002599514908573
ACH-000123,-0.06316181242187165
ACH-000127,-0.01877038000017611
ACH-000128,0.22921812961895324
ACH-000132,0.10794177167416773
ACH-000133,0.12098905359162368
ACH-000137,0.19682276440194948
ACH-000138,0.062219990887806685
ACH-000142,0.07874282124444923
ACH-000143,0.042255846484207465
ACH-000146,0.07192374649942511
ACH-000148,0.048074446907897465
ACH-000150,-0.024357747927605755
ACH-000152,0.14353756544259813
ACH-000153,-0.0705122614969225
ACH-000159,0.01681826762054454
ACH-000160,-0.0013883034877353064
ACH-000163,-0.040339631177621724
ACH-000167,0.2306939710024657
ACH-000168,-0.02550054278151032
ACH-000169,0.07171235741967061
ACH-000178,0.0016487989044394699
ACH-000183,-0.04547725243686632
ACH-000188,-0.2150857867582427
ACH-000189,-0.07347515275741646
ACH-000190,-0.20548743923560245
ACH-000198,0.21604675106604654
ACH-000203,0.03367836415436798
ACH-000204,-0.10340495963166386
ACH-000206,0.06795699690954574
ACH-000207,0.042875417486500464
ACH-000208,-0.034440493001986504
ACH-000210,0.08352898908823365
ACH-000211,0.07504792082849737
ACH-000215,0.13935973821222147
ACH-000221,0.18391900165487776
ACH-000222,0.04887968164238652
ACH-000223,0.03335256432816173
ACH-000226,-0.02348382337054168
ACH-000227,0.058803090662182964
ACH-000228,0.2007427368469646
ACH-000231,0.1349336027502265
ACH-000232,0.1656579784023912
ACH-000233,-0.03515626505293666
ACH-000234,0.1172653483948288
ACH-000235,0.05067553478760243
ACH-000237,-0.0747214742373766
ACH-000238,-0.11489173256660933
ACH-000242,0.14216853523621992
ACH-000243,-0.11246345211432214
ACH-000244,0.010422872178753224
ACH-000246,0.11946192408138935
ACH-000248,-0.14178015654812426
ACH-000250,0.1404872496755116
ACH-000251,0.02435312912368785
ACH-000252,0.08787956127876717
ACH-000253,0.09319023204574237
ACH-000255,0.02235148479894773
ACH-000256,-0.002714487139413348
ACH-000257,-0.13722746720549353
ACH-000258,-0.060248140594936675
ACH-000259,0.0918708032618904
ACH-000260,-0.13719765654701338
ACH-000261,0.05287845570972747
ACH-000262,-0.000402031452032312
ACH-000263,0.049487762598060266
ACH-000264,-0.06168497356416128
ACH-000265,0.13082721254230475
ACH-000266,-0.015347098039433972
ACH-000272,-0.028483626776833956
ACH-000274,0.021817379135682515
ACH-000277,0.010796510962025486
ACH-000278,-0.0005548173457754004
ACH-000279,0.07967294010496824
ACH-000280,0.07472337104990348
ACH-000281,0.2453958045839513
ACH-000288,0.19534151699713256
ACH-000291,0.07395243359102756
ACH-000293,0.03778228785691885
ACH-000294,0.2274974826784235
ACH-000295,0.0983668582874082
ACH-000296,0.031701859124777264
ACH-000302,0.16651936582001578
ACH-000304,0.0017780285152926348
ACH-000307,0.17421681363731045
ACH-000308,0.08782984845785742
ACH-000310,0.047741454238285255
ACH-000311,0.054221684935198834
ACH-000312,0.12112990449809255
ACH-000315,0.0884454660798644
ACH-000316,0.058416516248320276
ACH-000317,0.0323670788423328
ACH-000318,0.0980350114229674
ACH-000319,0.06061170680573508
ACH-000320,0.03863441822595655
ACH-000322,-0.026791137448008626
ACH-000323,0.023533999712247053
ACH-000324,0.1850611709668018
ACH-000329,0.06329945858573315
ACH-000330,-0.03938173785814186
ACH-000331,-0.12131237703396915
ACH-000332,0.11733590815074135
ACH-000334,0.03922452390605808
ACH-000335,-0.18595596180302434
ACH-000336,0.018578455578265183
