,OPTN (10133)
ACH-000004,-0.06526092873874795
ACH-000005,0.22837430418563856
ACH-000007,-0.11067955571082462
ACH-000009,0.13520863083341544
ACH-000011,0.19481514553421506
ACH-000012,0.08447966348881589
ACH-000013,-0.011927578781153976
ACH-000014,0.08504717933172158
ACH-000015,0.03928755712495425
ACH-000017,0.08062074221770445
ACH-000018,0.05698357122379264
ACH-000019,-0.09844167077803832
ACH-000021,0.011882158504502994
ACH-000022,0.09726214293289236
ACH-000025,0.10365051492412504
ACH-000028,-0.08988329117063347
ACH-000030,0.12618857930169822
ACH-000035,0.04133703231474938
ACH-000036,-0.07233302815686654
ACH-000037,0.07208555789969022
ACH-000039,-0.0519996458997659
ACH-000040,0.1325949255377957
ACH-000041,0.08513776016179359
ACH-000042,0.01752683809064219
ACH-000045,0.02156378640899886
ACH-000047,-0.07773092521752725
ACH-000052,0.034890839955783425
ACH-000053,0.02674486066573072
ACH-000054,0.09372619519011588
ACH-000055,-0.0884607022777454
ACH-000060,-0.10948781251725356
ACH-000067,0.01151332297724496
ACH-000070,-0.09960109247886573
ACH-000075,-0.11501765539198446
ACH-000078,0.11151880288080496
ACH-000082,0.10994515390628036
ACH-000085,-0.10236880265096393
ACH-000086,0.04545448215402242
ACH-000087,0.2910509805399718
ACH-000092,0.04906683414574263
ACH-000095,0.10000643993640196
ACH-000097,0.002544577375662885
ACH-000098,-0.0966293401222451
ACH-000099,0.0304931618369008
ACH-000108,-0.029872938453065705
ACH-000113,-0.08022695346459331
ACH-000116,0.059520584184097475
ACH-000118,0.005107189728269453
ACH-000120,0.057745270903197775
ACH-000123,0.08214420388386094
ACH-000127,0.09232192249480098
ACH-000128,0.1941822806071456
ACH-000132,0.13246958373162082
ACH-000133,0.15145432298702913
ACH-000137,0.11727461129251306
ACH-000138,0.09570239983823556
ACH-000142,0.10777785462408014
ACH-000143,0.13760281616449602
ACH-000146,0.07996544177914909
ACH-000148,0.07773144453012945
ACH-000150,0.06928447658840411
ACH-000152,-0.1110432948815564
ACH-000153,0.2542596426736581
ACH-000159,0.053081777461086416
ACH-000160,-0.040828384947356716
ACH-000163,0.2170527883086656
ACH-000167,0.11707472339277435
ACH-000168,-0.019747403400157463
ACH-000169,0.09809578202341493
ACH-000178,0.06405858300057969
ACH-000183,0.07722028879317026
