,MT1X (4501)
ACH-000339,-0.19125466909977668
ACH-000341,-0.2330118659532427
ACH-000348,-0.15975577115641468
ACH-000350,-0.0992528342920382
ACH-000352,-0.1589219655913351
ACH-000356,-0.2176230668204388
ACH-000361,-0.2314731119580598
ACH-000362,-0.15238052554186388
ACH-000363,-0.21362344434142366
ACH-000364,-0.09166572063931397
ACH-000365,-0.05832047172690823
ACH-000366,-0.10533502301555753
ACH-000368,-0.1704105038665678
ACH-000374,-0.10552671690886803
ACH-000375,-0.09264339582571253
ACH-000376,-0.24546644568229606
ACH-000381,-0.07204757984621604
ACH-000383,-0.2686197664398148
ACH-000387,-0.2160908339559145
ACH-000389,-0.1957120327990648
ACH-000390,-0.10994908874381522
ACH-000393,-0.1847320955062308
ACH-000395,-0.14962697760490698
ACH-000396,-0.3473310347848104
ACH-000397,-0.22403073122489614
ACH-000401,-0.12141724706917502
ACH-000402,-0.30782340614033504
ACH-000403,-0.20416120340503724
ACH-000404,-0.2905259962199164
ACH-000406,-0.19113717600385804
ACH-000407,-0.18869872225052672
ACH-000408,-0.2617230908032991
ACH-000410,-0.2585592723630374
ACH-000411,-0.3381790386695372
ACH-000414,-0.2434989070643976
ACH-000415,-0.04916938734501772
ACH-000416,-0.1915575332730003
ACH-000420,-0.13473652521076526
ACH-000421,-0.2282575596720121
ACH-000424,-0.16433528243951845
ACH-000425,-0.2420712166299119
ACH-000426,-0.06594383076070158
ACH-000427,-0.2806309591969373
ACH-000433,-0.2262186118002111
ACH-000435,0.00924556335561869
ACH-000436,-0.12008849516052215
ACH-000444,-0.1714876365739149
ACH-000445,-0.23924612308668214
ACH-000448,-0.3551171750665143
ACH-000450,-0.1940348164825061
ACH-000452,-0.2164690063427401
ACH-000454,-0.14660003486022266
ACH-000458,-0.07328176654637418
ACH-000459,-0.24895960646565196
ACH-000460,-0.1906365895535892
ACH-000461,-0.1251273989836746
ACH-000463,-0.22022885540930334
ACH-000464,-0.29056247910169475
ACH-000466,-0.2604645284666724
ACH-000467,-0.1832027905739549
ACH-000468,-0.08847559418302342
ACH-000469,-0.2420802809776369
ACH-000470,-0.2557382627914813
ACH-000471,-0.20124791469342607
ACH-000472,-0.2174967494625919
ACH-000473,-0.13048679091368975
ACH-000475,-0.2934372451108237
ACH-000476,-0.12799428999612553
ACH-000477,-0.1977857527192649
ACH-000479,-0.22993918331627897
ACH-000480,-0.13066185908669406
ACH-000481,-0.12890605949134404
ACH-000483,-0.2951026052236427
ACH-000484,-0.2978338659356864
ACH-000485,-0.24664925921648465
ACH-000486,-0.1153002879347879
ACH-000487,-0.1337036514193233
ACH-000488,-0.4508889817856828
ACH-000490,-0.13450984054281728
ACH-000491,-0.012634278451814307
ACH-000495,0.0004019059436857753
ACH-000496,-0.16259601540454474
ACH-000499,-0.2844290442501071
ACH-000500,-0.19517280744073714
ACH-000502,-0.29687350199321755
ACH-000503,-0.18532170803933487
ACH-000505,-0.2908032829070498
ACH-000507,-0.2553637016516757
ACH-000510,-0.16616447158461442
ACH-000511,-0.3613469074870056
ACH-000512,-0.08717471773412973
ACH-000516,-0.37162417875925785
ACH-000517,-0.260305345656454
ACH-000518,-0.09767202587794396
ACH-000520,-0.33613145400434097
ACH-000521,-0.1802326659404948
ACH-000522,-0.19939486605617776
ACH-000524,-0.3588725180422613
ACH-000527,-0.1888521205573531
ACH-000528,-0.2116500859863389
ACH-000537,-0.20428340888813015
ACH-000541,-0.3714085626464367
ACH-000542,-0.1502144379952998
ACH-000544,-0.11986436137891215
ACH-000545,-0.21065279582623028
ACH-000547,-0.1064563806318042
ACH-000548,-0.35433741575455624
ACH-000549,-0.17767738220230989
ACH-000550,-0.25484360580754223
ACH-000552,-0.3039328763362669
ACH-000556,-0.1737129717142703
ACH-000557,-0.16311483719238035
ACH-000569,-0.2525714647277716
ACH-000570,-0.2588715888840238
ACH-000571,-0.1890981290827244
ACH-000573,-0.1605511331558597
ACH-000576,-0.19813758275151905
ACH-000579,-0.2009870943544168
ACH-000580,-0.26406778579356416
ACH-000584,-0.12640352295267154
ACH-000585,-0.1314835403150626
ACH-000588,-0.31090693236308875
ACH-000589,-0.32137761414432314
ACH-000591,-0.2413439212612869
ACH-000593,-0.11004695274150834
ACH-000600,-0.18861459752557508
ACH-000601,-0.2222426928473454
ACH-000605,-0.1734366885867823
ACH-000606,-0.07368481729458877
ACH-000608,-0.22855926906054005
ACH-000614,-0.13192945005101406
ACH-000616,-0.2653982496196766
ACH-000618,-0.1287508530740436
ACH-000619,-0.2345266120161639
ACH-000620,-0.3203184048130891
ACH-000621,-0.3152175196436249
ACH-000622,-0.14923299143218094
ACH-000623,-0.2659650099474808
ACH-000624,-0.2664778224608719
ACH-000627,-0.10984471722935846
ACH-000630,-0.09260116447999013
ACH-000631,-0.1303440726754381
ACH-000632,-0.26517744246173164
ACH-000633,-0.19050297893921755
ACH-000637,-0.4017349009396319
ACH-000638,-0.2851056217630428
ACH-000646,-0.20827187631067892
ACH-000647,-0.2567671608506265
ACH-000648,-0.17125034006312928
ACH-000649,-0.18882770832063206
ACH-000651,-0.2552356871212685
ACH-000652,-0.2069018713520111
ACH-000653,-0.1693248412117863
ACH-000657,-0.14578770520307138
ACH-000658,-0.21103152463210467
ACH-000661,-0.17298290629099525
ACH-000662,-0.12884000851204794
ACH-000663,-0.1926338391975209
ACH-000665,0.05885029365567395
ACH-000671,-0.11693289433410956
ACH-000672,-0.1255279482500447
ACH-000673,-0.2330309959501205
ACH-000676,-0.12852351760458566
ACH-000677,-0.17345296995909534
ACH-000681,-0.17842928360483762
ACH-000683,-0.1449650583040548
ACH-000684,-0.10437505244410086
ACH-000688,-0.2539899499484221
ACH-000693,-0.08974509875159067
ACH-000694,-0.034546587202669336
ACH-000695,-0.07818467380044976
ACH-000696,-0.19123567379666453
ACH-000697,-0.20486270593644326
ACH-000699,-0.2440962011252607
ACH-000701,0.012234561179855646
ACH-000706,-0.16543523745408462
ACH-000711,-0.14752747275443245
ACH-000713,-0.1851988497180909
ACH-000714,-0.16036789981857444
ACH-000718,-0.2745057850818612
ACH-000720,-0.1515692219379443
ACH-000721,-0.19900623349063734
ACH-000724,-0.3560764492050396
ACH-000725,-0.2002901600643248
ACH-000732,-0.14090884574675333
ACH-000734,-0.16482552639296968
ACH-000735,-0.22787461856317665
ACH-000736,-0.2157877857734028
ACH-000738,-0.23246813371090536
ACH-000746,-0.18499923187575693
ACH-000747,-0.11613648920562104
ACH-000748,-0.17659436562038489
ACH-000753,-0.1999355779152094
ACH-000756,-0.2096080999877156
ACH-000757,-0.23393681248136725
ACH-000758,-0.41705160562467547
ACH-000760,-0.28388320530702993
ACH-000762,-0.08316911927105948
ACH-000763,-0.0908597537925896
ACH-000764,-0.2434356397674893
ACH-000765,-0.15729663159967278
ACH-000766,-0.19460427369986585
ACH-000767,-0.14552327297684406
ACH-000768,-0.1669560688436705
ACH-000769,-0.14212875695605368
ACH-000770,-0.21808026465789807
ACH-000771,-0.12525734060344298
ACH-000773,-0.14121935456932966
ACH-000776,-0.08143405871868474
ACH-000777,-0.1132710289620372
ACH-000778,-0.10985036436648177
ACH-000781,-0.14343289309480595
ACH-000782,-0.07890828906095679
ACH-000783,-0.25428818128755337
ACH-000784,-0.1374014091535313
ACH-000785,-0.1343365488234728
ACH-000787,-0.13347495529128192
ACH-000788,-0.17495131866323047
ACH-000791,-0.20220005421561585
ACH-000792,-0.13816746199101054
ACH-000794,-0.047592903120370365
ACH-000796,-0.1887854531035125
ACH-000798,-0.11236491540348753
ACH-000799,-0.16513093894435718
ACH-000800,-0.5000103221075174
ACH-000802,0.00829190916666755
ACH-000804,-0.19316601727418012
ACH-000805,-0.31261237171309914
ACH-000809,-0.16241586973085773
ACH-000810,-0.2706230092574161
ACH-000811,-0.17365776534849134
ACH-000817,-0.4640535808763752
ACH-000819,-0.1446673748372928
ACH-000820,-0.18671211898902595
ACH-000821,-0.24120535172791116
ACH-000822,-0.20274081859897786
ACH-000823,-0.08333228068000481
ACH-000824,-0.19523227819861694
ACH-000827,-0.2641740538225628
ACH-000829,-0.333874946909208
ACH-000831,-0.15174045908675818
ACH-000832,-0.11358114377760765
ACH-000833,-0.23612680309810286
ACH-000834,-0.12034080857765593
ACH-000835,-0.17101120264707415
ACH-000836,-0.20344235815904715
ACH-000837,-0.17515979510594926
ACH-000838,-0.07685600644970003
ACH-000839,-0.09434761235026767
ACH-000840,-0.15125919168744487
ACH-000841,-0.04612283979062468
ACH-000843,-0.10510267850809772
ACH-000846,-0.2265822137806357
ACH-000847,-0.18898145079264705
ACH-000848,-0.1072364771679327
ACH-000849,-0.1650928794157249
ACH-000851,-0.1776300235847852
ACH-000855,-0.1350683583231856
ACH-000856,-0.0726032163270703
ACH-000858,-0.17374440515632095
ACH-000859,-0.09772306503784034
ACH-000861,-0.31884596818998445
ACH-000862,-0.20127821594131398
ACH-000865,-0.18889419530090126
ACH-000866,-0.2997694184080712
ACH-000867,-0.27615221644067744
ACH-000869,-0.17482795088659864
ACH-000872,-0.032934534643535025
ACH-000873,0.03434041147555238
ACH-000876,-0.224839383654532
ACH-000878,-0.2359186016856565
ACH-000880,-0.17882582110954304
ACH-000881,-0.2099460110776479
ACH-000882,-0.14898363618841154
ACH-000884,-0.11041614764157494
ACH-000885,-0.12768475892148476
ACH-000887,-0.21224902445533414
ACH-000889,-0.05751010455262829
ACH-000896,-0.08494016733199672
ACH-000898,-0.12036339537280895
ACH-000900,-0.14844409994385727
ACH-000901,-0.21446708314847404
ACH-000905,-0.03498023030999465
ACH-000906,-0.2081266020239874
ACH-000907,-0.3156477109950659
ACH-000910,-0.2554515056805132
ACH-000911,-0.23185358974928416
ACH-000912,-0.050391654901367794
ACH-000913,-0.007728089506627184
ACH-000915,-0.22833103848497505
ACH-000916,-0.21224106233588808
ACH-000917,-0.03585891335154938
ACH-000920,-0.126011801714859
ACH-000921,-0.2743579761997072
ACH-000924,-0.2666735834159745
ACH-000926,-0.14862220754566888
ACH-000928,-0.18762098645720351
ACH-000929,-0.14221679117085415
ACH-000932,-0.11323190920647178
ACH-000935,-0.21463466492744773
ACH-000936,-0.0953970607734132
ACH-000937,-0.10317437786045924
ACH-000938,-0.13668618074275415
ACH-000939,-0.1127681102611035
ACH-000941,-0.20128032012200145
ACH-000943,-0.1523447303071522
ACH-000946,-0.2870333960071869
ACH-000947,-0.1854565854133794
ACH-000948,-0.2789810591187666
ACH-000950,-0.100622991852758
ACH-000953,-0.062127903241077566
ACH-000954,-0.05716721961063509
ACH-000957,-0.38100968115904255
ACH-000958,-0.4119687952238592
ACH-000960,-0.1465498024712832
ACH-000963,-0.18336547275080256
ACH-000968,-0.19075289141505125
ACH-000969,-0.2949952411547056
ACH-000972,-0.5170514394886344
ACH-000973,-0.2692614035479724
ACH-000974,-0.3452706205227521
ACH-000978,-0.4062809270951138
ACH-000984,-0.2116470625383884
ACH-000986,-0.09884597515234847
ACH-000988,-0.3601632855212902
ACH-000993,-0.3311949780835542
ACH-000994,-0.3120262709490039
ACH-000996,-0.21854293508770672
ACH-001001,-0.1654322162181727
ACH-001020,0.06505154960225787
ACH-001028,-0.17532509369744406
ACH-001031,-0.15767207843750294
ACH-001038,-0.2495851519160324
ACH-001048,-0.17693831226224668
ACH-001050,-0.198694653858212
ACH-001053,-0.15096398443487305
ACH-001054,-0.16741017431319982
ACH-001061,-0.27766981775714034
ACH-001067,-0.2815423741717715
ACH-001075,0.03831448337130602
ACH-001096,-0.022507902957376275
ACH-001111,-0.24016656740944264
ACH-001119,-0.31460746874523765
ACH-001128,-0.11339201117727755
ACH-001134,-0.1343010335688725
ACH-001151,-0.21969682407242688
ACH-001163,-0.16010956329491588
ACH-001164,-0.2533685176434722
ACH-001183,-0.09027808348765813
ACH-001192,-0.14617993427017126
ACH-001193,-0.2238378917548181
ACH-001196,-0.2155887427459208
ACH-001197,-0.14655375249194955
ACH-001205,-0.4827535929741073
ACH-001211,-0.17239761407650567
ACH-001212,-0.12484351679096728
ACH-001228,-0.18216198163278707
ACH-001232,-0.1799313163493177
ACH-001239,-0.22101676776738327
ACH-001270,-0.4909146227472113
ACH-001274,-0.16354492135374848
ACH-001275,-0.10536804809640646
ACH-001277,-0.18037718200107905
ACH-001278,-0.13294405757942654
ACH-001280,-0.10625818513413113
ACH-001283,-0.1208064308540053
ACH-001289,-0.3980665772025584
ACH-001300,-0.18424657322686455
ACH-001301,-0.2844792290889929
ACH-001302,-0.2277553748076961
ACH-001306,-0.26182036854962737
ACH-001318,-0.1856965881428386
ACH-001322,-0.12571093406191147
ACH-001328,-0.11666710198878022
ACH-001332,-0.16565770389790482
ACH-001336,-0.25383313827087706
ACH-001346,-0.11440593284132056
ACH-001353,-0.21796536849696987
ACH-001354,-0.2816483754988555
ACH-001367,-0.1757770645398131
ACH-001368,-0.1620427208631308
ACH-001374,-0.22881544532730286
ACH-001377,-0.13954942588633912
ACH-001380,-0.211275569881972
ACH-001391,-0.2033212478369736
ACH-001408,-0.16823102880295954
ACH-001430,-0.28970683864582325
ACH-001431,-0.17526977024239368
ACH-001450,-0.2386037205989981
ACH-001496,-0.21376626086927106
ACH-001500,-0.1215646134094436
ACH-001523,-0.1964274831623221
ACH-001532,-0.31491908390420736
ACH-001550,-0.09799458120422164
ACH-001552,-0.22056189365268186
ACH-001554,-0.16071955870021445
ACH-001654,-0.3103922407839221
ACH-001735,-0.4388900634397757
ACH-001736,-0.2094788483619858
ACH-001737,-0.8479345378817151
ACH-001740,-0.21482866853409965
ACH-001745,-0.12598295890584182
ACH-001765,-0.24810544955217875
