,AP2S1 (1175)
ACH-000004,-1.6531056602250076
ACH-000005,-1.5043099979965715
ACH-000007,-0.97234326295859
ACH-000009,-0.4733334341419666
ACH-000011,-0.3889026397893597
ACH-000012,-1.1306193920074132
ACH-000013,-0.6446098379268672
ACH-000014,-0.7000688154743541
ACH-000015,-0.19456389498352308
ACH-000017,-1.083132044258749
ACH-000018,-0.9260044959574734
ACH-000019,-0.7191298535109919
ACH-000021,-1.0719172510075987
ACH-000022,-0.6984229809224706
ACH-000025,-0.5962332164108062
ACH-000028,-0.877037350521355
ACH-000030,-0.8180680458197844
ACH-000035,-0.9214831456646136
ACH-000036,-0.6821126115620437
ACH-000037,-0.658569623342309
ACH-000039,-0.58203223507705
ACH-000040,-0.08283363491416444
ACH-000041,-0.7521309013384245
ACH-000042,-0.4887207041538914
ACH-000045,-0.933986701216572
ACH-000047,-0.5683544070992614
ACH-000052,-0.8637290063117337
ACH-000053,-0.7505268008331218
ACH-000054,-0.4319852276904789
ACH-000055,-1.0097956232162495
ACH-000060,-0.3522087104932417
ACH-000067,-0.4981511999920805
ACH-000070,-1.1377319703250433
ACH-000075,-0.6496010668331476
ACH-000078,-0.08449462250171315
ACH-000082,-0.3843144341886845
ACH-000085,-0.5547646675308593
ACH-000086,-0.2980854792978653
ACH-000087,-0.7779435670624927
ACH-000092,-0.5196126085563406
ACH-000095,0.17023238887541747
ACH-000097,-0.7472574519697062
ACH-000098,-0.4275164330206231
ACH-000099,-0.8579497266063295
ACH-000108,-1.01750652424116
ACH-000113,-0.8584947934318721
ACH-000116,-0.7327259188074258
ACH-000118,-0.8662196093303414
ACH-000120,-0.3419874238107414
ACH-000123,-0.7216600990662758
ACH-000127,-0.8824345195546835
ACH-000128,-0.24693181201791745
ACH-000132,-0.5062361379754327
ACH-000133,-0.7921861946752224
ACH-000137,-0.2603616013111978
ACH-000138,-0.9647679380311109
ACH-000142,-1.1668541162173407
ACH-000143,-0.5828729992735516
ACH-000146,-1.5163635466652334
ACH-000148,-0.6998712179909706
ACH-000150,-0.7079912592576435
ACH-000152,-0.8869683069994859
ACH-000153,-0.7934306441495801
ACH-000159,-0.6682321925525596
ACH-000160,-0.7507832039136288
ACH-000163,-0.7564128934074758
ACH-000167,-0.5329037551328465
ACH-000168,-0.896032834933143
ACH-000169,-0.6477409613992933
ACH-000178,-0.8303696654701467
ACH-000183,-0.8106034691762907
ACH-000188,-0.8942688574271916
ACH-000189,-1.0234313086932616
ACH-000190,-0.7361956166529852
ACH-000198,-0.3259156933654806
ACH-000203,-0.8009264393254613
ACH-000204,-0.8764501666139067
ACH-000206,-0.5803024516972128
ACH-000207,-1.0448569595634578
ACH-000208,-0.6532252878631024
ACH-000210,-0.6427390785790763
ACH-000211,-0.4886619707720278
ACH-000215,-0.8291521478877757
ACH-000221,-1.1601780468724745
ACH-000222,-0.6789842290421839
ACH-000223,-0.652421265542981
ACH-000226,-0.9444241750818078
ACH-000227,-0.6253550965612976
ACH-000228,-0.8346852015309227
ACH-000231,-0.7639657262990258
ACH-000232,0.1257240366132953
ACH-000233,-0.6938081725516639
ACH-000234,-0.8383445677610121
ACH-000235,-0.9277387145070918
ACH-000237,-0.7347466862630273
ACH-000238,-0.4649160565912826
ACH-000242,-0.4066996732531509
ACH-000243,-0.7969119873691278
ACH-000244,-0.5481290104564642
ACH-000246,-0.6254714431922311
ACH-000248,-0.9425062682166104
ACH-000250,-0.764142647265425
ACH-000251,-0.7255492251603968
ACH-000252,-0.6236617779122676
ACH-000253,-0.7490402319875367
ACH-000255,-0.9247857873531408
ACH-000256,-0.9251021344920898
ACH-000257,-0.9941459512746352
ACH-000258,-0.6123738433500001
ACH-000259,-0.9470253893935884
ACH-000260,-0.6299113627553898
ACH-000261,-0.25395930239682085
ACH-000262,-0.7380008610135738
ACH-000263,-0.965444849605104
ACH-000264,-0.3433203824030433
ACH-000265,-0.33819944773671823
ACH-000266,-0.7340060780328149
ACH-000272,-0.6674602462803025
ACH-000274,-0.19083852523186867
ACH-000277,-0.8434041928358023
ACH-000278,-1.0648810243086857
ACH-000279,-0.783865871324629
ACH-000280,-0.6544716248667178
ACH-000281,-1.1350396864616952
ACH-000288,-1.1047489424948027
ACH-000291,-0.5912005467816751
ACH-000293,-0.6448248260680146
ACH-000294,-1.0090629031249665
ACH-000295,-1.099207486128356
ACH-000296,-0.9464102748984023
ACH-000302,-0.8391630789283617
ACH-000304,-0.8202235824295868
ACH-000307,-0.982589309213935
ACH-000308,-0.8143512964945814
ACH-000310,-0.32765062489995284
ACH-000311,-0.6418707567450358
ACH-000312,-0.5671535906894102
ACH-000315,-1.3344665732648875
ACH-000316,-0.7179948618661767
ACH-000317,-0.6492482295226947
ACH-000318,-1.0370464811220983
ACH-000319,-0.9388413117428503
ACH-000320,-0.7092911409200809
ACH-000322,-0.8696942692490853
ACH-000323,-0.6263316431906409
ACH-000324,-0.6947019513390386
ACH-000329,-0.5528937237585901
ACH-000330,-0.7938913244781826
ACH-000331,-0.44107809625101796
ACH-000332,-1.0081352904369492
ACH-000334,-0.6364344864490761
ACH-000335,-0.7874307635794778
ACH-000336,-1.3759302212877649
ACH-000337,-0.9019573811688192
ACH-000338,-0.357404343106454
ACH-000339,-1.12046897334068
ACH-000341,-0.4774205543413133
ACH-000348,-0.4273503462068808
ACH-000350,-0.4829086559757261
ACH-000352,-0.8357475127411591
ACH-000356,-0.9839213277124226
ACH-000361,-0.7226365956413147
ACH-000362,-1.001678719511425
ACH-000363,-0.6329559126642756
ACH-000364,-0.2524874567876057
ACH-000365,-0.6358575721748077
ACH-000366,-0.9493386852883612
ACH-000368,-0.7035773137760095
ACH-000374,-0.945420260860658
ACH-000375,-0.7072862147304975
ACH-000376,-0.4127412956920754
ACH-000381,-0.009111530265034714
ACH-000383,-1.2375266322649616
ACH-000387,-1.157499086438599
ACH-000389,-0.6966792743898128
ACH-000390,-0.3131775763266666
ACH-000393,-0.446948655798578
ACH-000395,-0.9581708184241066
ACH-000396,-0.8288080883845169
ACH-000397,-0.901732034156796
ACH-000401,-0.9903758519354652
ACH-000402,-0.8127493915223551
ACH-000403,-0.6599406422081984
ACH-000404,-1.0937165452058273
ACH-000406,-0.9527914918450008
ACH-000407,-0.4534072301961829
ACH-000408,-1.0764344324538946
ACH-000410,-0.8605539227773791
ACH-000411,-0.9649610462926144
ACH-000414,-0.454118053811173
ACH-000415,-1.0896951194447966
ACH-000416,-0.847256366100482
ACH-000420,-0.4524339390114842
ACH-000421,-0.9982101820272576
ACH-000424,-0.758746153789893
ACH-000425,-0.6201050019522558
ACH-000426,-0.5758537231261092
ACH-000427,-0.5476886456859337
ACH-000433,-0.353334787919908
ACH-000435,-1.0492083282183529
ACH-000436,-0.8976506844237626
ACH-000444,-0.5000646915193165
ACH-000445,-0.8433183587155277
ACH-000448,-0.5365331029816517
ACH-000450,-0.6638735510675888
ACH-000452,-0.6420673913827396
ACH-000454,-0.9483699351887112
ACH-000458,-0.8181444842956029
ACH-000459,-0.7884549582479797
ACH-000460,-0.7182901838038077
ACH-000461,-0.6177372085468671
ACH-000463,-0.4528444063579517
ACH-000464,-0.8843148100381364
ACH-000466,-0.980420861127546
ACH-000467,-0.5234545601265325
ACH-000468,-0.7368820775511852
ACH-000469,-0.7872995994454937
ACH-000470,-1.0330869870047357
ACH-000471,-0.7530944781965164
ACH-000472,-0.7285102235529015
ACH-000473,-0.9816736184442464
ACH-000475,-0.5235000406943495
ACH-000476,-0.2122767313068869
ACH-000477,-0.9627701995066328
ACH-000479,-0.5426531212989748
ACH-000480,-0.5673009531382907
ACH-000481,-0.7475412073475771
ACH-000483,-0.5448875211742497
ACH-000484,-0.9839081844470428
ACH-000485,-0.6416815815745367
ACH-000486,-0.9571784266354041
ACH-000487,-0.6984762299544083
ACH-000488,-0.7469228082002639
ACH-000490,-0.3496183201569767
ACH-000491,-0.772251773069087
ACH-000495,-0.8434930115073709
ACH-000496,-0.7614112349415876
ACH-000499,-0.9189174933694624
ACH-000500,-0.6259580047907062
ACH-000502,-0.8465221083278877
ACH-000503,-0.8854998175501009
ACH-000505,-0.2605482589270057
ACH-000507,-0.8095412851313938
ACH-000510,-0.9762015785278991
ACH-000511,-0.5956192034002538
ACH-000512,-0.9741920111707879
ACH-000516,-0.4304471432470815
ACH-000517,-0.7548917552718375
ACH-000518,-1.027436782636475
ACH-000520,-0.767862662553972
ACH-000521,-0.4547550312571966
ACH-000522,-0.3202187723455999
ACH-000524,-0.5102976704168654
ACH-000527,-0.6818333703841025
ACH-000528,-0.4950500035227707
ACH-000537,-0.6515227646967191
ACH-000541,-0.3118077862738841
ACH-000542,-0.5609464926101035
ACH-000544,-0.8291115683125627
ACH-000545,-0.5807237920631947
ACH-000547,-0.4541540010829474
ACH-000548,-1.1209116930702776
ACH-000549,-0.7686573523824539
ACH-000550,-0.20311178268513627
ACH-000552,-0.8194651274734391
ACH-000556,-0.7494979822357786
ACH-000557,-1.2701124552244278
ACH-000569,-0.5958066921878611
ACH-000570,-0.3323285737678736
ACH-000571,-0.29914848571041874
ACH-000573,-1.086780057978343
ACH-000576,-0.9046026942707488
ACH-000579,-0.8381748233838491
ACH-000580,-1.0421858547325935
ACH-000584,-1.1274919656476217
ACH-000585,-0.8831307482084317
ACH-000588,-0.6732897722792365
ACH-000589,-0.7472370396041694
ACH-000591,-0.8547877287861294
ACH-000593,-0.9461141923918556
ACH-000600,-0.1018169853327868
ACH-000601,-0.7707676904972379
ACH-000605,-0.718504792725115
ACH-000606,-0.7192396088778102
ACH-000608,-0.8367693708401631
ACH-000614,-0.8591879486240059
ACH-000616,-0.914318502346452
ACH-000618,-0.9477332818021591
ACH-000619,-0.6984657693146443
ACH-000620,-0.926606041836298
ACH-000621,-1.2054979851526435
ACH-000622,-0.3958633849705303
ACH-000623,-0.6931978430358571
ACH-000624,-0.7860636196647942
ACH-000627,-0.6806946872095411
ACH-000630,-0.37799844359676654
ACH-000631,-1.1863520409300556
ACH-000632,-0.2795512555329325
ACH-000633,-0.7061813742994718
ACH-000637,-0.41305905316165403
ACH-000638,-0.9832865158038078
ACH-000646,-0.8807371466417206
ACH-000647,-0.7433160707149623
ACH-000648,-0.8446680432176954
ACH-000649,-0.9841105921580948
ACH-000651,-0.6652591448342113
ACH-000652,-0.7772433819714135
ACH-000653,-0.7484244324834876
ACH-000657,-0.4676931844695219
ACH-000658,-1.0112377719112535
ACH-000661,-0.9504446211169794
ACH-000662,-0.8108168712360833
ACH-000663,-0.8939983013532509
ACH-000665,-0.8622982372056004
ACH-000671,-0.006568982552413387
ACH-000672,-0.5086542415644427
ACH-000673,-0.26095897367850523
ACH-000676,-0.9084020601593552
ACH-000677,-0.5080457604258276
ACH-000681,-0.47695646432115
ACH-000683,-0.495395036352069
ACH-000684,-0.8473690319906169
ACH-000688,-0.32064596720684435
ACH-000693,-0.6035597640951064
ACH-000694,-0.8437808933161521
ACH-000695,-0.9140220809705988
ACH-000696,-0.9412256960694906
ACH-000697,-0.6155950755545869
ACH-000699,-1.0387639395633603
ACH-000701,-0.4653974971667214
ACH-000706,-0.9033287008011146
ACH-000711,-0.8738608177468611
ACH-000713,-1.0549108314260391
ACH-000714,-0.7310187636372657
ACH-000718,-0.5532171379163503
ACH-000720,-0.8347427492934915
ACH-000721,-0.8224274952032359
ACH-000724,-0.2481048338967221
ACH-000725,-0.6569684353124544
ACH-000732,-0.7657360732999996
ACH-000734,-0.8120353073446689
ACH-000735,-0.9435780969452212
ACH-000736,-0.8697536740458695
ACH-000738,-0.5564027358117198
