,CTSA (5476)
ACH-000004,-0.02753092930751844
ACH-000005,-0.05515629066737696
ACH-000007,0.02514608483915607
ACH-000009,-0.032461253226410004
ACH-000011,0.11209520507687064
ACH-000012,0.08336275743393863
ACH-000013,0.12243095161673112
ACH-000014,0.14633709109336734
ACH-000015,0.04439966383786277
ACH-000017,0.07726254973481562
ACH-000018,0.03965249640630848
ACH-000019,0.01761998875542142
ACH-000021,0.04330352077463517
ACH-000022,0.041857644584923255
ACH-000025,0.13416889686780525
ACH-000028,0.1761134261914942
ACH-000030,-0.012709173047979505
ACH-000035,-0.0005754540934800024
ACH-000036,-0.05941031389467006
ACH-000037,0.07715689070473103
ACH-000039,0.0790090571442722
ACH-000040,-0.04751295908318669
ACH-000041,0.1064853446317472
ACH-000042,-0.061785693594540364
ACH-000045,0.07452899196064929
ACH-000047,0.0982288917641796
ACH-000052,0.15246812060334314
ACH-000053,-0.02000959506817053
ACH-000054,0.07798412264337788
ACH-000055,-0.060624130499208964
ACH-000060,-0.013799218788584158
ACH-000067,0.03838254829404224
ACH-000070,-0.054519700236842834
ACH-000075,-0.008566487956599977
ACH-000078,-0.029301120486187493
ACH-000082,-0.03974380105995582
ACH-000085,0.0664522031011745
ACH-000086,0.02536891137091724
ACH-000087,0.053871083146918936
ACH-000092,-0.007115366418245086
ACH-000095,0.01194869991909038
ACH-000097,0.0178066845365104
ACH-000098,0.0280146885320186
ACH-000099,0.035341647802703616
ACH-000108,-0.00770638313722937
ACH-000113,-0.0228268835623314
ACH-000116,0.04239432475203452
ACH-000118,0.06085523519381001
ACH-000120,0.06616564055266863
ACH-000123,0.0072563948457662454
ACH-000127,0.12492147072280547
ACH-000128,0.03999295247320755
ACH-000132,0.13199512987625264
ACH-000133,0.004109022426224101
ACH-000137,0.11346696459148327
ACH-000138,-0.00033957738594071903
ACH-000142,0.03461231243910963
ACH-000143,-0.040823525515796086
ACH-000146,-0.08027150912114006
ACH-000148,-5.4225162075311624e-05
ACH-000150,-0.09057468698947524
ACH-000152,0.020279242855478483
ACH-000153,0.013533723885578572
ACH-000159,0.06681324263329523
ACH-000160,0.059154490232269326
ACH-000163,0.004105915787131079
ACH-000167,-0.10307518390019636
ACH-000168,-0.12551840054816646
ACH-000169,0.03968392630986332
ACH-000178,-0.011206829879113485
ACH-000183,0.027342692346046037
ACH-000188,0.037298947395016574
ACH-000189,0.03163864223317299
ACH-000190,0.18091090221470388
ACH-000198,0.020243759323897447
ACH-000203,0.3558732359711073
ACH-000204,0.21152591493358094
ACH-000206,0.005375256051812579
ACH-000207,-0.010247992485296764
ACH-000208,0.3321040411601517
ACH-000210,0.09587157864335834
ACH-000211,0.01660047771498948
ACH-000215,0.060998037031738624
ACH-000221,-0.036521025292348616
ACH-000222,-0.11925549544387395
ACH-000223,0.06322216493043721
ACH-000226,0.05345401626335832
ACH-000227,-0.08699099878961718
ACH-000228,-0.02782464396603477
ACH-000231,-0.017329802343771808
ACH-000232,-0.010192973446723977
ACH-000233,0.07190890573874721
ACH-000234,-0.04941962131353237
ACH-000235,-0.006643621260160452
ACH-000237,0.05227978830409162
ACH-000238,-0.021681342163575017
ACH-000242,-0.04272734374445705
ACH-000243,0.09511953307803353
ACH-000244,-0.08466136674984863
ACH-000246,0.1018810956696121
ACH-000248,0.11107003202108266
ACH-000250,0.02817618391451056
ACH-000251,0.2090099297069669
ACH-000252,-0.03779715953408136
ACH-000253,-0.013040820092703808
ACH-000255,0.07242441716475002
ACH-000256,-0.08499811395554922
ACH-000257,0.02946965995896146
ACH-000258,0.07404781653741035
ACH-000259,0.0014051881133326945
ACH-000260,-0.06566787991755868
ACH-000261,-0.13614846001795222
ACH-000262,-0.15556858790098962
ACH-000263,-0.014602047604428825
ACH-000264,-0.0625161449513661
ACH-000265,-0.01984958329068037
ACH-000266,0.005311032977059868
ACH-000272,-0.03783064429384619
ACH-000274,-0.011844893630191462
ACH-000277,-0.19952401683078252
ACH-000278,0.014248747483945912
ACH-000279,0.125550135210029
ACH-000280,-0.059126037719738574
ACH-000281,0.021191122324000056
ACH-000288,-0.014147916651629937
ACH-000291,-0.009817280418083666
ACH-000293,0.042141161845858185
ACH-000294,-0.08182921310846142
ACH-000295,0.04615614978388312
ACH-000296,-0.021006813911979758
ACH-000302,-0.02560349876240001
ACH-000304,-0.0612909894188933
ACH-000307,-0.0020459824491711872
ACH-000308,-0.03945908262461724
ACH-000310,-0.02745518705475625
ACH-000311,-0.06312266324719483
ACH-000312,-0.01504525381336348
ACH-000315,-0.030206566127416557
ACH-000316,0.07025888295145198
ACH-000317,0.19225967958785312
ACH-000318,-0.05966371295634905
ACH-000319,0.06237159792627112
ACH-000320,-0.05726312045777642
ACH-000322,-0.08437574304872557
ACH-000323,0.061232699404247214
ACH-000324,0.07646199997316172
ACH-000329,0.013190665212314838
ACH-000330,-0.07130083212446267
ACH-000331,0.016567627013702946
ACH-000332,-0.02950358209717327
ACH-000334,-0.053041574161890384
ACH-000335,0.03756440167561405
ACH-000336,0.02551122949353519
ACH-000337,0.07508444160880694
ACH-000338,-0.3825103269556976
ACH-000339,0.10441113002981203
ACH-000341,0.025890711334015968
ACH-000348,-0.01834980722753846
ACH-000350,0.09929311111912294
ACH-000352,0.07604591264202386
ACH-000356,-0.029886359928176714
ACH-000361,0.11013287600619028
ACH-000362,-0.08571289390479199
ACH-000363,0.017213961478856316
ACH-000364,0.026947344206378298
ACH-000365,-0.12391060515506826
ACH-000366,-0.05068563650857934
ACH-000368,0.09571749903364672
ACH-000374,0.07176659068220102
ACH-000375,0.05535739220797037
ACH-000376,0.013234979291147454
ACH-000381,0.04520779965292614
ACH-000383,0.018093752135066195
ACH-000387,0.04955409084591059
ACH-000389,0.0676255696725307
ACH-000390,0.062317426367766014
ACH-000393,0.0017370042760915011
ACH-000395,-0.10833900459629917
ACH-000396,-0.12922517591643873
ACH-000397,0.07237868960876519
ACH-000401,0.054621934724498764
ACH-000402,-0.09660200665525556
ACH-000403,0.0289905383312262
ACH-000404,-0.1278472458801501
ACH-000406,-0.0075651563861354534
ACH-000407,-0.02497154658572119
ACH-000408,-0.10048188129735472
ACH-000410,0.11543735584142148
ACH-000411,0.1120808776375327
ACH-000414,0.07090863510792332
ACH-000415,0.10773540146355524
ACH-000416,0.06166554143784881
ACH-000420,0.011520157222361316
ACH-000421,0.0604664545910619
ACH-000424,-0.025192245440485355
ACH-000425,0.02751162254283768
ACH-000426,0.08218305615796218
ACH-000427,0.08155361653845247
ACH-000433,0.08762117668672582
ACH-000435,0.10190932985839522
ACH-000436,0.0504327456269688
ACH-000444,0.1032019610971541
ACH-000445,0.12372139938232354
ACH-000448,-0.008167724841284418
ACH-000450,0.004678783121194477
ACH-000452,-0.04003878711537374
ACH-000454,0.1750781053924818
ACH-000458,0.0998063465900094
ACH-000459,0.056730166741577825
ACH-000460,0.08583686210446934
ACH-000461,0.09284966599940908
ACH-000463,0.04216585348066139
ACH-000464,0.009953249754668379
ACH-000466,-0.13501281719875238
ACH-000467,-0.005057864868795639
ACH-000468,0.03565029881969787
ACH-000469,-0.06315063051707516
ACH-000470,0.1376594635721843
ACH-000471,-0.0025992330240233144
ACH-000472,-0.0301865500407639
ACH-000473,-0.07619766074792475
ACH-000475,0.060930146477102085
ACH-000476,0.04457267461551804
ACH-000477,0.010679730046363628
ACH-000479,0.1419302829891499
ACH-000480,-0.00982063978207382
ACH-000481,-0.05277639128370172
ACH-000483,0.15131519871722585
ACH-000484,-0.021860431828829716
ACH-000485,0.1365184067981469
ACH-000486,0.054692274612512734
ACH-000487,-0.02826355422222485
ACH-000488,0.04941406991276908
ACH-000490,0.05359591206714388
ACH-000491,-0.006874685209310313
ACH-000495,0.09438555014177816
ACH-000496,-0.028225499900829957
ACH-000499,-0.0466604947880414
ACH-000500,0.17166700145202993
ACH-000502,0.06611836421384469
ACH-000503,0.1458722692725291
ACH-000505,0.0804246368279121
ACH-000507,0.08107462607695855
ACH-000510,-0.033813905089443166
ACH-000511,0.01458006040781547
ACH-000512,0.12234850741494835
ACH-000516,-0.02908859989077201
ACH-000517,-0.019558526835897108
ACH-000518,-0.08736421454512186
ACH-000520,-0.06518450676463845
ACH-000521,0.010864111229306342
ACH-000522,0.07024316884293505
ACH-000524,0.011074149021983035
ACH-000527,-0.023444772082773072
ACH-000528,0.07266262612437528
ACH-000537,0.04476632308585913
