,CMPK2 (129607)
ACH-000004,-0.2382604629658913
ACH-000005,0.2674621697063321
ACH-000007,-0.27907253607915644
ACH-000009,-0.0840021697112861
ACH-000011,-0.15430718537436702
ACH-000012,-0.0792534732854545
ACH-000013,-0.08975127484452064
ACH-000014,-0.16972324316612447
ACH-000015,-0.11853112006645115
ACH-000017,-0.3198928341478489
ACH-000018,-0.05303293627483065
ACH-000019,-0.13998196341962876
ACH-000021,-0.10996163524733728
ACH-000022,-0.08640454435890038
ACH-000025,-0.2114277603170956
ACH-000028,-0.03230669206268519
ACH-000030,-0.0458635928134804
ACH-000035,-0.24704379982870397
ACH-000036,-0.2636351059868393
ACH-000037,-0.3313416401995588
ACH-000039,-0.2028549313226223
ACH-000040,-0.2830833791435733
ACH-000041,-0.31005501987402617
ACH-000042,-0.14606278542012735
ACH-000045,-0.1950886712684244
ACH-000047,-0.09428028990561306
ACH-000052,-0.22012061434442529
ACH-000053,-0.17667234176158525
ACH-000054,-0.2300476034195821
ACH-000055,0.020877658609464368
ACH-000060,-0.3846230969315157
ACH-000067,-0.17383825744867926
ACH-000070,-0.20985673657559806
ACH-000075,-0.11396503278517958
ACH-000078,-0.17456955568184876
ACH-000082,-0.3959780747187567
ACH-000085,-0.4334218556709432
ACH-000086,-0.1875014587398345
ACH-000087,-0.3887521876143281
ACH-000092,-0.2896721770833512
ACH-000095,-0.23514313740951465
ACH-000097,-0.19436548087102545
ACH-000098,-0.21373270352902865
ACH-000099,-0.396692005754441
ACH-000108,-0.03958869366438717
ACH-000113,-0.3579481378335821
ACH-000116,-0.21501557829006315
ACH-000118,-0.24694445977520674
ACH-000120,-0.07567925119610883
ACH-000123,-0.031784297053746975
ACH-000127,-0.17156234969601314
ACH-000128,-0.2900656690486769
ACH-000132,-0.17123443667949936
ACH-000133,-0.2250120145851479
ACH-000137,-0.09478005062983301
ACH-000138,-0.10159173600965846
ACH-000142,-0.2518233368343146
ACH-000143,-0.13781003424129418
ACH-000146,-0.3034779330262449
ACH-000148,-0.18668342577189306
ACH-000150,-0.24735933372728794
ACH-000152,-0.35591266337667216
ACH-000153,-0.0511623774470853
ACH-000159,-0.2004692624417968
ACH-000160,0.044587786050047984
ACH-000163,-0.20210216569020495
ACH-000167,0.09148221594062787
ACH-000168,-0.3592781920389245
ACH-000169,-0.2947490621940501
ACH-000178,-0.2557258615508333
ACH-000183,-0.34371314321525936
ACH-000188,-0.22537695601311064
ACH-000189,-0.3519021583527927
ACH-000190,-0.17811470249103672
ACH-000198,-0.11095106843239064
ACH-000203,-0.5839688751929999
ACH-000204,-0.2910207495009453
ACH-000206,0.0867973011320948
ACH-000207,-0.14357800658084993
ACH-000208,0.0009361885587746717
ACH-000210,-0.12531116313006505
ACH-000211,-0.246873376294333
ACH-000215,-0.12107465003062355
ACH-000221,0.11054977898043247
ACH-000222,-0.07389483104838508
ACH-000223,-0.4486076489269841
ACH-000226,-0.0535035339552092
ACH-000227,-0.4168208418139545
ACH-000228,-0.06435328911609653
ACH-000231,-0.07363810826359438
ACH-000232,-0.28283590940877124
ACH-000233,-0.17444649794010245
ACH-000234,-0.3569088188759264
ACH-000235,-0.16211019335228502
ACH-000237,-0.21877439420830866
ACH-000238,-0.3565406428926677
ACH-000242,0.06655181162781766
ACH-000243,-0.11787860795691513
ACH-000244,-0.3632800029654989
ACH-000246,-0.15494575794110935
ACH-000248,-0.2537651023288417
ACH-000250,-0.15574074694348214
ACH-000251,-0.2587016607282131
ACH-000252,-0.09757290096517736
ACH-000253,-0.13878483218775595
ACH-000255,-0.3574661845859084
ACH-000256,-0.2965181289939821
ACH-000257,-0.3594255236945252
ACH-000258,-0.2744103265554569
ACH-000259,-0.2216202517625534
ACH-000260,-0.0906885048789817
ACH-000261,-0.1954182370419949
ACH-000262,-0.21807098422961202
ACH-000263,-0.2747532901324432
ACH-000264,-0.16378925112053938
ACH-000265,-0.1848692229752953
ACH-000266,-0.13861427411704194
ACH-000272,-0.16778122175769533
ACH-000274,-0.2968553223846935
ACH-000277,-0.2355054899703108
ACH-000278,-0.3248797798310207
ACH-000279,-0.2489462175107148
ACH-000280,-0.01854633374306693
ACH-000281,-0.0633507162537427
ACH-000288,-0.2234740385612235
ACH-000291,-0.192568620784613
ACH-000293,-0.29796444180307663
ACH-000294,-0.12956952393268964
ACH-000295,-0.29162432705969604
ACH-000296,-0.10952417587320966
ACH-000302,-0.13314280766794814
ACH-000304,-0.05520522122453887
ACH-000307,-0.0329947956942172
ACH-000308,-0.12056526835906085
ACH-000310,-0.3064522374050615
ACH-000311,-0.21126864528926834
ACH-000312,-0.10711928353214872
ACH-000315,0.03086212656276715
ACH-000316,-0.339638292683229
ACH-000317,-0.3594663302389833
ACH-000318,-0.20463130153151626
ACH-000319,-0.1411521714412371
ACH-000320,-0.21735691544980992
ACH-000322,-0.3529966271339078
ACH-000323,-0.23848704385906766
ACH-000324,-0.2597481354713317
ACH-000329,-0.2430850885577479
ACH-000330,0.015039572585930196
ACH-000331,-0.1733088550623146
ACH-000332,-0.15529150730873162
ACH-000334,-0.4814257720845831
ACH-000335,-0.21201924058062874
ACH-000336,-0.3332458384422734
ACH-000337,-0.2288194491456084
ACH-000338,0.15060363086667153
ACH-000339,-0.11750755690232195
ACH-000341,-0.13424566814832667
ACH-000348,-0.2279288362257128
ACH-000350,-0.12951144299100725
ACH-000352,-0.16276114901168556
ACH-000356,0.02586423850023
ACH-000361,-0.28935623402824234
ACH-000362,-0.2604858552318943
ACH-000363,-0.2414901914458912
ACH-000364,-0.263351672592724
