,NDEL1 (81565)
ACH-000264,-0.08147857748572057
ACH-000265,-0.2846441224981172
ACH-000266,-0.12286140219597162
ACH-000272,-0.04742050586823143
ACH-000274,-0.19189992099641626
ACH-000277,-0.264217934612524
ACH-000278,-0.13857474691291902
ACH-000279,-0.3049875273613141
ACH-000280,-0.1726583598726633
ACH-000281,-0.1632590098373926
ACH-000288,-0.27655648247933784
ACH-000291,-0.1725599373299893
ACH-000293,-0.3805426363424072
ACH-000294,-0.27179982497754346
ACH-000295,-0.1073155995181332
ACH-000296,-0.2778603213853333
ACH-000302,-0.18270839051691776
ACH-000304,-0.1314573916819428
ACH-000307,-0.06729727242352003
ACH-000308,-0.14692623370586008
ACH-000310,-0.23814693837428175
ACH-000311,-0.16755363932127448
ACH-000312,-0.1625263092705394
ACH-000315,0.017365358685275216
ACH-000316,-0.14786620841278272
ACH-000317,0.09600886504506707
ACH-000318,-0.060537067153262174
ACH-000319,-0.2138957456800964
ACH-000320,-0.011201243602313513
ACH-000322,-0.3870304929854912
ACH-000323,-0.18118914832418345
ACH-000324,-0.2003583298155658
ACH-000329,-0.13912916159230504
ACH-000330,-0.209991234941963
ACH-000331,-0.319530519332738
ACH-000332,-0.2679036699423272
ACH-000334,-0.26841343871372364
ACH-000335,0.05158432878420573
ACH-000336,-0.4780233391175616
ACH-000337,-0.21733822113087248
ACH-000338,0.1907007432417118
ACH-000339,-0.23064400967941426
ACH-000341,-0.2066214792375387
ACH-000348,-0.18738758474261266
ACH-000350,-0.17196470968416935
ACH-000352,-0.033264367830373835
ACH-000356,-0.08078988455342517
ACH-000361,-0.2721956830602859
ACH-000362,-0.14130983060638494
ACH-000363,-0.14212118997470216
ACH-000364,-0.20345159056193776
ACH-000365,-0.1391429984591779
ACH-000366,-0.18778278946003665
ACH-000368,-0.0651506865517141
ACH-000374,-0.15213365856746738
ACH-000375,-0.29925816865073385
ACH-000376,-0.12104355869543865
ACH-000381,-0.21085545973353528
ACH-000383,-0.17108554598104111
ACH-000387,-0.3799112522632314
ACH-000389,-0.3458392711782302
ACH-000390,-0.09578287654374304
ACH-000393,-0.1676876614450504
ACH-000395,0.019442618692249752
ACH-000396,0.017785906897479914
ACH-000397,-0.10461877292960753
ACH-000401,-0.13146748981133544
ACH-000402,0.26134102078856664
ACH-000403,-0.10644363507390177
ACH-000404,-0.024276527804646675
ACH-000406,-0.1532064207516021
ACH-000407,-0.17087056499274175
ACH-000408,-0.19796150626080405
ACH-000410,-0.04013650400700199
ACH-000411,-0.04138989431597178
ACH-000414,-0.013088613137223558
ACH-000415,-0.09784026307592096
ACH-000416,-0.15109874455307304
ACH-000420,-0.2189836593547848
ACH-000421,-0.10929651966095197
ACH-000424,-0.13082870795995946
ACH-000425,-0.0478961843188194
ACH-000426,-0.2294802444534857
ACH-000427,-0.15743670928257936
ACH-000433,0.0554710086573998
ACH-000435,-0.12251571408477095
ACH-000436,-0.11062344656416216
ACH-000444,-0.18823333538180054
ACH-000445,-0.5196761298478109
ACH-000448,-0.2185769848541996
ACH-000450,0.10233346683022213
ACH-000452,-0.09684789196093574
ACH-000454,-0.17485220569916654
ACH-000458,-0.1198500009756708
ACH-000459,-0.12746614097173067
ACH-000460,-0.17424169057061722
ACH-000461,-0.12234405085637902
ACH-000463,-0.13831696832528045
ACH-000464,-0.2537000972772602
ACH-000466,-0.17345463419323662
ACH-000467,-0.1669061538838149
ACH-000468,-0.15085491363173806
ACH-000469,-0.16531980652950548
ACH-000470,-0.24742552692223185
ACH-000471,-0.20342362023917815
ACH-000472,-0.1854654079623093
ACH-000473,-0.2140578250554045
ACH-000475,-0.13507895734158915
ACH-000476,-0.187075743428976
ACH-000477,-0.1109569822463069
ACH-000479,-0.3098291559221923
ACH-000480,-0.013653871455734145
ACH-000481,-0.11105362694846846
ACH-000483,-0.14683255319650088
ACH-000484,0.01902534564900892
ACH-000485,-0.21848532646482485
ACH-000486,-0.1443596708646755
ACH-000487,-0.2940518341628265
ACH-000488,-0.06504078845743211
ACH-000490,0.033148231373294534
ACH-000491,-0.3038045827098643
ACH-000495,0.13997173725731998
ACH-000496,-0.1470999688143483
ACH-000499,-0.1524622048130766
ACH-000500,-0.1833632093527224
ACH-000502,-0.13356817188588174
ACH-000503,0.058015401902813686
ACH-000505,-0.16603197307710066
ACH-000507,-0.004247000347329794
ACH-000510,-0.18057888780339001
ACH-000511,-0.18227559032148424
ACH-000512,-0.03938578137686315
ACH-000516,-0.14144724694635213
ACH-000517,-0.15196786809111346
ACH-000518,-0.221006579407133
ACH-000520,-0.06051454284004356
ACH-000521,-0.016806050100793803
ACH-000522,-0.1059368734991784
ACH-000524,-0.13202333426284268
ACH-000527,-0.15142075978588507
ACH-000528,-0.14342378644874332
ACH-000537,-0.18068209591177464
ACH-000541,-0.2448309518713733
ACH-000542,-0.31150931737532644
ACH-000544,-0.057246228816023176
ACH-000545,-0.20677411549668595
ACH-000547,0.04706917181102045
ACH-000548,-0.09752636571761918
ACH-000549,-0.13612671108704294
ACH-000550,-0.2637686401805019
ACH-000552,-0.2026044536503172
ACH-000556,-0.1468033909315559
ACH-000557,-0.1756597329924783
ACH-000569,-0.031626897684897966
ACH-000570,-0.18706150142984748
ACH-000571,-0.1359602943953324
ACH-000573,-0.21583759927090929
ACH-000576,-0.15086155284027955
ACH-000579,0.17532675933607886
ACH-000580,0.042479348115702115
ACH-000584,-0.17244469805945525
ACH-000585,-0.18963726702368314
ACH-000588,-0.16772382748692888
ACH-000589,-0.12423037720554513
ACH-000591,-0.15332836234037533
ACH-000593,-0.0923807305055396
ACH-000600,-0.013340096755029042
ACH-000601,-0.12482046711481184
ACH-000605,-0.031254068726274814
ACH-000606,-0.08985013664576681
ACH-000608,-0.16379246696399527
ACH-000614,0.08252968677940024
ACH-000616,-0.07679899346719997
ACH-000618,0.006479427025352057
ACH-000619,-0.09592366818108143
ACH-000620,-0.12921121386055076
ACH-000621,-0.3017280044029381
ACH-000622,-0.19218212378760788
ACH-000623,-0.13534055925686908
ACH-000624,-0.19072660223757432
ACH-000627,-0.32348352394204305
ACH-000630,-0.13163913881678982
ACH-000631,-0.16200006740275658
ACH-000632,-0.10036695276551423
ACH-000633,-0.19300382949393807
ACH-000637,-0.2534160448494969
ACH-000638,-0.020321633208210718
ACH-000646,-0.14292943505032854
ACH-000647,-0.16325578841934
ACH-000648,-0.24288242922319514
ACH-000649,-0.11555567727748425
ACH-000651,-0.18825135698426013
ACH-000652,-0.04942372733921239
ACH-000653,-0.11878839234759335
ACH-000657,-0.16283016591458516
ACH-000658,-0.10834818406917013
ACH-000661,0.003591715649751428
ACH-000662,-0.4090957430210261
ACH-000663,0.005877509729965106
ACH-000665,-0.02750570671279911
ACH-000671,-0.1540145927411015
ACH-000672,0.03676544119402246
ACH-000673,-0.2328975020311361
ACH-000676,0.061259065932239926
ACH-000677,-0.04599854581578141
ACH-000681,-0.012137271010244798
ACH-000683,-0.06003503719402594
ACH-000684,-0.07184426906826552
ACH-000688,-0.1617629021065831
ACH-000693,-0.06345817738599056
ACH-000694,-0.0026231056956246834
ACH-000695,-0.11683629937860066
ACH-000696,-0.1273154860905895
ACH-000697,-0.14869240091024244
ACH-000699,-0.12602957698592274
ACH-000701,-0.29317271964484826
ACH-000706,-0.08152966422590763
ACH-000711,-0.21356213827047207
ACH-000713,-0.15427273347909928
ACH-000714,-0.1830137642833648
ACH-000718,-0.31005872551176783
ACH-000720,-0.14200882738632484
ACH-000721,-0.19741655855724732
ACH-000724,-0.06039611100787034
ACH-000725,-0.05957028823987023
ACH-000732,-0.14086207438446413
ACH-000734,-0.10239573469362008
ACH-000735,-0.1631503299791679
ACH-000736,0.014644489929354491
ACH-000738,-0.1930075740400698
ACH-000746,-0.10046236258169552
ACH-000747,-0.03329017342138787
ACH-000748,-0.1621644856337856
ACH-000753,-0.162980773305114
ACH-000756,-0.06316416653092521
ACH-000757,-0.17021936432843926
ACH-000758,-0.14985412308013407
ACH-000760,-0.17905578933207922
ACH-000762,0.12860280037910338
ACH-000763,-0.10339558841719043
ACH-000764,-0.4508835070258953
ACH-000765,0.14913470589703728
ACH-000766,-0.13733141971613536
ACH-000767,-0.18579302530244185
ACH-000768,-0.16491432094617411
ACH-000769,-0.1428554555486893
ACH-000770,-0.13796801223314345
ACH-000771,-0.1289135852877964
ACH-000773,-0.09999677634265057
ACH-000776,-0.18823180827112926
ACH-000777,-0.3470573570931325
ACH-000778,-0.09149355197711123
ACH-000781,-0.1259785445457255
ACH-000782,-0.10035907309944583
ACH-000783,-0.1950074528224313
ACH-000784,-0.03555908551882351
ACH-000785,-0.2569894092498301
ACH-000787,-0.06036216208471831
ACH-000788,-0.1115301089290015
ACH-000791,-0.17880169354766765
ACH-000792,-0.03994714716792045
ACH-000794,-0.1458348687779649
ACH-000796,-0.20011027670226847
ACH-000798,-0.21862155784077006
ACH-000799,-0.19550765799501174
ACH-000800,-0.13813016431015748
ACH-000802,-0.04807744568919307
ACH-000804,-0.04529863483157246
ACH-000805,-0.07073209914596112
ACH-000809,-0.1795622947863054
ACH-000810,-0.14728232389629425
ACH-000811,-0.2436839591319535
ACH-000817,-0.1196373461545194
ACH-000819,-0.051132411272837824
ACH-000820,0.12473230324270923
ACH-000821,-0.162140567234381
ACH-000822,-0.14842805211251614
ACH-000823,-0.04642064856538846
ACH-000824,-0.10449588125880843
ACH-000827,-0.07448171940345845
ACH-000829,-0.15643164916827276
ACH-000831,0.20727504388594425
ACH-000832,0.005841828658344921
ACH-000833,-0.23165514975802515
ACH-000834,-0.13459266615286875
ACH-000835,-0.10605950362198817
ACH-000836,-0.134633999547064
ACH-000837,-0.12032917856903502
ACH-000838,-0.23261641967667904
ACH-000839,-0.2920300605448664
ACH-000840,-0.11984416788153665
ACH-000841,0.1159775063070532
ACH-000843,-0.020883022192140485
ACH-000846,-0.07066001437088182
ACH-000847,-0.12976010150990924
ACH-000848,-0.12825660319282267
ACH-000849,-0.20189785473413388
ACH-000851,-0.1854068159395152
ACH-000855,-0.09606481954282467
ACH-000856,-0.02705762018123517
ACH-000858,-0.17222227597722134
ACH-000859,-0.10094867838493453
ACH-000861,-0.2135569831014336
ACH-000862,-0.17897996790386314
ACH-000865,-0.13955375293687294
ACH-000866,-0.10897152917838004
ACH-000867,-0.09036143850922213
ACH-000869,-0.18116801102444974
ACH-000872,-0.17922164772222213
ACH-000873,-0.15818783616356633
ACH-000876,-0.1229522036296035
ACH-000878,-0.11968269908056635
ACH-000880,-0.1976854650236642
ACH-000881,-0.08537424389031949
ACH-000882,0.038515913100249016
ACH-000884,0.0011048867718561233
ACH-000885,-0.15923061837005742
ACH-000887,-0.2227896506065117
ACH-000889,-0.08421443582440541
ACH-000896,-0.05341151380954485
ACH-000898,-0.14509408368270307
ACH-000900,0.03090982599882997
ACH-000901,-0.08704643262220395
ACH-000905,-0.1921394807303092
ACH-000906,-0.19885031222519708
ACH-000907,-0.17509631038454054
ACH-000910,-0.1698904803848333
ACH-000911,-0.06941107514787499
ACH-000912,-0.0966163609741204
ACH-000913,-0.1681163722059135
ACH-000915,-0.12933609004731458
ACH-000916,-0.21127760317396754
ACH-000917,-0.14931878580270685
ACH-000920,-0.11327483069719695
ACH-000921,-0.20286579897883705
ACH-000924,-0.09241006751506313
ACH-000926,-0.17036890239811786
ACH-000928,-0.0330762772403955
ACH-000929,-0.0019381064616771388
ACH-000932,-0.10287056560429164
ACH-000935,-0.016099995362521848
ACH-000936,-0.2865604725242752
ACH-000937,-0.11646499376203626
ACH-000938,-0.00546796326176692
ACH-000939,-0.1827653750203192
ACH-000941,-0.13232276307362373
ACH-000943,-0.1003823049210435
ACH-000946,-0.14800476614317834
ACH-000947,-0.11450307240084348
ACH-000948,-0.041618285640800896
ACH-000950,-0.07584752880126168
ACH-000953,-0.13398180680496022
ACH-000954,-0.33671417985307883
ACH-000957,-0.16979264094478558
ACH-000958,-0.28075509119825626
ACH-000960,-0.1101669618507308
ACH-000963,-0.07827249177500788
ACH-000968,-0.17430791648319946
ACH-000969,-0.22369332225402588
ACH-000972,-0.2902075911608385
ACH-000973,-0.2324529491124705
ACH-000974,-0.07680756076635722
ACH-000978,-0.020220380396632525
ACH-000984,-0.3044017464451967
ACH-000986,-0.08383861612818401
ACH-000988,-0.17452618773481482
ACH-000993,-0.15702150652504487
ACH-000994,-0.12386635873995196
ACH-000996,-0.2876019848980924
ACH-001001,-0.2196417373972145
ACH-001020,-0.2293690440285807
ACH-001028,-0.09190565785225732
ACH-001031,-0.09225132240344383
ACH-001038,-0.14089234517870022
ACH-001048,-0.15389553025657154
ACH-001050,-0.2916702690303066
ACH-001053,-0.0012394517683606133
ACH-001054,-0.3343055006074435
ACH-001061,-0.13401034719204832
ACH-001067,-0.21404493487574006
ACH-001075,-0.3222042728137321
ACH-001096,-0.19292514490450965
ACH-001111,-0.4187547572277843
ACH-001119,-0.4085027343982015
ACH-001128,-0.0862364759967668
ACH-001134,0.044766974408274485
ACH-001151,-0.06439456367206693
ACH-001163,-0.17224983852650438
ACH-001164,-0.4037856934321608
ACH-001183,-0.08145428833039026
ACH-001192,-0.160950290525125
ACH-001193,-0.052477180799468975
ACH-001196,-0.14469891874403587
ACH-001197,-0.10557488945064718
ACH-001205,0.06406275375531041
ACH-001211,-0.09478853325475334
ACH-001212,-0.08433859242599356
ACH-001228,-0.1142440930042458
ACH-001232,-0.32507815511922145
ACH-001239,-0.08284780690394539
ACH-001270,-0.0640412653145892
ACH-001274,-0.2410434901061645
ACH-001275,-0.00936613076982425
ACH-001277,-0.285313988772485
ACH-001278,0.08711512378374378
ACH-001280,-0.1226603789023624
ACH-001283,-0.08883848752760917
ACH-001289,-0.2369919924842713
ACH-001300,-0.2925044556743684
ACH-001301,-0.03690239224381984
ACH-001302,0.10883169871743817
ACH-001306,-0.1889861340817025
ACH-001318,-0.15286933817719273
ACH-001322,-0.15660893064377854
ACH-001328,-0.2833794246151172
ACH-001332,-0.1527540197943848
ACH-001336,-0.06198804877441395
ACH-001346,0.005293354481729714
ACH-001353,-0.26400548667761536
ACH-001354,-0.07513969112586233
ACH-001367,-0.11410524736161312
ACH-001368,-0.026641978024132186
ACH-001374,-0.22001903450363533
ACH-001377,-0.1621090190074046
ACH-001380,-0.14462949394660685
ACH-001391,-0.12807346758712865
ACH-001408,-0.10911181068685973
ACH-001430,-0.38148051366676217
ACH-001431,-0.27501735282592565
ACH-001450,-0.18006566044436034
ACH-001496,-0.1740052260183896
ACH-001500,-0.21253184673892167
ACH-001523,-0.028055413909537787
ACH-001532,-0.2130399482025241
ACH-001550,-0.06573677231142293
ACH-001552,-0.220894491537049
ACH-001554,-0.11215716024256137
ACH-001654,-0.17403594268367925
ACH-001735,-0.20653935741717688
ACH-001736,0.009169678883903694
ACH-001737,0.061627139280020136
ACH-001740,-0.13883906366428755
ACH-001745,-0.02008676117827882
ACH-001765,-0.08200373301338759
