,RANGRF (29098)
ACH-000159,-0.05541313834971371
ACH-000160,-0.13175111963931513
ACH-000163,-0.08386691128071512
ACH-000167,-0.03191340388486762
ACH-000168,-0.16831741091924005
ACH-000169,0.04245298576801936
ACH-000178,-0.11865038879266558
ACH-000183,-0.15418989488760615
ACH-000188,-0.16948485453200576
ACH-000189,-0.12884911460065182
ACH-000190,0.015198279112010013
ACH-000198,-0.0012191726293205034
ACH-000203,0.0782136571301768
ACH-000204,-0.13835920285048836
ACH-000206,0.11482203951048045
ACH-000207,-0.32012088210601675
ACH-000208,-0.06575598081126408
ACH-000210,0.1841445790043685
ACH-000211,-0.04349432209599325
ACH-000215,-0.13740528535264313
ACH-000221,-0.14837713933161945
ACH-000222,-0.08940761469271083
ACH-000223,0.02060774945076106
ACH-000226,-0.021338927405008246
ACH-000227,0.003763453545385001
ACH-000228,-0.006986540393257417
ACH-000231,-0.11891334098619027
ACH-000232,0.03777004490033622
ACH-000233,0.0407410464851992
ACH-000234,-0.08995480066270944
ACH-000235,-0.17553658744890566
ACH-000237,-0.029002285751685068
ACH-000238,-0.12085620433084075
ACH-000242,-0.14569222494301484
ACH-000243,-0.031558211615582116
ACH-000244,-0.2350536738806326
ACH-000246,0.02440041647373404
ACH-000248,-0.10063953639341668
ACH-000250,-0.0958900809283783
ACH-000251,-0.11538731936901925
ACH-000252,0.011307543213758436
ACH-000253,-0.06708839989833795
ACH-000255,0.04275198629121778
ACH-000256,-0.13459098914434112
ACH-000257,0.02391582231426528
ACH-000258,-0.16806782597226494
ACH-000259,-0.0641262638438814
ACH-000260,-0.10861760757533452
ACH-000261,-0.1210122815280176
ACH-000262,0.04296065114169211
ACH-000263,-0.20000521073620064
ACH-000264,-0.1844400221865123
ACH-000265,-0.1561084143714342
ACH-000266,-0.09588001816319866
ACH-000272,-0.08772783030485108
ACH-000274,-0.08769661024147883
ACH-000277,-0.0801258027858835
ACH-000278,-0.07978261603303131
ACH-000279,-0.21509892514332016
ACH-000280,-0.1664632290501344
ACH-000281,-0.18095171462492404
ACH-000288,-0.22167734958851887
ACH-000291,-0.04929306702677577
ACH-000293,0.012767126997741804
ACH-000294,-0.055268930164441295
ACH-000295,-0.05812217305813003
ACH-000296,-0.06258632869250587
ACH-000302,-0.16496126409415088
ACH-000304,-0.13520228136015755
ACH-000307,-0.06748913252435355
ACH-000308,-0.03052405442490485
ACH-000310,0.038509029959973684
ACH-000311,-0.11116666463400858
ACH-000312,-0.10163819741500264
ACH-000315,0.014196910365942127
ACH-000316,-0.04386596557350997
ACH-000317,0.30210851922759463
ACH-000318,-0.2715409201677713
ACH-000319,-0.28505810573161083
ACH-000320,-0.2257659372261402
ACH-000322,-0.08489404975625972
ACH-000323,-0.17705659340629154
ACH-000324,-0.05447873794085377
ACH-000329,-0.041154553176408634
ACH-000330,-0.057765599196143436
ACH-000331,-0.15695364068877385
ACH-000332,-0.0821101772175212
ACH-000334,-0.14223056615491186
ACH-000335,-0.12926248462640147
ACH-000336,-0.3811700946319166
ACH-000337,-0.03797028605461402
ACH-000338,-0.010283898211838895
ACH-000339,-0.17529116015858076
ACH-000341,0.07808905015969803
ACH-000348,-0.16254393670428602
ACH-000350,-0.1333115562296829
ACH-000352,-0.08513560769533203
ACH-000356,0.03346845403935374
ACH-000361,-0.11749747821546964
ACH-000362,-0.1995622141453784
ACH-000363,-0.1078702537897748
ACH-000364,-0.14687944787860194
ACH-000365,-0.05944767930907707
ACH-000366,-0.07676288339176109
ACH-000368,-0.010638785052621341
ACH-000374,-0.12437896183489887
ACH-000375,-0.09853038569514458
ACH-000376,-0.10038339579488803
ACH-000381,-0.10739991743071073
ACH-000383,-0.1396832352141443
ACH-000387,-0.16975644727638156
ACH-000389,-0.08455753559734705
ACH-000390,-0.04225546632643527
ACH-000393,-0.011195862342120805
ACH-000395,-0.02128293577347909
ACH-000396,0.08799819982470472
ACH-000397,-0.10391236645666428
ACH-000401,0.06828410963910292
ACH-000402,-0.4109481582512281
ACH-000403,-0.12774530892788558
ACH-000404,0.3353018399210325
ACH-000406,-0.08188059296155795
ACH-000407,0.06499789668963242
ACH-000408,-0.02131167186463933
ACH-000410,-0.05289867554427415
ACH-000411,0.08052707711878332
ACH-000414,-0.035544970013693056
ACH-000415,-0.11279687141878858
ACH-000416,-0.03543271897501299
ACH-000420,0.03065898260435085
ACH-000421,-0.11598909061254818
ACH-000424,-0.11126507365661706
ACH-000425,0.08453686337885309
ACH-000426,-0.030027153873641688
ACH-000427,-0.02339974096133662
ACH-000433,-0.1992475938472115
ACH-000435,0.18865257888490186
ACH-000436,-0.045317226505749895
ACH-000444,-0.12262811850426535
ACH-000445,-0.24640135815159445
ACH-000448,-0.2004217131972892
ACH-000450,0.31475205634501496
ACH-000452,0.049466786088064055
ACH-000454,-0.3147674256916498
ACH-000458,-0.1259967542350275
ACH-000459,-0.00014657533449128783
ACH-000460,-0.08536226217070217
ACH-000461,0.028791326471817674
ACH-000463,-0.13847308210207646
ACH-000464,-0.23496952609122346
ACH-000466,-0.21112529522956044
ACH-000467,0.07295526430349412
ACH-000468,-0.08577725506360348
ACH-000469,-0.15411659388627796
ACH-000470,-0.16421683268287912
ACH-000471,-0.10508158800599923
ACH-000472,-0.10998115094571648
ACH-000473,-0.13836523173063436
ACH-000475,-0.11974467099717916
ACH-000476,-0.2417932563292237
ACH-000477,-0.03851548023913437
ACH-000479,0.01587070761223054
ACH-000480,-0.15246933810169175
ACH-000481,-0.2288310106951557
ACH-000483,0.029592777689570318
ACH-000484,0.04536303665649375
ACH-000485,0.09542939759964064
ACH-000486,-0.031915926655232185
ACH-000487,-0.06749520196647465
ACH-000488,-0.003315607272479452
ACH-000490,-0.1164260475915619
ACH-000491,-0.1099045300864662
ACH-000495,0.09234328899735628
ACH-000496,-0.2438684314334426
ACH-000499,-0.0603219493580398
ACH-000500,-0.2630967486944613
ACH-000502,-0.048446944093999016
ACH-000503,-0.09891037608540074
ACH-000505,-0.06902959406442398
ACH-000507,-0.11539327609239815
ACH-000510,-0.11934790585193772
ACH-000511,-0.09817079258182798
ACH-000512,-0.10318685509802264
ACH-000516,-0.04531029464529924
ACH-000517,-0.0726508728478876
ACH-000518,-0.05435135340650131
ACH-000520,-0.013310418944030764
ACH-000521,-0.11140283066802956
ACH-000522,-0.03614248325520732
ACH-000524,-0.044195598345139114
ACH-000527,-0.1952811709232813
ACH-000528,-0.06503487950389962
ACH-000537,-0.12977687499054466
ACH-000541,-0.28398095050687305
ACH-000542,-0.10369332471993603
ACH-000544,-0.05150563242855607
ACH-000545,-0.047738933270843685
ACH-000547,-0.018467525975233927
ACH-000548,0.03010819600756242
ACH-000549,-0.02941740437267685
ACH-000550,-0.1897629682196515
ACH-000552,0.041915006255685054
ACH-000556,-0.10939371827440844
ACH-000557,-0.11505268105584515
ACH-000569,-0.12792724292642654
ACH-000570,-0.2837610979887729
ACH-000571,-0.1465943319138854
ACH-000573,-0.0048827739479909114
ACH-000576,-0.04463782078869563
ACH-000579,-0.031179739474136044
ACH-000580,-0.13048085185357752
ACH-000584,-0.006125613442627531
ACH-000585,-0.07159668831152373
ACH-000588,-0.1291947170585651
ACH-000589,0.009548262393893387
ACH-000591,-0.06211298012207485
ACH-000593,-0.09812024358498668
ACH-000600,0.07416290461106824
ACH-000601,-0.09027925843235496
ACH-000605,-0.21900658146899066
ACH-000606,0.01260082110167975
ACH-000608,-0.19376936568050784
ACH-000614,0.018583571912253526
ACH-000616,-0.01370215225532802
ACH-000618,-0.18853112643652606
ACH-000619,0.02037524189347787
ACH-000620,-0.11758458682800048
ACH-000621,-0.04748754895877802
ACH-000622,-0.19927668013679625
ACH-000623,-0.1654344332481891
ACH-000624,-0.11013244357501473
ACH-000627,-0.06359586833202434
ACH-000630,-0.10392831765256523
ACH-000631,0.1896221439609321
ACH-000632,-0.08306416729106962
ACH-000633,-0.21204875199486445
ACH-000637,0.040531427478739314
ACH-000638,-0.10517635096156176
ACH-000646,0.0949983570763873
ACH-000647,-0.05789428675848675
ACH-000648,-0.05569403183603885
ACH-000649,-0.0850126698252968
ACH-000651,-0.09046911279626274
ACH-000652,-0.007392827320712805
ACH-000653,0.058834104126453714
ACH-000657,-0.1643191966054658
ACH-000658,-0.039748464856288517
ACH-000661,0.11315110041325804
ACH-000662,0.19484680966159373
ACH-000663,0.014987436857187703
ACH-000665,-0.057592603286620025
ACH-000671,-0.1961124705461968
ACH-000672,0.12636652496851986
ACH-000673,-0.07091407186894548
ACH-000676,-0.013549217887105627
ACH-000677,-0.06630178679282461
ACH-000681,-0.07974393435271476
ACH-000683,0.07094640370548001
ACH-000684,0.14196191884135215
ACH-000688,-0.182151478750008
ACH-000693,-0.010079512661175936
ACH-000694,-0.06528584224747302
ACH-000695,-0.364490743751246
ACH-000696,-0.022995484573170945
ACH-000697,-0.05350948342880886
ACH-000699,0.03290863915574621
ACH-000701,-0.2300478860250511
ACH-000706,-0.15634917233416545
ACH-000711,-0.07827800416578365
ACH-000713,-0.2012556278254815
ACH-000714,-0.2563504188534415
ACH-000718,-0.047990829721578816
ACH-000720,-0.10018698187101932
ACH-000721,-0.07174066748192716
ACH-000724,0.02889904227675784
ACH-000725,-0.09727058998204692
ACH-000732,-0.0735514479188628
ACH-000734,0.00045986263791136935
ACH-000735,-0.05283611333907539
ACH-000736,-0.07142462534409298
ACH-000738,-0.1028904464952667
ACH-000746,-0.17254420323129574
ACH-000747,0.058534887058963585
ACH-000748,-0.08096073238395088
ACH-000753,-0.23606269398362975
ACH-000756,-0.16415263877786976
ACH-000757,-0.10317102890176984
ACH-000758,-0.10078280770813512
ACH-000760,-0.150815333516721
ACH-000762,-0.01998929281110284
ACH-000763,-0.14536109571757325
ACH-000764,-0.2368124020598952
ACH-000765,-0.030622559224495426
ACH-000766,-0.17049244133428085
ACH-000767,-0.03594029564218007
ACH-000768,-0.07235348760565401
ACH-000769,-0.05561420337423487
ACH-000770,-0.031090495801379025
ACH-000771,-0.21447759638696567
ACH-000773,-0.05732318295041761
ACH-000776,-0.10985804764056244
ACH-000777,0.02036147376841468
ACH-000778,-0.15523325405407482
ACH-000781,-0.017459125698494844
ACH-000782,-0.17170975293412535
ACH-000783,-0.02531181883000291
ACH-000784,-0.12133952574122715
ACH-000785,-0.06393293892908311
ACH-000787,-0.03281746499367028
ACH-000788,-0.09051357615046884
ACH-000791,-0.16472094064714954
ACH-000792,0.04887652211434307
ACH-000794,-0.04891220822994969
ACH-000796,-0.08319486114817896
ACH-000798,-0.11074537153590301
ACH-000799,-0.059417532397570666
ACH-000800,-0.15866319281928376
ACH-000802,-0.008794233919630141
ACH-000804,-0.09396995603066856
ACH-000805,-0.09962778168532947
ACH-000809,-0.1308386479355368
ACH-000810,-0.07663298404374799
ACH-000811,-0.13758149451661078
ACH-000817,-0.062217000427189424
ACH-000819,-0.10261906579194408
ACH-000820,0.33403731288580324
ACH-000821,0.020199416969953476
ACH-000822,-0.1819354867710116
ACH-000823,-0.08668058758372582
ACH-000824,-0.08064894603725635
ACH-000827,-0.022745553716622752
ACH-000829,-0.024325354160167758
ACH-000831,0.09925986913338956
ACH-000832,-0.08100133425698919
ACH-000833,-0.2281635062569829
ACH-000834,0.04999092112077773
ACH-000835,-0.050195612712564563
ACH-000836,-0.01981431571792601
ACH-000837,-0.1312496496983594
ACH-000838,0.171370044811165
ACH-000839,-0.3420104369448437
ACH-000840,0.09322344810196644
ACH-000841,0.07303260953216235
ACH-000843,-0.12322913973156932
ACH-000846,-0.03549079840783596
ACH-000847,-0.3820320560913606
ACH-000848,-0.18301924076434167
ACH-000849,-0.14872299698153846
ACH-000851,-0.21026499204967306
ACH-000855,0.03789219922179071
ACH-000856,0.1294678632800995
ACH-000858,-0.1299691230829056
ACH-000859,-0.04526570583614711
ACH-000861,-0.0952983631750914
ACH-000862,0.014601757285151841
ACH-000865,0.05318411937968616
ACH-000866,-0.018893097843334424
ACH-000867,-0.0991002765267222
ACH-000869,-0.12559988529395744
ACH-000872,-0.09629453079647744
ACH-000873,-0.09377005707180824
ACH-000876,0.08834950459004333
ACH-000878,-0.2677816950351889
ACH-000880,-0.1325626981397583
ACH-000881,-0.03735316133353682
ACH-000882,-0.08420526543311571
ACH-000884,-0.0068709297410662175
ACH-000885,-0.11035498692225178
ACH-000887,-0.07624067465968916
ACH-000889,-0.03746119505211547
ACH-000896,-0.09716315250986317
ACH-000898,-0.10170569694676687
ACH-000900,0.08038700442779048
ACH-000901,-0.0446435254217964
ACH-000905,-0.17911749238996388
ACH-000906,-0.04149999687288517
ACH-000907,0.12619994508477364
ACH-000910,-0.13227582748010427
ACH-000911,-0.004212268291349709
ACH-000912,-0.12179689648919903
ACH-000913,-0.04092200893890876
ACH-000915,-0.0734556116742117
ACH-000916,0.06876209532677076
ACH-000917,-0.07207007721026196
ACH-000920,0.15111404502602438
ACH-000921,0.037503551418784115
ACH-000924,0.0008048957574159263
ACH-000926,-0.06595335592787896
ACH-000928,0.016291737993360544
ACH-000929,-0.1836097313347224
ACH-000932,-0.007183802277510048
ACH-000935,0.08358397174076831
ACH-000936,-0.08706816226470952
ACH-000937,-0.0408234193819377
ACH-000938,0.035605429900760883
ACH-000939,-0.08800955205945574
ACH-000941,-0.027208764905827482
ACH-000943,-0.07690198791925075
ACH-000946,0.06146808705041239
ACH-000947,-0.11893577318625337
ACH-000948,-0.05584393813515163
ACH-000950,-0.28556130198041313
ACH-000953,-0.009973025960891023
ACH-000954,0.2267440931502831
ACH-000957,0.010373841261709758
ACH-000958,-0.12132164169324945
ACH-000960,0.07315239009340753
ACH-000963,0.04082203815395788
ACH-000968,-0.13547027018614285
ACH-000969,-0.20340207321144327
ACH-000972,-0.1432437552162822
ACH-000973,-0.1776340605521393
ACH-000974,-0.07321766737402115
ACH-000978,-0.07482118071238301
ACH-000984,-0.1698471339006352
ACH-000986,-0.08849769125095999
ACH-000988,0.12509972055848875
ACH-000993,-0.013284743323048884
ACH-000994,-0.2289429549750409
ACH-000996,-0.28255689766165304
ACH-001001,-0.06823200946126116
ACH-001020,0.08684385356489102
ACH-001028,-0.05649243127424295
ACH-001031,-0.07320732786245955
ACH-001038,-0.08543576753839152
ACH-001048,-0.2311026882138967
ACH-001050,-0.18953779533443255
ACH-001053,-0.28610385966358504
ACH-001054,-0.06274331080776394
ACH-001061,-0.10686127563523792
ACH-001067,-0.08911698085525158
ACH-001075,-0.10703023524345476
ACH-001096,-0.1058983077237418
ACH-001111,-0.042976256644948384
ACH-001119,0.02585838882682012
ACH-001128,-0.1054776962063972
ACH-001134,-0.19092059917980486
ACH-001151,-0.1093922846673478
ACH-001163,-0.24666777825624875
ACH-001164,-0.09713166306866708
ACH-001183,-0.09583097197260554
ACH-001192,-0.09470067558690473
ACH-001193,-0.04554950118351254
ACH-001196,-0.11161490753883836
ACH-001197,-0.0012651017293412745
ACH-001205,-0.0836112086904836
ACH-001211,-0.013867335959109328
ACH-001212,0.29264726484979303
ACH-001228,-0.016804779530201427
ACH-001232,-0.18251298134382413
ACH-001239,-0.01643415647357899
ACH-001270,-0.4760891961902413
ACH-001274,-0.014466699415907013
ACH-001275,-0.14039623911904964
ACH-001277,-0.04920779270816908
ACH-001278,0.035120660767946434
ACH-001280,0.053103761271402164
ACH-001283,-0.15669630549932398
ACH-001289,-0.0605741715775327
ACH-001300,0.038282788947481966
ACH-001301,-0.09770739105525356
ACH-001302,0.059102228954866165
ACH-001306,-0.2374870665926116
ACH-001318,-0.06331389070728008
ACH-001322,-0.2069863941743064
ACH-001328,-0.17233860944467874
ACH-001332,-0.18888863505304387
ACH-001336,-0.009652353150073994
ACH-001346,0.020402722332736628
ACH-001353,-0.01031998982969932
ACH-001354,-0.2738267870901588
ACH-001367,-0.08875699259173744
ACH-001368,0.0058155404928440955
ACH-001374,-0.13267223560786548
ACH-001377,-0.2026938382616314
ACH-001380,-0.11113449120778283
ACH-001391,-0.21845143974897024
ACH-001408,-0.0359555513166718
ACH-001430,-0.2873295162710186
ACH-001431,-0.12655085789410828
ACH-001450,-0.04772749601749469
ACH-001496,-0.02231950073226068
ACH-001500,0.017325109918896874
ACH-001523,-0.05838851654570928
ACH-001532,-0.13473865068964802
ACH-001550,0.012657130675978269
ACH-001552,-0.0918455882506314
ACH-001554,-0.047582167957064464
ACH-001654,-0.16522528109915005
ACH-001735,-0.16832496574650904
ACH-001736,0.07519374243516869
ACH-001737,-0.4755596518585555
ACH-001740,0.036523207382833565
ACH-001745,-0.12778733080515586
ACH-001765,-0.08858005669858167
