,SH3D21 (79729)
ACH-000004,-0.26416879036942714
ACH-000005,-0.11130784226376493
ACH-000007,-0.10189494439236946
ACH-000009,-0.20814108526284186
ACH-000011,-0.13440315216784476
ACH-000012,-0.2566853996555884
ACH-000013,-0.09169288675333488
ACH-000014,-0.2479144096122069
ACH-000015,-0.1058307780810292
ACH-000017,-0.044384599503892716
ACH-000018,-0.02373182681259426
ACH-000019,-0.20896111486704674
ACH-000021,-0.1357503774242145
ACH-000022,-0.04351659602443994
ACH-000025,-0.15360185069237553
ACH-000028,-0.09735131254919542
ACH-000030,-0.10108754315442116
ACH-000035,-0.24990463298747764
ACH-000036,-0.28543795901965296
ACH-000037,-0.10296101320171216
ACH-000039,-0.18054367687517944
ACH-000040,-0.23932810495874626
ACH-000041,-0.14277427749075158
ACH-000042,-0.10344287159421282
ACH-000045,-0.13218358820655562
ACH-000047,-0.11060623862446636
ACH-000052,-0.1792341816487118
ACH-000053,-0.1263705385718186
ACH-000054,-0.1265605602389846
ACH-000055,0.07341429705687946
ACH-000060,-0.1729296489623169
ACH-000067,-0.0992163180747083
ACH-000070,-0.047620021619909074
ACH-000075,-0.1570224855625914
ACH-000078,-0.3303848828611877
ACH-000082,-0.09874229225335583
ACH-000085,0.04290090042481785
ACH-000086,-0.27633708936383866
ACH-000087,-0.026547746198345292
ACH-000092,-0.31101496114327337
ACH-000095,-0.2902867807540885
ACH-000097,-0.09299915850789606
ACH-000098,-0.09364240837689866
ACH-000099,-0.18697341427435352
ACH-000108,-0.12464804138439042
ACH-000113,-0.2551039169345297
ACH-000116,-0.12579281364095607
ACH-000118,-0.030251225954945258
ACH-000120,0.00045104620062763807
ACH-000123,-0.10795670906050388
ACH-000127,-0.09786877029429174
ACH-000128,-0.15804295008028413
ACH-000132,-0.2884543313082745
ACH-000133,-0.17462548792223584
ACH-000137,-0.1898872644370864
ACH-000138,-0.02426978240465884
ACH-000142,-0.06910530614142822
ACH-000143,-0.17999385442126573
ACH-000146,-0.135735532311525
ACH-000148,-0.13611383477824934
ACH-000150,-0.2309332431300377
ACH-000152,-0.20978234841656576
ACH-000153,-0.13165838977031105
ACH-000159,-0.10602042243879012
ACH-000160,-0.1557849087793639
ACH-000163,-0.033206656486925994
ACH-000167,-0.4164475337343408
ACH-000168,-0.04504409773745696
ACH-000169,-0.29328591442839663
ACH-000178,-0.12876544316576474
ACH-000183,-0.1681155799052711
ACH-000188,-0.2324285578264736
ACH-000189,0.05953460902160666
ACH-000190,-0.13122967899703875
ACH-000198,-0.17069424595356558
ACH-000203,-0.4171553180963238
ACH-000204,-0.16315553298332516
ACH-000206,0.0565060712401145
ACH-000207,-0.1992501462091636
ACH-000208,-0.08718520127549254
ACH-000210,-0.16261029667847096
ACH-000211,-0.06277182190289551
ACH-000215,-0.13231206920706395
ACH-000221,-0.16557779688390556
ACH-000222,0.07756805372344358
ACH-000223,-0.1706547160321357
ACH-000226,-0.06319521495894752
ACH-000227,-0.19843671457882486
ACH-000228,-0.255808600633041
ACH-000231,-0.15484848001760415
ACH-000232,-0.05038841238700503
ACH-000233,-0.17332222323748442
ACH-000234,-0.05979520924565807
ACH-000235,-0.12196571984219172
ACH-000237,-0.15696024352479204
ACH-000238,-0.2837386192998105
ACH-000242,0.04736562273716721
ACH-000243,0.007437865923692159
ACH-000244,-0.11203687034726638
ACH-000246,-0.2233729125521172
ACH-000248,-0.11458758929526446
ACH-000250,-0.04855503612618902
ACH-000251,-0.02444460603652385
ACH-000252,-0.10920368261067208
ACH-000253,-0.1256617046911003
ACH-000255,-0.09671202113765444
ACH-000256,-0.060220483434373064
ACH-000257,-0.1054047654678289
ACH-000258,0.04827522424327909
ACH-000259,-0.19545118461198488
ACH-000260,-0.11514419826299255
ACH-000261,-0.18536571644916447
ACH-000262,-0.2402544351762935
ACH-000263,-0.17395610639968997
ACH-000264,-0.11384359484212883
ACH-000265,-0.13608436270587748
ACH-000266,-0.048053633358310616
ACH-000272,-0.2785197435772922
ACH-000274,-0.2491140924732887
ACH-000277,-0.1158017251404277
ACH-000278,-0.0439829168928735
ACH-000279,-0.0890937388209161
ACH-000280,-0.12013721757236395
ACH-000281,0.01999174460880217
ACH-000288,-0.2390157409469752
ACH-000291,-0.10089403350502296
ACH-000293,-0.3665874642029435
ACH-000294,-0.2524954303546004
ACH-000295,-0.39042208720238736
ACH-000296,-0.3046549544920977
ACH-000302,-0.26967580790035395
ACH-000304,0.03839637631053693
ACH-000307,-0.12233576977336458
ACH-000308,-0.140077157978234
ACH-000310,-0.3245521869786516
ACH-000311,-0.03841251104355529
ACH-000312,-0.20910688799508567
