,PHRF1 (57661)
ACH-000444,-0.25074708529344725
ACH-000445,-0.1661991570983172
ACH-000448,-0.07157410535853989
ACH-000450,-0.07680454051553087
ACH-000452,-0.12919593124689474
ACH-000454,-0.11878335633350902
ACH-000458,-0.1281572731574613
ACH-000459,-0.024373466465040638
ACH-000460,-0.029997644481570624
ACH-000461,0.11022062231083997
ACH-000463,-0.20628017990062825
ACH-000464,1.286462535412146e-05
ACH-000466,-0.0843934434316773
ACH-000467,-0.17191125512187094
ACH-000468,0.000891842751523714
ACH-000469,-0.19448543951206915
ACH-000470,-0.10973894090411837
ACH-000471,-0.09935927194734454
ACH-000472,-0.09088712959674056
ACH-000473,-0.17198377381270155
ACH-000475,-0.05110731864103176
ACH-000476,-0.15008470381081748
ACH-000477,-0.14403814974198598
ACH-000479,-0.06618209976597621
ACH-000480,0.04304501209288762
ACH-000481,-0.11578259312457985
ACH-000483,0.09097547329829096
ACH-000484,-0.06739614481490011
ACH-000485,-0.1265693327730146
ACH-000486,-0.12927322667114413
ACH-000487,-0.1539358856173804
ACH-000488,-0.16068592543521565
ACH-000490,-0.06755360676328329
ACH-000491,0.04582773097682248
ACH-000495,-0.008600493462633325
ACH-000496,-0.11443807319988797
ACH-000499,-0.16982882889330608
ACH-000500,0.07840551109819376
ACH-000502,-0.1166193086844988
ACH-000503,-0.09773930002559346
ACH-000505,0.015476209505562612
ACH-000507,0.012421529445238735
ACH-000510,-0.08680406157664385
ACH-000511,-0.15561543034218794
ACH-000512,-0.25234347300748106
ACH-000516,0.06335094132400214
ACH-000517,-0.06786601491882306
ACH-000518,-0.0369615948609102
ACH-000520,-0.1402585541932793
ACH-000521,-0.16825516463860346
ACH-000522,-0.16581037997260534
ACH-000524,-0.06661875501184802
ACH-000527,0.0028853476919516287
ACH-000528,-0.06476447828455174
ACH-000537,-0.10613532646822832
ACH-000541,-0.1923417994809308
ACH-000542,-0.13013700243607654
ACH-000544,-0.08565189484911523
ACH-000545,-0.18979195978932653
ACH-000547,-0.0750725360935626
ACH-000548,-0.04397697782008085
ACH-000549,0.0032119437404730714
ACH-000550,-0.031820301652719936
ACH-000552,-0.09959498965035513
ACH-000556,-0.0043403712904098385
ACH-000557,-0.20890476008074466
ACH-000569,-0.2765084178124597
ACH-000570,-0.1162081444695712
ACH-000571,-0.2085127641888088
ACH-000573,-0.036311422661173216
ACH-000576,-0.20369049255055505
ACH-000579,-0.11728777730234614
ACH-000580,-0.1993788986029004
ACH-000584,-0.006487485480233846
ACH-000585,-0.033781172480760895
ACH-000588,-0.04931518016382142
ACH-000589,-0.03213387594724166
ACH-000591,-0.02558229866931987
ACH-000593,-0.225092347722606
ACH-000600,-0.12895007605282466
ACH-000601,-0.07018290197125522
ACH-000605,-0.08205276920501656
ACH-000606,-0.031831410604531915
ACH-000608,-0.09143889340115044
ACH-000614,-0.11016390252444004
ACH-000616,-0.10684378004041524
ACH-000618,-0.018425762645655024
ACH-000619,-0.034883717385927514
ACH-000620,-0.060756947532665424
ACH-000621,-0.08066269610376171
ACH-000622,-0.08335561236624645
ACH-000623,-0.17099219712032698
ACH-000624,-0.14462835868281146
ACH-000627,-0.1412349010580968
ACH-000630,-0.047528172962794456
ACH-000631,-0.17306792654919706
ACH-000632,-0.07368559721879292
ACH-000633,-0.17139082163461627
ACH-000637,-0.1217290651097896
ACH-000638,-0.038045178346177065
ACH-000646,-0.2035275100956096
ACH-000647,-0.08990838349248396
ACH-000648,-0.05211803092347656
ACH-000649,-0.1279880365048436
ACH-000651,-0.0275342192641337
ACH-000652,-0.06110880483579492
ACH-000653,0.017844781867669253
ACH-000657,-0.13470241445653744
ACH-000658,-0.03911416827280096
ACH-000661,-0.03527811466573088
ACH-000662,-0.1110226001542089
ACH-000663,-0.06786070047892367
ACH-000665,-0.02427004124249977
ACH-000671,-0.21032541625285986
ACH-000672,-0.2322223506269456
ACH-000673,-0.10348452123413443
ACH-000676,-0.03906137288338809
ACH-000677,0.008066224139543492
ACH-000681,-0.17591692010440435
ACH-000683,-0.024261165194023618
ACH-000684,-0.15938467554694902
ACH-000688,-0.04520223825568654
ACH-000693,-0.07497683366510323
ACH-000694,-0.16232321109791414
ACH-000695,-0.06266642530154151
ACH-000696,-0.02239606252158741
ACH-000697,-0.1288904773261113
ACH-000699,-0.052027945635441525
ACH-000701,-0.24047129448632515
ACH-000706,-0.09844253309708599
ACH-000711,-0.09301543919579
ACH-000713,-0.11357560693898358
ACH-000714,-0.23811878598484795
ACH-000718,-0.029002975148966482
ACH-000720,-0.1088012463828055
ACH-000721,-0.04864867046028794
ACH-000724,-0.13234606683241953
ACH-000725,-0.03368880538374072
ACH-000732,-0.15042024255407846
ACH-000734,-0.2425401548131089
ACH-000735,0.05004220749684611
ACH-000736,0.07325849794292763
ACH-000738,0.019218662402046564
ACH-000746,-0.4200887361798413
ACH-000747,-0.1578118993456686
ACH-000748,-0.06585194898332815
ACH-000753,-0.05341648069983372
ACH-000756,-0.1339997218596418
ACH-000757,0.05482854657002226
ACH-000758,-0.13279636798692815
ACH-000760,-0.006562143409466864
ACH-000762,-0.10012370359591376
ACH-000763,0.022736673140669718
ACH-000764,-0.284467070881942
ACH-000765,-0.1099631072099548
ACH-000766,0.011570693078108114
ACH-000767,-0.15606766685649925
ACH-000768,0.0200412907482702
ACH-000769,-0.05375267113423121
ACH-000770,-0.15793101135883952
ACH-000771,-0.0559091461995356
ACH-000773,-0.12948666293651187
ACH-000776,-0.11097278467763046
ACH-000777,-0.13921523699609192
ACH-000778,-0.14705533800045867
ACH-000781,-0.058325527760818535
ACH-000782,-0.3981284163966584
ACH-000783,-0.02049870580108949
ACH-000784,-0.08505830889449252
ACH-000785,-0.08485026980256008
ACH-000787,-0.13881473790860624
ACH-000788,-0.06743820777685751
ACH-000791,-0.0401209806154777
ACH-000792,-0.10780299396931907
ACH-000794,-0.12483401322807655
ACH-000796,-0.052821032396524366
ACH-000798,-0.21719529038691854
ACH-000799,-0.020209736685076942
ACH-000800,-0.09277078369287592
ACH-000802,-0.25783425293761403
ACH-000804,-0.12158891926850345
ACH-000805,0.05025092376176569
ACH-000809,-0.12220555088393945
ACH-000810,-0.09003128157784214
ACH-000811,-0.09371890947320533
ACH-000817,-0.017892240997249082
ACH-000819,0.035511757207652664
ACH-000820,0.015871140089753506
ACH-000821,-0.004442458495639085
ACH-000822,-0.003089417847641443
ACH-000823,-0.012270761155370732
ACH-000824,-0.090128029942786
ACH-000827,-0.10622945490605178
ACH-000829,-0.12995732447825767
ACH-000831,-0.05484252830246679
ACH-000832,-0.005140489081485403
ACH-000833,-0.028264294492775663
ACH-000834,-0.0671359360647328
ACH-000835,-0.18948619749341092
ACH-000836,0.18187366595025792
ACH-000837,-0.03743782864788922
ACH-000838,0.24582793924816396
ACH-000839,-0.11400306372990456
ACH-000840,-0.12495295716515745
ACH-000841,-0.1400288681269418
ACH-000843,-0.05553661973293735
ACH-000846,-0.07674430026691527
ACH-000847,-0.17084679978722894
ACH-000848,-0.07190603148402656
ACH-000849,-0.03732527348597201
ACH-000851,-0.28691838168139266
ACH-000855,-0.14727965606372126
ACH-000856,-0.283950549959118
ACH-000858,0.056825211285967014
ACH-000859,0.13453713381998475
ACH-000861,0.04380371875365613
ACH-000862,-0.013757768486246118
ACH-000865,-0.03110333819460675
ACH-000866,-0.10083829677301012
ACH-000867,-0.10790137282407318
ACH-000869,0.026812857298349986
ACH-000872,-0.009054772534197984
ACH-000873,-0.16967534577628454
ACH-000876,-0.0310326143091675
ACH-000878,-0.3019136503269171
ACH-000880,-0.04455487721620211
ACH-000881,-0.2352517290602141
ACH-000882,-0.08486503521799313
ACH-000884,-0.1823148404133844
ACH-000885,-0.271596193864921
ACH-000887,-0.03546380625709331
ACH-000889,-0.0694629158052735
ACH-000896,-0.20631106201544813
ACH-000898,-0.10445782748142143
ACH-000900,-0.29437596508665353
ACH-000901,-0.03317352187087029
ACH-000905,-0.08079043339576555
ACH-000906,-0.0814683987665838
ACH-000907,-0.1588937583774716
ACH-000910,-0.24693299352113934
ACH-000911,-0.05437864232620868
ACH-000912,-0.14821409259177534
ACH-000913,-0.024510774049435902
ACH-000915,-0.0935222526740575
ACH-000916,-0.25362058228824386
ACH-000917,0.0021846428161414696
ACH-000920,0.00010038048034327481
ACH-000921,-0.04715417628108709
ACH-000924,-0.019877772239736857
ACH-000926,-0.16405078602592935
ACH-000928,-0.03976729043757407
ACH-000929,-0.048002098344678064
ACH-000932,0.041009255057836584
ACH-000935,-0.05154463129579306
ACH-000936,-0.09679695818886626
ACH-000937,-0.05688148668001839
ACH-000938,-0.04000621053119509
ACH-000939,0.23287513460066603
ACH-000941,-0.03976232199783857
ACH-000943,-0.060096562893610414
ACH-000946,-0.038308938095697916
ACH-000947,-0.08700243382098541
ACH-000948,-0.05691439405720096
ACH-000950,0.05498276492362432
ACH-000953,-0.12867472266331886
ACH-000954,-0.1668418745528176
ACH-000957,-0.16668024151621172
ACH-000958,0.10435704341588847
ACH-000960,-0.15491279505523972
ACH-000963,0.12239187289919178
ACH-000968,-0.09076670600197502
ACH-000969,0.056154160052911115
ACH-000972,0.12673412457391886
ACH-000973,-0.0690958930056718
ACH-000974,-0.03484450192556543
ACH-000978,-0.0693446243796517
ACH-000984,-0.03912846512860354
ACH-000986,-0.13621931932573764
ACH-000988,-0.04485303210709287
ACH-000993,-0.17527241773147198
ACH-000994,0.08556985945547585
ACH-000996,-0.05449621939002388
ACH-001001,-0.05072428551567445
ACH-001020,0.12138566351891522
ACH-001028,-0.03844144823395052
ACH-001031,0.008659793681886767
ACH-001038,-0.0807464524722194
ACH-001048,-0.1275260753269542
ACH-001050,-0.15629454494146408
ACH-001053,-0.13564428237228374
ACH-001054,-0.2661431198787849
ACH-001061,-0.06572020449314114
ACH-001067,-0.1590963845704476
ACH-001075,-0.18356259866420813
ACH-001096,-0.15689109658792008
ACH-001111,-0.23763511399929216
ACH-001119,-0.12881629709339049
ACH-001128,0.5789125590518376
ACH-001134,-0.13953145706462478
ACH-001151,-0.07898900609289128
ACH-001163,-0.017183115331125782
ACH-001164,0.08275926849216772
ACH-001183,-0.053819271902308084
ACH-001192,-0.05509819415135825
ACH-001193,-0.05893924989115719
ACH-001196,-0.1428391425805899
ACH-001197,-0.2012654783455985
ACH-001205,0.029457938827399555
ACH-001211,0.19704730473560375
ACH-001212,-0.08276916146460346
ACH-001228,-0.17741837849636333
ACH-001232,0.013712931812761243
ACH-001239,-0.20792645080560204
ACH-001270,-0.17284875521809964
ACH-001274,-0.14024799784704536
ACH-001275,-0.1086714793862702
ACH-001277,-0.04996372141992488
ACH-001278,-0.2142111272326169
ACH-001280,-0.2720754870225737
ACH-001283,-0.13480746813386535
ACH-001289,-0.15364922170425524
ACH-001300,-0.2966543752183399
ACH-001301,-0.017315458893396127
ACH-001302,-0.08827935748129245
ACH-001306,-0.032778920662360725
ACH-001318,-0.008143921483819833
ACH-001322,0.09304541224791403
ACH-001328,-0.1442617689956216
ACH-001332,0.14308427086521738
ACH-001336,-0.05487694647990564
ACH-001346,-0.035546298428813176
ACH-001353,-0.173879220410017
ACH-001354,-0.07739940100958786
ACH-001367,-0.1133537298081482
ACH-001368,0.07699967450071946
ACH-001374,0.06711813422865902
ACH-001377,-0.11119474530501576
ACH-001380,-0.1333407063648261
ACH-001391,-0.02969200882883565
ACH-001408,0.04582895138981721
ACH-001430,-0.16333955411466505
ACH-001431,-0.15893463731405366
ACH-001450,-0.07364667310747489
ACH-001496,0.038240547895225296
ACH-001500,0.06773523683665499
ACH-001523,0.082607675382018
ACH-001532,-0.19617850310231166
ACH-001550,0.06103436564406853
ACH-001552,-0.18045262784063196
ACH-001554,0.04689375544644843
ACH-001654,-0.06693241430439183
ACH-001735,-0.1923866182861388
ACH-001736,-0.030156434291964882
ACH-001737,-0.5102912797444297
ACH-001740,-0.17496039266775565
ACH-001745,0.030648213861361337
ACH-001765,-0.015590901120773572
