,MYOZ1 (58529)
ACH-000004,-0.06403783547365895
ACH-000005,-0.08101944687542224
ACH-000007,0.10345877728358233
ACH-000009,0.1233716970575334
ACH-000011,0.07570707384089273
ACH-000012,-0.00696543422434065
ACH-000013,0.12246216594844077
ACH-000014,0.1285189487220954
ACH-000015,-0.032956509500112245
ACH-000017,0.09949827094850837
ACH-000018,-0.12062173775095053
ACH-000019,0.15504940141837506
ACH-000021,0.07126717747749846
ACH-000022,0.14049536643191726
ACH-000025,0.05723315189594464
ACH-000028,0.16969202856599672
ACH-000030,-0.15019402887402974
ACH-000035,-0.029887955666483976
ACH-000036,0.19214134836346008
ACH-000037,0.11457711358280538
ACH-000039,0.11236819420802993
ACH-000040,0.15259535254963094
ACH-000041,0.02075398647196861
ACH-000042,0.08345699054928449
ACH-000045,0.04063635940538417
ACH-000047,0.18690858609728694
ACH-000052,0.0368057356030557
ACH-000053,0.10547823366707614
ACH-000054,0.0496211388716269
ACH-000055,-0.0702775379802426
ACH-000060,0.012625028324674062
ACH-000067,0.0545339976094034
ACH-000070,-0.03526314250829336
ACH-000075,0.07993032051648118
ACH-000078,0.21331234758493187
ACH-000082,0.1827624743862828
ACH-000085,0.08723858886711869
ACH-000086,-0.018773297244523274
ACH-000087,-0.146534323100688
ACH-000092,0.13862299942547396
ACH-000095,0.15770556151449233
ACH-000097,0.18622392439042787
ACH-000098,0.05017021173259716
ACH-000099,0.13005043760838134
ACH-000108,0.08835290009457916
ACH-000113,0.04138445288390219
ACH-000116,0.16672902463881106
ACH-000118,-0.07132872532949157
ACH-000120,0.14155659753181768
ACH-000123,0.03625132478221471
ACH-000127,0.03244943666736822
ACH-000128,0.14469419315290286
ACH-000132,0.1299064489218966
ACH-000133,0.035787144226702414
ACH-000137,0.09074870435753826
ACH-000138,0.19662477932213732
ACH-000142,0.14368808493904958
ACH-000143,0.07003829053996721
ACH-000146,0.13200899986771691
ACH-000148,0.07146236098558674
ACH-000150,0.01886408159085281
ACH-000152,0.09157903679198036
ACH-000153,0.09499029552813372
ACH-000159,0.036571240384129775
ACH-000160,0.10087635085648224
ACH-000163,0.06444695811665975
ACH-000167,0.2269378164379015
ACH-000168,0.03283752128893594
ACH-000169,0.07871530130414264
ACH-000178,0.108942519323625
ACH-000183,-0.1284732688559499
ACH-000188,0.07194163753924236
ACH-000189,0.16524086040390776
ACH-000190,0.02711933157294246
ACH-000198,0.0637941602477541
ACH-000203,0.20975788159732744
ACH-000204,-0.1086146523570138
ACH-000206,0.14678014509382387
ACH-000207,-0.036092732424536915
ACH-000208,0.051751513513198434
ACH-000210,0.1935474140703692
ACH-000211,0.07539438632814982
ACH-000215,0.12808628919355328
ACH-000221,0.12448981424302898
ACH-000222,0.08015541864441691
ACH-000223,0.15253903776567548
ACH-000226,0.02833054274965175
ACH-000227,0.08856432570078464
ACH-000228,0.08568978008030828
ACH-000231,0.10823928687406144
ACH-000232,0.09555483933688336
ACH-000233,0.11852589626667576
ACH-000234,0.14463145203848135
ACH-000235,0.10550109784597657
ACH-000237,0.07918200336547325
ACH-000238,0.15009420820578914
ACH-000242,0.17153469815301628
ACH-000243,0.03285423494553718
ACH-000244,0.3734670687589886
ACH-000246,0.14371007996745164
ACH-000248,0.06798069421103181
ACH-000250,0.07064799253902516
ACH-000251,0.0640154516406798
ACH-000252,0.2322495993123141
ACH-000253,0.11312514961510738
ACH-000255,-0.09675807506396816
ACH-000256,0.1877905221552195
ACH-000257,0.03947916503569438
ACH-000258,-0.05513896950097232
ACH-000259,0.11636051752104493
ACH-000260,0.1743618763924882
ACH-000261,0.14953685946741646
ACH-000262,0.09254889922519753
ACH-000263,-0.057175604372885824
ACH-000264,0.11994997938427228
ACH-000265,0.08742798240453062
ACH-000266,0.1817429179168865
ACH-000272,0.1434333015164259
ACH-000274,0.11474975063657923
ACH-000277,0.19867240927790944
ACH-000278,0.14613338142359567
ACH-000279,0.09529523078910307
ACH-000280,0.10150063445643573
ACH-000281,0.07273123342880265
ACH-000288,0.008508742532404077
ACH-000291,0.13252562445003396
ACH-000293,-0.0044777006263695025
ACH-000294,-0.031066751173324855
ACH-000295,0.055593891862451
ACH-000296,-0.004906829320186907
ACH-000302,0.07767938065244101
ACH-000304,0.3046191497106534
ACH-000307,0.0928609658382446
ACH-000308,0.0625572509569897
ACH-000310,0.14198318854126651
ACH-000311,0.11904121020796768
ACH-000312,0.04089294193420138
ACH-000315,-0.020596058959964185
ACH-000316,0.08625408967388275
ACH-000317,0.17628786259689128
ACH-000318,0.07959234747424435
ACH-000319,0.15230924081955036
ACH-000320,0.05975153411842056
ACH-000322,0.08963443325472592
ACH-000323,-0.20965083805877424
ACH-000324,0.16431471906804887
ACH-000329,0.04202440230049274
ACH-000330,0.2019090914313997
ACH-000331,-0.002067976239766303
ACH-000332,0.08454354404734578
ACH-000334,0.11175013653511524
ACH-000335,0.031127129399573718
ACH-000336,-0.021219411337503945
ACH-000337,-0.03928249516415333
ACH-000338,0.39424028190495214
ACH-000339,0.07639968218153491
ACH-000341,0.203739737015109
ACH-000348,0.09266881239500507
ACH-000350,0.14234702340924912
ACH-000352,0.10982550419870336
ACH-000356,0.10821954264981433
ACH-000361,0.2230567022888079
ACH-000362,0.07630287964009147
ACH-000363,0.040236995098776665
ACH-000364,0.060641926466192986
ACH-000365,0.0682508000223004
ACH-000366,0.052551685924953566
ACH-000368,0.05784809956247384
ACH-000374,0.07034313341286605
ACH-000375,0.3080333684173971
ACH-000376,0.05381591159825183
ACH-000381,0.013795792561389221
ACH-000383,0.11457507529048942
ACH-000387,0.05069518361987085
ACH-000389,0.0929523326072986
ACH-000390,0.030543640495208357
ACH-000393,0.1138721912583475
ACH-000395,0.1007698079031472
ACH-000396,0.3039307900877243
ACH-000397,0.06741651065799943
ACH-000401,0.14354624087843068
ACH-000402,0.25025669940358924
ACH-000403,0.05678883997219252
ACH-000404,0.09214121624695308
ACH-000406,0.09452795736577586
ACH-000407,0.05682911228575024
ACH-000408,-0.05842824005278637
ACH-000410,-0.011690495326110351
ACH-000411,0.19236089662375447
ACH-000414,0.08874656032978509
ACH-000415,0.08641989808458925
ACH-000416,0.07532066580133898
ACH-000420,0.16074021908992364
ACH-000421,0.09029911794907444
ACH-000424,0.03939388027393954
ACH-000425,0.020228212854459242
ACH-000426,0.1595126170677879
ACH-000427,0.17519001863625025
ACH-000433,0.19137121204884647
ACH-000435,0.2383209365923889
ACH-000436,0.30807432147327385
ACH-000444,0.11751307347998237
ACH-000445,0.051156803219042465
ACH-000448,0.09430166731899214
ACH-000450,0.052190151195281684
ACH-000452,-0.004479075296424102
ACH-000454,0.043954368177429856
ACH-000458,-0.02614659906970756
ACH-000459,0.11056799037321133
ACH-000460,0.053401274727016834
ACH-000461,0.198710522323758
ACH-000463,0.10263869400359048
ACH-000464,0.012268709685390405
ACH-000466,0.11955373027684395
ACH-000467,0.14391747823257253
ACH-000468,0.05781090053512029
ACH-000469,-0.029391747223860294
ACH-000470,0.05402751457121833
ACH-000471,0.21108812668503432
ACH-000472,0.07984755489391837
ACH-000473,0.058996385663134025
ACH-000475,0.13867901448930794
ACH-000476,-0.04188524284414332
ACH-000477,0.1592629355346409
ACH-000479,0.048970159812832086
ACH-000480,0.1212447398675155
ACH-000481,0.014538688261469734
ACH-000483,0.08304994594226436
ACH-000484,0.08161172063276005
ACH-000485,0.13346564035699865
ACH-000486,0.16614111051021496
ACH-000487,0.014968029452408122
ACH-000488,0.0972761406818328
