,ST20 (400410)
ACH-000296,-0.3915837561197729
ACH-000302,-0.4517061961050674
ACH-000304,-0.3259272240867985
ACH-000307,-0.4485413544364589
ACH-000308,-0.40305980363130667
ACH-000310,-0.3554062630596295
ACH-000311,-0.4738069756944328
ACH-000312,-0.3338618227554957
ACH-000315,-0.3381552416733708
ACH-000316,-0.4255106170216616
ACH-000317,-0.4608864560618149
ACH-000318,-0.3574038258070334
ACH-000319,-0.2773932741486161
ACH-000320,-0.2583242948596192
ACH-000322,-0.1335359166753592
ACH-000323,-0.2291262025314164
ACH-000324,-0.18077275238528284
ACH-000329,-0.22230118508206
ACH-000330,-0.23614061433613714
ACH-000331,-0.25930204888537656
ACH-000332,-0.30695370868164285
ACH-000334,-0.5048232903123083
ACH-000335,-0.14569612682599362
ACH-000336,-0.06149203828596873
ACH-000337,-0.2209500919636115
ACH-000338,0.17127993034022732
ACH-000339,-0.3629809097338845
ACH-000341,-0.26940398964586104
ACH-000348,-0.2595753276553373
ACH-000350,-0.4144628299206069
ACH-000352,-0.3085835548627265
ACH-000356,-0.28750361244997824
ACH-000361,-0.2915816960761001
ACH-000362,-0.3785890766422341
ACH-000363,-0.3452587980556847
ACH-000364,-0.14994048060306667
ACH-000365,-0.2565651204360566
ACH-000366,-0.12293074520201965
ACH-000368,-0.1086929451572436
ACH-000374,-0.4950603446586213
ACH-000375,-0.3049831973434072
ACH-000376,-0.25196047347027084
ACH-000381,-0.3536180176317593
ACH-000383,-0.3441310190826645
ACH-000387,-0.24249666852190624
ACH-000389,-0.1749961941277153
ACH-000390,-0.3396877315149588
ACH-000393,-0.19161255245067066
ACH-000395,-0.2707828611410901
ACH-000396,-0.28756648586494515
ACH-000397,-0.3569001748436051
ACH-000401,-0.4633568016780197
ACH-000402,-0.413095540382577
ACH-000403,-0.2865659591475109
ACH-000404,-0.2957715161838614
ACH-000406,-0.3283992857694579
ACH-000407,-0.12789403979419875
ACH-000408,-0.2291145286752112
ACH-000410,-0.14243851623813075
ACH-000411,-0.3623145351577065
ACH-000414,-0.2674749335184902
ACH-000415,-0.4649798768853549
ACH-000416,-0.21950156880655686
ACH-000420,-0.2964451717456261
ACH-000421,-0.1295991105754154
ACH-000424,-0.3953540552734625
ACH-000425,-0.2348175799743353
ACH-000426,-0.3902527349519444
ACH-000427,-0.4633110203239551
ACH-000433,-0.3284701878847424
ACH-000435,-0.3849420635271034
ACH-000436,-0.14509315287638735
ACH-000444,-0.43995203520398574
ACH-000445,-0.17402064302567655
ACH-000448,-0.32626671318142225
ACH-000450,-0.20487348646195006
ACH-000452,-0.4140618904923745
ACH-000454,-0.3611547892311023
ACH-000458,-0.2599001384696659
ACH-000459,-0.36168418188212703
ACH-000460,-0.2857876830175668
ACH-000461,-0.31599579493948565
ACH-000463,-0.2093393922124093
ACH-000464,-0.1383646536257621
ACH-000466,-0.397267394939254
ACH-000467,-0.15076539984641554
ACH-000468,-0.14520322935498306
ACH-000469,-0.2973394519468988
ACH-000470,-0.3711448564365759
ACH-000471,-0.3382567512935291
ACH-000472,-0.38346643613393816
ACH-000473,-0.21203396495857044
ACH-000475,-0.4444186252251005
ACH-000476,-0.2468810118465377
ACH-000477,-0.3501985347864439
ACH-000479,-0.2586499925994297
ACH-000480,-0.16487218724598918
ACH-000481,-0.41723798227805614
ACH-000483,-0.15342037340769693
ACH-000484,-0.11104482913588436
ACH-000485,-0.4124693355100689
ACH-000486,-0.4278004448582279
ACH-000487,-0.3576873812258191
ACH-000488,-0.2064128718906097
ACH-000490,-0.15987065857130112
ACH-000491,-0.2260751687392508
ACH-000495,-0.25856736801216185
ACH-000496,-0.29797323721528546
ACH-000499,-0.3890293580974171
ACH-000500,-0.2996925679266053
ACH-000502,-0.18533592451778844
ACH-000503,-0.4803430952856302
ACH-000505,-0.13141022936888544
ACH-000507,-0.2261588348505115
ACH-000510,-0.23662631263070066
ACH-000511,-0.3026109336566596
ACH-000512,-0.458901459276761
ACH-000516,-0.5456167280385037
ACH-000517,-0.3930462208004491
ACH-000518,-0.25116492520887285
ACH-000520,-0.25712669496866986
ACH-000521,-0.3460934627855789
ACH-000522,-0.4325538776756261
ACH-000524,-0.3725797484377639
ACH-000527,-0.34695960268504433
ACH-000528,-0.3067104463246475
ACH-000537,-0.3433772760760455
ACH-000541,-0.3578673873801409
ACH-000542,-0.26518190549098264
ACH-000544,-0.3859865564459129
ACH-000545,-0.294454505539909
ACH-000547,-0.12712438075485002
ACH-000548,-0.3224565971036772
ACH-000549,-0.2293024767931393
ACH-000550,-0.15927425950294094
ACH-000552,-0.19868532019175056
ACH-000556,-0.3852943819010085
ACH-000557,-0.4400289983739478
ACH-000569,-0.1222862182924504
ACH-000570,-0.2512882369839454
ACH-000571,-0.23578577066757386
ACH-000573,-0.40488960901602417
ACH-000576,-0.2672966210936104
ACH-000579,-0.21391251951743676
ACH-000580,-0.03869030476801389
ACH-000584,-0.4512671390393647
ACH-000585,-0.4486269534624353
ACH-000588,-0.21889721789519606
ACH-000589,-0.2967006271859983
ACH-000591,-0.1806958467833015
ACH-000593,-0.3056562198259715
ACH-000600,-0.2765113092494196
ACH-000601,-0.212034336809291
ACH-000605,-0.3507964036517564
ACH-000606,-0.18186205222179302
ACH-000608,-0.4450922795624189
ACH-000614,-0.1440476358162884
ACH-000616,-0.13571155444580482
ACH-000618,-0.3111453979573428
ACH-000619,-0.2847845818114041
ACH-000620,-0.3527562383439487
ACH-000621,-0.3604227244280471
ACH-000622,-0.18670878044605646
ACH-000623,-0.30478485655149506
ACH-000624,-0.3897869080332352
ACH-000627,-0.11646069876288492
ACH-000630,-0.2678687249661512
ACH-000631,-0.20681917391360452
ACH-000632,-0.4317528384460833
ACH-000633,-0.1225049706674298
ACH-000637,-0.4176596112829405
ACH-000638,-0.2631700816019569
ACH-000646,-0.2891766850836534
ACH-000647,-0.41377142964670294
ACH-000648,-0.3601728912784751
ACH-000649,-0.2234060197300552
ACH-000651,-0.27650590445941536
ACH-000652,-0.3059811990437293
ACH-000653,-0.3776325680428795
ACH-000657,-0.2998728976242753
ACH-000658,-0.2511682535551129
ACH-000661,-0.2077874844682624
ACH-000662,-0.3290348576738597
ACH-000663,-0.4648166124034442
ACH-000665,-0.2334809246191398
ACH-000671,-0.3248777937711471
ACH-000672,-0.3755770315103068
ACH-000673,-0.3243595063665269
ACH-000676,-0.21616595314371512
ACH-000677,-0.08610224934114827
ACH-000681,-0.3428604181996627
ACH-000683,-0.3417036894346998
ACH-000684,-0.07834281923984476
ACH-000688,-0.3421722836365373
ACH-000693,-0.3809480057065605
ACH-000694,-0.3938063125007117
ACH-000695,-0.4149708234280677
ACH-000696,-0.3006034083926156
ACH-000697,-0.09625398241799622
ACH-000699,-0.36928855898502094
ACH-000701,-0.3474880685426477
ACH-000706,-0.37963994951431396
ACH-000711,-0.4404581234768085
ACH-000713,-0.2798619357464415
ACH-000714,-0.2068340558580308
ACH-000718,-0.336755112456831
ACH-000720,-0.13405376982772166
ACH-000721,-0.1826539238946034
ACH-000724,-0.577309209110897
ACH-000725,-0.32576456491883843
ACH-000732,-0.17777767399721905
ACH-000734,-0.22168626172907147
ACH-000735,-0.31616813281180706
ACH-000736,-0.18399617335248356
ACH-000738,-0.35784222535760324
ACH-000746,-0.3578003184999206
ACH-000747,-0.21630442944934447
ACH-000748,-0.24300359097319546
ACH-000753,-0.27711505364970523
ACH-000756,-0.389450841092881
ACH-000757,-0.3678719183881349
ACH-000758,-0.3176107858937597
ACH-000760,-0.15272853428146108
ACH-000762,-0.4440046960121064
ACH-000763,-0.45013474163638095
ACH-000764,-0.21756336666216372
ACH-000765,-0.2392074495053475
ACH-000766,-0.4352670928662666
ACH-000767,-0.23200257717238884
ACH-000768,-0.24472547403501746
ACH-000769,-0.33181614215759403
ACH-000770,-0.4019527307774597
ACH-000771,-0.2289919847753174
ACH-000773,-0.1679470629665867
ACH-000776,-0.2647137844113858
ACH-000777,-0.26022467250079256
ACH-000778,-0.2276249637772381
ACH-000781,-0.4208871397954592
ACH-000782,-0.17951530966553106
ACH-000783,-0.397677965459572
ACH-000784,-0.3809904292398261
ACH-000785,-0.4115170327922029
ACH-000787,-0.1989371766180892
ACH-000788,-0.3904064377443173
ACH-000791,-0.09996403880901747
ACH-000792,-0.12939440598357854
ACH-000794,-0.2289084315045047
ACH-000796,-0.1240800928037419
ACH-000798,-0.3085280222321559
ACH-000799,-0.030569371060736563
ACH-000800,-0.2516339067981753
ACH-000802,-0.2700341636013243
ACH-000804,-0.2959390298540355
ACH-000805,-0.28795626608915303
ACH-000809,-0.3673062001739289
ACH-000810,-0.5527791948178532
ACH-000811,-0.38341371315342987
ACH-000817,-0.371444932601322
ACH-000819,-0.19285039076924032
ACH-000820,-0.1031111957864189
ACH-000821,-0.3040323307005793
ACH-000822,-0.2762737104104996
ACH-000823,-0.2598657902147258
ACH-000824,-0.3510339417176897
ACH-000827,-0.3167884454629079
ACH-000829,-0.4720576755310378
ACH-000831,-0.3551924362985984
ACH-000832,-0.2504466973018677
ACH-000833,-0.14282234440421304
ACH-000834,-0.19960457042965946
ACH-000835,-0.2048623354649672
ACH-000836,-0.3647842283732502
ACH-000837,-0.39998372668978016
ACH-000838,-0.28119334439879057
ACH-000839,-0.22654781211080724
ACH-000840,-0.4137221921896683
ACH-000841,-0.3156402853893349
ACH-000843,-0.4222286421084701
ACH-000846,-0.27071918715737064
ACH-000847,-0.18385792364209455
ACH-000848,-0.11648168962277215
ACH-000849,-0.4049313525632257
ACH-000851,-0.21147733127624144
ACH-000855,-0.3149198995150343
ACH-000856,-0.3220724900445008
ACH-000858,-0.1910440967370004
ACH-000859,-0.14297436984470185
ACH-000861,-0.2563261213456543
ACH-000862,-0.3898610779924576
ACH-000865,-0.2927437921596933
ACH-000866,-0.4390339097380752
ACH-000867,-0.3669554583457765
ACH-000869,-0.3015891503784155
ACH-000872,-0.18064587604702
ACH-000873,-0.33932976945700005
ACH-000876,-0.3990755083863649
ACH-000878,-0.25252839912672165
ACH-000880,-0.232353612251982
ACH-000881,-0.20701619319877995
ACH-000882,-0.24029548564398026
ACH-000884,-0.16758019006584035
ACH-000885,-0.3183024525842282
ACH-000887,-0.3059168614844596
ACH-000889,-0.4641896968116257
ACH-000896,-0.3204616992998142
ACH-000898,-0.20295496261256304
ACH-000900,-0.2568161863247713
ACH-000901,-0.2146521981123488
ACH-000905,-0.1384085975312117
ACH-000906,-0.29753692216232525
ACH-000907,-0.08954874098162327
ACH-000910,-0.37411868895817213
ACH-000911,-0.2128392548780869
ACH-000912,-0.4332409554747845
ACH-000913,-0.30153793882744634
ACH-000915,-0.12809874935069318
ACH-000916,-0.10507270853068112
ACH-000917,-0.21837943327358456
ACH-000920,-0.2470803550472587
ACH-000921,-0.2788148183139865
ACH-000924,-0.3272399037073179
ACH-000926,-0.1702430520989805
ACH-000928,-0.4691948455640002
ACH-000929,-0.3721324404593673
ACH-000932,-0.2367911959104483
ACH-000935,-0.2482071508854913
ACH-000936,-0.4885517039223565
ACH-000937,-0.40320916434135423
ACH-000938,-0.2694391103664797
ACH-000939,-0.19300044333438587
ACH-000941,-0.4014116127361232
ACH-000943,-0.2572877721356933
ACH-000946,-0.27151592581191675
ACH-000947,-0.3152763301304451
ACH-000948,-0.34178094973096024
ACH-000950,-0.41022352091547226
ACH-000953,-0.2603039822872424
ACH-000954,-0.3642392226747123
ACH-000957,-0.20862933858086052
ACH-000958,-0.23688663523759496
ACH-000960,-0.35821740788712464
ACH-000963,-0.7556246799337483
ACH-000968,-0.2259928323222287
ACH-000969,-0.211707195682293
ACH-000972,-0.21625368594064065
ACH-000973,-0.1368806467984021
ACH-000974,-0.152982820709193
ACH-000978,-0.5291980590285985
ACH-000984,-0.31912622728622464
ACH-000986,-0.3437056679499899
ACH-000988,-0.4258921479429833
ACH-000993,-0.27281018432679954
ACH-000994,-0.3234825976480538
ACH-000996,-0.438513655918134
ACH-001001,-0.29451451360419195
ACH-001020,-0.08981045151251245
ACH-001028,-0.2974684469213758
ACH-001031,-0.42658746731545066
ACH-001038,-0.42168554407393216
ACH-001048,-0.18129785747220306
ACH-001050,-0.16304451629281586
ACH-001053,-0.30225524193796005
ACH-001054,-0.3629062232378998
ACH-001061,-0.23720645549495145
ACH-001067,-0.2706536668445306
ACH-001075,-0.20791680697793727
ACH-001096,-0.32454675760996304
ACH-001111,-0.29584532399079383
ACH-001119,-0.2749810657136714
ACH-001128,-0.1963709916681008
ACH-001134,-0.18203892322272214
ACH-001151,-0.24646809303814915
ACH-001163,-0.25751236764942154
ACH-001164,-0.21833235836995032
ACH-001183,-0.1996354464934213
ACH-001192,-0.12990213966640307
ACH-001193,-0.30977956167413595
ACH-001196,-0.3397674879663533
ACH-001197,-0.2999762342982309
ACH-001205,-0.2333202655008129
ACH-001211,-0.20902402967922226
ACH-001212,0.11132896133680914
ACH-001228,-0.24918567739602165
ACH-001232,-0.22671592876701654
ACH-001239,-0.2143786031837895
ACH-001270,-0.16256237432162815
ACH-001274,-0.12173485098379773
ACH-001275,-0.18512494827272066
ACH-001277,-0.09980771482784527
ACH-001278,-0.3652706195741775
ACH-001280,-0.3728039738547516
ACH-001283,-0.16556260513102167
ACH-001289,-0.15272797198666174
ACH-001300,-0.396093642429146
ACH-001301,-0.212839880289728
ACH-001302,-0.4037062338719792
ACH-001306,-0.3094212922515163
ACH-001318,-0.4904357784336994
ACH-001322,-0.3093682480979703
ACH-001328,-0.38734804288991226
ACH-001332,-0.2170884593259861
ACH-001336,-0.33078272123538377
ACH-001346,-0.20238948292249356
ACH-001353,-0.3371129429586077
ACH-001354,-0.3236558945176697
ACH-001367,-0.44582713452395456
ACH-001368,-0.4773294224733361
ACH-001374,-0.2919067096340229
ACH-001377,-0.2852586593541551
ACH-001380,-0.22058673807587795
ACH-001391,-0.40903874706214
ACH-001408,-0.4170259885201616
ACH-001430,-0.4675074438439587
ACH-001431,-0.4745579150814204
ACH-001450,-0.3335207865699118
ACH-001496,-0.0415185362766365
ACH-001500,-0.31868463942162195
ACH-001523,-0.4178029464822434
ACH-001532,-0.4536224558790175
ACH-001550,-0.4470106558844669
ACH-001552,-0.3323973613233428
ACH-001554,-0.2797207222729858
ACH-001654,-0.2955145263549713
ACH-001735,-0.20717628782541966
ACH-001736,-0.28876225820454643
ACH-001737,-0.4265157464440169
ACH-001740,-0.2914396383421292
ACH-001745,-0.3070992332138506
ACH-001765,-0.14824841127453398
