,SELK (58515)
ACH-000631,-0.08202810838687186
ACH-000632,-0.17190234955991485
ACH-000633,-0.2047710500993354
ACH-000637,-0.15394860297196533
ACH-000638,0.010380833083364896
ACH-000646,-0.2942649857850367
ACH-000647,-0.20627507839871012
ACH-000648,-0.09928653750017916
ACH-000649,-0.15123278378571767
ACH-000651,-0.15517207567130858
ACH-000652,-0.3685391462481767
ACH-000653,-0.15987649536717294
ACH-000657,-0.12962010274921434
ACH-000658,-0.2707989220161436
ACH-000661,-0.1553623734351702
ACH-000662,-0.13531736772764352
ACH-000663,-0.2974481831390415
ACH-000665,-0.228831561936588
ACH-000671,-0.3553648440756886
ACH-000672,-0.4979562503895814
ACH-000673,-0.12815973097227226
ACH-000676,-0.1702581276444558
ACH-000677,-0.19470469444748573
ACH-000681,-0.2915554152398393
ACH-000683,-0.2323555352288301
ACH-000684,-0.24531625996188025
ACH-000688,-0.2733907606837904
ACH-000693,-0.2144398014551208
ACH-000694,-0.18188651879859533
ACH-000695,-0.3340128876285509
ACH-000696,-0.21086288611047416
ACH-000697,-0.3573919315543355
ACH-000699,-0.1736850327115259
ACH-000701,-0.1443992292187348
ACH-000706,-0.2145986525492192
ACH-000711,-0.21275850356969556
ACH-000713,-0.259536771737314
ACH-000714,0.02892713828407416
ACH-000718,-0.251516175143195
ACH-000720,-0.2019022008374764
ACH-000721,-0.2744525991043715
ACH-000724,-0.4263217578455973
ACH-000725,-0.14432821648281755
ACH-000732,-0.18934708519799925
ACH-000734,-0.2938451946730753
ACH-000735,-0.1586493830359182
ACH-000736,-0.2358003782678836
ACH-000738,-0.32237779661042765
ACH-000746,-0.2800687178386084
ACH-000747,-0.07697280432863184
ACH-000748,-0.2642109377093197
ACH-000753,-0.2087366215400032
ACH-000756,-0.16200137350178515
ACH-000757,-0.2804990271826123
ACH-000758,-0.08267946656066794
ACH-000760,-0.2419174809684943
ACH-000762,-0.06627401605912434
ACH-000763,-0.3194067813867265
ACH-000764,-0.4639486701668467
ACH-000765,-0.08326048512424665
ACH-000766,-0.2865523467437093
ACH-000767,-0.2414643911966611
ACH-000768,-0.24666431170011316
ACH-000769,-0.21076954761619
ACH-000770,-0.1890804801580088
ACH-000771,-0.08312683092278021
ACH-000773,-0.22344432815064
ACH-000776,-0.30219060884241705
ACH-000777,-0.2142748332576261
ACH-000778,-0.15482200286827322
ACH-000781,-0.1976588821758402
ACH-000782,0.029933903134553956
ACH-000783,-0.11720261528536492
ACH-000784,-0.2535826336662392
ACH-000785,-0.2196586182188722
ACH-000787,-0.17500164337504812
ACH-000788,-0.1737493086916168
ACH-000791,-0.22497607150792112
ACH-000792,-0.2546700184370126
ACH-000794,-0.29021241620746985
ACH-000796,-0.1520092973188447
ACH-000798,-0.22170133138162615
ACH-000799,-0.3508360605541225
ACH-000800,-0.2933500472882329
ACH-000802,-0.17534644948901376
ACH-000804,-0.1086944983370507
ACH-000805,-0.3788309166921568
ACH-000809,-0.2586734153474575
ACH-000810,-0.14890780485508548
ACH-000811,-0.17962361604818236
ACH-000817,-0.3130366818316022
ACH-000819,-0.2090839123702138
ACH-000820,-0.2921201533309064
ACH-000821,-0.07831126745943638
ACH-000822,-0.4575232794082356
ACH-000823,-0.14807186043860507
ACH-000824,-0.19747456644344455
ACH-000827,-0.14392933911020672
ACH-000829,-0.3026374209306181
ACH-000831,-0.3549563792123208
ACH-000832,-0.2382497032891875
ACH-000833,-0.02065977649302749
ACH-000834,-0.2953172035068945
ACH-000835,-0.18504389977011154
ACH-000836,-0.18628786513282655
ACH-000837,-0.09169865188855254
ACH-000838,-0.2564683122868509
ACH-000839,-0.09124302631977632
ACH-000840,-0.17375128054963793
ACH-000841,-0.15419760183862907
ACH-000843,-0.27719467033320905
ACH-000846,-0.17447190196351506
ACH-000847,-0.23554595755201305
ACH-000848,-0.1780572294132431
ACH-000849,-0.14302299768699547
ACH-000851,-0.2967510825355265
ACH-000855,-0.1918361234248914
ACH-000856,-0.24767122897917795
ACH-000858,-0.2773570813704356
ACH-000859,-0.14491397502246225
ACH-000861,-0.34319382815100763
ACH-000862,-0.16714545376114556
ACH-000865,-0.24509332603497905
ACH-000866,-0.09158354166089586
ACH-000867,-0.13661794723196533
ACH-000869,-0.10944955740140726
ACH-000872,-0.0970433275211188
ACH-000873,-0.26332892573243
ACH-000876,-0.14717787893014736
ACH-000878,-0.2568766799535417
ACH-000880,-0.044299881751855716
ACH-000881,-0.2092406051509719
ACH-000882,-0.21111972762820366
ACH-000884,-0.22589284354925196
ACH-000885,-0.20625319952067464
ACH-000887,-0.2815208067359807
ACH-000889,-0.14881108783850833
ACH-000896,-0.2077924560640652
ACH-000898,-0.14688647597175952
ACH-000900,-0.22125117266028024
ACH-000901,-0.18079494557813575
ACH-000905,-0.24051566494621285
ACH-000906,-0.11547243961259508
ACH-000907,-0.3838835121168461
ACH-000910,-0.1120396207590627
ACH-000911,-0.12201137797398942
ACH-000912,-0.1748688942520801
ACH-000913,-0.2824819297436704
ACH-000915,-0.16479318206620866
ACH-000916,-0.11779956684948414
ACH-000917,-0.20374726476971272
ACH-000920,-0.2515393509304017
ACH-000921,-0.11080936713189003
ACH-000924,-0.27331417705352834
ACH-000926,-0.18620781890484345
ACH-000928,-0.22336896151129826
ACH-000929,-0.2061177972246112
ACH-000932,-0.17642312153886924
ACH-000935,-0.05174048118148323
ACH-000936,-0.22721363172547945
ACH-000937,-0.21255103912498235
ACH-000938,-0.13556966970479292
ACH-000939,-0.111825953476507
ACH-000941,-0.23801034799303805
ACH-000943,-0.2656805671598451
ACH-000946,-0.3156217189906493
ACH-000947,-0.15582154434660092
ACH-000948,-0.1998913016755712
ACH-000950,-0.08590748756872736
ACH-000953,-0.2523344639789581
ACH-000954,-0.4907914299565882
ACH-000957,-0.1875739434199176
ACH-000958,-0.4011810806252553
ACH-000960,-0.2427111462894005
ACH-000963,-0.3206630950475934
ACH-000968,-0.2354650315927737
ACH-000969,-0.04534482291395369
ACH-000972,-0.17565227961401195
ACH-000973,-0.2718981731924298
ACH-000974,-0.12846511219599946
ACH-000978,-0.19051987468510356
ACH-000984,-0.1601116207168992
ACH-000986,-0.4077311073711232
ACH-000988,-0.19459554768315213
ACH-000993,-0.23403130051867635
ACH-000994,-0.18094539298521306
ACH-000996,-0.2914590727689755
ACH-001001,-0.24321362140242456
ACH-001020,-0.3872401398384101
ACH-001028,-0.06025058945077005
ACH-001031,-0.1106921405896984
ACH-001038,-0.21129303297651267
ACH-001048,-0.3860223284462772
ACH-001050,-0.3134330260153788
ACH-001053,-0.19970547993111928
ACH-001054,-0.19265763053255172
ACH-001061,-0.17300354981269014
ACH-001067,-0.13267035121234913
ACH-001075,-0.18703672842501784
ACH-001096,-0.22039186528095572
ACH-001111,-0.24979601650804825
ACH-001119,-0.187083527030458
ACH-001128,-0.0013496908922110903
ACH-001134,-0.1700323493721052
ACH-001151,-0.3260641430770693
ACH-001163,-0.3573814150456677
ACH-001164,-0.2293196268530518
ACH-001183,-0.17368225223238387
ACH-001192,-0.261443833030065
ACH-001193,-0.156754659239463
ACH-001196,-0.20285141243174912
ACH-001197,-0.2269080250991548
ACH-001205,-0.11842238552579773
ACH-001211,-0.045201394620106465
ACH-001212,-0.10732038398095778
ACH-001228,-0.1080384716534724
ACH-001232,-0.14637431374893206
ACH-001239,-0.28966094258559444
ACH-001270,-0.17277034534395405
ACH-001274,-0.13171435950840465
ACH-001275,-0.21030856529911912
ACH-001277,-0.18763986520403747
ACH-001278,-0.07331068753835923
ACH-001280,-0.22356507072058607
ACH-001283,-0.313190846775092
ACH-001289,0.060885639678057726
ACH-001300,-0.3388077741871529
ACH-001301,0.006763382800443154
ACH-001302,-0.2602434278565346
ACH-001306,-0.2051036563092941
ACH-001318,-0.14573260804633242
ACH-001322,-0.2226700352565192
ACH-001328,-0.15592395263750944
ACH-001332,-0.04441722209561008
ACH-001336,-0.16577335372214325
ACH-001346,-0.1449971900019451
ACH-001353,-0.06678470883299299
ACH-001354,-0.2328495106724337
ACH-001367,0.09497793059336188
ACH-001368,-0.1266178808690007
ACH-001374,-0.11879419512011336
ACH-001377,-0.22004234702999328
ACH-001380,-0.24145376053751505
ACH-001391,-0.3274121731612802
ACH-001408,-0.18902656969388226
ACH-001430,-0.02678113268940549
ACH-001431,-0.12267864908666636
ACH-001450,-0.2891687369838426
ACH-001496,-0.11800611583422585
ACH-001500,-0.33411835482816954
ACH-001523,-0.23355771584782514
ACH-001532,-0.2456762551297135
ACH-001550,-0.1301343303371377
ACH-001552,-0.03951852365778272
ACH-001554,-0.2288808351255955
ACH-001654,-0.2931781226260428
ACH-001735,-0.13980672094305244
ACH-001736,-0.2536237880105713
ACH-001737,-0.11403879921910882
ACH-001740,-0.2432386932346269
ACH-001745,-0.18251765133485776
ACH-001765,-0.2125385664933692
