,DRD5 (1816)
ACH-000004,0.04224217155838129
ACH-000005,-0.2215717492780106
ACH-000007,-0.08260985762912325
ACH-000009,0.01416690884898864
ACH-000011,-0.014917208170698153
ACH-000012,0.08056031910343013
ACH-000013,0.2046801880571801
ACH-000014,0.1393346380001386
ACH-000015,0.08220412677583552
ACH-000017,-0.006028162061981998
ACH-000018,0.1458064920106102
ACH-000019,0.1574561089350373
ACH-000021,0.13167702312818672
ACH-000022,-0.0183314788624728
ACH-000025,0.04525544936001033
ACH-000028,0.09943665964562064
ACH-000030,0.08925950135832918
ACH-000035,0.042355494166579036
ACH-000036,0.028428884571316395
ACH-000037,0.056199375355959404
ACH-000039,0.012563440691877105
ACH-000040,0.01012405555256288
ACH-000041,-0.010697315007429898
ACH-000042,-0.0005393477459669094
ACH-000045,-0.1481331440613406
ACH-000047,0.05495298753994347
ACH-000052,0.1720735547938089
ACH-000053,0.09389146657227064
ACH-000054,0.08286648492667402
ACH-000055,0.01033392649700874
ACH-000060,0.06279424245039973
ACH-000067,0.022144791555605628
ACH-000070,0.14933943659027246
ACH-000075,-0.23454880768332706
ACH-000078,0.182999839613372
ACH-000082,0.021561454761826217
ACH-000085,-0.3177273953712242
ACH-000086,0.07454187834499068
ACH-000087,-0.08206875087998765
ACH-000092,0.1206212157444437
ACH-000095,-0.023244459436814892
ACH-000097,0.1233926183544064
ACH-000098,0.14812941374218613
ACH-000099,0.09453597719315683
ACH-000108,0.20307643216507645
ACH-000113,0.09113500835455632
ACH-000116,0.05184284465837274
ACH-000118,-0.07103980912414744
ACH-000120,0.05575109075653547
ACH-000123,0.013610650418200726
ACH-000127,0.03804765705692867
ACH-000128,0.036685067937409936
ACH-000132,-0.040871571434916217
ACH-000133,0.14220019216387395
ACH-000137,0.05713384554542745
ACH-000138,0.05858634500383868
ACH-000142,-0.03648435661831518
ACH-000143,-0.047459922289133
ACH-000146,-0.010989080262534524
ACH-000148,0.07373732817721627
ACH-000150,-0.03183591464426059
ACH-000152,0.07761517591354873
ACH-000153,-0.16205131191667718
ACH-000159,0.06155229305777945
ACH-000160,0.1464878398832229
ACH-000163,0.05179905956516727
ACH-000167,0.02705911507193272
ACH-000168,0.08824171769490281
ACH-000169,0.058299739107222685
ACH-000178,0.1207771010873918
ACH-000183,0.1866388216805509
ACH-000188,0.13487620923480226
ACH-000189,0.35646025543493903
ACH-000190,0.3413487695967187
ACH-000198,0.007291496951236601
ACH-000203,0.0368104312486242
ACH-000204,-0.013942910051738871
ACH-000206,-0.041729485111288364
ACH-000207,0.12034500521468094
ACH-000208,0.15494776462724874
ACH-000210,-0.005419363893438321
ACH-000211,0.10426549314239096
ACH-000215,0.03158241573445545
ACH-000221,-0.1898848456691195
ACH-000222,0.14766233693750255
ACH-000223,0.0008828677582133296
ACH-000226,-0.04892130507608322
ACH-000227,0.13829989639944798
ACH-000228,0.13335728796563331
ACH-000231,0.06298494608803629
ACH-000232,0.14080484320151387
ACH-000233,-0.07045776087390411
ACH-000234,0.13777525626767664
ACH-000235,0.02178774381467588
ACH-000237,0.054813560721941615
ACH-000238,-0.02894214001707052
ACH-000242,-0.20313405486748307
ACH-000243,0.047945250381169285
ACH-000244,0.16294874760448758
ACH-000246,0.038614424406540906
ACH-000248,0.26251586347119044
ACH-000250,-0.0179209838017813
ACH-000251,0.227607439069549
ACH-000252,0.1762024287228444
ACH-000253,0.1758693246620879
ACH-000255,0.1202332908378446
ACH-000256,0.15931359403761955
ACH-000257,0.046628812053813744
ACH-000258,0.0692097446959156
ACH-000259,-0.00865458841438254
ACH-000260,0.050491526475239294
ACH-000261,0.09799416092834144
ACH-000262,-0.18842634567976355
ACH-000263,-0.012535483490044548
ACH-000264,0.1035644286480476
ACH-000265,0.021643415859987452
ACH-000266,0.024458237392228983
ACH-000272,0.10903893937830376
ACH-000274,0.0555924880270314
ACH-000277,0.04840177157288927
ACH-000278,0.036539585420116295
ACH-000279,0.06403829065212012
ACH-000280,0.06864045155729145
ACH-000281,-0.16559000333850055
ACH-000288,0.055892949706495734
ACH-000291,0.0788125229486286
ACH-000293,0.07364803548088687
ACH-000294,0.07547862149771475
ACH-000295,0.19981156013812407
ACH-000296,0.04211968099850635
ACH-000302,0.09139630418115788
ACH-000304,0.2544492070903314
ACH-000307,0.09609448934356377
ACH-000308,0.04874708494499847
ACH-000310,0.06024277552949989
ACH-000311,0.06618225525543925
ACH-000312,-0.03493660445725965
ACH-000315,-0.03056252077224995
ACH-000316,0.2289061254220542
ACH-000317,0.044098569878945316
ACH-000318,0.07761645180023079
ACH-000319,0.05513839611332807
ACH-000320,0.27872653489414273
ACH-000322,-0.009887312321904438
ACH-000323,0.18358816804226266
ACH-000324,-0.023688333114418543
ACH-000329,0.056187617587539984
ACH-000330,0.09364217607162566
ACH-000331,0.2190924235860364
ACH-000332,0.08164981598796668
ACH-000334,0.04306664153668327
ACH-000335,-0.12370878433293607
ACH-000336,0.11651302921925068
ACH-000337,0.08434912810533751
ACH-000338,0.5118256143332305
ACH-000339,0.06441861754640768
ACH-000341,-0.057497171804094235
ACH-000348,0.14519735198674436
ACH-000350,0.11337096090798796
ACH-000352,0.15908429870609778
ACH-000356,0.04203271582476994
ACH-000361,-0.11412234117829127
ACH-000362,0.09286102364581177
ACH-000363,0.0585779245244125
ACH-000364,-0.10545183404163792
ACH-000365,0.09004141571412266
ACH-000366,0.004729772097378306
ACH-000368,0.04386607008795381
ACH-000374,0.036879756348812534
ACH-000375,0.15792321599342354
ACH-000376,0.18154355827512456
ACH-000381,0.19038589955861546
ACH-000383,0.05799302985766173
ACH-000387,0.01134787001737262
ACH-000389,0.11355819819335572
ACH-000390,0.0829544575892602
ACH-000393,0.13642638607066318
ACH-000395,-0.019232249973777128
ACH-000396,0.14562932791538222
ACH-000397,-0.1104769136643632
ACH-000401,-0.054859844669835074
ACH-000402,0.08117500515496552
ACH-000403,0.10645487215858422
ACH-000404,0.15836289671270534
ACH-000406,0.017345337786851024
ACH-000407,0.023153618324716786
ACH-000408,0.012866115092295632
ACH-000410,0.13710951947096894
ACH-000411,-0.022224609881387653
ACH-000414,-0.0640717087659723
ACH-000415,0.039278586736541464
ACH-000416,0.11636022459582154
ACH-000420,0.16038549209980602
ACH-000421,0.040985041520226535
ACH-000424,0.06854061247533766
ACH-000425,0.02003343624131181
ACH-000426,-0.08478690272643392
ACH-000427,-0.10402095614821286
ACH-000433,0.23862432066216865
ACH-000435,0.08694153965350446
ACH-000436,0.14130062291339182
ACH-000444,-0.0480922965563613
ACH-000445,0.08624009948148192
ACH-000448,0.045655173407988386
ACH-000450,-0.00370516431865734
ACH-000452,0.0009021216976952582
ACH-000454,0.14311275481852698
ACH-000458,0.33821246995857107
ACH-000459,-0.2173859599231589
ACH-000460,0.040632468293827086
ACH-000461,0.12366831406196682
ACH-000463,0.04911281645792116
ACH-000464,0.1273779992864893
ACH-000466,0.196554288772779
ACH-000467,0.05821473182879822
ACH-000468,0.16087956323760494
ACH-000469,0.0921494552501665
ACH-000470,0.07094400865509183
ACH-000471,0.09688882933314874
ACH-000472,0.037550424324322616
ACH-000473,-0.025467483184477245
ACH-000475,0.03886898271040359
ACH-000476,0.004677230176756896
ACH-000477,0.19293370929516573
ACH-000479,-0.02792151185902437
ACH-000480,0.03488481192690936
ACH-000481,-0.04758573932697612
ACH-000483,0.06883744089430252
ACH-000484,0.054240656080864674
ACH-000485,0.016521011738192516
ACH-000486,0.011523207623939798
ACH-000487,0.0041412174471212905
ACH-000488,0.09190226677173433
ACH-000490,0.004033887429795589
