,HIF1AN (55662)
ACH-000228,-0.1049830432604668
ACH-000231,-0.3572979038925085
ACH-000232,-0.10229816637015424
ACH-000233,-0.27614767921990624
ACH-000234,-0.2528558679378193
ACH-000235,-0.2383076029331015
ACH-000237,-0.2304698467248359
ACH-000238,-0.2455955355214771
ACH-000242,-0.21753560241148195
ACH-000243,-0.12437165190056368
ACH-000244,-0.05987571670029624
ACH-000246,-0.503570515983384
ACH-000248,-0.09064963966717483
ACH-000250,-0.10959402326980333
ACH-000251,-0.061484644614128836
ACH-000252,-0.10127345543155136
ACH-000253,-0.011997946616220678
ACH-000255,-0.433746606996936
ACH-000256,-0.23158166088062254
ACH-000257,-0.19858625258255036
ACH-000258,-0.3764423204876084
ACH-000259,-0.18412131582358315
ACH-000260,-0.29575868237357794
ACH-000261,-0.1898327968445968
ACH-000262,-0.08433715079587886
ACH-000263,-0.5075536247062615
ACH-000264,-0.2083459665119104
ACH-000265,-0.275347238788277
ACH-000266,-0.12105018355190578
ACH-000272,-0.14826403572784375
ACH-000274,-0.051654223691832486
ACH-000277,-0.11588850242396227
ACH-000278,-0.249668387907492
ACH-000279,-0.2443656125608979
ACH-000280,-0.049654849609980775
ACH-000281,-0.1711968701318945
ACH-000288,-0.14134579485488932
ACH-000291,-0.1736577957602039
ACH-000293,-0.1794242343812134
ACH-000294,0.26716741664600363
ACH-000295,-0.22244553958380986
ACH-000296,-0.18755049690945547
ACH-000302,-0.21315223866749647
ACH-000304,-0.22046254638536392
ACH-000307,-0.3619052558236399
ACH-000308,-0.16219521165192075
ACH-000310,-0.29004049987830177
ACH-000311,-0.35161098469916025
ACH-000312,-0.4477269394126728
ACH-000315,-0.5025602049913768
ACH-000316,-0.3725603908121477
ACH-000317,-0.29993384391456496
ACH-000318,0.07686885253722503
ACH-000319,-0.10016115687604414
ACH-000320,-0.19853428006131688
ACH-000322,-0.15195557684732525
ACH-000323,-0.23021685852460397
ACH-000324,-0.2538195445390716
ACH-000329,-0.3359617496066252
ACH-000330,-0.05905650315107641
ACH-000331,-0.15442607457397606
ACH-000332,-0.1900023664927956
ACH-000334,-0.5136449703118965
ACH-000335,-0.21027234788267235
ACH-000336,-0.21432602812608684
ACH-000337,-0.4466044506454004
ACH-000338,-0.6857024548606131
ACH-000339,-0.35212848058480833
ACH-000341,-0.1461411375724173
ACH-000348,-0.10726243588985053
ACH-000350,-0.2095665148262657
ACH-000352,-0.18632502490171207
ACH-000356,-0.4438000004762264
ACH-000361,-0.3492622807113339
ACH-000362,-0.18944826039141865
ACH-000363,-0.04076201403149966
ACH-000364,-0.28517918475080456
ACH-000365,-0.26800293377131645
ACH-000366,-0.2351194878676404
ACH-000368,-0.15759073180675978
ACH-000374,-0.0389520643573416
ACH-000375,0.03609783101348872
ACH-000376,-0.0912905053765825
ACH-000381,-0.0609213498592654
ACH-000383,-0.3045489821253003
ACH-000387,-0.0683434055890987
ACH-000389,-0.27479258696117353
ACH-000390,-0.2946207543278404
ACH-000393,-0.20614924303545135
ACH-000395,-0.4353795325191133
ACH-000396,-0.13468329417395825
ACH-000397,-0.19710342502197606
ACH-000401,-0.2215478274487604
ACH-000402,-0.2920397409737072
ACH-000403,-0.1723380202986517
ACH-000404,-0.013479918472321148
ACH-000406,-0.3788623128111873
ACH-000407,-0.3181950650100857
ACH-000408,-0.31953323218541463
ACH-000410,-0.15093306305378684
ACH-000411,-0.2185862067903803
ACH-000414,-0.15107800036982702
ACH-000415,-0.34682235515178195
ACH-000416,-0.16889086578051865
ACH-000420,-0.15329606758127778
ACH-000421,-0.14631755133327773
ACH-000424,-0.2333320358506775
ACH-000425,-0.6230903913683029
ACH-000426,0.0033376962091024786
ACH-000427,0.0046011518355633845
ACH-000433,-0.3360172350719442
ACH-000435,-0.11523715089083915
ACH-000436,-0.4254125671674745
ACH-000444,-0.18280934611550348
ACH-000445,-0.18587478406262836
ACH-000448,-0.0775301524579438
ACH-000450,0.019567162379478368
ACH-000452,-0.22654689368508935
ACH-000454,-0.332778344552945
ACH-000458,-0.16591517188667226
ACH-000459,-0.326135137430322
ACH-000460,-0.4551461204128919
ACH-000461,-0.1247900144175617
ACH-000463,-0.13707812367587344
ACH-000464,-0.12994053797745025
ACH-000466,-0.2548647675729417
ACH-000467,-0.12807003107143866
ACH-000468,-0.21661078759949276
ACH-000469,-0.1851161444809124
ACH-000470,-0.07483688563686534
ACH-000471,-0.050310975678206166
ACH-000472,-0.19086923119362265
ACH-000473,-0.004733434755312253
ACH-000475,-0.17750190499345406
ACH-000476,-0.3499329144927716
ACH-000477,-0.06502857530426841
ACH-000479,-0.014614861502428196
ACH-000480,-0.3006177344944539
ACH-000481,-0.24365224038877076
ACH-000483,-0.4143787414877223
ACH-000484,-0.344216729095888
ACH-000485,-0.2799671313677452
ACH-000486,-0.3981245808044148
ACH-000487,-0.3826138799237189
ACH-000488,-0.18941436829944408
ACH-000490,-0.16731585424222015
ACH-000491,-0.2963266682172862
ACH-000495,-0.3167445170053467
ACH-000496,-0.26241930093065435
ACH-000499,-0.2761959160178058
ACH-000500,-0.2462815426497885
ACH-000502,-0.1367639167329657
ACH-000503,-0.20236276110447368
ACH-000505,-0.15525018838153692
ACH-000507,-0.0229520919481456
ACH-000510,-0.2409835782548725
ACH-000511,-0.10519457837417334
ACH-000512,-0.2461025386711146
ACH-000516,-0.1004477715254276
ACH-000517,-0.10242462175681376
ACH-000518,-0.1578578435807763
ACH-000520,-0.038866530994588463
ACH-000521,-0.1099144570152559
ACH-000522,0.0183152110552392
ACH-000524,-0.04753472795952991
ACH-000527,-0.0932778652038593
ACH-000528,-0.21974750565398235
ACH-000537,-0.06371687515574948
ACH-000541,-0.24943799326224525
ACH-000542,-0.2641650038815161
ACH-000544,-0.21105201136002424
ACH-000545,-0.17079007181793182
ACH-000547,-0.3696997894148156
ACH-000548,-0.3212857516895984
ACH-000549,-0.390494087098225
ACH-000550,-0.3024565203641454
ACH-000552,-0.25822693665585866
ACH-000556,-0.12304925721662935
ACH-000557,-0.22377126636192665
ACH-000569,-0.10638916522446147
ACH-000570,-0.14494844662396605
ACH-000571,-0.17477903835497224
ACH-000573,-0.19650426518305095
ACH-000576,-0.356749897183228
ACH-000579,-0.2681700187668989
ACH-000580,-0.36679351521765785
ACH-000584,-0.18087118514185055
ACH-000585,-0.13675004305486352
ACH-000588,-0.4516278970923312
ACH-000589,-0.06786482146118218
ACH-000591,-0.2608837940722271
ACH-000593,-0.21333055184511787
ACH-000600,-0.06325333021012973
ACH-000601,-0.12990152181659625
ACH-000605,-0.20071176892225295
ACH-000606,-0.15859257546988575
ACH-000608,-0.1570709734456606
ACH-000614,-0.17387153924638984
ACH-000616,-0.44508759319322294
ACH-000618,-0.07652288032632873
ACH-000619,-0.2826958572132924
ACH-000620,-0.14241436662188928
ACH-000621,-0.17525622529812998
ACH-000622,-0.14326308380399086
ACH-000623,-0.1227396632146961
ACH-000624,-0.1523917179462692
ACH-000627,-0.08935988940990405
ACH-000630,-0.14520008442938814
ACH-000631,-0.16125995661515438
ACH-000632,-0.3200973820468488
ACH-000633,-0.12117959589869072
ACH-000637,-0.03020379804736777
ACH-000638,-0.16106437999147905
ACH-000646,-0.20595335238675244
ACH-000647,-0.2607340890997276
ACH-000648,-0.8284943444254502
ACH-000649,-0.11202144682975523
ACH-000651,-0.2935651428646173
ACH-000652,-0.1612661374632769
ACH-000653,-0.2878291909116217
ACH-000657,-0.16330102485706038
ACH-000658,-0.12293508259198485
ACH-000661,-0.3875804693911026
ACH-000662,0.10667371769929848
ACH-000663,-0.6068869153335397
ACH-000665,-0.2893450298119367
ACH-000671,-0.3003199373748579
ACH-000672,-0.05313899147027035
ACH-000673,-0.2943576577800871
ACH-000676,-0.2572969066872087
ACH-000677,-0.2983837575629887
ACH-000681,-0.1220169249947945
ACH-000683,-0.1629644297541934
ACH-000684,-0.2957119276979697
ACH-000688,-0.1848503010134494
ACH-000693,-0.12359703897741528
ACH-000694,-0.09893229171753476
ACH-000695,-0.19724542012442672
ACH-000696,-0.1830377337746512
ACH-000697,-0.3348453832171513
ACH-000699,-0.1486657573089057
ACH-000701,-0.054739675667196265
ACH-000706,-0.17507571516404594
ACH-000711,-0.26049624035576474
ACH-000713,0.011052295807533086
ACH-000714,-0.1116103028232788
ACH-000718,-0.1368926488100569
ACH-000720,-0.0765894480215069
ACH-000721,-0.21777877828041808
ACH-000724,-0.29315904860789177
ACH-000725,0.012912548421746209
ACH-000732,-0.18556731734025847
ACH-000734,-0.2014088295195054
ACH-000735,-0.13967080219097786
ACH-000736,0.04318181192690325
ACH-000738,-0.3110606302222222
ACH-000746,-0.030670865380379976
ACH-000747,-0.3209643110250269
ACH-000748,-0.18540096456849156
ACH-000753,-0.1024431768428707
ACH-000756,-0.06723851747967931
ACH-000757,0.01675990449250614
ACH-000758,-0.08743735156322846
ACH-000760,-0.2364533394773392
ACH-000762,-0.0954900512119059
ACH-000763,-0.06721164689439997
ACH-000764,-0.06481532476635887
ACH-000765,-0.18565579702528007
ACH-000766,-0.2478618222546387
ACH-000767,-0.2969988874796925
ACH-000768,-0.2032020658739287
ACH-000769,-0.0700409199943353
ACH-000770,-0.19338621787605126
ACH-000771,-0.11160003536420372
ACH-000773,-0.2837862730062789
ACH-000776,-0.2753153678605169
ACH-000777,-0.23208072573235666
ACH-000778,-0.12510289269323507
ACH-000781,-0.16326606536341268
ACH-000782,-0.6142919236978003
ACH-000783,-0.09892436552690886
ACH-000784,-0.1436250028052934
ACH-000785,-0.2450520337234524
ACH-000787,-0.2470249158022025
ACH-000788,-0.2742004069011261
ACH-000791,-0.16735642019050814
ACH-000792,-0.3229639793649181
ACH-000794,-0.17305566313127635
ACH-000796,0.033221758680843906
ACH-000798,-0.220942580484851
ACH-000799,-0.2632146212549954
ACH-000800,0.07728847143277526
ACH-000802,-0.09374879047994693
ACH-000804,-0.05950809197909732
ACH-000805,-0.2928097210767393
ACH-000809,-0.19382321677881253
ACH-000810,-0.2961847830727246
ACH-000811,-0.2432836864325317
ACH-000817,-0.4746943532143164
ACH-000819,-0.23875880857343385
ACH-000820,-0.17602647012355446
ACH-000821,-0.045990713362304925
ACH-000822,-0.16292283650326433
ACH-000823,-0.12565274160949896
ACH-000824,-0.1841498169064311
ACH-000827,-0.14071927172542664
ACH-000829,-0.18144661495481074
ACH-000831,-0.12221756852638825
ACH-000832,-0.035668328785008106
ACH-000833,-0.10748367172743696
ACH-000834,-0.20410036869583756
ACH-000835,-0.1831564811800043
ACH-000836,0.0002879429127074096
ACH-000837,-0.17688675148148394
ACH-000838,-0.4228592438669911
ACH-000839,-0.0444040911588541
ACH-000840,0.12320855221713688
ACH-000841,-0.2787038909732261
ACH-000843,-0.13519021631463518
ACH-000846,-0.1600012376170423
ACH-000847,-0.4533243905043837
ACH-000848,-0.10479139084437976
ACH-000849,-0.17180055809390354
ACH-000851,-0.3910926538799233
ACH-000855,-0.15281421284184715
ACH-000856,-0.09755300300931052
ACH-000858,-0.20131777124276187
ACH-000859,-0.2734501040702645
ACH-000861,-0.4191452673712517
ACH-000862,-0.1001943736353164
ACH-000865,-0.1821234539994913
ACH-000866,-0.19698004625721052
ACH-000867,-0.18394159600535265
ACH-000869,-0.4454403151585391
ACH-000872,-0.0010897733254407876
ACH-000873,-0.348784448709787
ACH-000876,-0.17075727574159155
ACH-000878,-0.2364460437548143
ACH-000880,-0.018942150801034646
ACH-000881,-0.29466918766910394
ACH-000882,-0.3075639051000785
ACH-000884,-0.2435892510453569
ACH-000885,-0.3108692561778492
ACH-000887,-0.19338621360934288
ACH-000889,-0.1582952639758947
ACH-000896,-0.2720726975884136
ACH-000898,-0.14170531211463144
ACH-000900,-0.1434552501102083
ACH-000901,-0.08454029327565962
ACH-000905,-0.13453154022928202
ACH-000906,-0.3900531708521088
ACH-000907,-0.2461893915901857
ACH-000910,-0.14576149390897802
ACH-000911,-0.17379422037400888
ACH-000912,-0.19191055939047524
ACH-000913,-0.2553766143781593
ACH-000915,-0.27989631764918177
ACH-000916,-0.6011886017300898
ACH-000917,0.03777122241430608
ACH-000920,-0.3343086461604881
ACH-000921,-0.7156896729135357
ACH-000924,-0.17196227754786486
ACH-000926,0.04264314497578267
ACH-000928,-0.04731640371368264
ACH-000929,0.14347201876998625
ACH-000932,-0.261032691217678
ACH-000935,-0.1128937966987057
ACH-000936,-0.2894490637187745
ACH-000937,-0.3736081802998164
ACH-000938,-0.4882263767865936
ACH-000939,0.2408869978738394
ACH-000941,-0.21194801642128544
ACH-000943,-0.05174794115252911
ACH-000946,-0.2927880266280345
ACH-000947,-0.07835438271672465
ACH-000948,-0.21954703927139887
ACH-000950,-0.47387564282816
ACH-000953,-0.26032340071856314
ACH-000954,-0.5527413626817023
ACH-000957,-0.2244586397170617
ACH-000958,-0.20386925109638868
ACH-000960,-0.007057377109817977
ACH-000963,-0.02593505604467886
ACH-000968,-0.13161171036772815
ACH-000969,-0.21094185217064956
ACH-000972,-0.041025854277283016
ACH-000973,-0.21064719677372276
ACH-000974,-0.4111172849885541
ACH-000978,-0.08053139714783432
ACH-000984,-0.1511828014293135
ACH-000986,-0.033404684893905766
ACH-000988,-0.2290097333105168
ACH-000993,-0.16186372980862404
ACH-000994,-0.30247873855316804
ACH-000996,-0.23324778272248306
ACH-001001,-0.26078371877920065
ACH-001020,0.05967480317252991
ACH-001028,-0.1905543900642128
ACH-001031,-0.01486902119937169
ACH-001038,-0.1989581365920654
ACH-001048,-0.19227036544001724
ACH-001050,-0.11659915508885565
ACH-001053,-0.24622135636279174
ACH-001054,-0.13446570541421454
ACH-001061,-0.12674493605758394
ACH-001067,-0.10259987660177368
ACH-001075,0.13624500758538444
ACH-001096,-0.0743731840538092
ACH-001111,-0.2775006055640391
ACH-001119,-0.040404430871129764
ACH-001128,0.6556735250139923
ACH-001134,-0.09289167002488384
ACH-001151,-0.07915817014873619
ACH-001163,-0.5074639367966022
ACH-001164,-0.18096717876438348
ACH-001183,-0.2346292259843661
ACH-001192,-0.1768107768271181
ACH-001193,-0.16920126054137602
ACH-001196,-0.2463544851301132
ACH-001197,-0.16058989160474854
ACH-001205,-0.3019173822211401
ACH-001211,0.10183578350968514
ACH-001212,-0.06749444172615532
ACH-001228,-0.2399090218045275
ACH-001232,-0.2578827762624099
ACH-001239,-0.2976135205208233
ACH-001270,-0.10996472595250928
ACH-001274,-0.032451345599778955
ACH-001275,0.060047606307961736
ACH-001277,-0.1293201174803352
ACH-001278,-0.16813302178978526
ACH-001280,-0.07764235756889344
ACH-001283,-0.2192017982486844
ACH-001289,-0.04325990967565085
ACH-001300,-0.126949676506513
ACH-001301,-0.10675823271957703
ACH-001302,-0.2610519326483112
ACH-001306,-0.2727602725110062
ACH-001318,-0.2829958296482593
ACH-001322,-0.0849879357834165
ACH-001328,-0.1528839668289049
ACH-001332,0.08639391247127948
ACH-001336,-0.3153879358850121
ACH-001346,-0.2066513807419333
ACH-001353,-0.0904204404539266
ACH-001354,-0.1477693639295822
ACH-001367,-0.2402125810019795
ACH-001368,-0.21531844363198996
ACH-001374,-0.12068133669299998
ACH-001377,0.10696234789566196
ACH-001380,-0.30511658549220955
ACH-001391,-0.034835628911844635
ACH-001408,-0.16495345760781888
ACH-001430,-0.054844139484621766
ACH-001431,-0.43686323702831387
ACH-001450,-0.014009913856020654
ACH-001496,-0.07558558020355903
ACH-001500,-0.07196095658594252
ACH-001523,-0.2964955016484377
ACH-001532,-0.05378172831450676
ACH-001550,0.0720709468752444
ACH-001552,-0.19795725347896398
ACH-001554,-0.06103542830432961
ACH-001654,-0.27616752818761964
ACH-001735,-0.5588286061363616
ACH-001736,-0.33781200850860965
ACH-001737,-0.5247949701674705
ACH-001740,-0.3685173177066695
ACH-001745,-0.18013788524809288
ACH-001765,-0.13768883487352307
