,PHIP (55023)
ACH-000004,-0.2883015207299009
ACH-000005,-0.2309118285228812
ACH-000007,-0.1961259230944704
ACH-000009,-0.07056590630666458
ACH-000011,-0.20710529641243314
ACH-000012,-0.09667275134278128
ACH-000013,-0.5342772202715194
ACH-000014,-0.1313490905686633
ACH-000015,-0.4800368107016518
ACH-000017,-0.1951161418517624
ACH-000018,0.03439355905442324
ACH-000019,-0.2830390620785662
ACH-000021,-0.31041056399284384
ACH-000022,0.000844671768138853
ACH-000025,-0.006516942732400196
ACH-000028,-0.09262938286065228
ACH-000030,-0.15019698397562792
ACH-000035,0.0560341938174165
ACH-000036,-0.1473985145153076
ACH-000037,-0.1536175494481786
ACH-000039,-0.23029514696033404
ACH-000040,0.09549817236361073
ACH-000041,-0.3500652062729224
ACH-000042,-0.2060351558892076
ACH-000045,-0.17293408456128506
ACH-000047,-0.1771446140453747
ACH-000052,-0.02398845327711891
ACH-000053,-0.16396315859597074
ACH-000054,0.040995038838361884
ACH-000055,-0.33167817957521195
ACH-000060,-0.3409244063322672
ACH-000067,-0.13158272637614632
ACH-000070,0.04090921216374522
ACH-000075,-0.012117368880537077
ACH-000078,0.0675347147602458
ACH-000082,-0.0795667610370654
ACH-000085,0.1479899992889534
ACH-000086,-0.03543474009421746
ACH-000087,-0.19234596852641905
ACH-000092,-0.18333273126132785
ACH-000095,-0.1019682962485851
ACH-000097,-0.08867246386646607
ACH-000098,-0.2821585668945356
ACH-000099,0.06279579605247418
ACH-000108,-0.08317099404432711
ACH-000113,-0.13581431482088208
ACH-000116,-0.1290509141179727
ACH-000118,-0.2462837147036798
ACH-000120,-0.2043291223865745
ACH-000123,-0.4352444506885711
ACH-000127,-0.3552713396051527
ACH-000128,-0.1436909227243461
ACH-000132,-0.3302809272774949
ACH-000133,-0.15891621667433345
ACH-000137,-0.0202617177607261
ACH-000138,0.019028545622679208
ACH-000142,-0.15956953972096782
ACH-000143,-0.4743329623353777
ACH-000146,-0.1716741726267952
ACH-000148,-0.12460131768105415
ACH-000150,-0.4898772523033278
ACH-000152,-0.11279988335096387
ACH-000153,-0.05089898370900142
ACH-000159,-0.10911942079938454
ACH-000160,0.0385295881172406
ACH-000163,-0.1214926088066284
ACH-000167,0.4714422482892408
ACH-000168,0.0032517586889068643
ACH-000169,0.022581521248453303
ACH-000178,-0.1733924783486531
ACH-000183,-0.07308849373113603
ACH-000188,0.020460181709063663
ACH-000189,0.03655435109098796
ACH-000190,0.03040063986516673
ACH-000198,-0.31117474253908384
ACH-000203,0.0328361870716319
ACH-000204,-0.03927580716260665
ACH-000206,-0.1952161899982021
ACH-000207,-0.1479855025862226
ACH-000208,-0.3734050890081485
ACH-000210,-0.011129988388681969
ACH-000211,0.0009905655963814632
ACH-000215,0.03546615831723367
ACH-000221,-0.4935991972725021
ACH-000222,0.025194215801244136
ACH-000223,-0.17850930423774689
ACH-000226,-0.259224227154414
ACH-000227,-0.06382943810857
ACH-000228,-0.1540169382408983
ACH-000231,-0.2196371255350311
ACH-000232,0.15761451715921332
ACH-000233,-0.2437263931787428
ACH-000234,-0.006125408311734005
ACH-000235,-0.2611253270614977
ACH-000237,-0.010550071159031569
ACH-000238,0.031819712271339555
ACH-000242,-0.04600656495915648
ACH-000243,-0.09593002489208616
ACH-000244,-0.035725250409513035
ACH-000246,-0.25916562684730104
ACH-000248,-0.22239429845119305
ACH-000250,-0.1105621062219342
ACH-000251,0.16371579920555626
ACH-000252,-0.19519113449721312
ACH-000253,-0.2499876221365924
ACH-000255,-0.1669718300733485
ACH-000256,-0.22701508806147264
ACH-000257,-0.12748025256372367
ACH-000258,-0.03789611071433417
ACH-000259,-0.10100872974211617
ACH-000260,-0.0768118019159671
ACH-000261,-0.2471398891902236
ACH-000262,-0.04355289614935705
ACH-000263,-0.4034075691896942
ACH-000264,-0.06559532179255273
ACH-000265,-0.15089814202935928
ACH-000266,-0.03798476637304235
ACH-000272,-0.22150992952567106
ACH-000274,-0.05941830921169165
ACH-000277,-0.32385526450206403
ACH-000278,-0.4110897953515184
ACH-000279,-0.146935613791355
ACH-000280,0.10292741038460232
ACH-000281,-0.053239082513255716
ACH-000288,-0.16785885925076532
ACH-000291,-0.11784143306286175
ACH-000293,-0.15345306126373362
ACH-000294,-0.4678218670400111
ACH-000295,-0.4101487748747252
ACH-000296,0.09627881873490048
ACH-000302,-0.4022722195734153
ACH-000304,-0.04774799944609435
ACH-000307,-0.03478337184400057
ACH-000308,-0.1940579720542427
ACH-000310,0.037964845435614736
ACH-000311,-0.04492573866135621
ACH-000312,0.14241078451409647
ACH-000315,-0.32485201191190205
ACH-000316,-0.1560539589565866
