,SUN3 (256979)
ACH-000477,-0.21271291010469207
ACH-000479,-0.1252278983837699
ACH-000480,-0.3389424421486038
ACH-000481,-0.11405817281264458
ACH-000483,-0.1851016871061748
ACH-000484,-0.15057093723391954
ACH-000485,-0.06271437385498198
ACH-000486,-0.1583321762315411
ACH-000487,-0.051342232168490584
ACH-000488,-0.16559628737536009
ACH-000490,-0.04959798606652898
ACH-000491,-0.08127244613857076
ACH-000495,-0.01745064061792845
ACH-000496,-0.1159999514836404
ACH-000499,0.1513608741418584
ACH-000500,-0.4075672282023059
ACH-000502,-0.08476935590304074
ACH-000503,0.15710205605718605
ACH-000505,-0.10450974836581804
ACH-000507,-0.06985321155338202
ACH-000510,0.01752678901157296
ACH-000511,0.06894455939627467
ACH-000512,-0.12484235036340365
ACH-000516,0.021415408448428864
ACH-000517,0.009339194257755548
ACH-000518,-0.17071520930478526
ACH-000520,-0.012327224098953432
ACH-000521,-0.1769103542717825
ACH-000522,-0.050122650537223166
ACH-000524,-0.15952416410654816
ACH-000527,-0.011822693960100866
ACH-000528,-0.09524471605078184
ACH-000537,0.023220866293365644
ACH-000541,-0.12167927002139195
ACH-000542,-0.028300299592782213
ACH-000544,-0.07518808516173857
ACH-000545,-0.005485226027666643
ACH-000547,-0.3906017722739215
ACH-000548,-0.10321601993830087
ACH-000549,-0.26993197357872994
ACH-000550,-0.10508496736297968
ACH-000552,-0.07979698256352086
ACH-000556,-0.06232933755358633
ACH-000557,-0.1497666219792555
ACH-000569,0.17455025817998418
ACH-000570,-0.1383980097715466
ACH-000571,0.027527581257873416
ACH-000573,-0.053309633393892185
ACH-000576,-0.13562092501834644
ACH-000579,-0.049046839851223
ACH-000580,-0.042611977708440434
ACH-000584,0.0008645207487392375
ACH-000585,-0.05301132211513495
ACH-000588,-0.05308186829498877
ACH-000589,0.01816881047795608
ACH-000591,-0.01668966925513288
ACH-000593,-0.06351597641663798
ACH-000600,-0.05943127618573005
ACH-000601,-0.047480185247488566
ACH-000605,-0.06898483058106343
ACH-000606,-0.12857486997067455
ACH-000608,-0.03972235600941994
ACH-000614,-0.0617521332081742
ACH-000616,-0.04175192157760425
ACH-000618,-0.1086129742842592
ACH-000619,-0.09593619178434452
ACH-000620,-0.07205469283691109
ACH-000621,-0.11821450391212195
ACH-000622,0.027788054639569786
ACH-000623,-0.13522342446235586
ACH-000624,-0.17656352200642858
ACH-000627,-0.03659019760931275
ACH-000630,-0.07653180970782801
ACH-000631,-0.02573613821837693
ACH-000632,-0.04484193908118612
ACH-000633,-0.03654623297825338
ACH-000637,0.1257363210617589
ACH-000638,-0.10887515584258677
ACH-000646,-0.2042075978211049
ACH-000647,0.034396898669793334
ACH-000648,-0.026740818136146708
ACH-000649,-0.028008594358264038
ACH-000651,-0.2057938575834251
ACH-000652,-0.03556308707045908
ACH-000653,-0.04838635867485201
ACH-000657,-0.04456370681850143
ACH-000658,-0.07536504303245861
ACH-000661,-0.1065665274700824
ACH-000662,0.2835028527829975
ACH-000663,0.03937476148924247
ACH-000665,-0.041000373675154585
ACH-000671,-0.07434018237796865
ACH-000672,0.16590152850875012
ACH-000673,-0.07332458030135404
ACH-000676,-0.17458732658498685
ACH-000677,0.006274145758606124
ACH-000681,-0.00018921550624459216
ACH-000683,-0.0550662633248974
ACH-000684,0.04846047033835614
ACH-000688,0.14878818088371282
ACH-000693,-0.06410640405626082
ACH-000694,-0.14787088681074784
ACH-000695,0.020642519419562463
ACH-000696,-0.06372743084287562
ACH-000697,-0.042492200184338934
ACH-000699,-0.021200383905026567
ACH-000701,0.08678009235787534
ACH-000706,0.19587826430984528
ACH-000711,-0.04477438231375487
ACH-000713,-0.26616763462902604
ACH-000714,-0.02639725064308212
ACH-000718,0.008692511077555636
ACH-000720,-0.1303222194051737
ACH-000721,-0.061734374583034525
ACH-000724,-0.05348141660168401
ACH-000725,-0.06440019545205493
ACH-000732,-0.17426528888679044
ACH-000734,-0.04830404930890488
ACH-000735,-0.14708616348996378
ACH-000736,-0.05773368913904964
ACH-000738,-0.07156088753153192
ACH-000746,-0.15153979905912404
ACH-000747,-0.08235228055749673
ACH-000748,-0.12936633319395205
ACH-000753,-0.07140830488186005
ACH-000756,-0.1221648997302232
ACH-000757,-0.019076122089165568
ACH-000758,-0.1721612904597555
ACH-000760,-0.12760212460514914
ACH-000762,-0.2262539057174871
ACH-000763,-0.0053343407329533
ACH-000764,-0.14437607531425078
ACH-000765,-0.13541215355818909
ACH-000766,-0.1517082275774338
ACH-000767,-0.0837149666436549
ACH-000768,-0.0978405448847021
ACH-000769,0.1089304376293918
ACH-000770,-0.08185414305074439
ACH-000771,-0.029753535707215086
ACH-000773,0.016046255803244446
ACH-000776,0.038453825700726765
ACH-000777,-0.07455813134724533
ACH-000778,-0.25801840181176144
ACH-000781,-0.13602446733714896
ACH-000782,-0.10704183873958256
ACH-000783,-0.06598831318123907
ACH-000784,-0.08985992642306352
ACH-000785,-0.08802425729976704
ACH-000787,-0.17512056959593608
ACH-000788,-0.0762222370201649
ACH-000791,-0.22671448626217686
ACH-000792,-0.04891910889359365
ACH-000794,0.014419482032457203
ACH-000796,-0.1581458092384441
ACH-000798,-0.22399320358932764
ACH-000799,0.07062761390831772
ACH-000800,0.09686859474018553
ACH-000802,-0.2582064145798619
ACH-000804,-0.05509575801733735
ACH-000805,-0.016656620238880503
ACH-000809,0.007678045624234075
ACH-000810,-0.3728261044097338
ACH-000811,-0.15077172049613316
ACH-000817,-0.05271972623322346
ACH-000819,-0.06759861331049652
ACH-000820,0.08215541621326206
ACH-000821,-0.048828075954171095
ACH-000822,0.0048764139575228115
ACH-000823,0.050061996374667635
ACH-000824,0.005468507804032611
ACH-000827,-0.043035420738031405
ACH-000829,0.001798454664327579
ACH-000831,-0.2152632266847245
ACH-000832,-0.008243648018823414
ACH-000833,0.05197410528825227
ACH-000834,-0.1877046532145761
ACH-000835,0.06079494345060823
ACH-000836,-0.12839830654425488
ACH-000837,-0.09902087035614676
ACH-000838,-0.1091134256333924
ACH-000839,-0.13401330120184374
ACH-000840,0.2856314926060072
ACH-000841,-0.02041247897278324
ACH-000843,0.0399816103826291
ACH-000846,-0.025324892657602013
ACH-000847,-0.1264015357495853
ACH-000848,-0.05574106910330677
ACH-000849,-0.09964306290091572
ACH-000851,-0.08969512919322774
ACH-000855,-0.2009715666882199
ACH-000856,-0.12612506543481766
ACH-000858,-0.12109003557818572
ACH-000859,-0.1217508495381135
ACH-000861,-0.01894183509596284
ACH-000862,-0.06562753412164424
ACH-000865,0.016497128863252383
ACH-000866,-0.10398047440942386
ACH-000867,-0.11875180455605235
ACH-000869,0.0040599197650466904
ACH-000872,-0.07769838304647675
ACH-000873,-0.2393663418138897
ACH-000876,-0.13721317071945854
ACH-000878,-0.023200319558566957
ACH-000880,-0.03768905760223842
ACH-000881,-0.08774191074394387
ACH-000882,-0.04457829562538687
ACH-000884,-0.12496022434708735
ACH-000885,-0.005152952385983118
ACH-000887,-0.06526015982517201
ACH-000889,0.027717407831278882
ACH-000896,-0.08087219868016303
ACH-000898,-0.05048307352386664
ACH-000900,-0.1697491101130025
ACH-000901,-0.09596025586188606
ACH-000905,-0.030378462125316183
ACH-000906,-0.10564495824734572
ACH-000907,0.16421485175009232
ACH-000910,-0.062422808910704
ACH-000911,-0.18835763785818788
ACH-000912,-0.13209168555092815
ACH-000913,-0.09959695944102002
ACH-000915,0.031781676834578734
ACH-000916,-0.23962899853783565
ACH-000917,-0.009237201122750656
ACH-000920,0.17622859769634974
ACH-000921,-0.22263610254314772
ACH-000924,-0.12977208512874547
ACH-000926,0.0030029716028329005
ACH-000928,0.13816821659862558
ACH-000929,0.05308217461127186
ACH-000932,0.0066489209036089
ACH-000935,-0.0622231596665373
ACH-000936,0.0030223894779140502
ACH-000937,-0.054201425831862236
ACH-000938,0.03906453808477613
ACH-000939,-0.09364165118433447
ACH-000941,-0.12167581900008505
ACH-000943,-0.07126725315479676
ACH-000946,-0.11283084763376633
ACH-000947,-0.0830941809666891
ACH-000948,-0.182842199611391
ACH-000950,-0.1980878150976331
ACH-000953,-0.003440529470839209
ACH-000954,-0.3785176992532193
ACH-000957,-0.08058224759301179
ACH-000958,-0.12150184284085727
ACH-000960,-0.21351044203798072
ACH-000963,-0.005404581734631797
ACH-000968,-0.005819035238419796
ACH-000969,-0.2118365807137098
ACH-000972,-0.019564703986140842
ACH-000973,-0.06491128615024515
ACH-000974,-0.1849509459127596
ACH-000978,0.032002773865911736
ACH-000984,-0.07532968409663722
ACH-000986,-0.14311473735769814
ACH-000988,0.07897300977266368
ACH-000993,-0.20213612847650372
ACH-000994,-0.00920644599218436
ACH-000996,0.036865464278099086
ACH-001001,-0.020914232940192245
ACH-001020,-0.22331751985738646
ACH-001028,-0.11303163086182985
ACH-001031,-0.09729631672922284
ACH-001038,-0.027712978286070264
ACH-001048,-0.15493695376891484
ACH-001050,0.11897434192065795
ACH-001053,-0.0950298296033432
ACH-001054,-0.06003414662312815
ACH-001061,-0.09553530602933548
ACH-001067,-0.05088694771541562
ACH-001075,-0.10081601554561298
ACH-001096,-0.05941649469048368
ACH-001111,-0.16865172733960612
ACH-001119,-0.1303240425703661
ACH-001128,-0.2305099857295251
ACH-001134,-0.07279318721101652
ACH-001151,-0.126878856057082
ACH-001163,-0.18164640732668344
ACH-001164,-0.10032367066230036
ACH-001183,-0.05581598106050386
ACH-001192,0.03891569495054038
ACH-001193,0.0048320039010652785
ACH-001196,-0.019973315048900837
ACH-001197,-0.2424538017363337
ACH-001205,-0.13996716702003276
ACH-001211,-0.06043344905226573
ACH-001212,-0.2075143499655555
ACH-001228,-0.059240761864898774
ACH-001232,-0.021324083209210327
ACH-001239,0.030380166487179963
ACH-001270,-0.09799831766232887
ACH-001274,0.09204126798488496
ACH-001275,0.00869036662815383
ACH-001277,-0.22301822861341675
ACH-001278,-0.10163799008979198
ACH-001280,0.0507368160802396
ACH-001283,-0.03447884461322466
ACH-001289,0.045012994587787056
ACH-001300,0.08456732034106099
ACH-001301,-0.036949965902119214
ACH-001302,-0.1445498891083948
ACH-001306,-0.1996636295981852
ACH-001318,-0.0648060941231293
ACH-001322,-0.14325355684590366
ACH-001328,-0.03002599678981589
ACH-001332,0.16756245030869632
ACH-001336,-0.036640424846551216
ACH-001346,-0.16152031914470005
ACH-001353,-0.14556201895904927
ACH-001354,-0.4367464665905454
ACH-001367,-0.10518110773736318
ACH-001368,-0.1940880605656619
ACH-001374,-0.09921805805543968
ACH-001377,-0.05902998616653213
ACH-001380,-0.17041132272409604
ACH-001391,-0.21168875826523048
ACH-001408,-0.11609563716556165
ACH-001430,-0.11485589081887645
ACH-001431,0.0034894563342577306
ACH-001450,0.037949673931939744
ACH-001496,-0.11423366710688372
ACH-001500,-0.02774904095030749
ACH-001523,-0.1716749607142957
ACH-001532,-0.14979442221593645
ACH-001550,-0.08303751837180326
ACH-001552,-0.0612440084825985
ACH-001554,-0.1195136947366688
ACH-001654,-0.07436193552566693
ACH-001735,-0.14402566402333755
ACH-001736,-0.185892184927871
ACH-001737,-0.1105954595955074
ACH-001740,0.18358086610033347
ACH-001745,-0.041173781724679136
ACH-001765,-0.0183638319778794
