,FHDC1 (85462)
ACH-000004,0.09812235311784427
ACH-000005,0.15703454500192415
ACH-000007,0.3095799416093273
ACH-000009,0.06777500363074318
ACH-000011,0.11193592767226734
ACH-000012,0.07666679091798953
ACH-000013,0.08190605036659375
ACH-000014,0.13430254151003002
ACH-000015,0.14754696485500632
ACH-000017,0.10343760009971972
ACH-000018,0.2803653339525862
ACH-000019,0.08679990749708777
ACH-000021,0.025868212197101125
ACH-000022,0.087942589906007
ACH-000025,0.07190771626711126
ACH-000028,0.22633164620622265
ACH-000030,0.10761089921933972
ACH-000035,0.08341820181506034
ACH-000036,0.1220413620428441
ACH-000037,-0.07038943061757612
ACH-000039,0.0950512133321168
ACH-000040,0.24603998871782864
ACH-000041,0.04499005473128586
ACH-000042,0.030301316248412064
ACH-000045,0.10942214270343488
ACH-000047,0.20288950934899744
ACH-000052,0.2827793461863063
ACH-000053,0.11141688701227878
ACH-000054,0.07155456907538878
ACH-000055,0.04632445983261723
ACH-000060,0.1255759944280368
ACH-000067,0.09149355269008128
ACH-000070,0.10321722636152944
ACH-000075,0.12861897262402558
ACH-000078,0.10413360545730836
ACH-000082,0.06215935426321504
ACH-000085,0.1275875855450207
ACH-000086,0.08693892967121944
ACH-000087,0.12534515340787244
ACH-000092,0.11038388058168518
ACH-000095,0.20415116701669506
ACH-000097,0.27804615775337976
ACH-000098,0.04829428658382075
ACH-000099,0.07799462457777452
ACH-000108,0.25075519072612923
ACH-000113,0.07306735940518412
ACH-000116,0.0785002725573131
ACH-000118,0.14983116239820984
ACH-000120,0.037833569515821834
ACH-000123,0.14273083471794235
ACH-000127,0.14309147204834655
ACH-000128,0.16511591154481
ACH-000132,0.1476188137125369
ACH-000133,0.0610646089092374
ACH-000137,0.0924111805258055
ACH-000138,0.1531607639121788
ACH-000142,0.21716922933338487
ACH-000143,-0.012337074504801822
ACH-000146,0.07080539381515255
ACH-000148,0.0603535460058935
ACH-000150,0.15318381209505275
ACH-000152,0.15760737677729847
ACH-000153,0.315458818473122
ACH-000159,0.15539594958540753
ACH-000160,0.11411018528185746
ACH-000163,-0.041344678202901164
ACH-000167,-0.2580432856755
ACH-000168,0.03595875104825022
ACH-000169,0.20234135261615951
ACH-000178,0.10194195771525014
ACH-000183,0.0497936870080686
ACH-000188,0.14148395192148694
ACH-000189,0.2017741292058369
ACH-000190,0.17780405271722782
ACH-000198,0.12566235029464104
ACH-000203,-0.1146232076384524
ACH-000204,0.10181761843137456
ACH-000206,0.1360408761556358
