,TPBG (7162)
ACH-000004,0.0085716145681973
ACH-000005,0.020432900673728167
ACH-000007,-0.05053710806016458
ACH-000009,0.07095099210652005
ACH-000011,0.13683923444860496
ACH-000012,0.054535199070591366
ACH-000013,0.07110120058578663
ACH-000014,0.14024612393246538
ACH-000015,0.05672788067106833
ACH-000017,0.0214460887091568
ACH-000018,0.08742010549429383
ACH-000019,-0.13849582464018814
ACH-000021,-0.0341296899237274
ACH-000022,0.21144333494953335
ACH-000025,0.18130306755244474
ACH-000028,0.09151466336838716
ACH-000030,0.04594143825611402
ACH-000035,0.08952883813003279
ACH-000036,0.04897071340420009
ACH-000037,0.04054558885595403
ACH-000039,0.012413492091052716
ACH-000040,0.17887283856751915
ACH-000041,0.015182538972791529
ACH-000042,-0.0191953414851155
ACH-000045,0.0624910376680513
ACH-000047,0.07970152454215794
ACH-000052,-0.10870049541909167
ACH-000053,0.12702021214038836
ACH-000054,0.07840146724655908
ACH-000055,0.07622419981062938
ACH-000060,0.045898615795101114
ACH-000067,0.12851431013389875
ACH-000070,0.02552698664057909
ACH-000075,0.1849857351147104
ACH-000078,0.0039004183362243796
ACH-000082,0.061623110264101374
ACH-000085,0.1076949339348197
ACH-000086,0.13211549188729907
ACH-000087,-0.2104432827893419
ACH-000092,0.050447847769654566
ACH-000095,0.05615948770369239
ACH-000097,0.13364670409854676
ACH-000098,0.03790602690337611
ACH-000099,0.18105993057784828
ACH-000108,-0.0660740734934994
ACH-000113,-0.049079710010963694
ACH-000116,-0.024259261537338626
ACH-000118,-0.008944436379359764
ACH-000120,0.06689760504477532
ACH-000123,0.14545520642532447
ACH-000127,0.10641243308964056
ACH-000128,-0.0874640443170863
ACH-000132,0.04331658297767817
ACH-000133,0.029252034825200862
ACH-000137,0.06415296616849211
ACH-000138,0.0890072493064541
ACH-000142,7.695234324040001e-05
ACH-000143,0.036891194569789336
ACH-000146,0.05815932729626665
ACH-000148,0.030528692380743083
ACH-000150,-0.015603067943764357
ACH-000152,0.13686746155497492
ACH-000153,-0.08767689508863552
ACH-000159,-0.05976944633955525
ACH-000160,-0.02348057526628876
ACH-000163,-0.006735670490397138
ACH-000167,0.1302691157950128
ACH-000168,0.1131518969805964
ACH-000169,-0.014661821855072643
ACH-000178,0.05129995273296757
ACH-000183,0.017801514234836075
ACH-000188,0.10058861462224714
ACH-000189,0.07954731113375893
ACH-000190,0.006426091476033241
ACH-000198,0.01845009233811449
ACH-000203,0.2989521648174526
ACH-000204,-0.0399265962360828
ACH-000206,0.03021023363133052
ACH-000207,0.17001230816110854
ACH-000208,-0.2887858017128971
ACH-000210,-0.06476846160817609
ACH-000211,0.02210161847054948
ACH-000215,0.12032387733381845
ACH-000221,-0.021308095894163864
ACH-000222,0.14647411673484384
ACH-000223,-0.15009296153271404
ACH-000226,-0.020659355421210068
ACH-000227,0.09778605327232924
ACH-000228,0.021832443930056924
ACH-000231,0.022955811590049943
ACH-000232,0.08217642479208519
ACH-000233,0.07506113100009006
ACH-000234,0.1083122512853885
ACH-000235,0.029504508761711224
ACH-000237,-0.02843269245662235
ACH-000238,-0.030321159569024158
ACH-000242,-0.13565035459734912
ACH-000243,0.005628066248948589
ACH-000244,-0.009562539926309012
ACH-000246,0.06120517309290194
ACH-000248,-0.039941070246604524
ACH-000250,0.1195049427009846
ACH-000251,0.013858506327523256
ACH-000252,0.13845343551359127
ACH-000253,0.08929207170569012
ACH-000255,0.11174249477239248
ACH-000256,0.08475102647412744
ACH-000257,0.08856109431702462
ACH-000258,0.11405834928121278
ACH-000259,-0.039003984433184584
ACH-000260,0.10787325415108273
ACH-000261,0.041167634035891784
ACH-000262,-0.13087880762694734
ACH-000263,0.020229380408133976
ACH-000264,0.0023344397504657245
ACH-000265,0.03265405709632968
ACH-000266,0.033915832546554316
ACH-000272,0.009777099543656898
ACH-000274,0.07116018493790495
ACH-000277,-0.16358457972735269
ACH-000278,-0.0170822560510768
ACH-000279,-0.0030202305207612697
ACH-000280,0.17392780441549355
ACH-000281,0.10177876385162572
ACH-000288,0.094601702623029
ACH-000291,0.0045818179112062105
ACH-000293,-0.1408067333978354
ACH-000294,0.09609221976948472
ACH-000295,0.21510244109931398
ACH-000296,0.18640266895775484
ACH-000302,-0.04583679660989667
ACH-000304,-0.01888010837403978
ACH-000307,0.13343082446546098
ACH-000308,0.032052740087513534
ACH-000310,0.15432032097184406
ACH-000311,0.10274354960803736
ACH-000312,0.03839994490314437
ACH-000315,0.09190392459949827
ACH-000316,0.12512236408146898
ACH-000317,0.09161669063377297
ACH-000318,0.05563749410855146
ACH-000319,0.014730424656762782
ACH-000320,0.06792862791013299
ACH-000322,-0.06857644853549467
ACH-000323,0.07949066163115677
ACH-000324,0.04419036566750356
ACH-000329,0.033164184025746946
ACH-000330,-0.08186045478998305
ACH-000331,0.13571571173023098
ACH-000332,0.0972107157085132
ACH-000334,-0.040223110989986696
ACH-000335,-0.02123753499189353
ACH-000336,0.09161404367530784
ACH-000337,0.11086689177226652
ACH-000338,0.17367839237103336
ACH-000339,0.012019887338839077
ACH-000341,0.06840981246173572
ACH-000348,0.09566776010526076
ACH-000350,0.1362223175154057
ACH-000352,-0.015964644370962056
ACH-000356,0.20692824582022426
ACH-000361,0.11842224941165573
ACH-000362,0.012422510884623662
ACH-000363,0.023034788161377905
ACH-000364,0.07910419407424231
ACH-000365,0.03904249941055926
ACH-000366,0.05807523974823332
ACH-000368,0.04623995382487052
ACH-000374,-0.021570762658499536
ACH-000375,-0.16293455192889053
ACH-000376,-0.014882477394711003
ACH-000381,-0.10531303165071372
ACH-000383,0.053947854994380914
ACH-000387,0.0010960262139124424
ACH-000389,-0.036195051339634514
ACH-000390,0.10324913860050702
ACH-000393,0.04851332126492237
ACH-000395,0.07937373975463773
ACH-000396,-0.08658988747618672
ACH-000397,0.06643980376155685
ACH-000401,-0.04956268189455938
ACH-000402,0.28473187414238765
ACH-000403,0.06841073680002586
ACH-000404,-0.08200863839494651
ACH-000406,0.09310685808936707
ACH-000407,0.034550863146861364
ACH-000408,0.09686484276358877
ACH-000410,0.05978612261035625
ACH-000411,0.09503783639038232
ACH-000414,0.028559220805642282
ACH-000415,0.039891843554401625
ACH-000416,0.040439553657138125
ACH-000420,0.09579243855255698
ACH-000421,0.09341497542617733
ACH-000424,-0.1553051940030279
ACH-000425,0.0475259361923696
ACH-000426,-0.036034680546084184
ACH-000427,0.003064140276891657
ACH-000433,0.043131894874768456
ACH-000435,-0.16010994608814086
ACH-000436,0.14817721634577474
ACH-000444,-0.022195305129838444
ACH-000445,0.10691645786984738
ACH-000448,0.04607262412393937
ACH-000450,0.03808009511166285
ACH-000452,0.03559191159272847
ACH-000454,-0.043177086923518605
ACH-000458,0.14765792414178494
ACH-000459,0.12936820332549953
ACH-000460,0.17297016924172273
ACH-000461,0.1503072921111396
ACH-000463,0.060943981888711675
ACH-000464,0.08335502096086538
ACH-000466,0.055909176263004234
ACH-000467,0.017072596174828987
ACH-000468,0.08249607983583664
ACH-000469,0.002636364625333076
ACH-000470,0.07745983136514059
ACH-000471,0.04103583321223248
ACH-000472,0.026400878925423837
ACH-000473,-0.006920996134492917
ACH-000475,0.0396294606041509
ACH-000476,0.10740058897012823
ACH-000477,0.2648308498149365
ACH-000479,0.04094079988320296
ACH-000480,0.14127814321711374
ACH-000481,0.06496153414106595
ACH-000483,-0.015570161668683162
ACH-000484,-0.01691032214173861
ACH-000485,0.017497062016111682
ACH-000486,0.058442429570365426
ACH-000487,0.08949647409563166
ACH-000488,0.04658534625696596
ACH-000490,0.07524303223611081
ACH-000491,-0.04728073770149945
ACH-000495,0.2546067298334124
ACH-000496,0.10330067247182036
ACH-000499,0.13723878992578067
ACH-000500,0.1365402073308565
ACH-000502,0.032934947690652625
ACH-000503,0.10878152874635776
ACH-000505,0.06871263486701959
ACH-000507,0.03569244628540276
ACH-000510,0.07976884360003976
ACH-000511,-0.08763422441415042
ACH-000512,-0.09482309758430096
ACH-000516,0.01992689068013472
ACH-000517,0.047218647352849065
ACH-000518,0.03811022581764405
ACH-000520,-0.04765707242497617
ACH-000521,0.002441019474854171
ACH-000522,-0.02925350540769875
ACH-000524,0.08940680967298872
ACH-000527,0.09522090429919594
ACH-000528,-0.02771421460518384
ACH-000537,0.0609936192943191
ACH-000541,0.01843143556966181
ACH-000542,0.08311621267971259
ACH-000544,-0.08106336818614916
ACH-000545,0.037237436124438514
ACH-000547,0.20186150994562768
ACH-000548,0.05742872787439245
ACH-000549,0.20152116184534447
ACH-000550,0.059327996961295364
ACH-000552,-0.015437636428912356
ACH-000556,-0.019220208729397552
ACH-000557,0.04349882226950219
ACH-000569,0.020573651580601756
ACH-000570,0.1053101878848993
ACH-000571,0.06195077810779625
ACH-000573,-0.0011448665761295011
ACH-000576,0.06872596801189941
ACH-000579,0.03671317510672535
ACH-000580,0.1332477200762268
ACH-000584,0.044197118074963015
ACH-000585,0.00758584253899122
ACH-000588,0.1678345617857236
ACH-000589,0.0659078343136282
ACH-000591,0.14020408180034086
ACH-000593,0.16052825731224366
ACH-000600,0.16248050776629985
ACH-000601,0.03744292526129119
ACH-000605,-0.0034303517676858874
ACH-000606,0.003759306300491549
ACH-000608,0.019849376232495098
ACH-000614,-0.05837971276027616
ACH-000616,0.11217474419195476
ACH-000618,0.004713789978839088
ACH-000619,0.09651286890438153
ACH-000620,0.06946249107724366
ACH-000621,0.05173801761792928
ACH-000622,0.0285827271129444
ACH-000623,0.11322699019100832
ACH-000624,0.03808684981867522
ACH-000627,-0.003441127592263968
ACH-000630,0.13203492125943794
ACH-000631,-0.16802175761979002
ACH-000632,0.012651483358812934
ACH-000633,0.10014839531879692
ACH-000637,0.06534533806004862
ACH-000638,-0.009479559879383176
ACH-000646,-0.09578115131621824
ACH-000647,-0.025097442072803514
ACH-000648,-0.06344976331315519
ACH-000649,0.0705346429610573
ACH-000651,-0.01683013306486293
ACH-000652,0.024856205849968636
ACH-000653,0.002188042521400928
ACH-000657,-0.007785504723026048
ACH-000658,0.09338745613016522
ACH-000661,0.05848505432978154
ACH-000662,-0.0075168610573875735
ACH-000663,0.12655383186698596
ACH-000665,-0.04627219235744852
ACH-000671,0.14356184670417335
ACH-000672,-0.03418499521010142
ACH-000673,0.08821583644589479
ACH-000676,0.04118723607797802
ACH-000677,0.1295664445165899
ACH-000681,0.02034542168996957
ACH-000683,0.08033188485752246
ACH-000684,0.07748706476419423
ACH-000688,0.0309978156764985
ACH-000693,0.09338338697045648
ACH-000694,0.031783940873646575
ACH-000695,-0.008367612413572641
ACH-000696,0.1035733554657772
ACH-000697,0.06855513745142865
ACH-000699,0.021102917177358998
ACH-000701,0.09890362925278204
ACH-000706,0.03938874185617346
ACH-000711,0.04816986243930575
ACH-000713,0.03838114971118332
ACH-000714,-0.05450740254237938
ACH-000718,-0.023662583450999013
ACH-000720,-0.0008132907451792341
ACH-000721,-0.0184866043066111
ACH-000724,0.11791246618514367
ACH-000725,-0.0660074086355587
ACH-000732,0.1697255917160897
ACH-000734,0.01473596081782149
ACH-000735,0.08813698508405007
ACH-000736,0.06824513279314981
ACH-000738,-0.022900825091821484
ACH-000746,-0.11382292070233113
ACH-000747,0.019994358004421973
ACH-000748,0.19550908216720694
