,QRICH1 (54870)
ACH-000316,-0.1235357464545447
ACH-000317,-0.4112937474442229
ACH-000318,-0.2353467083783125
ACH-000319,-0.1293623789873837
ACH-000320,-0.2691932216866864
ACH-000322,-0.1138415488998997
ACH-000323,-0.4679584672437868
ACH-000324,-0.2661097349866313
ACH-000329,-0.4182841108212216
ACH-000330,-0.5535941695695734
ACH-000331,-0.0694525941633875
ACH-000332,-0.4271685560193945
ACH-000334,-0.20808154649535576
ACH-000335,-0.5213656197408552
ACH-000336,0.051338654795284204
ACH-000337,-0.5934819883733331
ACH-000338,-0.2938787457187835
ACH-000339,-0.23118326213001505
ACH-000341,-0.13116541894125167
ACH-000348,-0.4195099900243045
ACH-000350,-0.319118977466662
ACH-000352,-0.5158596283155505
ACH-000356,-0.17742929452698164
ACH-000361,-0.2640355502081865
ACH-000362,-0.4963264660151453
ACH-000363,-0.257711496994808
ACH-000364,-0.477684753121047
ACH-000365,-0.22680687283797746
ACH-000366,-0.052153210987062285
ACH-000368,-0.2260384813778222
ACH-000374,-0.16500631338292138
ACH-000375,-0.6509590178175056
ACH-000376,-0.3409527684165615
ACH-000381,-0.5118490241173344
ACH-000383,-0.30499571779806833
ACH-000387,-0.26430654170264856
ACH-000389,-0.3372492679060584
ACH-000390,-0.21632452618972964
ACH-000393,-0.5407633123820248
ACH-000395,-0.4058035761602059
ACH-000396,-0.29365910880643104
ACH-000397,-0.12511977947165245
ACH-000401,-0.3030514913470993
ACH-000402,-0.3891220347627924
ACH-000403,-0.32047766653749665
ACH-000404,-0.5100006815497187
ACH-000406,-0.17937819521944062
ACH-000407,-0.5291682935846282
ACH-000408,-0.482617320426621
ACH-000410,-0.4021056976357884
ACH-000411,-0.2255244410368149
ACH-000414,-0.046770069663887096
ACH-000415,-0.3691763184539375
ACH-000416,-0.11888515912656893
ACH-000420,-0.2579047310489712
ACH-000421,-0.29825647966746416
ACH-000424,-0.2540648672948445
ACH-000425,-0.3666880039414641
ACH-000426,-0.03241715755677381
ACH-000427,-0.21072785945869604
ACH-000433,-0.31952063926210345
ACH-000435,-0.2946531308535133
ACH-000436,-0.3385288009902562
ACH-000444,-0.4658376486381882
ACH-000445,-0.409382869098468
ACH-000448,-0.34210634836534
ACH-000450,-0.4736761821798989
ACH-000452,-0.4277129254700585
ACH-000454,-0.3331537535357832
ACH-000458,-0.4598449613580038
ACH-000459,-0.2890672942257136
ACH-000460,-0.326968610636974
ACH-000461,-0.31635471387519865
ACH-000463,0.045169490881852216
ACH-000464,-0.5545431838009659
ACH-000466,-0.2926107293444133
ACH-000467,-0.44101103872716596
ACH-000468,-0.32986303153612057
ACH-000469,-0.5666472279388017
ACH-000470,-0.3006320615898152
ACH-000471,0.2678069923370788
ACH-000472,-0.3453276913442934
ACH-000473,-0.225305675949826
ACH-000475,-0.29537990199079805
ACH-000476,-0.36353779770159306
ACH-000477,-0.398635535986452
ACH-000479,-0.582953965085183
ACH-000480,-0.22080747658910194
ACH-000481,-0.3033803535974845
ACH-000483,-0.16103742822670478
ACH-000484,-0.31619029485662503
ACH-000485,-0.2327857544443037
ACH-000486,-0.44543266988497054
ACH-000487,-0.4274979848280407
ACH-000488,-0.3795453162893208
ACH-000490,-0.5876304867423231
ACH-000491,-0.372339108778869
ACH-000495,-0.6036928395076143
ACH-000496,-0.14877080169112414
ACH-000499,-0.050817153001621235
ACH-000500,-0.35757255631847595
ACH-000502,-0.16620067604397826
ACH-000503,-0.3475855493835248
ACH-000505,-0.3746760652119823
ACH-000507,-0.14243106731793065
ACH-000510,-0.3638709525885204
ACH-000511,-0.4130706379529117
ACH-000512,-0.6070570407350789
ACH-000516,-0.3337957724082552
ACH-000517,-0.581112905974547
ACH-000518,-0.16303694252786227
ACH-000520,-0.3406559246375759
ACH-000521,-0.05716741343611668
ACH-000522,-0.150239006174568
ACH-000524,-0.24484814193102136
ACH-000527,-0.4855977092524021
ACH-000528,-0.3917033668300998
ACH-000537,-0.33892008771751553
ACH-000541,0.0935623226337274
ACH-000542,-0.3588956731165893
ACH-000544,-0.4923323878166057
ACH-000545,-0.4517763316891116
ACH-000547,-0.43410752321173424
ACH-000548,-0.4961658070763856
ACH-000549,-0.20922277770672126
ACH-000550,-0.23730224207294606
ACH-000552,-0.09990820155648966
ACH-000556,-0.34271032087137604
ACH-000557,-0.10063291280094132
ACH-000569,-0.3866196491535198
ACH-000570,-0.3453820290350697
ACH-000571,-0.3742545008916881
ACH-000573,-0.16788099372585746
ACH-000576,-0.062446118226429675
ACH-000579,-0.6560790824243217
ACH-000580,-0.6811314904397792
ACH-000584,-0.35027112437413915
ACH-000585,0.10856823640184918
ACH-000588,-0.038533183965454035
ACH-000589,-0.31036098953978675
ACH-000591,-0.19298710818364576
ACH-000593,-0.3705399736011421
ACH-000600,-0.3256774699906503
ACH-000601,-0.4798750520646237
ACH-000605,-0.10577881892074142
ACH-000606,-0.2254225354994532
ACH-000608,-0.425576861122875
ACH-000614,-0.4988408772898234
ACH-000616,-0.398995726669016
ACH-000618,-0.4237254423444521
ACH-000619,-0.4495218520670111
ACH-000620,-0.4254873626128086
ACH-000621,-0.17104890935794978
ACH-000622,-0.3053325897828778
ACH-000623,-0.15819373783705046
ACH-000624,-0.3565546494970237
ACH-000627,-0.3896046386518913
ACH-000630,-0.16104836486733806
ACH-000631,-0.5421661536413566
ACH-000632,-0.4937606155461517
ACH-000633,-0.27677935097358364
ACH-000637,-0.08694742367118723
ACH-000638,-0.4956185244362694
ACH-000646,-0.1560668886541697
ACH-000647,-0.2340670496706136
ACH-000648,-0.17252121850354235
ACH-000649,-0.2541729340648303
ACH-000651,-0.16483534458632354
ACH-000652,-0.2336140129772612
ACH-000653,-0.3317668971136309
ACH-000657,-0.26206188316636403
ACH-000658,-0.2005807748557001
ACH-000661,-0.4030368045886813
ACH-000662,-0.10041196000880732
ACH-000663,-0.3881911338448615
ACH-000665,-0.3156379366698711
ACH-000671,-0.12540798364835132
ACH-000672,-0.4437019936042281
ACH-000673,-0.3296182385806056
ACH-000676,-0.3732158337319969
ACH-000677,-0.5131340195325645
ACH-000681,-0.3094343584529977
ACH-000683,-0.2620264912743255
ACH-000684,-0.4568472873546397
ACH-000688,-0.4279533694288205
ACH-000693,-0.17295897937036034
ACH-000694,-0.5238749011430777
ACH-000695,-0.25739052525502515
ACH-000696,-0.31721943352949816
ACH-000697,-0.13720595659965598
ACH-000699,-0.2768730195368413
ACH-000701,-0.1431123259256355
ACH-000706,-0.26583134192759833
ACH-000711,-0.3664451351724355
ACH-000713,-0.29851725390482153
ACH-000714,-0.26960023021157503
ACH-000718,-0.3666415121091024
ACH-000720,-0.32898537176056786
ACH-000721,-0.4096395034507583
ACH-000724,-0.4813556061803052
ACH-000725,-0.3900865888362646
ACH-000732,-0.3056267817180659
ACH-000734,-0.10974248746052956
ACH-000735,-0.2470708409042892
ACH-000736,-0.279416255204792
ACH-000738,-0.3531972634101068
ACH-000746,-0.18180825107410847
ACH-000747,-0.2700997500345339
ACH-000748,-0.4549136327091913
ACH-000753,-0.2644532576108665
ACH-000756,-0.3902958661115455
ACH-000757,-0.3480662234283252
ACH-000758,-0.3839397549035504
ACH-000760,-0.4404695490859162
ACH-000762,-0.2326374212887119
ACH-000763,-0.28125170601408683
ACH-000764,-0.35341092358032705
ACH-000765,-0.29843673771227563
ACH-000766,-0.2527497445668625
ACH-000767,-0.04633545676476192
ACH-000768,-0.4073759104354872
ACH-000769,-0.4759203809556382
ACH-000770,-0.14704014497683005
ACH-000771,-0.2305202032431433
ACH-000773,-0.42255135693267337
ACH-000776,-0.4898598537254546
ACH-000777,-0.29546786315147383
ACH-000778,-0.5259839719901929
ACH-000781,-0.08812919306076124
ACH-000782,-0.3028443611690091
ACH-000783,-0.6163832112466116
ACH-000784,-0.29656409474269285
ACH-000785,-0.35066638064318745
ACH-000787,-0.18071215719865494
ACH-000788,-0.3358286805563304
ACH-000791,-0.3635462947115419
ACH-000792,-0.4105855483521669
ACH-000794,-0.5336363573654498
ACH-000796,-0.34943627275011396
ACH-000798,-0.4627242259900093
ACH-000799,-0.4141128441878436
ACH-000800,-0.3482681421602966
ACH-000802,-0.044597528841295885
ACH-000804,-0.13315247843613492
ACH-000805,-0.2930172675876587
ACH-000809,-0.2284185496796991
ACH-000810,-0.2371224414264471
ACH-000811,-0.3101364326204607
ACH-000817,-0.23864532621845186
ACH-000819,-0.14484217924309145
ACH-000820,-0.4570260191441637
ACH-000821,-0.2713840894599913
ACH-000822,-0.3791106230239342
ACH-000823,-0.2814392473945814
ACH-000824,-0.17132203341527685
ACH-000827,-0.37557149194213
ACH-000829,-0.4819455296654808
ACH-000831,-0.2671340878388529
ACH-000832,-0.3604533527548178
ACH-000833,-0.3262319539634037
ACH-000834,-0.057476102807172975
ACH-000835,-0.2108572064487709
ACH-000836,-0.3686531221071411
ACH-000837,-0.2772730336564347
ACH-000838,-0.3602487509667999
ACH-000839,-0.3289698970748767
ACH-000840,-0.03578167409551156
ACH-000841,-0.4064780671298754
ACH-000843,-0.28674965969720845
ACH-000846,-0.452837447658683
ACH-000847,-0.13242805215937853
ACH-000848,-0.20335438884603302
ACH-000849,-0.2636978948036623
ACH-000851,-0.43051674043244303
ACH-000855,-0.09297633795600148
ACH-000856,-0.2509680999741365
ACH-000858,-0.2797971748221437
ACH-000859,-0.5720864372137823
ACH-000861,-0.20959881745280126
ACH-000862,-0.46948016316197605
ACH-000865,-0.3607378860921074
ACH-000866,-0.12596116660752593
ACH-000867,-0.25952734420034784
ACH-000869,-0.3151904356996237
ACH-000872,-0.30210239722933696
ACH-000873,-0.2251508859070888
ACH-000876,-0.4133402016662358
ACH-000878,-0.298626201908407
ACH-000880,-0.4472756536151076
ACH-000881,-0.26403631586537285
ACH-000882,-0.5573848887205539
ACH-000884,-0.13372470968670458
ACH-000885,-0.3845663955595819
ACH-000887,-0.29985276063114985
ACH-000889,-0.2822175601428886
ACH-000896,-0.3567089409481004
ACH-000898,-0.4146204423630119
ACH-000900,-0.270494388151352
ACH-000901,-0.31064090324944194
ACH-000905,-0.3184144130728122
ACH-000906,-0.1307394358631611
ACH-000907,-0.3283007490724372
ACH-000910,-0.5324656228004441
ACH-000911,-0.3241195664782314
ACH-000912,-0.3981227957565376
ACH-000913,-0.2278434023738728
ACH-000915,-0.1935403019385235
ACH-000916,-0.541032067968321
ACH-000917,-0.37016684326101934
ACH-000920,-0.2254254939478159
ACH-000921,-0.4098474898411181
ACH-000924,-0.21283059477266306
ACH-000926,-0.2545422427003675
ACH-000928,-0.1841147057702829
ACH-000929,0.09472732342727387
ACH-000932,-0.46677942537826
ACH-000935,-0.2679206505882513
ACH-000936,-0.06937894585230628
ACH-000937,-0.19473766274514184
ACH-000938,-0.5189767343780142
ACH-000939,-0.4220293850981803
ACH-000941,-0.3086029852613463
ACH-000943,-0.36105705038200936
ACH-000946,-0.2458323560957809
ACH-000947,-0.2873203228940389
ACH-000948,-0.35702087498289586
ACH-000950,-0.4001634761649469
ACH-000953,-0.3394639380169018
ACH-000954,-0.2864848706002886
ACH-000957,-0.396377535237905
ACH-000958,-0.16054309812794976
ACH-000960,-0.3231517115533412
ACH-000963,-0.39773698673831137
ACH-000968,-0.437603166234089
ACH-000969,-0.18729695546164596
ACH-000972,-0.20280682160644264
ACH-000973,-0.3608560242640554
ACH-000974,-0.10205310546080047
ACH-000978,-0.11316773517376008
ACH-000984,-0.1386613606121354
ACH-000986,-0.16225773257812373
ACH-000988,-0.15290475507307028
ACH-000993,-0.4602856222643154
ACH-000994,0.08238719231178719
ACH-000996,-0.21891229404591206
ACH-001001,-0.2418847886963758
ACH-001020,-0.6779578918126397
ACH-001028,-0.2928638724592057
ACH-001031,-0.7468035958303678
ACH-001038,-0.16515205478356346
ACH-001048,-0.35624978968431525
ACH-001050,-0.4733098826510166
ACH-001053,-0.5051753707753118
ACH-001054,-0.4256023276637984
ACH-001061,-0.057922265033783185
ACH-001067,-0.4612608116146287
ACH-001075,-0.6587721096097631
ACH-001096,-0.015424108658547318
ACH-001111,-0.40879992676159815
ACH-001119,-0.3044703834697954
ACH-001128,-0.6783736301683527
ACH-001134,-0.2999394352299368
ACH-001151,-0.32532524739791296
ACH-001163,-0.2974617589486981
ACH-001164,-0.4971970043488359
ACH-001183,-0.2429370640341832
ACH-001192,-0.02623604522020727
ACH-001193,-0.2344196435773652
ACH-001196,-0.2661130682485139
ACH-001197,-0.2260646576729969
ACH-001205,-0.5152063400718634
ACH-001211,-0.784406253601135
ACH-001212,-0.6786488304810315
ACH-001228,-0.3817888345411002
ACH-001232,-0.21378878568940396
ACH-001239,-0.3129322846184304
ACH-001270,-0.39676733807727504
ACH-001274,-0.2919337237546161
ACH-001275,-0.3321911517674711
ACH-001277,-0.437141856979365
ACH-001278,-0.6270765910634066
ACH-001280,-0.16758904923751305
ACH-001283,-0.6089825915723985
ACH-001289,-0.4704612256663643
ACH-001300,-0.5054625485303507
ACH-001301,-0.15023955625435229
ACH-001302,-0.1197991507128604
ACH-001306,-0.1685769083866701
ACH-001318,0.03595625292435041
ACH-001322,-0.2610385766924197
ACH-001328,-0.3928938697919458
ACH-001332,-0.11956287402093525
ACH-001336,-0.462573095398511
ACH-001346,-0.3854919915854998
ACH-001353,-0.4693841340373569
ACH-001354,-0.3533780697178516
ACH-001367,-0.04423483455070469
ACH-001368,-0.3394585406970246
ACH-001374,-0.4617099685293336
ACH-001377,-0.18891153034139627
ACH-001380,-0.4222845840270988
ACH-001391,-0.39220337504925695
ACH-001408,-0.3930258121881229
ACH-001430,-0.37498904854352016
ACH-001431,-0.4461599000243968
ACH-001450,-0.28942570770923115
ACH-001496,-0.3895441144214945
ACH-001500,-0.22315253901314785
ACH-001523,-0.4637188184546215
ACH-001532,-0.6008216375363079
ACH-001550,-0.3796099684506146
ACH-001552,-0.014444533625543304
ACH-001554,-0.42716776797721134
ACH-001654,-0.24825723916853915
ACH-001735,-0.2015218731491608
ACH-001736,-0.3859803713383153
ACH-001737,-0.1053134936888945
ACH-001740,-0.5501100261647481
ACH-001745,-0.42930882592119424
ACH-001765,-0.09432926010227244
