,HSPB11 (51668)
ACH-000004,0.0012678037194614458
ACH-000005,-0.02938865909524965
ACH-000007,0.08658627475462656
ACH-000009,-0.08287564305417193
ACH-000011,0.10449849811118504
ACH-000012,0.07618368730724948
ACH-000013,-0.11187848595405096
ACH-000014,-0.02424278131908985
ACH-000015,-0.05454628094221535
ACH-000017,0.10517751605584004
ACH-000018,-0.05268061985422511
ACH-000019,-0.13231035600560082
ACH-000021,0.040144122359677216
ACH-000022,0.04957658471269347
ACH-000025,0.06160897102091701
ACH-000028,0.14104313033993213
ACH-000030,-0.0572460123264539
ACH-000035,-0.09564575766507796
ACH-000036,0.0407197453130598
ACH-000037,0.008849909613892301
ACH-000039,0.06965879305123017
ACH-000040,0.13286746779566458
ACH-000041,0.16674170189813636
ACH-000042,0.051769946050026425
ACH-000045,0.11473804915055695
ACH-000047,0.0537025691208994
ACH-000052,0.04322612914499365
ACH-000053,0.01025562135912252
ACH-000054,0.0654815111546562
ACH-000055,-0.021770278728032298
ACH-000060,-0.04870694384269345
ACH-000067,0.17263469927723865
ACH-000070,-0.02750770505865301
ACH-000075,0.07222346803601702
ACH-000078,-0.019554312266477063
ACH-000082,-0.14678994919358546
ACH-000085,-0.04189358858811765
ACH-000086,-0.06454635470418263
ACH-000087,0.2341089377051443
ACH-000092,0.025589159018273917
ACH-000095,-0.04288530404468073
ACH-000097,0.033048494081865984
ACH-000098,0.0026087080048816423
ACH-000099,0.09516043881604576
ACH-000108,-0.019847165016334677
ACH-000113,-0.05981582153129592
ACH-000116,0.17016552467089144
ACH-000118,0.08231530721410255
ACH-000120,0.21930061157939787
ACH-000123,-0.016303470036547488
ACH-000127,0.012242197985699128
ACH-000128,0.0295406812682314
ACH-000132,-0.17376670111208092
ACH-000133,0.013520110432398608
ACH-000137,0.08411683524852583
ACH-000138,0.022100654734914887
ACH-000142,-0.004625238017757809
ACH-000143,-0.138784808179087
ACH-000146,-0.006237252863167953
ACH-000148,-0.04203803657000595
ACH-000150,0.07005829283581501
ACH-000152,0.1216218660055877
ACH-000153,-0.1650466189772586
ACH-000159,-0.0189593253388736
ACH-000160,-0.1578409642544232
ACH-000163,0.20117975126976864
ACH-000167,0.00045649424431593846
ACH-000168,0.019544023071211288
ACH-000169,0.1365145654815822
ACH-000178,0.0857369436343172
ACH-000183,0.10150856668136436
ACH-000188,-0.03326574207417709
ACH-000189,-0.0482431682632677
ACH-000190,-0.07982139939642195
ACH-000198,0.12109122451777744
ACH-000203,-0.15638400963643456
ACH-000204,-0.15841279643764808
ACH-000206,0.2397099947939156
ACH-000207,0.05211720192463224
ACH-000208,-0.2698360615918941
ACH-000210,-0.1614835519573116
ACH-000211,0.05169961172528942
ACH-000215,-0.04025869829177384
ACH-000221,0.11437437357455232
ACH-000222,-0.02886153364153193
ACH-000223,0.025583655749299758
ACH-000226,0.12900679166178525
ACH-000227,-0.0719307179155325
ACH-000228,0.06010268811988696
ACH-000231,0.11798849392356266
ACH-000232,0.059739242700529785
ACH-000233,0.12364430305975675
ACH-000234,-0.0009159876910589002
ACH-000235,0.01924035392572346
ACH-000237,0.05048435724584812
ACH-000238,-0.00013467354719860712
ACH-000242,0.2523812573348533
ACH-000243,0.14989844196155538
ACH-000244,0.11902942155314315
ACH-000246,0.034779051671585084
ACH-000248,0.18521478955333387
ACH-000250,0.1141378147115902
ACH-000251,-0.08675415351805382
ACH-000252,0.08028090793915048
ACH-000253,-0.06145337479518
ACH-000255,0.0010274291298529037
ACH-000256,-0.043320330267094136
ACH-000257,0.20150581213995172
ACH-000258,0.07401524940111921
ACH-000259,0.03422633696486041
ACH-000260,0.061214583997691224
ACH-000261,-0.016754835670232924
ACH-000262,-0.06919434628973524
ACH-000263,0.11728153135494092
ACH-000264,-0.02598605554999962
ACH-000265,0.1015972248538949
ACH-000266,0.11065394873652576
ACH-000272,0.15913032702011132
ACH-000274,-0.04221198107188075
ACH-000277,0.019111782153000845
ACH-000278,-0.028054505156206555
ACH-000279,0.07024131697802923
ACH-000280,0.029300798237657275
ACH-000281,0.009802384241503684
ACH-000288,0.010460716925431171
ACH-000291,0.06825322424510068
ACH-000293,-0.04402941721797644
ACH-000294,0.030999976879080612
ACH-000295,0.10423341484060668
ACH-000296,0.11176255386936998
ACH-000302,-0.012557454018141135
ACH-000304,-0.00951994079691336
ACH-000307,0.07585000292532024
ACH-000308,-0.0096102772002941
ACH-000310,0.07484971760929697
ACH-000311,0.17026458013304147
ACH-000312,-0.03031332296483117
ACH-000315,0.07827529471633222
ACH-000316,-0.08911903343233464
ACH-000317,-0.08706796411259235
ACH-000318,-0.022270706928055627
ACH-000319,-0.0005918275913753332
ACH-000320,0.1296028679192839
ACH-000322,0.15240863466057758
ACH-000323,0.12719052102848974
ACH-000324,-0.019583791733191108
ACH-000329,0.08056258044119892
ACH-000330,0.21811193961757347
ACH-000331,-0.08748746979253352
ACH-000332,0.02012577713026729
ACH-000334,0.18437688574708605
ACH-000335,-0.10488576666215932
