,RIN2 (54453)
ACH-000004,-0.1221682882937191
ACH-000005,0.06259106434240698
ACH-000007,0.2455912852232969
ACH-000009,0.026161663168627662
ACH-000011,0.027853701753103626
ACH-000012,0.09537545725364276
ACH-000013,-0.015469950620880904
ACH-000014,0.02010571375195213
ACH-000015,0.15652517707614458
ACH-000017,-0.020780432214437258
ACH-000018,0.010752626676427231
ACH-000019,-0.05583701433491595
ACH-000021,0.11583950014156813
ACH-000022,0.11635896886377504
ACH-000025,0.14486314188089844
ACH-000028,-0.10641365018469336
ACH-000030,-0.06476636215432674
ACH-000035,0.02930451664250868
ACH-000036,-0.06362846543457301
ACH-000037,0.044358767821215235
ACH-000039,-0.003543716374280536
ACH-000040,0.0569813781160929
ACH-000041,-0.0016804384241352226
ACH-000042,0.03763251074401952
ACH-000045,0.04198476572744225
ACH-000047,0.0006518966490955888
ACH-000052,-0.02172898780766581
ACH-000053,0.054741423244361785
ACH-000054,-0.007511668209678148
ACH-000055,0.05358170078320795
ACH-000060,0.01273157930326756
ACH-000067,-0.11021116556113092
ACH-000070,0.06473105206203321
ACH-000075,0.1154993495940422
ACH-000078,0.05645501019402499
ACH-000082,-0.034531336571083086
ACH-000085,0.011930438739827343
ACH-000086,0.10301717185497074
ACH-000087,0.07546108634787968
ACH-000092,0.01904715405495334
ACH-000095,-0.05250721116482157
ACH-000097,-0.06621632191995365
ACH-000098,-0.0258549872610255
ACH-000099,-0.012437581015359392
ACH-000108,-0.00120903520157555
ACH-000113,0.040873566902138905
ACH-000116,0.019369459008728968
ACH-000118,-0.01901414553738933
ACH-000120,0.10118008784970556
ACH-000123,0.04900401091960787
ACH-000127,0.03966712773162436
ACH-000128,-0.04252420552868871
ACH-000132,0.04946900428243447
ACH-000133,-0.03530946688024572
ACH-000137,-0.02940127590065071
ACH-000138,0.08784193868090752
ACH-000142,0.23336712765263595
ACH-000143,-0.07535314296590431
ACH-000146,0.007520045451090187
ACH-000148,-0.057685809084474994
ACH-000150,-0.017838651038672687
ACH-000152,-0.03829645139729867
ACH-000153,0.1577670587406548
