,PINX1 (54984)
ACH-000004,0.08549348226962605
ACH-000005,0.05828663474400324
ACH-000007,0.05638178959423966
ACH-000009,-0.14028213073315246
ACH-000011,-0.5256932977892227
ACH-000012,-0.23454723000453376
ACH-000013,0.000677290933791508
ACH-000014,-0.047119631472476366
ACH-000015,0.08834745039562437
ACH-000017,0.0989602477038189
ACH-000018,-0.01835325160428101
ACH-000019,-0.07915062455154237
ACH-000021,0.1392069170368623
ACH-000022,0.09703746934544437
ACH-000025,-0.3104608039994288
ACH-000028,-0.12587552673354838
ACH-000030,-0.14807474125261114
ACH-000035,-0.02105153152703605
ACH-000036,-0.19549718984693495
ACH-000037,-0.19761370155359745
ACH-000039,0.041104140402034785
ACH-000040,0.08623539360262614
ACH-000041,0.17702339120140062
ACH-000042,0.027336804423376368
ACH-000045,0.11076170724314856
ACH-000047,0.07387004140071005
ACH-000052,0.004908823624164589
ACH-000053,0.02362526314381317
ACH-000054,-0.08131696099629435
ACH-000055,-0.07449466696221438
ACH-000060,-0.1789155018407936
ACH-000067,-0.029545803427545824
ACH-000070,0.1634224838158023
ACH-000075,-0.2505803613251151
ACH-000078,0.11386063553544805
ACH-000082,0.10449335667380404
ACH-000085,-0.1845803411765856
ACH-000086,-0.054756164675397664
ACH-000087,-0.08986596838587736
ACH-000092,-0.1272083462151719
ACH-000095,0.06083565438254032
ACH-000097,-0.07778900988325796
ACH-000098,-0.021720019605951345
ACH-000099,0.06599667508929256
ACH-000108,-0.07750177906573884
ACH-000113,0.2626644878640884
ACH-000116,-0.07947758809676372
ACH-000118,0.0810549871020292
ACH-000120,0.13357937296126005
ACH-000123,-0.11483874732570333
ACH-000127,-0.05976590237182119
ACH-000128,-0.025848336920292127
ACH-000132,0.040924241159044576
ACH-000133,0.10011587410362427
ACH-000137,-0.053630323576247765
ACH-000138,-0.0820559034427091
ACH-000142,-0.13222878400578345
ACH-000143,0.019786446555166846
ACH-000146,0.0876089591870049
ACH-000148,0.10348927728870598
ACH-000150,-0.15057065901481642
ACH-000152,-0.07782989600048777
ACH-000153,-0.193092951448231
ACH-000159,-0.10831305936665456
ACH-000160,0.010370950236153548
ACH-000163,-0.01840537094150522
ACH-000167,-0.02854289644372507
ACH-000168,-0.044877705549889166
ACH-000169,0.13672219049869794
ACH-000178,-0.07421846575830368
ACH-000183,-0.016831888722096015
ACH-000188,-0.31302783100593
ACH-000189,-0.2371300181826683
ACH-000190,-0.24802759741486896
ACH-000198,-0.07308681652282867
ACH-000203,0.2266971807442129
ACH-000204,-0.0726571448461961
ACH-000206,-0.07104038427418488
ACH-000207,-0.1707051045923335
ACH-000208,-0.17952790100597568
ACH-000210,0.03504662828189542
ACH-000211,-0.15201921162332527
ACH-000215,-0.01679841051644656
ACH-000221,0.09074044528687993
ACH-000222,-0.0574889456255387
ACH-000223,0.03819641720206726
ACH-000226,-0.1505362577115344
ACH-000227,0.026098493587105368
ACH-000228,-0.09608897502532264
ACH-000231,-0.12477657402183798
ACH-000232,-0.2182896340141792
ACH-000233,0.02193292058457236
ACH-000234,-0.037104966063663716
ACH-000235,0.03920854489841938
ACH-000237,-0.00016531302517648532
ACH-000238,-0.08020223469489059
ACH-000242,0.0593886058629376
ACH-000243,0.0337163556826134
ACH-000244,-0.0574035821855786
ACH-000246,-0.15515652169611624
ACH-000248,0.017107424864357373
ACH-000250,-0.28596894590325045
ACH-000251,-0.05238573004595387
ACH-000252,-0.13238543334789005
ACH-000253,0.0024988175957843663
ACH-000255,-0.1405910151994715
ACH-000256,-0.01237090680756392
ACH-000257,0.021500279517137184
ACH-000258,-0.19819644545197815
ACH-000259,0.025524106496776725
ACH-000260,-0.3716335177600508
ACH-000261,0.07323751988495614
ACH-000262,0.08169847772290438
ACH-000263,0.09992162244526974
ACH-000264,0.06694365612864132
ACH-000265,-0.3765910277991388
ACH-000266,0.04571031198746628
ACH-000272,0.0854031768780611
ACH-000274,0.1041877427446146
ACH-000277,0.06743167571881814
ACH-000278,-0.08272136904173345
ACH-000279,-0.014817601747157143
ACH-000280,-0.0071776921233257405
ACH-000281,0.04096760576890927
ACH-000288,0.005163245075318521
ACH-000291,-0.2218722836273385
ACH-000293,0.004500848420273769
ACH-000294,-0.021181630470977233
ACH-000295,0.041147383432842084
ACH-000296,-0.0179604889361963
ACH-000302,-0.060973924257237015
ACH-000304,-0.10818463501568742
ACH-000307,-0.15638781287772008
ACH-000308,-0.08570392074832826
ACH-000310,0.006558783729704158
ACH-000311,-0.05011682142828682
ACH-000312,0.018115779902380467
ACH-000315,0.08083717590671223
ACH-000316,-0.14958553210587835
ACH-000317,-0.13651693830931527
ACH-000318,-0.008454554616331203
ACH-000319,0.019297990912476082
ACH-000320,0.20028370743712653
ACH-000322,-0.05228032161901413
ACH-000323,-0.07364487997858225
ACH-000324,-0.05371985665651287
ACH-000329,-0.010964525626876049
ACH-000330,0.07565900458286676
ACH-000331,-0.14384486664103022
ACH-000332,-0.1502807792275229
ACH-000334,-0.07661630015106385
ACH-000335,-0.18737822338525004
ACH-000336,-0.1184257049568693
ACH-000337,0.10930958127441208
ACH-000338,-0.2450873624506832
ACH-000339,0.012154035253138492
ACH-000341,-0.045589093518247935
ACH-000348,0.1071669233038812
ACH-000350,0.11335041580046032
ACH-000352,0.009675735877975041
ACH-000356,-0.13481118445370435
ACH-000361,0.14051797557137324
ACH-000362,0.11979260554806165
ACH-000363,0.07192779386732494
ACH-000364,-0.2434971821655577
ACH-000365,0.15022775804938698
ACH-000366,0.08091662362091329
ACH-000368,-0.04076606953169377
ACH-000374,0.14100629991214286
ACH-000375,-0.15680434320845088
ACH-000376,-0.19832675961792706
ACH-000381,-0.020736823046350626
ACH-000383,0.032292025553527816
ACH-000387,0.0594242882546514
ACH-000389,-0.25448214084711585
ACH-000390,0.014599067332231748
ACH-000393,-0.013890045975197165
ACH-000395,-0.02992788428175252
ACH-000396,0.14378590928570786
ACH-000397,0.10004127530258612
ACH-000401,0.1767325425738209
ACH-000402,-0.09046633872626113
ACH-000403,0.050232808932302864
ACH-000404,0.1701553049238041
ACH-000406,0.07504460809839952
ACH-000407,-0.061671708778916465
ACH-000408,-0.07574458167722374
ACH-000410,-0.08299530501894026
ACH-000411,-0.08806234504418511
ACH-000414,0.24127501513452376
ACH-000415,0.08028698056881617
ACH-000416,-0.13239917560464814
ACH-000420,-0.017756478038556706
ACH-000421,-0.04262981053135367
ACH-000424,0.02885455584048597
ACH-000425,0.031623939308773184
ACH-000426,0.09671408188976613
ACH-000427,-0.0867441856323314
ACH-000433,-0.07336459809247799
ACH-000435,-0.10196934199923972
ACH-000436,0.034261168510517886
ACH-000444,-0.08470637744367307
ACH-000445,-0.20489356863017846
ACH-000448,-0.06374660838395656
ACH-000450,0.3135933039104777
ACH-000452,-0.017557081520647732
ACH-000454,-0.05734031299815068
ACH-000458,-0.27346175440348675
ACH-000459,-0.032573307585637284
ACH-000460,0.004604564152482268
ACH-000461,-0.014216240543903804
ACH-000463,-0.20725640808329288
ACH-000464,0.009402800548669658
ACH-000466,-0.06025421880605108
ACH-000467,-0.09601586347215263
ACH-000468,0.025606239009145448
ACH-000469,0.09489279167898153
ACH-000470,-0.09070103051305173
ACH-000471,-0.15035414677113906
ACH-000472,0.032832929086175106
ACH-000473,0.13646068790407884
ACH-000475,-0.05566523554537156
ACH-000476,0.002798773825758744
ACH-000477,-0.021007416820797452
ACH-000479,0.05100122958988989
ACH-000480,0.13134841312295215
ACH-000481,-0.012740678289470177
ACH-000483,-0.09418125762535652
ACH-000484,-0.023837386926971217
ACH-000485,-0.040233766352074034
ACH-000486,-0.1970788214436476
ACH-000487,0.015405243222895769
ACH-000488,0.04713091722906868
ACH-000490,-0.024799919066617927
ACH-000491,0.21572697328254467
ACH-000495,0.008493244569084811
ACH-000496,-0.18778579414662025
ACH-000499,-0.02980462024527175
ACH-000500,-0.12813989524972308
ACH-000502,-0.00873777981614085
ACH-000503,-0.0014010462208196414
ACH-000505,-0.10438321705851196
ACH-000507,0.15649476159616604
ACH-000510,-0.0965688748817876
ACH-000511,0.01721344686346419
ACH-000512,0.10755419975714854
ACH-000516,-0.08355309841890975
ACH-000517,-0.006334035299971624
ACH-000518,-0.0920930623522506
ACH-000520,0.02572655946378697
ACH-000521,0.20479292139471847
ACH-000522,-0.08243722410885038
ACH-000524,-0.02117180222365014
ACH-000527,-0.19700070322704927
ACH-000528,0.011541487534497134
ACH-000537,-0.1592667845469397
ACH-000541,0.2525577304077372
ACH-000542,-0.22026167923537154
ACH-000544,-0.10097794131474236
