,PARVG (64098)
ACH-000004,0.0660792132340407
ACH-000005,0.055674561601168585
ACH-000007,0.16653073970910426
ACH-000009,-0.08504130576572763
ACH-000011,0.053690380157230384
ACH-000012,-0.006392086663785821
ACH-000013,0.012983471189423277
ACH-000014,-0.03318808871368712
ACH-000015,0.16159694879708236
ACH-000017,0.13615704109056248
ACH-000018,0.0032979845411814073
ACH-000019,0.08492490365407578
ACH-000021,0.07459299579006914
ACH-000022,0.12024450938232174
ACH-000025,0.14813209856160905
ACH-000028,-0.017646853050060248
ACH-000030,0.08524098385400003
ACH-000035,0.05633009095125002
ACH-000036,-0.04071645266118027
ACH-000037,0.07636191198389171
ACH-000039,0.11236931396322324
ACH-000040,0.017812418073955734
ACH-000041,0.042369011602966966
ACH-000042,-9.826655597069586e-05
ACH-000045,0.1647247800174081
ACH-000047,0.1577714568380032
ACH-000052,0.034918215693197543
ACH-000053,0.1110089501351837
ACH-000054,0.06801614401179087
ACH-000055,0.03661660862149626
ACH-000060,0.0371736966274508
ACH-000067,0.06480617389447843
ACH-000070,0.1853154568649472
ACH-000075,0.05890702186177001
ACH-000078,0.01145914192797409
ACH-000082,0.06850834665166625
ACH-000085,-0.0589118670460118
ACH-000086,0.14703512529083124
ACH-000087,0.016148903295466553
ACH-000092,0.1365464616827742
ACH-000095,0.1066563454881719
ACH-000097,0.005361722738693471
ACH-000098,0.0560475335374773
ACH-000099,0.09903722905327167
ACH-000108,0.019127078257644627
ACH-000113,0.033349587477845784
ACH-000116,0.19908333858097207
ACH-000118,0.005087615097420524
ACH-000120,0.019318376258870045
ACH-000123,0.1227410197345139
ACH-000127,-0.10289751399584217
ACH-000128,0.1363417504924267
ACH-000132,0.13165945338082233
ACH-000133,-0.005479414398871738
ACH-000137,-0.1407877164633508
ACH-000138,0.18720738073130352
ACH-000142,0.22360233476314295
ACH-000143,-0.07070078961635963
ACH-000146,0.03351561064802048
ACH-000148,0.11906692073050652
ACH-000150,0.2104937763136937
ACH-000152,0.07912333448278636
ACH-000153,-0.018222401887048392
ACH-000159,0.07982801750368156
ACH-000160,0.13582307818260794
ACH-000163,0.05490288078502535
ACH-000167,-0.07897467557815285
ACH-000168,0.2032048109539489
ACH-000169,0.13374061082772146
ACH-000178,0.07000672129935748
ACH-000183,0.026065447261243054
ACH-000188,-0.05895375692399681
ACH-000189,0.10855750806423796
ACH-000190,0.07456697229740206
ACH-000198,0.2236963829082898
ACH-000203,-0.0019751105771192525
ACH-000204,-0.0574955099802785
ACH-000206,0.10250976470013587
ACH-000207,-0.0035973893548701423
ACH-000208,0.29160208636741697
ACH-000210,0.03809637550577346
ACH-000211,0.11437883574918935
ACH-000215,0.05166349795079647
ACH-000221,0.07497306719361915
ACH-000222,0.19316725800338527
ACH-000223,0.02308134638183976
ACH-000226,-0.1089269707989356
ACH-000227,-0.16525105716851227
ACH-000228,0.020562858835459816
ACH-000231,0.158267573206306
ACH-000232,-0.005421335502796083
ACH-000233,0.12275635631028765
ACH-000234,0.0804074812199069
ACH-000235,0.028424529550953707
ACH-000237,0.251548411207961
ACH-000238,0.09114607485686263
ACH-000242,-0.004822574857830551
ACH-000243,0.027755795697131
ACH-000244,-0.03386647019602392
ACH-000246,0.16568360468122972
ACH-000248,0.20577048910548806
ACH-000250,0.00014630057271156405
ACH-000251,-0.05601445276136373
ACH-000252,0.10700779517437156
ACH-000253,0.04772775311516248
ACH-000255,0.03395050310740217
ACH-000256,-0.0021913266009191607
ACH-000257,-0.11391546928277102
ACH-000258,-0.052300207286444654
ACH-000259,0.049084090945567385
ACH-000260,0.18373354617026044
ACH-000261,0.06358829938427751
ACH-000262,-0.043884458736236406
ACH-000263,-0.011663547301267924
ACH-000264,0.10114131877782867
ACH-000265,0.0987941165123927
ACH-000266,0.06023882011315292
ACH-000272,0.14772821981131354
ACH-000274,-0.0038445155659572326
ACH-000277,0.04715855934746847
ACH-000278,-0.05020048440435446
ACH-000279,0.08636317947162257
ACH-000280,0.050798598852193705
ACH-000281,0.05437577177259957
ACH-000288,0.05053731953988564
ACH-000291,0.10378269058007053
ACH-000293,-0.0005160083269762887
ACH-000294,0.03812074745244931
ACH-000295,0.08969873646564852
ACH-000296,0.1368946699932811
ACH-000302,0.09496794714569567
ACH-000304,-0.11427352322708527
ACH-000307,0.047696282661713364
ACH-000308,0.09991482953122983
ACH-000310,0.12447313613302345
ACH-000311,-0.17920760067590136
ACH-000312,0.08466842945553961
ACH-000315,0.27281071540582297
ACH-000316,0.17214230889712834
ACH-000317,0.06521925911314362
ACH-000318,0.0975424150790232
ACH-000319,0.1153775599474466
ACH-000320,-0.002924705260300045
ACH-000322,0.0007274907537548308
ACH-000323,0.1291463253425683
ACH-000324,-0.02224205248835213
ACH-000329,0.07435685668941952
ACH-000330,-0.029619072245390912
ACH-000331,0.09442687213547964
ACH-000332,-0.09361093956360728
ACH-000334,0.022309231644173144
ACH-000335,-0.025271624381807745
ACH-000336,0.4405934085337371
ACH-000337,-0.006684917346753375
ACH-000338,0.011396436507340336
ACH-000339,0.11427322547918853
ACH-000341,0.13815524141974625
ACH-000348,0.045062267671778
ACH-000350,0.1903373385651083
ACH-000352,0.1157290974856804
ACH-000356,0.01415737186989604
ACH-000361,0.3441367570979343
ACH-000362,0.09806936608997092
ACH-000363,0.01848667075220849
ACH-000364,-0.034676514928742075
ACH-000365,0.1072643293503954
ACH-000366,0.1326792233316137
ACH-000368,0.16769264866425607
ACH-000374,0.17767960568265284
ACH-000375,-0.09112106250471283
ACH-000376,0.1228105588603006
ACH-000381,0.11542843602944998
ACH-000383,-0.017352523525409353
ACH-000387,0.034133746178256034
ACH-000389,0.04285791579839268
ACH-000390,-0.022449748903409263
ACH-000393,0.13159161594894134
ACH-000395,0.2304450534458387
ACH-000396,-0.23127247147924804
ACH-000397,0.01582051345519804
ACH-000401,-0.13466040020452086
ACH-000402,-0.26722605410941225
ACH-000403,-0.13982274358289706
ACH-000404,0.2793027261514641
ACH-000406,0.09302234119464613
ACH-000407,0.2566195012004942
ACH-000408,0.09123056487562473
ACH-000410,0.17582435931127285
ACH-000411,0.054192147234934096
ACH-000414,0.06062352742076775
ACH-000415,0.05843220583511818
ACH-000416,0.03710094346731264
ACH-000420,0.18186517576996555
ACH-000421,-0.00713187133844057
ACH-000424,0.055696042566768696
ACH-000425,0.048247909706179364
ACH-000426,0.17423997378757486
ACH-000427,-0.00704006392621333
ACH-000433,0.13232052212583414
ACH-000435,0.06821375149279492
ACH-000436,-0.017022721026219267
ACH-000444,0.10279466491212216
ACH-000445,-0.03460056276394483
ACH-000448,0.04031253986294357
ACH-000450,0.3358495397397056
ACH-000452,0.12926917364199592
ACH-000454,0.20650829517578048
ACH-000458,-0.07895290042725908
ACH-000459,0.21787186111781687
ACH-000460,0.11028750549981016
ACH-000461,0.045313881123619004
ACH-000463,0.04077661402730342
ACH-000464,0.10519489303707236
ACH-000466,0.08572712381062618
ACH-000467,-0.034790458356902317
ACH-000468,0.15787516708155874
ACH-000469,0.02040906679868071
ACH-000470,0.07815048685977577
ACH-000471,-0.09096036331644992
ACH-000472,0.060894759208801164
ACH-000473,0.07690500129454259
ACH-000475,0.07133449784105546
ACH-000476,0.1283839801953621
ACH-000477,-0.006955930474163631
ACH-000479,0.1234027063348286
ACH-000480,0.14524238852700386
ACH-000481,-0.1276508633367661
ACH-000483,0.11247674664358777
ACH-000484,0.1207788178118302
ACH-000485,0.0873420741565704
ACH-000486,0.20494647083699288
ACH-000487,0.16544731786839365
ACH-000488,0.0229147162790708
ACH-000490,0.03682275559617101
ACH-000491,0.18902932683258009
ACH-000495,0.13606258689076667
ACH-000496,0.16817656764142178
ACH-000499,0.0469942990350876
ACH-000500,-0.134749829982012
ACH-000502,0.018697619742720252
ACH-000503,0.4267861275549131
ACH-000505,0.19504674915005726
ACH-000507,0.0939511575649066
ACH-000510,0.039080548199497744
ACH-000511,0.19275938029422304
