,LTA (4049)
ACH-000459,-0.1865650543366265
ACH-000460,-0.12970571772570913
ACH-000461,-0.16381379660951267
ACH-000463,-0.1616879663499395
ACH-000464,-0.039118503526255316
ACH-000466,-0.08433673345105294
ACH-000467,-0.2294778873539161
ACH-000468,-0.13763746254099798
ACH-000469,0.0024058111154817213
ACH-000470,-0.18324923450101585
ACH-000471,-0.10007189719626812
ACH-000472,-0.13787251427445565
ACH-000473,-0.208364794174492
ACH-000475,-0.1082223400517472
ACH-000476,-0.28641468210881776
ACH-000477,-0.23739288679339274
ACH-000479,-0.1797981768594567
ACH-000480,-0.12996428142995484
ACH-000481,-0.18412857363603505
ACH-000483,-0.24503194958530225
ACH-000484,0.07849069707520655
ACH-000485,-0.20989210628866686
ACH-000486,-0.13267176454792068
ACH-000487,-0.20102186189768756
ACH-000488,-0.20487665385288736
ACH-000490,-0.2678290609088706
ACH-000491,-0.2071437713896816
ACH-000495,0.05250413928317915
ACH-000496,-0.06475823567095458
ACH-000499,-0.30335773557856066
ACH-000500,-0.20952356706074204
ACH-000502,-0.31081008592090764
ACH-000503,-0.1436925577041427
ACH-000505,-0.1026920543121628
ACH-000507,-0.1598994323159671
ACH-000510,-0.1772294837613508
ACH-000511,-0.12204413640496035
ACH-000512,0.01610847249008216
ACH-000516,-0.22149796600332208
ACH-000517,-0.13458559216633156
ACH-000518,0.023985698076628228
ACH-000520,-0.3285736062162273
ACH-000521,-0.33419613264853626
ACH-000522,-0.08149752761052892
ACH-000524,-0.23512380915736564
ACH-000527,-0.11008972278864436
ACH-000528,-0.1649157453975933
ACH-000537,-0.008774054990263076
ACH-000541,0.0176263129661164
ACH-000542,-0.10669677169413087
ACH-000544,-0.14682433297161812
ACH-000545,-0.2396908937512956
ACH-000547,-0.19186450702821936
ACH-000548,-0.25404967342242035
ACH-000549,-0.2807527692215061
ACH-000550,-0.08800599715156569
ACH-000552,-0.08996033462380977
ACH-000556,-0.25060994092102906
ACH-000557,-0.13217777976795153
ACH-000569,-0.2955794512841597
ACH-000570,-0.05819820871544432
ACH-000571,-0.22159566045415352
ACH-000573,-0.21102434757002436
ACH-000576,-0.28886564917942786
ACH-000579,0.032192559942780107
ACH-000580,-0.11938210810621562
ACH-000584,-0.155948626147823
ACH-000585,-0.1935805287102438
ACH-000588,-0.1928059900036671
ACH-000589,-0.19759164951029107
ACH-000591,-0.1893163183010611
ACH-000593,-0.12021318975585593
ACH-000600,-0.2697598008289731
ACH-000601,-0.08810605933733429
ACH-000605,-0.21805040980718693
ACH-000606,-0.3139574674865229
ACH-000608,-0.2043423666588667
ACH-000614,-0.06713205963885918
ACH-000616,-0.016939450296274094
ACH-000618,-0.2192139860274724
ACH-000619,-0.11249979491471797
ACH-000620,0.04967981840413402
ACH-000621,-0.08103794574030704
ACH-000622,-0.02092998950768705
ACH-000623,-0.10842412099075358
ACH-000624,-0.15352181924264194
ACH-000627,-0.16867528251748906
ACH-000630,-0.19558830648743333
ACH-000631,-0.2037244511743499
ACH-000632,-0.17682170811675835
ACH-000633,-0.08095934780458901
ACH-000637,-0.1480197189748311
ACH-000638,-0.26674680157072944
ACH-000646,-0.1893641090998795
ACH-000647,-0.1835889533576468
ACH-000648,-0.19521355902312545
ACH-000649,-0.1574174145884438
ACH-000651,-0.11608890603002207
ACH-000652,-0.19304337633193736
ACH-000653,-0.09284448748301824
ACH-000657,-0.11355204497162505
ACH-000658,-0.18779541314613374
ACH-000661,-0.17741907110365707
ACH-000662,-0.03773819643335497
ACH-000663,-0.06873822551090036
ACH-000665,-0.12762357112791578
ACH-000671,-0.0027627210520597585
ACH-000672,-0.3645961171562901
ACH-000673,-0.15558331368831468
ACH-000676,-0.1787715796797496
ACH-000677,0.023516359688132718
ACH-000681,-0.10292429462700067
ACH-000683,-0.19377871710940586
ACH-000684,0.09949514629618293
ACH-000688,-0.17332080748750575
ACH-000693,-0.10182648888934276
ACH-000694,-0.1328262430218343
ACH-000695,-0.135994232172461
ACH-000696,-0.1391150551306302
ACH-000697,-0.4040671199386661
ACH-000699,-0.06334516710375672
ACH-000701,-0.2313053044175343
ACH-000706,-0.07323051939414124
ACH-000711,-0.2553791765320359
ACH-000713,-0.13386142171496798
ACH-000714,-0.16177834712525374
ACH-000718,-0.20311213107285567
ACH-000720,-0.2087942183144884
ACH-000721,-0.18547054879220787
ACH-000724,-0.08628432307569482
ACH-000725,0.006799525918403417
ACH-000732,-0.1606331462639009
ACH-000734,-0.09548327548713348
ACH-000735,-0.1506086564828683
ACH-000736,-0.1800492728936176
ACH-000738,-0.2010804659880099
ACH-000746,-0.09818282741003556
ACH-000747,-0.03301923126483542
ACH-000748,-0.1809393307917023
ACH-000753,-0.21534184757126887
ACH-000756,-0.18946958250499188
ACH-000757,-0.10732811364829802
ACH-000758,-0.08300875313792955
ACH-000760,-0.15266310109241854
ACH-000762,-0.1447523661509588
ACH-000763,-0.07109062222688997
ACH-000764,-0.4197398665370304
ACH-000765,-0.08213289332557289
ACH-000766,-0.23477537284907696
ACH-000767,-0.2159502823689784
ACH-000768,-0.09826210623736004
ACH-000769,-0.1497622386177878
ACH-000770,-0.04950955574302415
ACH-000771,0.0549000716536126
ACH-000773,-0.21436404270883647
ACH-000776,0.004841029050625414
ACH-000777,-0.207710775802344
ACH-000778,-0.03739508582683751
ACH-000781,-0.13123889861533805
ACH-000782,0.003825455254746153
ACH-000783,-0.17333876490701094
ACH-000784,-0.14539016253087364
ACH-000785,-0.17748993859369622
ACH-000787,-0.045106261381825656
ACH-000788,-0.12013577914239508
ACH-000791,-0.14069492853422566
ACH-000792,-0.049993365937627474
ACH-000794,-0.2297324118636991
ACH-000796,-0.12601033517565946
ACH-000798,-0.19681266447928944
ACH-000799,0.01903487084668297
ACH-000800,-0.2629557370561297
ACH-000802,-0.09926407234524776
ACH-000804,-0.0820641072869868
ACH-000805,-0.051429524278503815
ACH-000809,-0.1653320117074094
ACH-000810,-0.28299304224970195
ACH-000811,-0.15926550315617755
ACH-000817,-0.09508323632550596
ACH-000819,-0.1264899290943791
ACH-000820,-0.18314814299127136
ACH-000821,-0.33870933789804925
ACH-000822,-0.2105460244713685
ACH-000823,-0.06645164154814626
ACH-000824,-0.10356419195110247
ACH-000827,-0.1217395801567994
ACH-000829,-0.06342931388824541
ACH-000831,-0.2296641064944009
ACH-000832,-0.04544173548946929
ACH-000833,-0.2591971665593089
ACH-000834,-0.14560924454707294
ACH-000835,-0.058818239214083565
ACH-000836,-0.09800611205237664
ACH-000837,-0.08583738828485234
ACH-000838,-0.12474159535762165
ACH-000839,-0.4055866222639543
ACH-000840,-0.15135058029637938
ACH-000841,-0.14927215617897868
ACH-000843,-0.15284537986619218
ACH-000846,-0.08016729962963189
ACH-000847,-0.2646097127453802
ACH-000848,-0.26604564180805423
ACH-000849,-0.029292595089873582
ACH-000851,-0.05664142298512345
ACH-000855,-0.2347000750447432
ACH-000856,-0.2279140677375771
ACH-000858,-0.14633203602429448
ACH-000859,-0.22309239171864667
ACH-000861,-0.0994801281322231
ACH-000862,-0.21916117887698955
ACH-000865,-0.2538206014070731
ACH-000866,-0.2380793708228365
ACH-000867,-0.16219280098765165
ACH-000869,-0.08946258912839278
ACH-000872,-0.0514673507913663
ACH-000873,-0.1600035737173988
ACH-000876,-0.0976528296356287
ACH-000878,-0.1199354033696558
ACH-000880,-0.13043772112004287
ACH-000881,0.032867622393228366
ACH-000882,-0.17761316613922046
ACH-000884,-0.20367957932072228
ACH-000885,-0.0513070125498356
ACH-000887,-0.11065103744111704
ACH-000889,-0.2889806948688685
ACH-000896,-0.1302766376347046
ACH-000898,-0.3113259194574325
ACH-000900,-0.12997192622650133
ACH-000901,-0.2093834757225249
ACH-000905,-0.1090683755776062
ACH-000906,-0.08181033661299895
ACH-000907,-0.12811040898891052
ACH-000910,-0.13691240127576576
ACH-000911,-0.1951240417652446
ACH-000912,-0.14906322900620106
ACH-000913,-0.12730938953940135
ACH-000915,-0.15162110207766136
ACH-000916,-0.4897851212910128
ACH-000917,-0.15623921925090645
ACH-000920,0.0847745945206886
ACH-000921,-0.09036789013822312
ACH-000924,-0.15054064733482184
ACH-000926,-0.28748410167062205
ACH-000928,-0.16706361273899678
ACH-000929,0.028273904897542813
ACH-000932,-0.06242775156148313
ACH-000935,-0.1680892424941174
ACH-000936,-0.2127229362798772
ACH-000937,-0.06553183882545165
ACH-000938,-0.07489540326544115
ACH-000939,-0.1504818900737153
ACH-000941,-0.19844732964614306
ACH-000943,-0.1730144387290503
ACH-000946,-0.06800281089250992
ACH-000947,-0.007947260733985833
ACH-000948,-0.22118474847161493
ACH-000950,-0.20452865214174976
ACH-000953,-0.0586235164218448
ACH-000954,-0.07694364400279463
ACH-000957,-0.05335296118963926
ACH-000958,-0.2200060616792783
ACH-000960,-0.12505915446913052
ACH-000963,-0.15531387447600495
ACH-000968,-0.112083814057532
ACH-000969,-0.03413701960471379
ACH-000972,-0.3045341334950677
ACH-000973,-0.17055113111193645
ACH-000974,-0.21899113254103106
ACH-000978,-0.18633612491714785
ACH-000984,-0.03174812082132663
ACH-000986,-0.17794224498327404
ACH-000988,-0.19646946320040248
ACH-000993,-0.08856106417074742
ACH-000994,-0.06120482623635675
ACH-000996,-0.37975197267577937
ACH-001001,-0.1076469640937696
ACH-001020,-0.3853505966342778
ACH-001028,-0.1127776286882622
ACH-001031,-0.13692310950211345
ACH-001038,-0.07148904785552487
ACH-001048,-0.10711442453436013
ACH-001050,-0.2329986038890653
ACH-001053,-0.1084487120463778
ACH-001054,-0.09174699903481932
ACH-001061,-0.2492200574729452
ACH-001067,-0.03873540057023907
ACH-001075,-0.05245901494335005
ACH-001096,-0.13879237946430376
ACH-001111,-0.17425557607399875
ACH-001119,-0.12165260338088148
ACH-001128,-0.032398100032900744
ACH-001134,-0.19311885303401446
ACH-001151,-0.07330489988647285
ACH-001163,-0.15998538670837814
ACH-001164,0.04557356592191048
ACH-001183,-0.2362282403037387
ACH-001192,-0.27907668946196507
ACH-001193,-0.021428450750044854
ACH-001196,-0.008520733018943391
ACH-001197,-0.09340871178937188
ACH-001205,-0.03588385572015418
ACH-001211,-0.07522739144502102
ACH-001212,-0.059991963051234776
ACH-001228,-0.1803303428892759
ACH-001232,-0.10411112105254076
ACH-001239,-0.14293649761751784
ACH-001270,-0.19312262770187905
ACH-001274,-0.13411897143233434
ACH-001275,0.1824837165239126
ACH-001277,-0.0006583223410712338
ACH-001278,-0.08272047764640601
ACH-001280,0.0729858065816289
ACH-001283,-0.19112679846576397
ACH-001289,-0.16248327991223935
ACH-001300,-0.18612036006535404
ACH-001301,-0.01730864028197723
ACH-001302,-0.037572860482899095
ACH-001306,-0.07522383661925855
ACH-001318,-0.04151215315632107
ACH-001322,-0.3035570222158197
ACH-001328,-0.2769982374637873
ACH-001332,-0.08584870030698978
ACH-001336,-0.38768982685475145
ACH-001346,-0.17810738520078362
ACH-001353,-0.188520292008132
ACH-001354,0.13582495294213429
ACH-001367,0.14239804277605095
ACH-001368,-0.1550326244130198
ACH-001374,-0.2548630045706294
ACH-001377,-0.0650922440556104
ACH-001380,-0.10251261439124514
ACH-001391,-0.111454253544817
ACH-001408,-0.2499696109866563
ACH-001430,-0.18956199609491348
ACH-001431,-0.09566311689784662
ACH-001450,0.055385062529972995
ACH-001496,-0.10170179743615708
ACH-001500,-0.16367940263247552
ACH-001523,-0.11819212291114105
ACH-001532,-0.14951516110245175
ACH-001550,-0.1928540838782785
ACH-001552,-0.05186222139531547
ACH-001554,-0.19647823763230732
ACH-001654,-0.19678140576282227
ACH-001735,-0.1982550779148073
ACH-001736,-0.13085975868379052
ACH-001737,-0.37996120666428784
ACH-001740,-0.004299734143020068
ACH-001745,-0.2150256591170749
ACH-001765,-0.2703217372343306
