,NDUFB2 (4708)
ACH-000004,-0.24854957497906385
ACH-000005,-0.2922474033742992
ACH-000007,-0.4782748150652462
ACH-000009,-0.22515968580363208
ACH-000011,-0.06317291192696982
ACH-000012,-0.3629194157649229
ACH-000013,-0.31414687720819073
ACH-000014,-0.509069641466943
ACH-000015,-0.3405670706474725
ACH-000017,-0.10235851086196897
ACH-000018,-0.20379356458324824
ACH-000019,-0.5898763682402478
ACH-000021,-0.4486114919510542
ACH-000022,-0.263223959021487
ACH-000025,-0.3940444311505195
ACH-000028,-0.5188941445677699
ACH-000030,-0.20236521644854466
ACH-000035,-0.3881427705707204
ACH-000036,-0.08111632096894787
ACH-000037,-0.3526252321210733
ACH-000039,-0.18684553889965128
ACH-000040,-0.16165629555576308
ACH-000041,-0.2985753769266935
ACH-000042,-0.1899834579813376
ACH-000045,-0.4665869253522117
ACH-000047,-0.7549583618111545
ACH-000052,-0.2513731882459589
ACH-000053,-0.3042311749118787
ACH-000054,-0.41142046855589137
ACH-000055,-0.2774651786842817
ACH-000060,-0.3436397237232408
ACH-000067,-0.3044377631915717
ACH-000070,-0.4270548773438033
ACH-000075,-0.18223372477483754
ACH-000078,-0.4235861313210255
ACH-000082,-0.203878929405333
ACH-000085,-0.09643520213597458
ACH-000086,-0.2553944043236652
ACH-000087,-0.666339901378589
ACH-000092,-0.2625792872739935
ACH-000095,-0.17058861180586485
ACH-000097,-0.2966273715674876
ACH-000098,-0.18743563236464267
ACH-000099,-0.4212510623232976
ACH-000108,-0.21271438993686145
ACH-000113,-0.431407746542444
ACH-000116,-0.22578201400753145
ACH-000118,-0.7433366423426498
ACH-000120,-0.34700944263628586
ACH-000123,-0.34346250945547785
ACH-000127,-0.5115220568755955
ACH-000128,-0.5780999952038522
ACH-000132,-0.3924677501162291
ACH-000133,-0.25932604929377623
ACH-000137,-0.20188005234252904
ACH-000138,-0.3273668808842103
ACH-000142,-0.04916499294840211
ACH-000143,-0.3697278638668296
ACH-000146,-0.33264550077275346
ACH-000148,-0.3501429887731958
ACH-000150,-0.388236299977084
ACH-000152,-0.3733946376287
ACH-000153,-0.3578021611901253
ACH-000159,-0.3692984274080953
ACH-000160,-0.5338719742798433
ACH-000163,-0.2973974956785073
ACH-000167,0.09223154762553752
ACH-000168,0.05317396790808498
ACH-000169,-0.3983828214466673
ACH-000178,-0.26789812677129954
ACH-000183,-0.4569155695064643
ACH-000188,-0.1333990023968681
ACH-000189,-0.18287798685242396
ACH-000190,-0.6438215973438624
ACH-000198,-0.4617348850823104
ACH-000203,-0.7658987214396361
ACH-000204,-0.3816940704135332
ACH-000206,-0.11881848959512828
ACH-000207,-0.20180060129484165
ACH-000208,-0.1822531958583376
ACH-000210,-0.6966525523161295
ACH-000211,-0.2464715851670779
ACH-000215,-0.2545297045595528
ACH-000221,-0.5054108974381322
ACH-000222,-0.4676997351138033
ACH-000223,-0.2772701360481544
ACH-000226,-0.37427052548213147
ACH-000227,-0.32285819400261623
ACH-000228,-0.17991491303490803
ACH-000231,-0.06755428321266709
ACH-000232,-0.2951161626926627
ACH-000233,-0.19209259500449152
ACH-000234,-0.09668831664656752
ACH-000235,-0.3320859673676877
ACH-000237,-0.15578989175729674
ACH-000238,-0.26126162837802824
ACH-000242,-0.5089116378165018
ACH-000243,-0.22784387270358655
ACH-000244,-0.5550537379538613
ACH-000246,-0.40412674018667305
ACH-000248,-0.2684827005246477
ACH-000250,-0.08904466868241011
ACH-000251,-0.022713654016080668
ACH-000252,-0.42648279781124016
ACH-000253,-0.29604310446062204
ACH-000255,-0.2611877042289432
ACH-000256,-0.28335252700780555
ACH-000257,-0.3805238278645367
ACH-000258,-0.4005044163606513
ACH-000259,-0.2802674423079355
ACH-000260,-0.16764836813787046
ACH-000261,-0.21850130330533632
ACH-000262,-0.11443753292847772
ACH-000263,-0.4040565991263221
ACH-000264,-0.22056329984064296
ACH-000265,-0.4549726833913879
ACH-000266,-0.1927192485082754
ACH-000272,-0.37397544933033694
ACH-000274,-0.30775303748674665
ACH-000277,-0.6309202877959189
ACH-000278,-0.3176544231697569
ACH-000279,-0.3777975784923394
ACH-000280,-0.3715280071269321
ACH-000281,-0.20814063287782503
ACH-000288,-0.31445108275000705
ACH-000291,-0.5238634506928077
ACH-000293,-0.44667801625254494
ACH-000294,0.06873022922323975
ACH-000295,-0.39157744738615535
ACH-000296,-0.057526436714338734
ACH-000302,-0.5066659200980804
ACH-000304,-0.2377735971315235
ACH-000307,-0.24488261384779525
ACH-000308,-0.33386697607559906
ACH-000310,-0.252762418257929
