,TMED2 (10959)
ACH-000004,-0.7758065050002659
ACH-000005,-0.3584225099994099
ACH-000007,-0.8600645159458329
ACH-000009,-0.9379189367194544
ACH-000011,-0.6808055981350289
ACH-000012,-0.8257032859271303
ACH-000013,-0.3748217628082943
ACH-000014,-0.9005514571679887
ACH-000015,-0.7389724566355765
ACH-000017,-0.6994977797796806
ACH-000018,-0.7052778376391076
ACH-000019,-0.7558200777208981
ACH-000021,-0.7598564842180654
ACH-000022,-0.4171169203667992
ACH-000025,-0.6256388455068674
ACH-000028,-0.5883134560213165
ACH-000030,-0.13730476423669194
ACH-000035,-0.5787452948855029
ACH-000036,-0.5259529774276359
ACH-000037,-1.132301226072029
ACH-000039,-0.4136724212171619
ACH-000040,-0.6516401404675888
ACH-000041,-0.6098267540873792
ACH-000042,-0.1654889550471296
ACH-000045,-0.7637063537048437
ACH-000047,-0.7483754819172823
ACH-000052,-0.656698066379061
ACH-000053,-0.6872312071700394
ACH-000054,-0.7160457247753688
ACH-000055,-0.5861657609803276
ACH-000060,-0.5946044648804946
ACH-000067,-0.895842383411474
ACH-000070,-0.4258829221366808
ACH-000075,-0.4974272842563027
ACH-000078,-0.6025444442513173
ACH-000082,-0.8129090165612285
ACH-000085,-0.7474112892755933
ACH-000086,-0.7005114825394205
ACH-000087,-0.7957605870390131
ACH-000092,-0.6707603160323427
ACH-000095,-0.5658305128946607
ACH-000097,-0.6448681361670532
ACH-000098,-0.7253212041750586
ACH-000099,-0.7186239246476019
ACH-000108,-0.8394448045820548
ACH-000113,-0.8238887633576784
ACH-000116,-0.3743169458301448
ACH-000118,-0.9251466530140238
ACH-000120,-0.7167532494218204
ACH-000123,-0.7661831334511202
ACH-000127,-0.4798734066974486
ACH-000128,-0.4538345265566275
ACH-000132,-0.8364389254209923
ACH-000133,-0.9689433967898556
ACH-000137,-0.2466746800827887
ACH-000138,-0.7180430332145201
ACH-000142,-0.6695653049138729
ACH-000143,-0.575895960337419
ACH-000146,-0.8060822883627737
ACH-000148,-0.6853682784189926
ACH-000150,-0.7675137956135129
ACH-000152,-0.6284661130930688
ACH-000153,-0.4746857016841949
ACH-000159,-0.7320231304431706
ACH-000160,-0.5350457658889614
ACH-000163,-0.8698695561918766
ACH-000167,-0.5668265091816054
ACH-000168,-0.755148053164157
ACH-000169,-0.6736145365263821
ACH-000178,-0.7367551741292985
ACH-000183,-0.6159403259010003
ACH-000188,-0.6407133325038173
ACH-000189,-0.624994269277981
ACH-000190,-0.8504092243854854
ACH-000198,-0.6818349540185423
ACH-000203,-0.8401632045832801
ACH-000204,-0.6739125782937353
ACH-000206,-0.9658462209187584
ACH-000207,-0.5101174313188547
ACH-000208,-0.9349958737610079
ACH-000210,-0.565203664571205
ACH-000211,-0.7417570911328631
ACH-000215,-0.4700586088320064
ACH-000221,-0.2869402468597213
ACH-000222,-0.40188644074729907
ACH-000223,-0.9368003965312236
ACH-000226,-0.32904788255660683
ACH-000227,-0.6359395092747171
ACH-000228,-0.6598855998480465
ACH-000231,-0.941034372679127
ACH-000232,-0.713037765383313
ACH-000233,-0.7995985727206445
ACH-000234,-0.821721208467174
ACH-000235,-0.20870679697357852
ACH-000237,-0.9701074448661404
ACH-000238,-0.6943107476851833
ACH-000242,-0.6684537681513757
ACH-000243,-0.8616194606071875
ACH-000244,-0.8147708690441074
ACH-000246,-0.793895928024636
ACH-000248,-0.7070704358955383
ACH-000250,-0.7740631174348567
ACH-000251,-0.9523849262259464
ACH-000252,-0.5738812669428448
ACH-000253,-0.8381849140652426
ACH-000255,-0.6560948673923669
ACH-000256,-0.7546682500233882
ACH-000257,-0.5406713911773783
ACH-000258,-0.5687137078569687
ACH-000259,-0.8005444447657507
ACH-000260,-0.3454074301624964
ACH-000261,-0.4133774397076132
ACH-000262,-0.7188047384575622
ACH-000263,-0.7081555189229252
ACH-000264,-0.3549810028443319
ACH-000265,-0.5639268981700004
ACH-000266,-0.9925266135480556
ACH-000272,-0.5640452097685944
ACH-000274,-0.4452297413101599
ACH-000277,-0.4224764502757281
