,SPECC1 (92521)
ACH-000004,0.20946595214301647
ACH-000005,0.26049595584292323
ACH-000007,0.01505609721467064
ACH-000009,-0.0080359777680602
ACH-000011,0.25642029061443544
ACH-000012,0.10669982163801314
ACH-000013,-0.0069836298955487895
ACH-000014,0.26447489957737724
ACH-000015,-0.07759112685693817
ACH-000017,0.12745568595506634
ACH-000018,-0.006450096504447995
ACH-000019,0.18970779623753875
ACH-000021,0.10769232018486592
ACH-000022,-0.00895087033229112
ACH-000025,0.1929795073139859
ACH-000028,0.09253881308661054
ACH-000030,0.08770371542925287
ACH-000035,-0.02939487197858105
ACH-000036,0.03892392401370539
ACH-000037,0.2408989884680489
ACH-000039,0.08436603004326387
ACH-000040,0.26144257975096763
ACH-000041,0.16280502343371914
ACH-000042,0.04314480594554982
ACH-000045,0.0447485066252936
ACH-000047,0.0797440193275288
ACH-000052,-0.4282413534824768
ACH-000053,0.14715506917438165
ACH-000054,0.1753682696307221
ACH-000055,0.060865082120735436
ACH-000060,0.128119763694277
ACH-000067,-0.046434217121302114
ACH-000070,0.2520288797624371
ACH-000075,0.11381035393665055
ACH-000078,0.14194546057286128
ACH-000082,0.09613097800148387
ACH-000085,0.03486157666764795
ACH-000086,0.13373260711550944
ACH-000087,-0.015321477657922463
ACH-000092,0.1465987630688293
ACH-000095,-0.03598254037876602
ACH-000097,-0.02811804170742489
ACH-000098,0.1004939897035216
ACH-000099,0.06720487445659022
ACH-000108,0.03594868081832435
ACH-000113,0.18480285946774008
ACH-000116,0.0822870400395774
ACH-000118,0.2113129317020246
ACH-000120,0.06395488982309461
ACH-000123,0.008802513908235339
ACH-000127,0.043014285989452915
ACH-000128,0.16249970679066608
ACH-000132,-0.053939093606593255
ACH-000133,0.1502812153479549
ACH-000137,0.2641389639692878
ACH-000138,0.10380360041653214
ACH-000142,0.15403587750404735
ACH-000143,0.14335107574802775
ACH-000146,0.1142375297301859
ACH-000148,0.10746940116545024
ACH-000150,-0.0031547331282871962
ACH-000152,-0.02762904423523576
ACH-000153,-0.27342621036564835
ACH-000159,0.202375057570246
ACH-000160,0.06527442192602083
