,ALDH1B1 (219)
ACH-000004,-0.11845120613844867
ACH-000005,-0.3669806234963822
ACH-000007,0.08982047420138638
ACH-000009,-0.07244864148214462
ACH-000011,0.06861703385525456
ACH-000012,0.09727029393091338
ACH-000013,0.009214223700656315
ACH-000014,-0.10980581526092843
ACH-000015,-0.10541896740506286
ACH-000017,-0.10842593137211108
ACH-000018,-0.11302267761880552
ACH-000019,0.1426815832375318
ACH-000021,-0.12684904840852887
ACH-000022,-0.18198739026659266
ACH-000025,-0.12756090343336066
ACH-000028,-0.09563977181731304
ACH-000030,-0.21345151966868173
ACH-000035,0.006310269287680356
ACH-000036,-0.1693374329536772
ACH-000037,-0.10381164641522317
ACH-000039,0.2650780960044821
ACH-000040,-0.0490055883342982
ACH-000041,-0.13236953482211608
ACH-000042,-0.154827654293498
ACH-000045,-0.05170491190641213
ACH-000047,-0.22128352898321688
ACH-000052,-0.14173307308301128
ACH-000053,0.00486063643777981
ACH-000054,-0.1355113959438704
ACH-000055,-0.11727815058013608
ACH-000060,-0.0695066679647437
ACH-000067,-0.19361146575027766
ACH-000070,-0.2095143444102397
ACH-000075,0.09593336355933367
ACH-000078,0.04360605357870295
ACH-000082,0.008066624807843963
ACH-000085,-0.06179509775101436
ACH-000086,-0.14717126668613525
ACH-000087,-0.20593872324460885
ACH-000092,-0.05967208344682672
ACH-000095,-0.1069371608402744
ACH-000097,-0.05387149663403668
ACH-000098,-0.13330179606410208
ACH-000099,-0.04821492014342009
ACH-000108,-0.09467313149937327
ACH-000113,-0.06830400994414365
ACH-000116,0.10295422865681507
ACH-000118,-0.08188135887466491
ACH-000120,-0.012953535214304156
ACH-000123,-0.04108872392764229
ACH-000127,-0.015525998058433034
ACH-000128,-0.021136532423520128
ACH-000132,0.026539997113885997
ACH-000133,-0.03444211874280383
ACH-000137,-0.060190964861279374
ACH-000138,-0.05514780031678879
ACH-000142,-0.03704590629819296
ACH-000143,0.019402090312882703
ACH-000146,-0.07825566284657183
ACH-000148,-0.11093488765485048
ACH-000150,-0.034028903608945366
ACH-000152,-0.0050122663085735856
ACH-000153,-0.04414242887812096
ACH-000159,-0.0920788983870182
ACH-000160,0.20745892848517564
ACH-000163,0.05856180360002328
ACH-000167,1.0664455159183197
ACH-000168,-0.1003057251315254
ACH-000169,-0.1289941863818954
ACH-000178,-0.05499996763062078
ACH-000183,-0.045402342095163264
ACH-000188,-0.1287637095218786
ACH-000189,-0.0950315888594185
ACH-000190,0.014702465091519337
ACH-000198,-0.19562460038643956
ACH-000203,-0.4031274785527856
ACH-000204,0.06966624412697557
ACH-000206,-0.2825852423481871
ACH-000207,0.07704302610402168
ACH-000208,0.046720746282170884
ACH-000210,-0.2524788052082663
ACH-000211,-0.061707741168237774
ACH-000215,-0.10564457343495948
ACH-000221,-0.1179323224728307
ACH-000222,-0.0710314758322692
ACH-000223,-0.10776278135124442
ACH-000226,-0.0460287346543226
ACH-000227,-0.0046596109423457386
ACH-000228,-0.11923039768964745
ACH-000231,-0.15744033353919373
ACH-000232,-0.10954950106531144
ACH-000233,-0.005192277952828454
ACH-000234,-0.032511116179771135
ACH-000235,-0.07150960465579374
ACH-000237,0.05368337107235197
ACH-000238,-0.0637088965437453
ACH-000242,-0.16875387516296295
ACH-000243,-0.04952576376169752
ACH-000244,-0.2495940818386381
ACH-000246,-0.12112065090338266
ACH-000248,-0.1619934125735596
ACH-000250,-0.050257046455512384
ACH-000251,-0.13104356515644197
ACH-000252,-0.06387222352423276
ACH-000253,-0.02596676333126826
ACH-000255,-0.18312699930791212
ACH-000256,0.1161494356643122
ACH-000257,0.07123189039868373
ACH-000258,-0.21240188267830526
ACH-000259,-0.05491079188110652
ACH-000260,-0.01895864523801839
ACH-000261,-0.07156624888939553
ACH-000262,-0.10771357772975143
ACH-000263,-0.2346662095696221
ACH-000264,-0.07382526572966848
ACH-000265,-0.09602395090628643
ACH-000266,-0.05412440194867732
ACH-000272,-0.1860429199662663
ACH-000274,-0.1716949902157111
ACH-000277,-0.187639355662854
ACH-000278,-0.11511313810704295
ACH-000279,-0.07484850838905584
ACH-000280,-0.2085978910957829
ACH-000281,-0.11565027274667232
ACH-000288,0.00891517906770512
ACH-000291,-0.14863353326073048
ACH-000293,0.003310688807905009
ACH-000294,0.1666368254695698
ACH-000295,0.097093603229769
ACH-000296,0.17762222935804786
ACH-000302,-0.04727224564083226
ACH-000304,-0.2256083331363613
ACH-000307,-0.09033634623852124
ACH-000308,0.004262544162053245
ACH-000310,0.06978917840608569
ACH-000311,-0.08468394920057985
ACH-000312,-0.1150728614633999
ACH-000315,-0.17977680030999693
ACH-000316,-0.15856105718452165
ACH-000317,-0.28669731837497064
ACH-000318,-0.07632701785083783
ACH-000319,-0.07132367976239885
ACH-000320,-0.09833723570512144
ACH-000322,-0.19812271129362516
ACH-000323,0.0504802857176118
ACH-000324,-0.025055767064981638
ACH-000329,-0.03234024909634118
ACH-000330,-0.04689576434450796
ACH-000331,-0.13046741918881707
ACH-000332,-0.15553309750846614
ACH-000334,-0.07113108063511167
ACH-000335,0.01877035225718253
ACH-000336,0.029432494858803025
ACH-000337,-0.029065957316341613
ACH-000338,-0.08025222583767698
ACH-000339,-0.042445983194969616
ACH-000341,0.1417696312785632
ACH-000348,-0.18597450128518164
ACH-000350,-0.04630007029194349
ACH-000352,-0.0497791988276366
ACH-000356,-0.2386565581253299
ACH-000361,-0.15743649078254726
ACH-000362,-0.07698099207921419
ACH-000363,-0.11038454286761358
ACH-000364,-0.1038406684469676
ACH-000365,-0.1459873664145248
ACH-000366,-0.09773308294912804
ACH-000368,0.02413751816505035
ACH-000374,-0.16934495771049513
ACH-000375,0.08345141315315956
ACH-000376,-0.008865881444580405
ACH-000381,-0.06337398365095971
ACH-000383,-0.028488346070480314
ACH-000387,-0.043967835958272285
ACH-000389,-0.0935121702557562
ACH-000390,-0.0293711045556909
ACH-000393,-0.035620473034771324
ACH-000395,-0.028244171033546518
ACH-000396,-0.10106516646412593
ACH-000397,-0.03602438564030253
ACH-000401,-0.24250344021390735
ACH-000402,0.086729638204445
ACH-000403,0.10087423429970234
ACH-000404,-0.026420679111367047
ACH-000406,-0.10441457822352812
ACH-000407,0.10724452250043216
ACH-000408,-0.38189758475667135
ACH-000410,0.020013000803521117
ACH-000411,-0.027803546470439998
ACH-000414,-0.0940673464839332
ACH-000415,0.008918580792102412
ACH-000416,-0.005134710254711439
ACH-000420,0.04054189457115937
ACH-000421,0.08410455418417886
ACH-000424,-0.1884723045068844
ACH-000425,-0.061671075986086274
ACH-000426,0.012552096840083998
ACH-000427,0.020420985159808804
