,AP5B1 (91056)
ACH-000004,0.029376315624460064
ACH-000005,-0.002808066608381977
ACH-000007,0.09132479014476637
ACH-000009,0.05226869774904784
ACH-000011,-0.005791585963179542
ACH-000012,-0.0781233479205551
ACH-000013,-0.06050944820456385
ACH-000014,0.17889235996846922
ACH-000015,-0.02522267956863445
ACH-000017,0.017030149314692686
ACH-000018,-0.08462085963988078
ACH-000019,0.07244039390944207
ACH-000021,-0.059685156987569876
ACH-000022,0.06964296822259848
ACH-000025,-0.03708477477470225
ACH-000028,-0.13842165497848902
ACH-000030,-0.0964330645828292
ACH-000035,0.05147150705447702
ACH-000036,0.2274288993154818
ACH-000037,0.05925866264706129
ACH-000039,0.08720087834034583
ACH-000040,-0.15795920690552714
ACH-000041,-0.11621736865500515
ACH-000042,-0.11971885689843785
ACH-000045,-0.002703781764051075
ACH-000047,0.029226177571178936
ACH-000052,-0.12416467388447515
ACH-000053,-0.04610231508047279
ACH-000054,-0.0040311969202096384
ACH-000055,-0.032271943981967165
ACH-000060,-0.05202167059215861
ACH-000067,0.11011358445980858
ACH-000070,0.04068664856538693
ACH-000075,-0.04951014174011098
ACH-000078,-0.08883721797801504
ACH-000082,-0.04912181727667407
ACH-000085,0.045462867685027136
ACH-000086,-0.16491359177177706
ACH-000087,-0.026458464464006168
ACH-000092,0.04924117980786201
ACH-000095,0.02487030410990616
ACH-000097,-0.2208235511752044
ACH-000098,0.13452982159912652
ACH-000099,-0.015037489978321609
ACH-000108,-0.013612633389430296
ACH-000113,-0.037844576459281805
ACH-000116,-0.0535022114755947
ACH-000118,-0.05035406361225772
ACH-000120,0.002639294769954193
ACH-000123,-0.03988424221618323
ACH-000127,0.023982709939139032
ACH-000128,0.03845308632014155
ACH-000132,-0.10295896891104092
ACH-000133,-0.09752984810362128
ACH-000137,-0.09251201091623147
ACH-000138,-0.13134873052419604
ACH-000142,-0.051119740063307134
ACH-000143,0.04111805480757928
ACH-000146,-0.09378089051832084
ACH-000148,0.03600861048062157
ACH-000150,0.05160022427687529
ACH-000152,-0.0491786062045364
ACH-000153,0.11696308364649476
ACH-000159,-0.03406472570040984
ACH-000160,-0.024744518073144667
ACH-000163,-0.14324899872662844
ACH-000167,0.2399219439525049
ACH-000168,-0.22038695217191734
ACH-000169,0.008879900281206705
ACH-000178,-0.10055204240274628
ACH-000183,-0.048306982942226066
ACH-000188,-0.07919182502975253
ACH-000189,-0.17607479409676546
ACH-000190,0.05741503959460149
ACH-000198,-0.017978362969219314
ACH-000203,-1.0154733564746925
ACH-000204,-0.018370621695834533
ACH-000206,-0.07771772421560054
ACH-000207,-0.1896444634466794
ACH-000208,0.1803487851693758
ACH-000210,-0.13856081792209374
ACH-000211,-0.08091704364810719
ACH-000215,0.0330460504644142
ACH-000221,-0.06276613477587381
ACH-000222,-0.20330327593377687
ACH-000223,-0.08635952323631363
ACH-000226,-0.056396516189882
ACH-000227,0.13773138413381866
ACH-000228,-0.20861166475120851
ACH-000231,0.012439049567493846
ACH-000232,-0.005438761790676343
ACH-000233,-0.0967838911264472
ACH-000234,0.029239223695339805
ACH-000235,-0.0761948100766956
ACH-000237,-0.022679070610424814
ACH-000238,0.008759087980071578
ACH-000242,-0.030858322390146044
ACH-000243,-0.032358360526573995
ACH-000244,-0.05605514126907956
ACH-000246,-0.03309282361236015
ACH-000248,-0.12796579437440986
ACH-000250,-0.049250412187440605
ACH-000251,0.06007111450969245
ACH-000252,-0.1841082326952815
ACH-000253,-0.042362971130667885
ACH-000255,-0.14566559111418795
ACH-000256,-0.02188404636061481
ACH-000257,-0.3189411094245558
ACH-000258,-0.024197842682153508
ACH-000259,-0.04803988591278795
ACH-000260,-0.051557878535556566
ACH-000261,-0.10642974462869438
ACH-000262,0.04032241771613074
ACH-000263,0.03009205945694638
ACH-000264,-0.03251538594581565
ACH-000265,-0.024364328490600686
ACH-000266,-0.1184626667825548
ACH-000272,0.11631549419496842
ACH-000274,0.061548024586553875
ACH-000277,-0.12297869878977775
ACH-000278,-0.06069993445594006
ACH-000279,0.0041581424558255016
ACH-000280,-0.004515844405867928
ACH-000281,-0.08857334312183758
ACH-000288,-0.094527090696605
ACH-000291,0.08459992849135309
ACH-000293,-0.062103694079390384
ACH-000294,-0.04987784028433991
ACH-000295,0.11365812209246545
ACH-000296,0.0991691684743046
ACH-000302,-0.017745622096461543
ACH-000304,0.14455373017321047
ACH-000307,-0.10923937503188283
ACH-000308,-0.09906278072773307
ACH-000310,0.039425970611274716
ACH-000311,-0.04530891865609312
ACH-000312,-0.06452086630068671
ACH-000315,-0.15138076825542046
ACH-000316,-0.0942451559800203
ACH-000317,-0.3668976927396797
ACH-000318,-0.1541581150933295
ACH-000319,-0.05055320890777122
ACH-000320,0.016338515155796488
ACH-000322,-0.1368665835881736
ACH-000323,0.06389105731412133
ACH-000324,0.043611001139515305
ACH-000329,0.0481613429194767
ACH-000330,0.06273898463633025
ACH-000331,0.1221429189386787
ACH-000332,-0.16834268102792144
ACH-000334,0.00790825768915728
ACH-000335,-0.05389587348496724
ACH-000336,0.06771526091084769
ACH-000337,-0.027053402278458923
ACH-000338,-0.3340347779329627
ACH-000339,0.003520142238272481
