,PYGL (5836)
ACH-000336,0.0036628702791666576
ACH-000337,-0.1081651772601437
ACH-000338,0.1771438903717128
ACH-000339,-0.1454145343427693
ACH-000341,-0.28491189659507393
ACH-000348,-0.14963897826532216
ACH-000350,-0.13903612249434255
ACH-000352,-0.2117882437398025
ACH-000356,-0.020209610893285074
ACH-000361,-0.20406213509412105
ACH-000362,-0.046922401324668135
ACH-000363,-0.06559501003572042
ACH-000364,-0.3328015320508442
ACH-000365,-0.16263851113589442
ACH-000366,-0.04972843263963847
ACH-000368,-0.1716339445888439
ACH-000374,-0.1203482662064526
ACH-000375,-0.20239828590013345
ACH-000376,-0.15373506788911193
ACH-000381,-0.17280079762169825
ACH-000383,-0.10001549044063143
ACH-000387,0.08539622102042861
ACH-000389,0.08172309067985091
ACH-000390,-0.2067190087454633
ACH-000393,-0.071958638647184
ACH-000395,-0.4527650612045464
ACH-000396,0.12530823194690385
ACH-000397,-0.14503252380881973
ACH-000401,-0.19782924710203406
ACH-000402,-0.40253797921273504
ACH-000403,-0.08201197923757493
ACH-000404,-0.14610706332945395
ACH-000406,-0.11759217342629455
ACH-000407,-0.05182439948428223
ACH-000408,-0.2926041289791204
ACH-000410,-0.233518254458814
ACH-000411,0.11092770387872483
ACH-000414,-0.03652016991750979
ACH-000415,-0.11832933829001292
ACH-000416,-0.12929741550493795
ACH-000420,-0.054937974535713016
ACH-000421,-0.13471336796961575
ACH-000424,0.011325610431419705
ACH-000425,-0.21523203393579293
ACH-000426,-0.32568825875626484
ACH-000427,-0.07208976259683207
ACH-000433,-0.1754108524959082
ACH-000435,0.14100239647775828
ACH-000436,-0.021697737582699158
ACH-000444,-0.11284949905254345
ACH-000445,-0.13785090020283144
ACH-000448,-0.059849206501994635
ACH-000450,-0.2427200684470253
ACH-000452,-0.2060093404591188
ACH-000454,-0.15880783787818145
ACH-000458,-0.08938582785849275
ACH-000459,-0.21601523767480202
ACH-000460,-0.02320909725057629
ACH-000461,-0.1034035429259793
ACH-000463,-0.18733321374783365
ACH-000464,-0.18186631917977103
ACH-000466,0.04727379415091816
ACH-000467,0.03064195712399393
ACH-000468,-0.07359017776948537
ACH-000469,-0.2051226672155526
ACH-000470,-0.011723131916423823
ACH-000471,-0.20582893377819486
ACH-000472,-0.15742424930327698
ACH-000473,-0.2563843701518997
ACH-000475,-0.15344541385722318
ACH-000476,-0.14206640375978807
ACH-000477,0.08066101506745155
ACH-000479,-0.06986888096879144
ACH-000480,-0.14365222392838492
ACH-000481,-0.2598692151177096
ACH-000483,-0.12757813990455
ACH-000484,-0.06896858038052528
ACH-000485,-0.0865856884511343
ACH-000486,-0.2275348830782525
ACH-000487,-0.051638973852047465
ACH-000488,-0.224488870191682
ACH-000490,-0.02226267592474428
ACH-000491,0.03787689302689059
ACH-000495,-0.07168311889280281
ACH-000496,0.015267561966910356
ACH-000499,0.002035490198225634
ACH-000500,-0.19898505927995
ACH-000502,-0.22026446392902035
ACH-000503,-0.00383289692421162
ACH-000505,-0.061074358970837635
ACH-000507,-0.21143767466048552
ACH-000510,-0.07294599948189484
ACH-000511,-0.2397016408867324
ACH-000512,-0.01294270062719123
ACH-000516,-0.26890961510613703
ACH-000517,-0.06913863066270932
ACH-000518,0.11136182610584464
ACH-000520,-0.26732556745481323
ACH-000521,0.047742227538185585
ACH-000522,-0.21343740103291592
ACH-000524,0.004209540065037868
ACH-000527,-0.07522277823432437
ACH-000528,-0.056882124537001026
ACH-000537,-0.0020829996558977284
ACH-000541,0.18991290984958514
ACH-000542,-0.0009014113456445024
ACH-000544,-0.05817772256612756
ACH-000545,-0.19922942521741516
ACH-000547,-0.00823141721005147
ACH-000548,0.08337529383960796
ACH-000549,-0.028612111037017083
ACH-000550,-0.2351250260841081
ACH-000552,-0.15167930335684676
ACH-000556,-0.04976170684323553
ACH-000557,-0.05965142704280268
ACH-000569,-0.1803015756019678
ACH-000570,-0.10515909750148524
ACH-000571,-0.1384431112270981
ACH-000573,-0.08360956649778288
ACH-000576,-0.2153770711451523
ACH-000579,-0.022145484790541358
ACH-000580,0.04819979997759873
ACH-000584,-0.055547505324579034
ACH-000585,-0.10158343437439273
ACH-000588,-0.02703612933593207
ACH-000589,-0.10895304209780488
ACH-000591,-0.23934083271562734
ACH-000593,-0.1323059573767001
ACH-000600,-0.13603319745649872
ACH-000601,-0.16448997409470795
ACH-000605,-0.15189304841735432
ACH-000606,-0.2257344940407049
ACH-000608,-0.09803480838935333
ACH-000614,0.04311724350037887
ACH-000616,-0.17565174566118874
ACH-000618,-0.08404036200318883
ACH-000619,-0.2564619896414963
ACH-000620,-0.05913788922015217
ACH-000621,-0.1694740858011226
ACH-000622,-0.13591369480520085
ACH-000623,-0.2030638205685694
ACH-000624,-0.04680874238915273
ACH-000627,-0.0747711939373324
ACH-000630,-0.09314563701924404
ACH-000631,-0.06381747514215927
ACH-000632,-0.12939237829959982
ACH-000633,-0.10936199098480603
ACH-000637,-0.16578949015382075
ACH-000638,-0.2565750218507595
ACH-000646,-0.23268446510114354
ACH-000647,-0.14689736915086313
ACH-000648,-0.09937331458657304
ACH-000649,-0.1999695697204837
ACH-000651,-0.13312934695425033
ACH-000652,-0.07130714256729781
ACH-000653,-0.15574052299254415
ACH-000657,0.01405213085234745
ACH-000658,-0.03407080669869442
ACH-000661,-0.1061130250212893
ACH-000662,-0.3391022088468957
ACH-000663,-0.11526928465270825
ACH-000665,-0.17235083611017474
ACH-000671,0.1714106144810257
ACH-000672,-0.09192388231476904
ACH-000673,-0.22655024334757645
ACH-000676,-0.022904748984535726
ACH-000677,-0.19288934309326344
ACH-000681,-0.11867488300220702
ACH-000683,-0.05551797372776293
ACH-000684,-0.20514754958217504
ACH-000688,-0.008226559778429
ACH-000693,-0.12170735563468958
ACH-000694,0.024485082422773797
ACH-000695,-0.10816853194329076
ACH-000696,-0.06831335943609018
ACH-000697,-0.10224714362114794
ACH-000699,-0.2746639983071809
ACH-000701,0.0924187611529825
ACH-000706,-0.10401986748586978
ACH-000711,-0.16860359952149698
ACH-000713,-0.1942894700819808
ACH-000714,-0.10127230285493877
ACH-000718,-0.22832109688823615
ACH-000720,-0.22164252614669194
ACH-000721,-0.12662648903280646
ACH-000724,0.1222405727636655
ACH-000725,-0.12362534796815132
ACH-000732,-0.002159009109246332
ACH-000734,-0.02568152050085151
ACH-000735,-0.06071284545556852
ACH-000736,-0.10456674038689327
ACH-000738,-0.19151184154042455
ACH-000746,-0.1590883678078157
ACH-000747,-0.12354553293670514
ACH-000748,-0.18328984177455426
ACH-000753,-0.08401012725028559
ACH-000756,-0.13695034693410812
ACH-000757,-0.10548932723275037
ACH-000758,-0.11631441557218375
ACH-000760,-0.15334595901346848
ACH-000762,0.005995454705969617
ACH-000763,-0.06989590304828376
ACH-000764,-0.23510099297444775
ACH-000765,-0.2083349048787076
ACH-000766,-0.18759659986431432
ACH-000767,0.026943899956996455
ACH-000768,-0.2104575052495167
ACH-000769,0.03960572619505307
ACH-000770,-0.019289227166296986
ACH-000771,-0.25104093476693906
ACH-000773,-0.2252736304036641
ACH-000776,-0.051917841946048315
ACH-000777,-0.033665330168360784
ACH-000778,-0.1984581845930118
ACH-000781,-0.07248160577352608
ACH-000782,-0.10868485979684388
ACH-000783,-0.09189748759952507
ACH-000784,-0.1536604954564515
ACH-000785,-0.058148383827073075
ACH-000787,-0.07594566320896949
ACH-000788,-0.11525492166920508
ACH-000791,-0.16483763990184538
ACH-000792,-0.11133373643271717
ACH-000794,-0.12228770842948646
ACH-000796,-0.12284891425468634
ACH-000798,-0.283353098844243
ACH-000799,-0.15163549194559478
ACH-000800,-0.16406836833431687
ACH-000802,-0.007506688454259295
ACH-000804,-0.16899390321235125
ACH-000805,0.12434280744014765
ACH-000809,0.11758967320066427
ACH-000810,-0.07194948531207677
ACH-000811,-0.010367897646134844
ACH-000817,-0.18054734805779565
ACH-000819,-0.06370340926056559
ACH-000820,-0.03950768606797029
ACH-000821,-0.19852716738265466
ACH-000822,-0.1458619635847122
ACH-000823,-0.043307983893570205
ACH-000824,-0.09085132685654224
ACH-000827,-0.1219551557031562
ACH-000829,-0.21192773250924174
ACH-000831,-0.18430311056280935
ACH-000832,-0.03057716131542082
ACH-000833,-0.08398381981280069
ACH-000834,0.2668367139550794
ACH-000835,-0.08189870946846145
ACH-000836,-0.05376056208922163
ACH-000837,-0.14672035477916906
ACH-000838,0.007421377271841324
ACH-000839,-0.24584057621191396
ACH-000840,-0.026367816767907004
ACH-000841,-0.04123593851930018
ACH-000843,-0.09794463177727802
ACH-000846,-0.20983605243647346
ACH-000847,0.04573026569651157
ACH-000848,-0.10750453426049562
ACH-000849,-0.015625327773527844
ACH-000851,0.032186839686242696
ACH-000855,-0.09587956802706944
ACH-000856,0.09779482948049564
ACH-000858,-0.1260544574319522
ACH-000859,-0.2871291045581719
ACH-000861,-0.029563636527951406
ACH-000862,0.011928891063777123
ACH-000865,-0.15268023498853325
ACH-000866,-0.1139718357110678
ACH-000867,-0.04622193058986557
ACH-000869,-0.2176889424593154
ACH-000872,0.027203127394895874
ACH-000873,0.07805711840071038
ACH-000876,-0.022244528389516502
ACH-000878,0.0047220043783855106
ACH-000880,-0.02292038205601727
ACH-000881,0.04930281999520362
ACH-000882,-0.08208692506918773
ACH-000884,-0.041049087048688336
ACH-000885,-0.03968911101005992
ACH-000887,-0.1307310683213825
ACH-000889,-0.002097536551500028
ACH-000896,-0.05285645370406372
ACH-000898,-0.0942972875253404
ACH-000900,-0.18179048739796272
ACH-000901,-0.10019855342866282
ACH-000905,-0.13959738777928254
ACH-000906,-0.03391871186772728
ACH-000907,-0.2263529443456533
ACH-000910,-0.040010173265621736
ACH-000911,-0.20001490115055515
ACH-000912,-0.26051215759824986
ACH-000913,-0.17972958194633296
ACH-000915,-0.0860501605998068
ACH-000916,-0.08900634682913999
ACH-000917,-0.21539061915796787
ACH-000920,-0.30699744182322936
ACH-000921,-0.2284679455323687
ACH-000924,-0.007817315010577261
ACH-000926,-0.06597594450258892
ACH-000928,-0.18200365516609948
ACH-000929,0.013153068028715796
ACH-000932,-0.17351999185622385
ACH-000935,-0.16040384919546144
ACH-000936,0.034935245467341884
ACH-000937,-0.031162329842676032
ACH-000938,0.06479321998801868
ACH-000939,-0.08962549656028955
ACH-000941,-0.2633805641829469
ACH-000943,-0.005592515256001362
ACH-000946,-0.2781540297477609
ACH-000947,0.009678183557061685
ACH-000948,-0.037402082884959165
ACH-000950,-0.16069538144562154
ACH-000953,-0.2503609303359419
ACH-000954,-0.003098174457959948
ACH-000957,-0.15782787461689818
ACH-000958,-0.142986397709305
ACH-000960,-0.1098264879079533
ACH-000963,-0.18273803850040465
ACH-000968,-0.08057700438335948
ACH-000969,0.05418868101566345
ACH-000972,-0.29652246161926915
ACH-000973,0.03851221171731276
ACH-000974,-0.07597754825951865
ACH-000978,-0.10697146246643767
ACH-000984,-0.1650614414773417
ACH-000986,-0.03385512965269697
ACH-000988,-0.021790038433526827
ACH-000993,-0.1473999746489987
ACH-000994,-0.0582032139387927
ACH-000996,-0.2333779274394775
ACH-001001,-0.31087190359375183
ACH-001020,-0.1023806542738216
ACH-001028,-0.20482629867017896
ACH-001031,-0.12673749033931114
ACH-001038,0.008827368089541076
ACH-001048,-0.21267837015982474
ACH-001050,-0.1331091582566149
ACH-001053,0.14221666664651725
ACH-001054,-0.16699000134571854
ACH-001061,-0.08276187075750792
ACH-001067,-0.035063171387056766
ACH-001075,0.025130966904794685
ACH-001096,-0.018352818323629082
ACH-001111,0.08139520557994265
ACH-001119,0.08139161827845956
ACH-001128,-0.018667427939930373
ACH-001134,-0.14647104145299614
ACH-001151,-0.11469304792392584
ACH-001163,-0.09507454507711276
ACH-001164,-0.2087114602366628
ACH-001183,0.09203322709375253
ACH-001192,0.0098419654025214
ACH-001193,0.08832423361501045
ACH-001196,-0.14462687057366938
ACH-001197,-0.2455763921645911
ACH-001205,-0.13322243814926746
ACH-001211,-0.3566497314015857
ACH-001212,-0.25931450714629434
ACH-001228,-0.021644043616973592
ACH-001232,-0.16626481708997787
ACH-001239,-0.05958836890107469
ACH-001270,-0.14413986175032
ACH-001274,-0.15283827192343602
ACH-001275,-0.12888778464198067
ACH-001277,-0.1423502900867515
ACH-001278,-0.12161009940490512
ACH-001280,-0.31301881134569803
ACH-001283,-0.05578684233601716
ACH-001289,-0.05631448698309436
ACH-001300,-0.1651607860611997
ACH-001301,-0.10501662967218932
ACH-001302,-0.3484090691328143
ACH-001306,-0.002699963129866823
ACH-001318,-0.14104511980080828
ACH-001322,0.08120052559554593
ACH-001328,-0.15961166153030212
ACH-001332,-0.13757576531038135
ACH-001336,-0.18632590273500085
ACH-001346,-0.11655123628662027
ACH-001353,-0.11683197759181868
ACH-001354,0.008571599830404295
ACH-001367,-0.17024184732186312
ACH-001368,-0.06116554007241256
ACH-001374,0.4164393672354597
ACH-001377,0.05845074432725024
ACH-001380,-0.10788580490225304
ACH-001391,-0.17016579788654812
ACH-001408,-0.13496005762030108
ACH-001430,0.14110144088726662
ACH-001431,-0.16546458482182824
ACH-001450,-0.09225139496526688
ACH-001496,-0.1540972405759095
ACH-001500,-0.0799578823469516
ACH-001523,-0.09002850779648244
ACH-001532,-0.08838067270806428
ACH-001550,-0.06635476909377025
ACH-001552,-0.1368051696246028
ACH-001554,-0.04471127332462916
ACH-001654,-0.14413782565530822
ACH-001735,-0.047540950382009804
ACH-001736,-0.10794939006753576
ACH-001737,-0.15007186441540074
ACH-001740,-0.0839860062619073
ACH-001745,-0.1934479804340345
ACH-001765,-0.1254216942638837
