,KRT33A (3883)
ACH-000204,-0.33664317812511474
ACH-000206,-0.17171319441093474
ACH-000207,-0.20509730097042364
ACH-000208,-0.4178168510060206
ACH-000210,0.07743488559339187
ACH-000211,-0.13532138894136875
ACH-000215,-0.14228160559147862
ACH-000221,-0.32567510205761563
ACH-000222,-0.4286476486273048
ACH-000223,-0.07239578677920395
ACH-000226,-0.1921369622595822
ACH-000227,-0.16960681196774696
ACH-000228,-0.13826389174691964
ACH-000231,-0.12895339311008452
ACH-000232,-0.11713145671968275
ACH-000233,0.01639580449993333
ACH-000234,-0.2269095046093478
ACH-000235,-0.17278514058426744
ACH-000237,-0.18428218978001454
ACH-000238,-0.20310223575726796
ACH-000242,-0.0806760379416986
ACH-000243,-0.11777106138092035
ACH-000244,-0.1831401529222226
ACH-000246,-0.1735613079023835
ACH-000248,-0.15146055836558414
ACH-000250,-0.23196796589882324
ACH-000251,-0.12980982505451458
ACH-000252,0.05208273911725025
ACH-000253,-0.07954356116235171
ACH-000255,-0.13096554470367258
ACH-000256,-0.20271713691775484
ACH-000257,-0.07693726285782429
ACH-000258,-0.35936829339667525
ACH-000259,-0.3106021373573093
ACH-000260,-0.0821415868239154
ACH-000261,-0.1382474787190885
ACH-000262,-0.2113507260716508
ACH-000263,-0.28408933430007577
ACH-000264,-0.11650507974514633
ACH-000265,-0.15598066916181352
ACH-000266,-0.1413744408039293
ACH-000272,-0.1479716783812116
ACH-000274,-0.16116491628779034
ACH-000277,-0.06352744021902078
ACH-000278,-0.028682598628780774
ACH-000279,-0.12978737764129536
ACH-000280,-0.2698239835061469
ACH-000281,-0.10177535676147176
ACH-000288,-0.20621565261411245
ACH-000291,-0.2802521603883757
ACH-000293,-0.08876602853787921
ACH-000294,-0.331194167614442
ACH-000295,-0.4072934311995087
ACH-000296,0.10182842126824328
ACH-000302,-0.1088416347673373
ACH-000304,-0.24790948331591786
ACH-000307,-0.1539609344128783
ACH-000308,-0.03125292460658027
ACH-000310,-0.1174685827156101
ACH-000311,-0.17524717531759515
ACH-000312,-0.34124418912305565
ACH-000315,-0.4309971671942995
ACH-000316,-0.25891299496542075
ACH-000317,-0.1717344877974583
ACH-000318,-0.10036034529178936
ACH-000319,-0.20507043311657747
ACH-000320,-0.24193164637294765
ACH-000322,-0.15865837953734266
ACH-000323,-0.18383142978247236
ACH-000324,-0.14269569109576666
ACH-000329,-0.2334212388846775
ACH-000330,-0.2026095873748603
ACH-000331,-0.08676845631356181
ACH-000332,-0.2124971420469236
ACH-000334,-0.35691693996928825
ACH-000335,-0.19988483252405825
ACH-000336,-0.062349379602335726
ACH-000337,-0.1768857925801989
ACH-000338,-0.21037360019340587
ACH-000339,-0.1767945885783869
ACH-000341,-0.03950527325723404
ACH-000348,-0.11028620021012224
ACH-000350,-0.15261280835622304
ACH-000352,-0.054748835991721735
ACH-000356,-0.3778399396190301
ACH-000361,-0.2204406151442207
ACH-000362,-0.2633975216366473
ACH-000363,-0.09578290416350524
ACH-000364,-0.1408258852180505
ACH-000365,-0.15362652079503294
ACH-000366,-0.03361595541104938
ACH-000368,0.017445513840827383
ACH-000374,-0.15918829848146376
ACH-000375,-0.13792224845852316
ACH-000376,-0.13108134496694987
ACH-000381,-0.04420510638639512
ACH-000383,-0.1267483319294216
ACH-000387,0.060458294995624384
ACH-000389,-0.06753702659908546
ACH-000390,-0.14676987335758745
ACH-000393,-0.16802389588316516
ACH-000395,0.028459607082272107
ACH-000396,0.0480468960082306
ACH-000397,-0.31938124980801885
ACH-000401,-0.10339422356942868
ACH-000402,-0.2197530240600032
ACH-000403,-0.13561603114067067
ACH-000404,0.042912123332764784
ACH-000406,-0.18137797308631431
ACH-000407,-0.050954514203181325
ACH-000408,-0.33137134578541283
ACH-000410,-0.05033958969623725
ACH-000411,-0.20542841637849146
ACH-000414,-0.14442800473045653
ACH-000415,-0.15922264327627372
ACH-000416,-0.13806627497853569
ACH-000420,-0.18327323545051966
ACH-000421,-0.17401094137366185
ACH-000424,-0.3308771792867208
ACH-000425,-0.21598569666995807
ACH-000426,-0.26565523685327025
ACH-000427,-0.4478920224058969
ACH-000433,-0.08857316534886686
ACH-000435,-0.12047861017099312
ACH-000436,-0.20599025538168755
ACH-000444,-0.28339018252056275
ACH-000445,0.0024841760089243554
ACH-000448,0.015841512009667644
ACH-000450,0.008559550529323218
ACH-000452,-0.12229452639996377
ACH-000454,-0.025537130318908485
ACH-000458,-0.2049887697156
ACH-000459,-0.36075875044667866
ACH-000460,-0.04164459625945234
ACH-000461,-0.16867294652670833
ACH-000463,-0.19159335959749646
ACH-000464,-0.2755445850261304
ACH-000466,-0.29042475236839194
ACH-000467,-0.13249566487240114
ACH-000468,-0.27586284788451226
ACH-000469,-0.18637986768000075
ACH-000470,-0.24635279269831906
ACH-000471,-0.106951623249031
ACH-000472,-0.1604406200476557
ACH-000473,-0.09183748263170753
ACH-000475,-0.22881841633964894
ACH-000476,-0.03152021939094568
ACH-000477,-0.13052349956232512
ACH-000479,-0.3954361228130825
ACH-000480,-0.18478272917786784
ACH-000481,-0.063212041273476
ACH-000483,-0.1675047051217725
ACH-000484,-0.0874105010658199
ACH-000485,-0.18022155203628126
ACH-000486,-0.12048696443202125
ACH-000487,-0.07130068578596772
ACH-000488,-0.10881263084802303
ACH-000490,-0.02270521369061904
ACH-000491,-0.2191830362687058
ACH-000495,-0.2182885577038122
ACH-000496,-0.15181163948541734
ACH-000499,-0.1347234553772913
ACH-000500,0.16546080787643827
ACH-000502,-0.18078138591582715
ACH-000503,-0.1333428522170288
ACH-000505,-0.0776323578463404
ACH-000507,-0.07630801508576161
ACH-000510,-0.09429811892689137
ACH-000511,-0.18129333755866975
ACH-000512,0.22809005187178244
ACH-000516,-0.1918444630819923
ACH-000517,-0.12013714311321574
ACH-000518,-0.42545879614554905
ACH-000520,-0.2403614671048743
ACH-000521,-0.33359172198704
ACH-000522,-0.23680821517910774
ACH-000524,-0.10784265802731342
ACH-000527,-0.02722264930065237
ACH-000528,-0.05910298167743496
ACH-000537,0.014986341306951381
ACH-000541,-0.10823843931839323
ACH-000542,-0.07977733541580923
ACH-000544,-0.1844857062765667
ACH-000545,-0.1886246046736742
ACH-000547,-0.3151507120639529
ACH-000548,-0.3425718101891677
ACH-000549,-0.0853206289769275
ACH-000550,-0.10642933827044304
ACH-000552,-0.2763266314907236
ACH-000556,-0.2591913271616582
ACH-000557,-0.2381146473581141
ACH-000569,-0.19913794861825526
ACH-000570,-0.245212256093482
ACH-000571,-0.3496746615513857
ACH-000573,-0.043578577560776086
ACH-000576,-0.17918004110632832
ACH-000579,-0.16564563360212475
ACH-000580,-0.2402949587325933
ACH-000584,-0.1941686641204226
ACH-000585,0.009394750602794084
ACH-000588,-0.3913938266456861
ACH-000589,-0.2325758746524579
ACH-000591,0.00010775992854946172
ACH-000593,-0.21534193055253814
ACH-000600,-0.1636895925874112
ACH-000601,-0.06842653604642067
ACH-000605,-0.32724053842190604
ACH-000606,-0.20413013786275286
ACH-000608,-0.12394241553026696
ACH-000614,-0.26371388131687096
ACH-000616,-0.12244379554079267
ACH-000618,-0.292713117545419
ACH-000619,-0.3689632415368009
ACH-000620,-0.042706398596456405
ACH-000621,-0.1502029604872956
ACH-000622,-0.2552024349142684
ACH-000623,-0.16008275017738274
ACH-000624,-0.09032788205585167
ACH-000627,-0.004910490058783866
ACH-000630,-0.2854439439101865
ACH-000631,0.15179304919430486
ACH-000632,-0.18212172784895625
ACH-000633,-0.08638368878181163
ACH-000637,-0.2115942881023042
ACH-000638,-0.2652279316672483
ACH-000646,-0.09102890143445087
ACH-000647,-0.15127681612201022
ACH-000648,-0.10575576681039328
ACH-000649,-0.2184806496323972
ACH-000651,-0.1792466532471025
ACH-000652,0.005887103121509921
ACH-000653,0.04006655628854541
ACH-000657,-0.14002105352101285
ACH-000658,-0.2329590902421631
ACH-000661,-0.1143281338514472
ACH-000662,-0.1604156246114816
ACH-000663,-0.13933127171518356
ACH-000665,-0.04299143995219408
ACH-000671,0.035785788563857425
ACH-000672,0.03841683596494516
ACH-000673,-0.1825375803107312
ACH-000676,-0.2127146996746108
ACH-000677,-0.131710210417889
ACH-000681,-0.3475098993437953
ACH-000683,-0.13246672250929584
ACH-000684,-0.08628188721838066
ACH-000688,-0.2982921300538835
ACH-000693,-0.1731404792251919
ACH-000694,-0.0799951452771982
ACH-000695,-0.14608786731331858
ACH-000696,0.0052890400842182115
ACH-000697,-0.33684059140016803
ACH-000699,-0.07736306409740316
ACH-000701,0.05111813902825675
ACH-000706,-0.3118903823111391
ACH-000711,-0.09428912876050967
ACH-000713,-0.11283142025503184
ACH-000714,-0.0739770164694505
ACH-000718,-0.2518287939402706
ACH-000720,-0.2887036564115304
ACH-000721,-0.11432584421345755
ACH-000724,-0.12170842330490575
ACH-000725,-0.029645399596598718
ACH-000732,0.22360258425745694
ACH-000734,-0.06268446746284323
ACH-000735,-0.13795063193898094
ACH-000736,-0.16190672092218172
ACH-000738,-0.16899906862324085
ACH-000746,0.07563489277484745
ACH-000747,-0.2155317201434266
ACH-000748,-0.0879351666389942
ACH-000753,-0.11472745693257433
ACH-000756,-0.08470157705153228
ACH-000757,-0.05222321057179798
ACH-000758,-0.1336054094781914
ACH-000760,-0.07574045891841011
ACH-000762,-0.14248853243296145
ACH-000763,-0.2152698651736279
ACH-000764,0.10182477409621836
ACH-000765,-0.13717431691149345
ACH-000766,-0.037941380060838865
ACH-000767,-0.09986662967336107
ACH-000768,-0.335454168311999
ACH-000769,-0.18475071195067996
ACH-000770,-0.33133602160660963
ACH-000771,-0.21997403907700933
ACH-000773,0.0017755099623077148
ACH-000776,-0.2846362819521326
ACH-000777,0.0
ACH-000778,-0.15482042082057493
ACH-000781,-0.07418588500896231
ACH-000782,-0.28204838301961715
ACH-000783,-0.16765815685852795
ACH-000784,-0.1714849721182875
ACH-000785,-0.2607856521028116
ACH-000787,-0.1402120718112223
ACH-000788,-0.2358683365830967
ACH-000791,-0.17293935659689386
ACH-000792,-0.05143405018100545
ACH-000794,-0.053553919571895835
ACH-000796,-0.12692170928839205
ACH-000798,-0.2538144267757593
ACH-000799,0.034156803362669484
ACH-000800,-0.04296705752087567
ACH-000802,-0.10740960136079553
ACH-000804,0.07749105073967986
ACH-000805,-0.35457186977885924
ACH-000809,-0.27356722856720056
ACH-000810,-0.2108647213846484
ACH-000811,-0.08084184659357399
ACH-000817,-0.32319069676341444
ACH-000819,-0.1376531888317022
ACH-000820,-0.09769415478002827
ACH-000821,-0.2429131866969323
ACH-000822,-0.11807355520734428
ACH-000823,-0.14578054475532745
ACH-000824,-0.06729915527645246
ACH-000827,-0.14031619813533913
ACH-000829,-0.14246604675309651
ACH-000831,-0.10335626861461733
ACH-000832,-0.15598822997805264
ACH-000833,-0.1756619939000125
ACH-000834,-0.10359486433692584
ACH-000835,-0.0894933945126826
ACH-000836,-0.16668758734031228
ACH-000837,-0.2616131823726173
ACH-000838,-0.25290123928836544
ACH-000839,-0.12278624079547128
ACH-000840,0.07207298370957319
ACH-000841,-0.07530416737387169
ACH-000843,0.02604579343910306
ACH-000846,-0.12064423513180488
ACH-000847,-0.2691267945338941
ACH-000848,-0.28070213957241996
ACH-000849,-0.0675509430276172
ACH-000851,-0.05619248976088834
ACH-000855,-0.15335704632784933
ACH-000856,-0.12785864712480416
ACH-000858,0.031287580393238236
ACH-000859,-0.08499905144576636
ACH-000861,-0.027128155131246227
ACH-000862,-0.2135899096135148
ACH-000865,-0.10520930492846453
ACH-000866,-0.1623727621294528
ACH-000867,-0.12642245385206954
ACH-000869,-0.10474244989369992
ACH-000872,-0.19008420219410485
ACH-000873,-0.08525636155130446
ACH-000876,-0.2366646718136321
ACH-000878,-0.22569807874154615
ACH-000880,-0.21415121658467265
ACH-000881,-0.23915275428684546
ACH-000882,-0.06014412883432722
ACH-000884,-0.2502944378025962
ACH-000885,-0.09028981941079768
ACH-000887,-0.22373824486493316
ACH-000889,-0.20816539826733552
ACH-000896,-0.08393645518755649
ACH-000898,-0.1448442106491144
ACH-000900,0.0807394080551953
ACH-000901,-0.07445683980911011
ACH-000905,-0.10227582289866534
ACH-000906,-0.1005076196447924
ACH-000907,-0.0964248002921473
ACH-000910,-0.1301665966736797
ACH-000911,-0.10738479267686167
ACH-000912,0.0298814068096897
ACH-000913,-0.33241180573720003
ACH-000915,-0.12468461088678423
ACH-000916,-0.3939216834933728
ACH-000917,-0.16434886732969248
ACH-000920,-0.15673904704008804
ACH-000921,0.019622881688339068
ACH-000924,-0.23282997604878305
ACH-000926,-0.2665576887005713
ACH-000928,-0.2341965542478771
ACH-000929,0.11822250119825654
ACH-000932,-0.11777395251295612
ACH-000935,-0.20602628453414046
ACH-000936,-0.16431116258565545
ACH-000937,-0.1792288866841836
ACH-000938,-0.13866162488129746
ACH-000939,-0.18793774432375207
ACH-000941,-0.08936421559756665
ACH-000943,-0.09660908453853163
ACH-000946,-0.16655276496897667
ACH-000947,-0.0953979059049574
ACH-000948,-0.07397542625798029
ACH-000950,-0.3711336511107455
ACH-000953,-0.2340758695543267
ACH-000954,-0.333758714670822
ACH-000957,-0.10796473000230032
ACH-000958,-0.11551639946341224
ACH-000960,-0.3015061413027687
ACH-000963,-0.15384681093542235
ACH-000968,-0.2342587748171138
ACH-000969,-0.10027755864525184
ACH-000972,-0.022050037287487747
ACH-000973,-0.06506004395907361
ACH-000974,-0.10481233126822274
ACH-000978,-0.13624704706925272
ACH-000984,-0.12158312406254185
ACH-000986,-0.28594025167573034
ACH-000988,-0.17297792615124954
ACH-000993,0.07606459843903726
ACH-000994,-0.11823017309235165
ACH-000996,-0.06538855249064708
ACH-001001,-0.10529913511373593
ACH-001020,-0.2724690659184028
ACH-001028,-0.09978103233631838
ACH-001031,-0.03680924596306466
ACH-001038,-0.08607381646198776
ACH-001048,0.09711221696089303
ACH-001050,-0.22305689950145266
ACH-001053,-0.1297855656710037
ACH-001054,-0.12740865195440473
ACH-001061,-0.14398286534010507
ACH-001067,-0.2482167420991584
ACH-001075,-0.20530918931034006
ACH-001096,-0.2573191426799677
ACH-001111,-0.17337539843392094
ACH-001119,-0.23340396852488454
ACH-001128,0.20462663195067746
ACH-001134,-0.22634162732526314
ACH-001151,-0.06670285615710739
ACH-001163,-0.18080355747451726
ACH-001164,-0.3895685747673453
ACH-001183,-0.08364820681322313
ACH-001192,-0.31342483106721264
ACH-001193,0.0617364373981986
ACH-001196,-0.17736214977158518
ACH-001197,-0.4991617629518725
ACH-001205,0.029357915627303124
ACH-001211,-0.10006079512743912
ACH-001212,-0.21157278816606515
ACH-001228,-0.21228878055111847
ACH-001232,-0.13921446660409212
ACH-001239,-0.19055015745170967
ACH-001270,-0.013712392845066491
ACH-001274,0.02395232242796713
ACH-001275,-0.18053302276352184
ACH-001277,-0.04323160855816887
ACH-001278,-0.10153773891673164
ACH-001280,-0.1151731855342311
ACH-001283,-0.024908741033539617
ACH-001289,-0.07738139642443148
ACH-001300,-0.3722222111381824
ACH-001301,-0.17799382250014745
ACH-001302,-0.2137994476554278
ACH-001306,-0.28578391165579115
ACH-001318,-0.08096924151027722
ACH-001322,-0.15028968532512735
ACH-001328,-0.15367787751240194
ACH-001332,-0.14848528644021186
ACH-001336,-0.19248120023973114
ACH-001346,-0.2269459452269041
ACH-001353,-0.16986610902356086
ACH-001354,-0.09297085308861272
ACH-001367,-0.2318011641907213
ACH-001368,-0.06915014711440427
ACH-001374,0.2519756610369209
ACH-001377,-0.1012039919396912
ACH-001380,-0.22610828936369934
ACH-001391,-0.1831960362174921
ACH-001408,-0.12396529247463628
ACH-001430,0.06759737491801714
ACH-001431,-0.3453496589467084
ACH-001450,-0.004489625948920872
ACH-001496,-0.08964315027445657
ACH-001500,-0.17974282826965873
ACH-001523,-0.14487931560029932
ACH-001532,-0.0774895418241656
ACH-001550,-0.15482581008928706
ACH-001552,-0.4477037320490013
ACH-001554,-0.11502851319849387
ACH-001654,-0.27848416206017884
ACH-001735,-0.2656773294535626
ACH-001736,-0.21731829334668654
ACH-001737,-0.3018167096829036
ACH-001740,-0.2922687010724897
ACH-001745,-0.19439745286381252
ACH-001765,-0.055866724067801014
