,MED7 (9443)
ACH-000004,-0.6269277254230612
ACH-000005,-0.7294487504363178
ACH-000007,-0.3414708164138444
ACH-000009,-0.5867415800333415
ACH-000011,-0.33937613508431425
ACH-000012,-0.6667873539756619
ACH-000013,-0.6068154553112702
ACH-000014,-0.8972549389461769
ACH-000015,-0.8455396669669805
ACH-000017,-0.5085463670156708
ACH-000018,-0.6575854986962774
ACH-000019,-0.3565963885632057
ACH-000021,-0.5626698755006081
ACH-000022,-0.5122521317731517
ACH-000025,-0.6015681297244584
ACH-000028,-0.545055712196852
ACH-000030,-0.6442544124346082
ACH-000035,-0.5323914624733332
ACH-000036,-0.6880673475336734
ACH-000037,-0.8782086248130528
ACH-000039,-0.8372725131484879
ACH-000040,-0.6605744294879019
ACH-000041,-0.7739682239004383
ACH-000042,-0.6150874073643321
ACH-000045,-0.6167038284156986
ACH-000047,-0.6543687953691983
ACH-000052,-0.6401333862350342
ACH-000053,-0.8634440628675139
ACH-000054,-0.6721862497627454
ACH-000055,-0.6944463672773435
ACH-000060,-0.42912650639138017
ACH-000067,-0.6351386435000447
ACH-000070,-0.6018004335564583
ACH-000075,-0.9825932876267576
ACH-000078,-0.8563803591747123
ACH-000082,-0.6162755499410821
ACH-000085,-0.4685748982653498
ACH-000086,-0.5423325757394643
ACH-000087,-0.7775701967695913
ACH-000092,-0.5646325628754719
ACH-000095,-0.6050598763566494
ACH-000097,-0.8009060953976195
ACH-000098,-0.4595447900263841
ACH-000099,-0.6140201536033699
ACH-000108,-0.5874510783202181
ACH-000113,-0.726717754924023
ACH-000116,-0.7484667681708712
ACH-000118,-0.600141682332109
ACH-000120,-0.4080637866167504
ACH-000123,-0.6315216630185799
ACH-000127,-0.490827752638027
ACH-000128,-0.7390559140851891
ACH-000132,-0.6396227691253926
ACH-000133,-0.4146084573895905
ACH-000137,-0.8096450555166086
ACH-000138,-0.4888937898530945
ACH-000142,-0.5339873589480987
ACH-000143,-0.7627628041851309
ACH-000146,-0.8414868924042942
ACH-000148,-0.5126601545951973
ACH-000150,-0.4132394731748448
ACH-000152,-0.7358974962909889
ACH-000153,-0.4257268193631544
ACH-000159,-0.6809931800336813
ACH-000160,-0.30859884285255024
ACH-000163,-0.5041220264213219
ACH-000167,-0.3774081083352893
ACH-000168,-0.7579732224450892
ACH-000169,-0.6453129736052947
ACH-000178,-0.5638936241704504
ACH-000183,-0.6166105566040146
ACH-000188,-0.7094427135701397
ACH-000189,-0.6482078125528723
ACH-000190,-0.4489916700897321
ACH-000198,-0.8482123189288652
ACH-000203,-0.9514678247233788
ACH-000204,-0.6497117714652934
ACH-000206,-0.6600256251093257
ACH-000207,-0.5440755866680905
ACH-000208,-0.476361041863012
ACH-000210,-0.7076718490947052
ACH-000211,-0.6905862552570919
ACH-000215,-0.8042589511998828
ACH-000221,-0.612959813316016
ACH-000222,-0.6223500426256765
ACH-000223,-0.5578931433017438
ACH-000226,-0.6183139975421692
ACH-000227,-0.5953739547821965
ACH-000228,-0.6327518831294658
ACH-000231,-0.4776034456392943
ACH-000232,-0.6304327014452168
ACH-000233,-0.3864430364745395
ACH-000234,-0.5128230218105224
ACH-000235,-0.6086166240085403
ACH-000237,-0.6061761932300269
ACH-000238,-0.5701603044515401
ACH-000242,-0.5534775761110154
ACH-000243,-0.8688219908597516
ACH-000244,-0.771625352588604
ACH-000246,-0.4560836299239434
ACH-000248,-0.5433275223008042
ACH-000250,-0.5451479386475138
ACH-000251,-0.4885536731283866
ACH-000252,-0.5773962527828717
ACH-000253,-0.62635748988713
ACH-000255,-0.7571403112663759
ACH-000256,-0.7648478584347678
ACH-000257,-1.000779995715816
ACH-000258,-0.676970634479398
ACH-000259,-0.4721458481566112
