,GTF2IRD2 (84163)
ACH-000004,-0.12010770099297108
ACH-000005,0.12156790071716406
ACH-000007,-0.3200555571145553
ACH-000009,-0.1207537390099457
ACH-000011,-0.07937502853763184
ACH-000012,-0.2567353815750297
ACH-000013,-0.1310464102567345
ACH-000014,-0.2814981256342836
ACH-000015,-0.10761412315989756
ACH-000017,0.0704254236887526
ACH-000018,-0.2740481436813576
ACH-000019,0.02809906998323002
ACH-000021,-0.4841710586293946
ACH-000022,-0.2300866348621156
ACH-000025,-0.17924453218219036
ACH-000028,-0.04586075559646916
ACH-000030,-0.10230253726520906
ACH-000035,-0.16691928469220518
ACH-000036,-0.3698805950296112
ACH-000037,-0.2275741683646901
ACH-000039,-0.3444583479090375
ACH-000040,-0.2319778653598121
ACH-000041,-0.2159688297134751
ACH-000042,-0.13544801146572538
ACH-000045,-0.15337338805699802
ACH-000047,-0.16167198724131232
ACH-000052,-0.3475815971783707
ACH-000053,-0.3471215620946717
ACH-000054,-0.2335341429503676
ACH-000055,-0.4059956050228965
ACH-000060,-0.12786399913996754
ACH-000067,-0.36297918704911225
ACH-000070,0.06477944135511501
ACH-000075,-0.3295201798868846
ACH-000078,-0.35378946677135154
ACH-000082,-0.15195694106402086
ACH-000085,-0.079097250949985
ACH-000086,0.033047371653560795
ACH-000087,0.004793758276904428
ACH-000092,-0.039706151734777435
ACH-000095,-0.10963200295832023
ACH-000097,-0.30957228869305903
ACH-000098,-0.1476132394841313
ACH-000099,-0.14558277845194215
ACH-000108,-0.2616235425658067
ACH-000113,-0.1127161904808572
ACH-000116,-0.11036453212732644
ACH-000118,-0.13086176338545175
ACH-000120,-0.1297242364499224
ACH-000123,-0.2396095215193306
ACH-000127,-0.26620326716847786
ACH-000128,-0.2286575356611596
ACH-000132,-0.04883428482026278
ACH-000133,-0.056267429358829515
ACH-000137,-0.2979302491374992
ACH-000138,-0.1486420660851879
ACH-000142,-0.22678577567771765
ACH-000143,-0.060109319751553286
ACH-000146,-0.3268834153997527
ACH-000148,-0.1669103471430261
ACH-000150,0.1166418096758059
ACH-000152,-0.3037153709584484
ACH-000153,-0.5114397736313704
ACH-000159,-0.2143974282539224
ACH-000160,-0.18639567263618986
ACH-000163,-0.28873451564599323
ACH-000167,-0.33716196981887325
ACH-000168,-0.2396356824479591
ACH-000169,-0.25889843924936584
ACH-000178,-0.12021667803011506
ACH-000183,0.038812374135141915
ACH-000188,-0.2771084714234385
ACH-000189,-0.4337393084661008
ACH-000190,-0.0036230767440765905
ACH-000198,-0.06843409214420593
ACH-000203,-0.4496440863626479
ACH-000204,-0.2253153005013667
ACH-000206,0.13700471623654448
ACH-000207,-0.14039682303461867
ACH-000208,-0.19338704810678112
ACH-000210,-0.19104368897055168
ACH-000211,-0.21448404328751294
ACH-000215,-0.1147994433662439
ACH-000221,-0.44404132776260336
ACH-000222,-0.3080407800345894
ACH-000223,-0.1637737326545223
ACH-000226,0.05376525227519577
ACH-000227,-0.044647356962360885
ACH-000228,-0.13373602472045526
ACH-000231,-0.3078404887515882
ACH-000232,-0.19597892411112414
ACH-000233,-0.09929231065122687
ACH-000234,-0.09034324734348484
ACH-000235,-0.18234531487745745
ACH-000237,-0.3180133026130614
ACH-000238,-0.2022345400773327
ACH-000242,-0.1712538510279101
ACH-000243,-0.2485569428482577
ACH-000244,-0.22298193025136714
ACH-000246,-0.09977100717095624
ACH-000248,-0.19805640619252685
ACH-000250,-0.09683915231790596
ACH-000251,0.203945160006246
ACH-000252,-0.14596609940371352
ACH-000253,-0.3290014538471661
ACH-000255,-0.20032405392814548
ACH-000256,-0.1107932657186879
ACH-000257,0.03360223436841955
ACH-000258,-0.19887362013109275
ACH-000259,-0.2193051869907279
ACH-000260,-0.11666045025917328
ACH-000261,-0.11960405917527568
ACH-000262,-0.4768880139354584
ACH-000263,-0.2719504393687195
ACH-000264,-0.2453932793572139
ACH-000265,0.009292377534710421
ACH-000266,-0.17365449200434258
ACH-000272,-0.1760863933521308
ACH-000274,-0.11900612968972316
ACH-000277,-0.10949219144435192
ACH-000278,-0.17954278033367566
ACH-000279,-0.2943437655289365
ACH-000280,-0.3263223520384666
ACH-000281,-0.18030134305954426
ACH-000288,-0.189737027112371
ACH-000291,-0.11316391852493365
ACH-000293,-0.06276812162519899
ACH-000294,-0.2217998718595189
ACH-000295,-0.1600289893174709
ACH-000296,-0.4850359385453583
ACH-000302,-0.1957261030718244
ACH-000304,-0.20580118333850636
ACH-000307,-0.2053136366462856
ACH-000308,-0.2868771699663421
ACH-000310,-0.16260967887585484
ACH-000311,-0.25030074056780044
ACH-000312,-0.10085353013431222
ACH-000315,-0.289689994452011
ACH-000316,-0.21504041974649066
ACH-000317,-0.0883396505235954
ACH-000318,-0.21142140169090065
ACH-000319,-0.40402535445174415
ACH-000320,0.041271150039879315
ACH-000322,-0.11746380721235615
ACH-000323,0.008503197608259645
ACH-000324,-0.30041944838714274
ACH-000329,0.009332858687500502
ACH-000330,-0.16093333030554413
ACH-000331,-0.08938515043266414
ACH-000332,-0.19944419450585865
ACH-000334,-0.26940478595046297
ACH-000335,0.0017696901547271727
ACH-000336,-0.12551547996925552
ACH-000337,-0.21034597126861296
ACH-000338,-0.4362753502161836
ACH-000339,-0.006227497602012661
ACH-000341,-0.19892986769944032
ACH-000348,-0.2290627130180541
ACH-000350,-0.09253263504862888
ACH-000352,-0.16546714513339558
ACH-000356,-0.2388174704553385
ACH-000361,-0.027114975127375162
ACH-000362,-0.2347593762933521
ACH-000363,-0.209235981131709
ACH-000364,-0.22469373753377264
ACH-000365,-0.2061038102093688
ACH-000366,-0.1141858295540189
ACH-000368,-0.2438875879431103
ACH-000374,-0.3246619047257697
ACH-000375,-0.3134199915688582
ACH-000376,-0.23724877270724545
ACH-000381,-0.2828263980541084
ACH-000383,-0.3112602194641889
ACH-000387,-0.2489488558714158
ACH-000389,-0.2423588301044733
ACH-000390,-0.3711626065062125
ACH-000393,-0.09524438080401143
ACH-000395,-0.3772245667270139
ACH-000396,-0.11008825596804983
ACH-000397,-0.1987134042105886
ACH-000401,-0.10402024671009466
ACH-000402,-0.13862233374533794
ACH-000403,-0.2534325512973655
ACH-000404,-0.2493732964159133
ACH-000406,-0.25141441775795137
ACH-000407,-0.1879861255209858
ACH-000408,-0.1224314754262304
ACH-000410,-0.018155734826750224
ACH-000411,-0.12516897264705645
ACH-000414,-0.06658909459802764
ACH-000415,-0.3707505720680192
ACH-000416,-0.10733312567227414
ACH-000420,-0.238558876354696
ACH-000421,-0.26503681635273096
ACH-000424,-0.22792309554915194
ACH-000425,-0.2922620395006997
ACH-000426,-0.10878078199593154
ACH-000427,-0.13716853887657654
ACH-000433,-0.18241233204002305
ACH-000435,-0.09184794368584268
ACH-000436,-0.3021293496110385
ACH-000444,-0.25263063714466744
ACH-000445,-0.220785119999212
ACH-000448,-0.1333198147806491
ACH-000450,-0.1104554386967117
ACH-000452,-0.4714362000112216
ACH-000454,0.03262338826934336
ACH-000458,-0.20051686840556476
ACH-000459,-0.22209469152079875
ACH-000460,-0.10535329092210023
ACH-000461,-0.10341290712673576
ACH-000463,-0.3291045129001353
ACH-000464,-0.4936069306905586
ACH-000466,-0.2272129253915911
ACH-000467,-0.2092164029310853
ACH-000468,-0.2478360909320009
ACH-000469,-0.3083407559860789
ACH-000470,-0.4049503957540572
ACH-000471,0.14062577174170338
ACH-000472,-0.254852976293845
ACH-000473,-0.3275349984189292
ACH-000475,-0.11506630144957322
ACH-000476,-0.05805568756017634
ACH-000477,-0.14750283880140794
ACH-000479,-0.3993021399543714
ACH-000480,-0.3271929207791725
ACH-000481,-0.14009542273742448
ACH-000483,-0.1488890311912383
ACH-000484,-0.1015314241246825
ACH-000485,-0.12696900510739
ACH-000486,-0.08853822614498283
ACH-000487,-0.06124871893333375
ACH-000488,-0.2028285720365079
ACH-000490,-0.28724128158316786
ACH-000491,-0.099190560034828
ACH-000495,-0.3247678025889901
ACH-000496,-0.017617720768246668
ACH-000499,-0.1260087811499163
ACH-000500,0.2222772705798364
ACH-000502,-0.19829800797438865
ACH-000503,0.15819946698579626
ACH-000505,-0.20736634301246445
ACH-000507,-0.0719072849663482
ACH-000510,-0.14119252532733426
ACH-000511,-0.17202828543501775
ACH-000512,-0.12570902725977195
ACH-000516,-0.13126213286337218
ACH-000517,0.03556234441313828
ACH-000518,-0.20547282639828332
ACH-000520,-0.15633631879160015
ACH-000521,-0.060494807161403964
ACH-000522,-0.185551385212585
ACH-000524,0.03583802818309855
ACH-000527,-0.19280404676315507
ACH-000528,-0.1975568732346865
ACH-000537,-0.2280414526533233
ACH-000541,-0.4778814446540112
ACH-000542,-0.2069758151194605
ACH-000544,-0.03151296827928608
ACH-000545,-0.256799918061616
ACH-000547,-0.08714099955548937
ACH-000548,-0.023853348542841917
ACH-000549,-0.26697072570080016
ACH-000550,-0.30495248024364596
ACH-000552,-0.1360882459149213
ACH-000556,-0.0808544351710093
ACH-000557,-0.05846475756199745
ACH-000569,-0.3019818881827451
ACH-000570,-0.1904086521754016
ACH-000571,-0.2241829804776328
ACH-000573,-0.10604847727161276
ACH-000576,0.015850093375162102
ACH-000579,-0.31569848257810346
ACH-000580,-0.1837756357179673
ACH-000584,-0.314120678452918
ACH-000585,-0.10956450608399787
ACH-000588,-0.4540650720448008
ACH-000589,-0.10612958896092703
ACH-000591,-0.16871899873432553
ACH-000593,-0.12956344820232313
ACH-000600,-0.16178534279030946
ACH-000601,-0.05153801937021213
ACH-000605,-0.09582360442364116
ACH-000606,-0.11139044261017612
ACH-000608,-0.15555970906724487
ACH-000614,-0.23495698670501255
ACH-000616,-0.11127834334608458
ACH-000618,-0.21422073516311854
ACH-000619,-0.1642157030326062
ACH-000620,-0.08018953783315484
ACH-000621,-0.183255387744778
ACH-000622,-0.32603628461074485
ACH-000623,-0.08399468077487354
ACH-000624,-0.2325810303072079
ACH-000627,-0.14819968682197232
ACH-000630,-0.2600159116573279
ACH-000631,-0.14756759085583776
ACH-000632,-0.3344656773259304
ACH-000633,-0.14563512831439349
ACH-000637,-0.22065282022103508
ACH-000638,-0.13516404133337534
ACH-000646,-0.19476644875473595
ACH-000647,-0.00011670711019161174
ACH-000648,-0.16985240227144252
ACH-000649,-0.32204048120424955
ACH-000651,0.08741974838061564
ACH-000652,-0.16948605180208592
ACH-000653,-0.16050227803118472
ACH-000657,-0.13336035182812245
ACH-000658,-0.11816327507421315
ACH-000661,-0.24242410009514634
ACH-000662,-0.32656895188332463
ACH-000663,-0.17030979228513513
ACH-000665,-0.1892290664872021
ACH-000671,-0.08175543785932672
ACH-000672,-0.023196327480689262
ACH-000673,-0.12723930168150066
ACH-000676,-0.18964990793209036
ACH-000677,-0.008761487328616854
ACH-000681,-0.1336042786950302
ACH-000683,-0.10328722519726637
ACH-000684,-0.2957857405327813
ACH-000688,-0.10832033883572252
ACH-000693,-0.2346389445081796
ACH-000694,-0.15927907025493407
ACH-000695,-0.3202038983602156
ACH-000696,-0.05822227421302515
ACH-000697,-0.17998669780533574
ACH-000699,-0.20049219420504105
ACH-000701,-0.0008546084670240794
ACH-000706,-0.1162946516924498
ACH-000711,-0.17023534936476986
ACH-000713,-0.328701171023974
ACH-000714,-0.2914316915372112
ACH-000718,-0.14400839301130494
ACH-000720,-0.30567244002038835
ACH-000721,-0.2572315801127408
ACH-000724,-0.3267114826683377
ACH-000725,-0.20692629387617387
ACH-000732,-0.2010157505585487
ACH-000734,-0.2805551173010759
ACH-000735,-0.22288018981053406
ACH-000736,-0.24395949098856395
ACH-000738,-0.21202537248867007
ACH-000746,-0.39862429374336733
ACH-000747,-0.1417884519505514
ACH-000748,0.0009721780439076406
ACH-000753,-0.251928093219001
ACH-000756,0.26476868111713303
ACH-000757,-0.0494483879319726
ACH-000758,-0.15682375030846954
ACH-000760,0.08944703188507808
ACH-000762,-0.09632415894930003
ACH-000763,-0.14481241292707392
ACH-000764,-0.3674469841895303
ACH-000765,-0.037998608215120924
ACH-000766,-0.4181143331428959
ACH-000767,-0.15706643150284402
ACH-000768,-0.12658431058764247
ACH-000769,-0.163426458419242
ACH-000770,-0.1963238339685748
ACH-000771,-0.2670094842294181
ACH-000773,-0.4783462235557575
ACH-000776,-0.25511042120987604
ACH-000777,0.0482171465979078
ACH-000778,-0.09626067118916773
ACH-000781,-0.14342077484680396
ACH-000782,-0.04117087914258927
ACH-000783,-0.01839276883989825
ACH-000784,-0.1466753949776943
ACH-000785,-0.002234696572908337
ACH-000787,-0.28583054348697345
ACH-000788,-0.16956578495229505
ACH-000791,-0.15192043152184848
ACH-000792,-0.1029242442124199
ACH-000794,-0.02958783639830485
ACH-000796,-0.2582179149948044
ACH-000798,-0.41643704139895504
ACH-000799,-0.03776369939008565
ACH-000800,-0.13906556080528734
ACH-000802,-0.07148094124428304
ACH-000804,0.08430181158995059
ACH-000805,-0.027420418319944902
ACH-000809,-0.3211116697892252
ACH-000810,-0.07357828730152081
ACH-000811,-0.4505746786353773
ACH-000817,-0.3064183088230919
ACH-000819,-0.11257177809476474
ACH-000820,0.07428428699996795
ACH-000821,0.0185831736696457
ACH-000822,-0.06431317895937769
ACH-000823,-0.26471083825302444
ACH-000824,-0.039850051658119084
ACH-000827,-0.2503076895707534
ACH-000829,-0.1464963755441149
ACH-000831,-0.2789217702489644
ACH-000832,-0.36763919888559693
ACH-000833,-0.1592175857676839
ACH-000834,-0.24880830114675295
ACH-000835,-0.29136084714353405
ACH-000836,-0.20979189764169526
ACH-000837,-0.2399104809445829
ACH-000838,-0.09840579521332232
ACH-000839,-0.05152807168309875
ACH-000840,-0.06641333251589106
ACH-000841,-0.20557374742034387
ACH-000843,-0.11389066726583015
ACH-000846,-0.12970205711265045
ACH-000847,-0.40138858919587694
ACH-000848,-0.27800811970239897
ACH-000849,-0.17910669201308585
ACH-000851,-0.2846763295103747
ACH-000855,-0.4375478845465386
ACH-000856,-0.2697468597522603
ACH-000858,-0.12638016844324232
ACH-000859,-0.06406309624423621
ACH-000861,0.010700673283509177
ACH-000862,-0.21514114433859427
ACH-000865,-0.11417215311007504
ACH-000866,-0.1125203957417616
ACH-000867,-0.2264020603192327
ACH-000869,-0.3813875928677237
ACH-000872,0.12691625382170746
ACH-000873,-0.04354894211723406
ACH-000876,-0.2689635823824129
ACH-000878,-0.3269891251468149
ACH-000880,-0.1900309847732962
ACH-000881,-0.32743221272425577
ACH-000882,-0.21519229154306455
ACH-000884,-0.059743037074720576
ACH-000885,-0.2386465147281259
ACH-000887,-0.11332645629628404
ACH-000889,-0.4850704139840585
ACH-000896,-0.2558178415784949
ACH-000898,-0.3628256087382676
ACH-000900,-0.047166593145922
ACH-000901,-0.1801892709449006
ACH-000905,-0.1699238870182272
ACH-000906,-0.17918435669446894
ACH-000907,-0.4217137271672529
ACH-000910,-0.13024184594739502
ACH-000911,-0.09873603653585296
ACH-000912,-0.13373467441387515
ACH-000913,-0.2097147884308296
ACH-000915,-0.12754722590437625
