,ABCB11 (8647)
ACH-000004,-0.096568309067574
ACH-000005,0.053257059904657886
ACH-000007,0.04601375675790582
ACH-000009,-0.03720983243747895
ACH-000011,0.13243091156543738
ACH-000012,0.04873304648187013
ACH-000013,0.015324821534723263
ACH-000014,0.0012595516822669838
ACH-000015,0.006734567960445827
ACH-000017,0.060774143053528726
ACH-000018,0.16176515562163832
ACH-000019,-0.022343286819934232
ACH-000021,0.01672351271720631
ACH-000022,0.02924514460154598
ACH-000025,0.06340180819791646
ACH-000028,0.14163195019295896
ACH-000030,0.027812528340590226
ACH-000035,0.03923873548541941
ACH-000036,0.08818657585895928
ACH-000037,0.03607539318477095
ACH-000039,0.15485403555739485
ACH-000040,0.15415923208444626
ACH-000041,0.0753921869706565
ACH-000042,-0.007663565672369078
ACH-000045,0.016022251703450542
ACH-000047,-0.02369344768585132
ACH-000052,0.08660376911326606
ACH-000053,-0.009921602842558871
ACH-000054,0.038608950405660855
ACH-000055,0.019915426546454697
ACH-000060,-0.010412699324046657
ACH-000067,-0.2198340504984795
ACH-000070,0.17742119498280567
ACH-000075,0.006932647908686132
ACH-000078,-0.05225356724270213
ACH-000082,0.056485431952990876
ACH-000085,0.056117379585710725
ACH-000086,-0.04036048074984695
ACH-000087,0.06650521645989449
ACH-000092,-0.014131446274232356
ACH-000095,-0.00872657896746487
ACH-000097,0.08850060499141563
ACH-000098,-0.16557526360511796
ACH-000099,0.07805530715843005
ACH-000108,0.07159106450341843
ACH-000113,0.10912929052989716
ACH-000116,0.04240804802768696
ACH-000118,0.02221127381136368
ACH-000120,0.09745425768814764
ACH-000123,0.050345115092712174
ACH-000127,-0.04205919991725686
ACH-000128,-0.08168779619629479
ACH-000132,-0.04508320516323135
ACH-000133,-0.022067354565412044
ACH-000137,0.0051500231525239935
ACH-000138,0.011078204127799885
ACH-000142,-0.011461007950025687
ACH-000143,-0.20727308831517133
ACH-000146,0.009948460996356587
ACH-000148,0.05652896217967355
ACH-000150,0.18912408843598733
ACH-000152,0.04591394947423761
ACH-000153,0.10003804542449594
ACH-000159,-0.017493104391931788
ACH-000160,0.04732764346289407
ACH-000163,-0.024611394157286155
ACH-000167,0.1015640795637619
ACH-000168,-0.010678733759453144
ACH-000169,-0.052624105754907995
ACH-000178,0.013934785885086357
ACH-000183,-0.16551433833558096
ACH-000188,0.11978778240032913
ACH-000189,0.06876535117582275
ACH-000190,-0.10885303585573684
ACH-000198,-0.015052246211234426
ACH-000203,-0.1787307636534777
ACH-000204,0.08827773690306516
ACH-000206,0.01775566308923861
ACH-000207,0.217768159319468
ACH-000208,0.011219094834334066
ACH-000210,0.317201420599945
ACH-000211,0.048301962167731916
ACH-000215,0.0668449770085006
