,CUEDC1 (404093)
ACH-000207,-0.052804516059041566
ACH-000208,-0.08734514806784087
ACH-000210,-0.16816137796777986
ACH-000211,-0.10280973262475288
ACH-000215,-0.03395574825206034
ACH-000221,-0.16840409323620262
ACH-000222,0.0805101087748775
ACH-000223,-0.16776047729084334
ACH-000226,-0.07979918196534902
ACH-000227,-0.23699202724748605
ACH-000228,-0.04588334846568784
ACH-000231,-0.16682498398836446
ACH-000232,-0.010738028256427137
ACH-000233,-0.06432491935379572
ACH-000234,-0.07912247589225907
ACH-000235,-0.08494458505564106
ACH-000237,0.003101681398797282
ACH-000238,-0.1624180602977549
ACH-000242,0.029573654225486724
ACH-000243,-0.1877843924085333
ACH-000244,-0.1911051951727787
ACH-000246,-0.1211859817685068
ACH-000248,-0.17271457357358244
ACH-000250,-0.10561987299872826
ACH-000251,-0.2997257378950691
ACH-000252,-0.16462355798282005
ACH-000253,-0.1267036006056643
ACH-000255,-0.11308284802156733
ACH-000256,-0.10425085984819857
ACH-000257,-0.14349314416404196
ACH-000258,-0.2355249308947411
ACH-000259,0.03139071439952488
ACH-000260,-0.12330665138144245
ACH-000261,-0.1143869597528536
ACH-000262,-0.03777384310059502
ACH-000263,-0.20005380542525206
ACH-000264,-0.1376921514724037
ACH-000265,-0.11259439752399275
ACH-000266,-0.021535434789040537
ACH-000272,-0.10161784789414756
ACH-000274,-0.09987661182327
ACH-000277,-0.2213153461384233
ACH-000278,-0.13272464777868384
ACH-000279,-0.14878700977992712
ACH-000280,0.031139344402845586
ACH-000281,0.04626357151847839
ACH-000288,-0.12422254919620768
ACH-000291,-0.10557504954981348
ACH-000293,-0.08218704308557608
ACH-000294,-0.14014042489621764
ACH-000295,-0.14983847058978894
ACH-000296,-0.15825607742590844
ACH-000302,-0.05464320970238669
ACH-000304,-0.11531282900775099
ACH-000307,-0.0011335581354935433
ACH-000308,-0.04981201205059777
ACH-000310,-0.17116179707723508
ACH-000311,-0.09614366997958794
ACH-000312,-0.15691757478697507
ACH-000315,-0.21420658388373398
ACH-000316,-0.2188519564149549
ACH-000317,-0.026043672806513686
ACH-000318,-0.16538976500642796
ACH-000319,-0.2025982112308808
ACH-000320,-0.14062030922208754
ACH-000322,0.04279611092200861
ACH-000323,-0.02437795150464235
ACH-000324,-0.1371845957076981
ACH-000329,-0.07119900341830675
ACH-000330,-0.0766904225748021
ACH-000331,-0.06938956388118354
ACH-000332,-0.1009877039020059
ACH-000334,-0.30831182542672403
ACH-000335,0.062493666620273065
ACH-000336,0.007063788000900864
ACH-000337,-0.19752635618114184
ACH-000338,-0.19157428005196525
ACH-000339,-0.031088399556465182
ACH-000341,-0.01099456034361542
ACH-000348,-0.10829932618058663
ACH-000350,-0.10828477264836824
ACH-000352,-0.0479618466555462
ACH-000356,-0.2785530447823857
ACH-000361,-0.20756881564813653
ACH-000362,-0.06881094967650545
ACH-000363,-0.20244247882845806
ACH-000364,-0.08323821536655493
ACH-000365,-0.04866765271747102
ACH-000366,0.027249001162743463
ACH-000368,-0.1646329143307601
ACH-000374,-0.19370029585807025
ACH-000375,-0.14107545894956008
ACH-000376,-0.07297681779360261
ACH-000381,-0.08270150193477449
ACH-000383,-0.06601487695237965
ACH-000387,-0.17279630493552486
ACH-000389,-0.1683081628104694
ACH-000390,-0.14674928318922031
ACH-000393,-0.04984966158970741
ACH-000395,0.12545129572939953
ACH-000396,0.10123321432457323
ACH-000397,-0.2387647149565225
ACH-000401,-0.18928016204862527
ACH-000402,0.04326580975982105
ACH-000403,-0.06905270690498708
ACH-000404,-0.21224825585895474
ACH-000406,-0.06412315143850776
ACH-000407,-0.18268992994159045
ACH-000408,0.06400850212832092
ACH-000410,-0.10567111273342393
ACH-000411,-0.0971562908885098
ACH-000414,-0.08808489169595475
ACH-000415,-0.13025272155858908
ACH-000416,-0.18310255006711512
ACH-000420,-0.17576742324768238
ACH-000421,-0.10455562949911124
ACH-000424,-0.039514711378232
ACH-000425,-0.10696248632101547
ACH-000426,-0.06256226462559379
ACH-000427,0.03835850268761327
ACH-000433,-0.13819188927129308
ACH-000435,0.029877926862199613
ACH-000436,-0.2543535586389393
ACH-000444,-0.23869540682301346
ACH-000445,-0.012870782884590858
ACH-000448,-0.09530315704769744
ACH-000450,0.10680745192745594
ACH-000452,-0.11840588437262616
ACH-000454,0.057233122403692265
ACH-000458,-0.1360478899900086
ACH-000459,-0.07018586572506942
ACH-000460,-0.1614283914206113
ACH-000461,-0.08252659624522565
ACH-000463,-0.22018131454546772
ACH-000464,-0.15718038184201358
ACH-000466,-0.144202322958196
ACH-000467,-0.09976208003779488
ACH-000468,-0.23343705423363484
ACH-000469,0.012427338428579736
ACH-000470,-0.0516879539329253
ACH-000471,-0.09863553378224853
ACH-000472,-0.17972137516473333
ACH-000473,-0.15945209362120058
ACH-000475,-0.0464082439141976
ACH-000476,-0.06266578246917535
ACH-000477,-0.14153272515788906
ACH-000479,-0.2555564332420397
ACH-000480,-0.06802476810251927
ACH-000481,-0.0843788266420942
ACH-000483,-0.17325452279717285
ACH-000484,-0.04762293869758768
ACH-000485,-0.1907257782050846
ACH-000486,-0.09220372384788356
ACH-000487,-0.05720099601959136
ACH-000488,0.09508886625834062
ACH-000490,-0.08416837000367293
ACH-000491,-0.09693162437580044
ACH-000495,-0.0456355291574726
ACH-000496,-0.18910336948610945
ACH-000499,-0.108116812932104
ACH-000500,-0.3975975083165889
ACH-000502,-0.06879101370610394
ACH-000503,-0.15637885773261295
ACH-000505,-0.11894928010205998
ACH-000507,-0.042898835569705814
ACH-000510,-0.18340592832663447
ACH-000511,-0.1392576412907278
ACH-000512,-0.21597980480345366
ACH-000516,-0.07188246333586264
ACH-000517,-0.12028975109077905
ACH-000518,-0.00345670830654869
ACH-000520,0.021355541759229317
ACH-000521,-0.16297727617953586
ACH-000522,-0.07279662135862527
ACH-000524,-0.11703364300978655
ACH-000527,-0.08891729261539247
ACH-000528,-0.09267235056010978
ACH-000537,-0.07508660844950105
ACH-000541,0.062302526683635735
ACH-000542,-0.11011739284701187
ACH-000544,-0.33128184589082954
ACH-000545,-0.06904061584498276
ACH-000547,-0.16253152330018486
ACH-000548,-0.09715880778068227
ACH-000549,-0.10930963230144257
ACH-000550,-0.14247026571986462
ACH-000552,-0.04049827341706805
ACH-000556,-0.1693292739350687
ACH-000557,-0.021168060168730598
ACH-000569,-0.008485012328120736
ACH-000570,-0.23816288141982056
ACH-000571,-0.03816180026634758
ACH-000573,-0.11146667157972004
ACH-000576,-0.09454807710569044
ACH-000579,0.06420127943998655
ACH-000580,-0.1413276157388279
ACH-000584,-0.04740440757591188
ACH-000585,-0.0727186486644264
ACH-000588,-0.05858155954010486
ACH-000589,-0.04498079323824408
ACH-000591,0.03506271363938046
ACH-000593,-0.04683565166511317
ACH-000600,-0.13369731828696982
ACH-000601,-0.08631136540649273
ACH-000605,0.013587572360249132
ACH-000606,-0.054504399933252325
ACH-000608,-0.19086116842496476
ACH-000614,-0.07604562970173806
ACH-000616,-0.028526056348488614
ACH-000618,-0.04346495834238095
ACH-000619,-0.2068653809738964
ACH-000620,0.044851051275396465
ACH-000621,0.021248084770685054
ACH-000622,-0.17780537296130547
ACH-000623,-0.06727808459426833
ACH-000624,-0.1573613455569102
ACH-000627,-0.2330489051000966
ACH-000630,-0.12734740786875906
ACH-000631,-0.05863600837753849
ACH-000632,-0.1947328974957861
ACH-000633,-0.12603490165393758
ACH-000637,-0.3641818895450605
ACH-000638,-0.12522145429614975
ACH-000646,-0.16661467900806062
ACH-000647,-0.2180999261419647
ACH-000648,0.019340265390015782
ACH-000649,-0.07512078071601154
ACH-000651,-0.15195584394436334
ACH-000652,-0.13904068501802472
ACH-000653,-0.2653952698845091
ACH-000657,-0.14820866703452645
ACH-000658,-0.025639755337784342
ACH-000661,-0.02490461702180859
ACH-000662,0.0032400692701220197
ACH-000663,-0.1562869879798527
ACH-000665,-0.0666013959605229
ACH-000671,-0.08402967860159657
ACH-000672,0.0508151426619956
ACH-000673,-0.10622596646342747
ACH-000676,-0.20897236516762646
ACH-000677,-0.017885049218021674
ACH-000681,-0.06368369668697699
ACH-000683,-0.0651597845091731
ACH-000684,0.003360848117314888
ACH-000688,-0.15890176402252007
ACH-000693,-0.04973642353158996
ACH-000694,-0.09306815043008212
ACH-000695,-0.03445920624041165
ACH-000696,-0.17556357358443858
ACH-000697,-0.18396757399971628
ACH-000699,-0.06834527281359919
ACH-000701,-0.15800185706410955
ACH-000706,-0.04315683788799293
ACH-000711,-0.11454195755058795
ACH-000713,0.060454395534207936
ACH-000714,-0.014908750961967147
ACH-000718,-0.037081983395123065
ACH-000720,-0.04661088529565165
ACH-000721,-0.11038036876377216
ACH-000724,0.08358780787074616
ACH-000725,0.027412352309444016
ACH-000732,-0.02834715279507737
ACH-000734,0.013278477895668423
ACH-000735,-0.09406603326119037
ACH-000736,-0.08994341748493033
ACH-000738,-0.05337994651967238
ACH-000746,-0.2928603861994303
ACH-000747,-0.08903995988958571
ACH-000748,-0.13136489131894702
ACH-000753,-0.09632444374420816
ACH-000756,0.012354390598155513
ACH-000757,-0.013438655546450651
ACH-000758,-0.08234292401740281
ACH-000760,-0.08778801596667432
ACH-000762,-0.09049322338675543
ACH-000763,-0.01939774578255422
ACH-000764,-0.2787312839440555
ACH-000765,-0.2765011030703293
ACH-000766,-0.16457742865617184
ACH-000767,-0.05571063700739745
ACH-000768,-0.1516941692119585
ACH-000769,-0.15948737911214764
ACH-000770,-0.08878934689785956
ACH-000771,-0.09787568664763477
ACH-000773,-0.022963634589568918
ACH-000776,-0.08634667034012394
ACH-000777,-0.022116289612059064
ACH-000778,-0.16299978670576948
ACH-000781,-0.061608569056105525
ACH-000782,-0.171478841323689
ACH-000783,0.044426193005021146
ACH-000784,-0.1886496877865272
ACH-000785,-0.0766575993164883
ACH-000787,0.0071463035065475015
ACH-000788,-0.15749836707343332
ACH-000791,-0.10412117028510792
ACH-000792,-0.05654294433033346
ACH-000794,-0.089997725902644
ACH-000796,-0.09287303196318797
ACH-000798,-0.06280460014848807
ACH-000799,-0.0927053055581332
ACH-000800,0.02393651211401928
ACH-000802,-0.04493180548474502
ACH-000804,-0.14050205158881804
ACH-000805,-0.0937992247819557
ACH-000809,-0.059941894947786435
ACH-000810,0.07073415787291946
ACH-000811,-0.14832914829341876
ACH-000817,-0.06931731738606489
ACH-000819,-0.07850195507790922
ACH-000820,-0.1789860624827916
ACH-000821,-0.1150490802568861
ACH-000822,-0.017738193567116808
ACH-000823,-0.11286740150250862
ACH-000824,-0.11498712997930835
ACH-000827,-0.07525668549452037
ACH-000829,-0.031144890623404108
ACH-000831,0.051914716375212416
ACH-000832,-0.06176130658626356
ACH-000833,-0.0998028150426922
ACH-000834,0.013164057053664151
ACH-000835,-0.14102290959022334
ACH-000836,-0.030651401981021845
ACH-000837,-0.014012532345542115
ACH-000838,-0.17817082056169348
ACH-000839,0.07831525641439513
ACH-000840,-0.12520842695392675
ACH-000841,-0.08783778872992798
ACH-000843,-0.15269732922389784
ACH-000846,-0.21932392411224394
ACH-000847,-0.08518074073729567
ACH-000848,0.0030553068325870477
ACH-000849,-0.13688771423510962
ACH-000851,-0.1280752986795253
ACH-000855,0.06412564939829378
ACH-000856,-0.09322020582892894
ACH-000858,0.03015940860098564
ACH-000859,0.15493037549599645
ACH-000861,-0.08522969985917983
ACH-000862,0.017513732190402417
ACH-000865,-0.07910053910096114
ACH-000866,-0.08829165603398531
ACH-000867,-0.15389185059803226
ACH-000869,-0.09664775953314544
ACH-000872,-0.16531398235768616
ACH-000873,-0.07384912397112901
ACH-000876,-0.14543661375691744
ACH-000878,-0.2615397486260969
ACH-000880,0.08051399627371772
ACH-000881,-0.16825227144665908
ACH-000882,0.03918751159955939
ACH-000884,-0.13624009286882208
ACH-000885,-0.12556330778230118
ACH-000887,-0.15935920178953195
ACH-000889,-0.05352480856752537
ACH-000896,-0.106369438836828
ACH-000898,-0.02842860502802478
ACH-000900,-0.19655874324065373
ACH-000901,-0.1390957285735943
ACH-000905,-0.01533562641745595
ACH-000906,-0.14288655864914762
ACH-000907,0.029287688377417374
ACH-000910,0.06540211075865777
ACH-000911,-0.04212670379016658
ACH-000912,-0.06190505187986304
ACH-000913,-0.09386609689945273
ACH-000915,-0.02157034473443751
ACH-000916,-0.24938860347350986
ACH-000917,-0.20448981810202785
ACH-000920,0.21868739335514792
ACH-000921,-0.2622343945837544
ACH-000924,-0.11915834432499765
ACH-000926,-0.0774207518278478
ACH-000928,0.0914927833862145
ACH-000929,0.05479504867013202
ACH-000932,-0.10757196437839238
ACH-000935,-0.01804058149952715
ACH-000936,-0.10690865159840517
ACH-000937,-0.1308948027968319
ACH-000938,-0.25392284217216843
ACH-000939,-0.045124766585114544
ACH-000941,-0.04649881417275388
ACH-000943,-0.09157647809395852
ACH-000946,-0.058471134940614976
ACH-000947,0.010687612736568245
ACH-000948,-0.1261956185224412
ACH-000950,-0.29556402619705363
ACH-000953,-0.292010297603774
ACH-000954,0.17604958030281276
ACH-000957,-0.2065777383792352
ACH-000958,-0.08476587381162938
ACH-000960,-0.19272067809158985
ACH-000963,0.028073962417909125
ACH-000968,-0.058679353748394565
ACH-000969,0.06364016905210834
ACH-000972,-0.02475610837144409
ACH-000973,-0.13352871958983495
ACH-000974,-0.2169478396720236
ACH-000978,0.2235968284253058
ACH-000984,-0.07948510636542863
ACH-000986,-0.12257593862624018
ACH-000988,-0.07882896503468911
ACH-000993,-0.20486511907629612
ACH-000994,-0.10352468099204322
ACH-000996,-0.11081909495640296
ACH-001001,-0.13355917109543078
ACH-001020,-0.15097663333171465
ACH-001028,-0.1283778789959385
ACH-001031,-0.1981707031617425
ACH-001038,-0.08564755627298523
ACH-001048,-0.16054080873066046
ACH-001050,-0.2671990724893706
ACH-001053,-0.26382375195950336
ACH-001054,-0.4434412680392033
ACH-001061,-0.05685799837026945
ACH-001067,-0.15297692991267892
ACH-001075,-0.0053833204804449464
ACH-001096,-0.1510041068984698
ACH-001111,-0.2298976754013598
ACH-001119,-0.05853567724859787
ACH-001128,0.0032999459622730268
ACH-001134,-0.12172780308768055
ACH-001151,-0.05014571388027776
ACH-001163,-0.1580892167688393
ACH-001164,-0.09219565834124133
ACH-001183,-0.1552169073988831
ACH-001192,0.023089039864831674
ACH-001193,-0.1928701627587711
ACH-001196,-0.14877939855078998
ACH-001197,-0.04848787193797411
ACH-001205,-0.10882217324947728
ACH-001211,-0.163019885520594
ACH-001212,-0.1061965088310055
ACH-001228,-0.27045378977030365
ACH-001232,-0.07907538357280043
ACH-001239,-0.06415034827906688
ACH-001270,-0.2925163476214579
ACH-001274,-0.01033738215606986
ACH-001275,-0.0751564361165588
ACH-001277,0.10509474032035923
ACH-001278,-0.07421362292031042
ACH-001280,-0.2079414050512105
ACH-001283,-0.1155296646954215
ACH-001289,-0.10776415356610483
ACH-001300,-0.21854077444776152
ACH-001301,-0.14116782989631402
ACH-001302,-0.3137643831689341
ACH-001306,-0.12989709901818786
ACH-001318,-0.16925531856755588
ACH-001322,-0.23637906242512716
ACH-001328,-0.02068934107730129
ACH-001332,-0.2132819179334627
ACH-001336,-0.10646712817712944
ACH-001346,-0.04915888589434378
ACH-001353,-0.10228497063086894
ACH-001354,-0.319727256524705
ACH-001367,-0.2763147848525392
ACH-001368,-0.08647556515780197
ACH-001374,0.06183016218239944
ACH-001377,-0.06566500885163634
ACH-001380,-0.05783954678196807
ACH-001391,-0.16113524249777164
ACH-001408,-0.09729943992229592
ACH-001430,-0.09299735501477513
ACH-001431,-0.11000173239807427
ACH-001450,-0.1523255640887593
ACH-001496,-0.12571236834467794
ACH-001500,-0.29262164960069137
ACH-001523,-0.091448839731757
ACH-001532,-0.17218923682343826
ACH-001550,-0.031268557595449734
ACH-001552,-0.09176579734933883
ACH-001554,-0.08575217741320422
ACH-001654,-0.06911040727095831
ACH-001735,-0.07521207130305055
ACH-001736,-0.17693725718296796
ACH-001737,0.0503997941452056
ACH-001740,-0.08118425537083554
ACH-001745,-0.0684342231868869
ACH-001765,-0.005293356788690557
