,ANKAR (150709)
ACH-000004,0.13780617131717676
ACH-000005,0.2933861511117337
ACH-000007,0.2366413590670187
ACH-000009,0.062148745623187035
ACH-000011,0.17198536187801966
ACH-000012,0.1278039877242924
ACH-000013,0.1833661249188521
ACH-000014,-0.010621953145700169
ACH-000015,0.12400420949515993
ACH-000017,0.2176230680299289
ACH-000018,-0.05650642621204609
ACH-000019,0.12184087584497635
ACH-000021,0.12799078985643308
ACH-000022,0.1348637928144181
ACH-000025,0.13215429502519074
ACH-000028,0.1861323348084195
ACH-000030,0.1592382077502692
ACH-000035,0.21060151921884254
ACH-000036,0.14153266603501385
ACH-000037,0.051168193540949564
ACH-000039,-0.09197033308194937
ACH-000040,0.17077281221310914
ACH-000041,0.09188105611985314
ACH-000042,0.07316748954273726
ACH-000045,0.014125657267017347
ACH-000047,-0.004935715890668751
ACH-000052,-0.06714690607895868
ACH-000053,0.08334952106134731
ACH-000054,0.09684147000825903
ACH-000055,0.14743384188731049
ACH-000060,0.041445802178355785
ACH-000067,0.02978465151465745
ACH-000070,0.2303037748313536
ACH-000075,0.22290332939500854
ACH-000078,0.16904396012932588
ACH-000082,0.13603845579549573
ACH-000085,-0.05580396511485123
ACH-000086,0.062459657286402286
ACH-000087,0.20279703338632696
ACH-000092,0.052741610246672184
ACH-000095,0.1111726632991348
ACH-000097,0.22089796559878447
ACH-000098,0.008730055869302361
ACH-000099,0.07162154051186921
ACH-000108,0.2279446415029082
ACH-000113,0.1874768263654258
ACH-000116,0.12635308307428536
ACH-000118,0.0592967637384863
ACH-000120,0.16269191769850425
ACH-000123,0.16398444383061514
ACH-000127,0.1635894738594291
ACH-000128,0.1572222118105855
ACH-000132,0.11105586216645953
ACH-000133,0.06284341060767364
ACH-000137,-0.0393707786148773
ACH-000138,0.08272824996321353
ACH-000142,0.12101851130901713
ACH-000143,0.2587447698599594
ACH-000146,0.13844965995775838
ACH-000148,0.12450359224643336
ACH-000150,0.12237900610971332
ACH-000152,0.02779539913074152
ACH-000153,0.10739608587370636
ACH-000159,0.12609612645688306
ACH-000160,0.1324379700459204
ACH-000163,0.08253893810431928
ACH-000167,0.5181067457397306
ACH-000168,0.25129813726421396
ACH-000169,0.05753495156133845
ACH-000178,0.2499481436600302
ACH-000183,0.10545878294502004
ACH-000188,0.2895417553961136
ACH-000189,0.09643795510416184
ACH-000190,0.05162091229856737
ACH-000198,0.017287149662404033
ACH-000203,-0.14580342247351627
ACH-000204,0.14782078231277335
ACH-000206,0.11969467244474186
ACH-000207,0.2464163868697267
