,DENND2C (163259)
ACH-000231,-0.2273754417918783
ACH-000232,-0.17572052761223975
ACH-000233,-0.21710108710577405
ACH-000234,-0.2310611766650535
ACH-000235,-0.21316219021103325
ACH-000237,-0.2004329675541965
ACH-000238,-0.2879867299744711
ACH-000242,-0.07531043838161441
ACH-000243,-0.13792413644234086
ACH-000244,-0.21574007429664604
ACH-000246,-0.25125247587011124
ACH-000248,-0.3242762095972817
ACH-000250,-0.2956883764717804
ACH-000251,-0.12457629047990752
ACH-000252,-0.3460910458795809
ACH-000253,-0.18636797641263
ACH-000255,-0.3446663055541534
ACH-000256,-0.2321655810127708
ACH-000257,-0.12983339910523375
ACH-000258,0.015514721831158632
ACH-000259,-0.1831274743928314
ACH-000260,-0.2416182090839959
ACH-000261,-0.2739419559561269
ACH-000262,-0.2533511217352405
ACH-000263,-0.3744919191438917
ACH-000264,-0.16577437216531715
ACH-000265,-0.2209225728611592
ACH-000266,-0.16799740542749894
ACH-000272,-0.3102294585370499
ACH-000274,-0.23331251273987505
ACH-000277,-0.048747473967726426
ACH-000278,-0.1397707133320431
ACH-000279,-0.1985679620540876
ACH-000280,-0.12444591955573706
ACH-000281,-0.1821209786516426
ACH-000288,-0.29757557577051524
ACH-000291,-0.18701306044509847
ACH-000293,-0.17862100947001922
ACH-000294,-0.2710135011359747
ACH-000295,-0.4208730339017206
ACH-000296,-0.3057789150951583
ACH-000302,-0.2873412314189005
ACH-000304,-0.02706230589748781
ACH-000307,-0.19973270458856945
ACH-000308,-0.2402901676792937
ACH-000310,-0.2885712135416356
ACH-000311,-0.1221951259713282
ACH-000312,0.028248624543713036
ACH-000315,-0.18471732382189787
ACH-000316,-0.2258797684684768
ACH-000317,-0.2333508102357335
ACH-000318,-0.15873806923732842
ACH-000319,-0.2036030944164853
ACH-000320,-0.2948566829930003
ACH-000322,-0.2302849347962868
ACH-000323,-0.2501876427271471
ACH-000324,-0.2518974367446572
ACH-000329,-0.2198775979797644
ACH-000330,-0.2940314235720304
ACH-000331,-0.2736965718932932
ACH-000332,-0.1468210927471225
ACH-000334,-0.2309555090009045
ACH-000335,-0.5048187782853361
ACH-000336,-0.2237450402155702
ACH-000337,-0.17030315804915844
ACH-000338,0.1462772563215931
ACH-000339,-0.23774082895831825
ACH-000341,-0.1981298488899159
ACH-000348,-0.22830798640047897
ACH-000350,-0.12637022929147762
ACH-000352,-0.2942210982845144
ACH-000356,-0.3615138072524915
ACH-000361,-0.05344723981191857
ACH-000362,-0.26210121158681393
ACH-000363,-0.2189391862885459
ACH-000364,-0.17689389333414832
ACH-000365,-0.23013547726381006
ACH-000366,-0.26888709167595903
ACH-000368,-0.437129566849849
ACH-000374,-0.16550334499881175
ACH-000375,-0.2091284387784073
ACH-000376,-0.2910532776446045
ACH-000381,-0.15759658315951258
ACH-000383,-0.3013644690534481
ACH-000387,-0.23188284908886775
ACH-000389,-0.1393998940030209
ACH-000390,-0.2255943768150256
ACH-000393,-0.30243882919908965
ACH-000395,-0.2362016021594027
ACH-000396,-0.27782940392138866
ACH-000397,-0.1428599641569443
ACH-000401,-0.10438666819254118
ACH-000402,-0.4035763084421104
ACH-000403,-0.18671177794396596
ACH-000404,0.07518580011787121
ACH-000406,-0.139924582769474
ACH-000407,-0.18192185230743094
ACH-000408,-0.1801215522986355
ACH-000410,-0.04323743974419949
ACH-000411,-0.22733693789875764
ACH-000414,-0.15432770381569638
ACH-000415,-0.2611632389586476
ACH-000416,-0.20057565709016528
ACH-000420,-0.2867895374930833
ACH-000421,-0.1855746659001834
ACH-000424,-0.2487936971837846
ACH-000425,-0.15776914026501934
ACH-000426,-0.14978569652076232
ACH-000427,-0.21714512175649286
ACH-000433,-0.20423272644823887
ACH-000435,-0.30284090179349465
ACH-000436,-0.3990105721219783
ACH-000444,-0.13107835938795576
ACH-000445,-0.2960638440821865
ACH-000448,-0.1434751925695475
ACH-000450,-0.17068845254700815
ACH-000452,-0.21022919558459066
ACH-000454,-0.4465153480065965
ACH-000458,-0.2496905351298056
ACH-000459,-0.115528755727432
ACH-000460,-0.1391830105802472
ACH-000461,-0.10832151970805322
ACH-000463,-0.10820732899773186
ACH-000464,-0.27010767103437583
ACH-000466,-0.21913335504139125
ACH-000467,-0.13857442135926715
ACH-000468,-0.2195107496067908
ACH-000469,-0.18737460217382815
ACH-000470,-0.15084016596654234
ACH-000471,-0.17711339659047232
ACH-000472,-0.12122680384938175
ACH-000473,-0.08698477028998741
ACH-000475,-0.17330709101432318
ACH-000476,-0.2500523677501389
ACH-000477,-0.17229756214451628
ACH-000479,-0.1527434879225072
ACH-000480,-0.14154050705922633
ACH-000481,0.2929361456072942
ACH-000483,-0.28172126828010075
ACH-000484,-0.13734748437002242
ACH-000485,-0.3469156482761325
ACH-000486,-0.14868490997137238
ACH-000487,-0.25236397753231404
ACH-000488,-0.20884281240791344
ACH-000490,-0.10494281379187494
ACH-000491,-0.206213336801458
ACH-000495,-0.3678334412257509
ACH-000496,-0.4141496722762523
ACH-000499,-0.17211921885406775
ACH-000500,-0.3690474875898092
ACH-000502,-0.1812726947342337
ACH-000503,-0.2568110303273296
ACH-000505,-0.1859901389694619
ACH-000507,-0.0917411061197796
ACH-000510,-0.16198971981923588
ACH-000511,-0.16623410005236067
ACH-000512,-0.3785281227625268
ACH-000516,-0.05252390629149229
ACH-000517,-0.1997796396278688
ACH-000518,-0.2460231586690645
ACH-000520,-0.15313764576025912
ACH-000521,-0.3033756645829231
ACH-000522,-0.4122097309845145
ACH-000524,-0.1926680629058308
ACH-000527,-0.10755329342389884
ACH-000528,-0.07768006004047535
ACH-000537,-0.12113796427515874
ACH-000541,-0.21205328122046288
ACH-000542,-0.1920607234559955
ACH-000544,-0.11802641773517865
ACH-000545,-0.2603738232965677
ACH-000547,-0.21932627394682472
ACH-000548,-0.01630102441962073
ACH-000549,-0.12543610084755213
ACH-000550,-0.2893611331926105
ACH-000552,-0.2603155099751709
ACH-000556,-0.2548647375964049
ACH-000557,-0.22063749814896533
ACH-000569,-0.22578695350916786
ACH-000570,-0.20928143819354506
ACH-000571,-0.1971324113726469
ACH-000573,-0.09216200587252484
ACH-000576,-0.12940726947944986
ACH-000579,-0.39387065151276346
ACH-000580,-0.2633228373135739
ACH-000584,-0.21643095186564573
ACH-000585,-0.11617510167028637
ACH-000588,-0.28796475293829
ACH-000589,-0.21749157167804653
ACH-000591,-0.38396097121961853
ACH-000593,-0.2074021147827705
ACH-000600,-0.21601802088137054
ACH-000601,-0.1519475674622828
ACH-000605,-0.4746772493016318
ACH-000606,-0.18012825873697355
ACH-000608,-0.23156839868628915
ACH-000614,-0.17260464634364173
ACH-000616,-0.1563366534721592
ACH-000618,-0.0717079756606915
ACH-000619,-0.255742822326308
ACH-000620,-0.23664714233877385
ACH-000621,-0.24354061785791456
ACH-000622,-0.09811895713221118
ACH-000623,-0.20535682437129174
ACH-000624,-0.20386851658059568
ACH-000627,-0.37001805499726
ACH-000630,-0.1613377461851896
ACH-000631,-0.14375545193712266
ACH-000632,-0.2235654437152409
ACH-000633,-0.17026586366694665
ACH-000637,-0.009916753318932676
ACH-000638,-0.09597879815404793
ACH-000646,-0.014230387646211274
ACH-000647,-0.17859408084488348
ACH-000648,-0.2209221369749988
ACH-000649,-0.22262317434404505
ACH-000651,-0.2501922862569372
ACH-000652,-0.1543929287727037
ACH-000653,-0.14443044572703373
ACH-000657,-0.2801140881671175
ACH-000658,-0.14658067117946985
ACH-000661,-0.1896556557569701
ACH-000662,-0.21618979051096607
ACH-000663,-0.1428981277678029
ACH-000665,-0.25227008964638753
ACH-000671,-0.4056715251059027
ACH-000672,-0.38614759361900586
ACH-000673,-0.2063716415823644
ACH-000676,-0.1770005097552688
ACH-000677,-0.2359849655489916
ACH-000681,-0.20110929231789446
ACH-000683,-0.2034375532385408
ACH-000684,-0.1173298293379324
ACH-000688,-0.3033611118826172
ACH-000693,-0.22530213068770966
ACH-000694,-0.15862762128961932
ACH-000695,-0.21326079725342587
ACH-000696,-0.2590308490704565
ACH-000697,-0.10648337616427862
ACH-000699,-0.1536061657286293
ACH-000701,-0.26373051584321694
ACH-000706,-0.2576296555550437
ACH-000711,-0.1637921831164321
ACH-000713,-0.4503282255542425
ACH-000714,-0.24722321171999506
ACH-000718,-0.13797511176494298
ACH-000720,-0.2912037635491679
ACH-000721,-0.31065884875387023
ACH-000724,-0.119748171944121
ACH-000725,-0.07430337630702895
ACH-000732,-0.36575821868011854
ACH-000734,-0.28205733146457057
ACH-000735,-0.1713958563207224
ACH-000736,-0.3356567746293053
ACH-000738,-0.2415815689237452
ACH-000746,-0.20781102971285675
ACH-000747,-0.32498561611420057
ACH-000748,-0.1583084251137503
ACH-000753,-0.2087951264473836
ACH-000756,-0.36172410628281504
ACH-000757,-0.14874644605309606
ACH-000758,-0.3934139636208007
ACH-000760,-0.16658080124549185
ACH-000762,-0.18442983127264895
ACH-000763,-0.055268624352915637
ACH-000764,-0.19123172369723096
ACH-000765,-0.3431114109090472
ACH-000766,-0.16996646957674408
ACH-000767,-0.2080799184121331
ACH-000768,-0.07468720756617889
ACH-000769,-0.20134282796268385
ACH-000770,-0.2688117695454908
ACH-000771,-0.09966198447287464
ACH-000773,-0.13977034817533446
ACH-000776,-0.2005818750667204
ACH-000777,-0.1250052918362022
ACH-000778,-0.2059764348775415
ACH-000781,-0.17783498217655871
ACH-000782,-0.18923421546633595
ACH-000783,-0.22078135280242897
ACH-000784,-0.16807040135359694
ACH-000785,-0.12772442260288513
ACH-000787,-0.09787156059163797
ACH-000788,-0.12487709140775413
ACH-000791,-0.21051829370515027
ACH-000792,-0.21709653444497115
ACH-000794,-0.22223924282584506
ACH-000796,-0.15791810644856966
ACH-000798,-0.2921340140117957
ACH-000799,-0.1833288716923404
ACH-000800,-0.1735115750245682
ACH-000802,-0.21709974579592334
ACH-000804,-0.2397658629215202
ACH-000805,-0.004531083357822801
ACH-000809,-0.21374673581928655
ACH-000810,-0.22945003740493955
ACH-000811,-0.230354687733256
ACH-000817,-0.12435571795779855
ACH-000819,-0.22790561217782704
ACH-000820,-0.08454323666253975
ACH-000821,-0.2929519865212781
ACH-000822,-0.13640622671878255
ACH-000823,-0.09950998898679927
ACH-000824,-0.09562780393332566
ACH-000827,-0.22436287154800452
ACH-000829,-0.08000896214950877
ACH-000831,-0.4232032458008607
ACH-000832,-0.10487638882262808
ACH-000833,-0.2271662233302575
ACH-000834,-0.3022446770421044
ACH-000835,-0.17030132044074345
ACH-000836,-0.15349213633660969
ACH-000837,-0.1901977076183928
ACH-000838,-0.3561629182993888
ACH-000839,-0.4535949054170056
ACH-000840,-0.1839643835485268
ACH-000841,-0.18163137360822249
ACH-000843,-0.12663130212479434
ACH-000846,-0.16054812366320534
ACH-000847,-0.20456704746962245
ACH-000848,-0.1125821179139584
ACH-000849,-0.20706416199426886
ACH-000851,-0.2997515896089797
ACH-000855,-0.019299960965168013
ACH-000856,-0.2314141387002221
ACH-000858,-0.26098251438069514
ACH-000859,-0.31765339649206364
ACH-000861,-0.2570218034546386
ACH-000862,-0.33573269459466243
ACH-000865,-0.1789921421918684
ACH-000866,-0.08485010879888659
ACH-000867,-0.13351255628111738
ACH-000869,-0.2977310989417234
ACH-000872,-0.4936229431906665
ACH-000873,-0.06810518655514952
ACH-000876,-0.1855028042170504
ACH-000878,-0.01715153686252196
ACH-000880,-0.13518809701461773
ACH-000881,-0.2289511620947613
ACH-000882,-0.2686814738205988
ACH-000884,-0.2491764798998673
ACH-000885,-0.1892055073935772
ACH-000887,-0.2900758965740977
ACH-000889,-0.12380730043649205
ACH-000896,-0.15941233646723887
ACH-000898,-0.16373665572083662
ACH-000900,-0.04426273119361332
ACH-000901,-0.22901688923089225
ACH-000905,-0.2561748196527473
ACH-000906,-0.20046865366472255
ACH-000907,-0.3491742241216367
ACH-000910,-0.12339663406266785
ACH-000911,-0.20075777994498295
ACH-000912,-0.1904881269962178
ACH-000913,-0.2438721173671935
ACH-000915,-0.2920314877506281
ACH-000916,-0.455614518396172
ACH-000917,-0.01383959660146458
ACH-000920,-0.036026365535784186
ACH-000921,-0.1863951007287738
ACH-000924,-0.19544128251764895
ACH-000926,-0.07241694778809782
ACH-000928,-0.15988093517608662
ACH-000929,-0.03926343519339268
ACH-000932,-0.1540280402873185
ACH-000935,-0.26789766687776273
ACH-000936,-0.3316968284062761
ACH-000937,-0.2049510473598584
ACH-000938,-0.09247304954290103
ACH-000939,-0.12494180478950412
ACH-000941,-0.12013767172626773
ACH-000943,-0.17392277065840173
ACH-000946,-0.2279057270045521
ACH-000947,-0.19614814211183293
ACH-000948,-0.1980058400959213
ACH-000950,-0.20892087873595927
ACH-000953,-0.36495552812796295
ACH-000954,-0.14697007669806508
ACH-000957,-0.08063674507433716
ACH-000958,-0.3798456263998911
ACH-000960,-0.15843162536008631
ACH-000963,-0.2821818589612379
ACH-000968,-0.11973172381854627
ACH-000969,-0.24794881176928646
ACH-000972,-0.13226340161719582
ACH-000973,-0.20939985832542102
ACH-000974,-0.1815611686676322
ACH-000978,-0.022365893099736432
ACH-000984,-0.2319120096502588
ACH-000986,-0.2775199977707655
ACH-000988,-0.24939994378332603
ACH-000993,-0.20633279363998264
ACH-000994,-0.21397459336779812
ACH-000996,-0.08950344516193147
ACH-001001,-0.22012236706799196
ACH-001020,-0.2619257487756162
ACH-001028,-0.20125442619570985
ACH-001031,-0.25215240950157203
ACH-001038,-0.15248600194655426
ACH-001048,-0.2312946830321665
ACH-001050,-0.2677431533976329
ACH-001053,-0.1436602596531093
ACH-001054,-0.25023307450907223
ACH-001061,-0.17903137749663514
ACH-001067,-0.1951769191556407
ACH-001075,-0.11280834936004512
ACH-001096,-0.16317224194575572
ACH-001111,0.11512062362611948
ACH-001119,-0.13653676790193028
ACH-001128,-0.1542087095578509
ACH-001134,-0.07816709776394247
ACH-001151,-0.2343707942886181
ACH-001163,-0.2320404438974928
ACH-001164,-0.2737338641466509
ACH-001183,-0.2794069307650691
ACH-001192,-0.10348598246899007
ACH-001193,-0.2058144091907749
ACH-001196,-0.17741080314983687
ACH-001197,-0.1692502979738459
ACH-001205,-0.2508016796983161
ACH-001211,-0.22242960516851912
ACH-001212,-0.17624985259284154
ACH-001228,-0.16240231885452286
ACH-001232,-0.292530317340216
ACH-001239,-0.39710908446862425
ACH-001270,-0.06524431109918169
ACH-001274,-0.06886873586469425
ACH-001275,-0.13152606090503674
ACH-001277,-0.09861744772039543
ACH-001278,-0.16275649100884995
ACH-001280,-0.14197283565806795
ACH-001283,-0.25633866195071764
ACH-001289,-0.17498268151851418
ACH-001300,-0.15968552263976996
ACH-001301,-0.2911039675219492
ACH-001302,-0.21523278559144932
ACH-001306,-0.3928282191424691
ACH-001318,-0.1174701128292101
ACH-001322,-0.3800917270091551
ACH-001328,-0.2578469348501776
ACH-001332,-0.5059581170647817
ACH-001336,-0.2179727505880511
ACH-001346,-0.14807671847331136
ACH-001353,-0.2916883953480777
ACH-001354,-0.37311466664869225
ACH-001367,-0.2263617379589377
ACH-001368,-0.17473811994410451
ACH-001374,-0.4807976938822025
ACH-001377,-0.14725938301608166
ACH-001380,-0.2603439549203216
ACH-001391,-0.18004437583323651
ACH-001408,-0.14335064314644694
ACH-001430,-0.4673810242223938
ACH-001431,-0.2372858906536601
ACH-001450,-0.1396984083306996
ACH-001496,-0.25093932924185874
ACH-001500,-0.3464511364780617
ACH-001523,-0.1626984968580804
ACH-001532,-0.14053982714195312
ACH-001550,-0.12689421419663904
ACH-001552,-0.15260917816927744
ACH-001554,-0.18357938598009452
ACH-001654,-0.20814821255469934
ACH-001735,-0.11631505223163463
ACH-001736,-0.1234571713690154
ACH-001737,-0.2370692122834912
ACH-001740,-0.14980630134929318
ACH-001745,-0.25195673364077464
ACH-001765,-0.08013082186498982
