,JPH1 (56704)
ACH-000004,-0.02280140554491243
ACH-000005,-0.045124936154916855
ACH-000007,0.05985211646806636
ACH-000009,0.0244930977790944
ACH-000011,0.1478138038059988
ACH-000012,0.009826030079862463
ACH-000013,0.10233447629940552
ACH-000014,-0.058233595833924776
ACH-000015,0.05145755514902501
ACH-000017,-0.08608164195895543
ACH-000018,-0.3036464726121713
ACH-000019,0.20634947352134336
ACH-000021,0.04343924523179167
ACH-000022,0.017905770672597698
ACH-000025,0.1918064339921572
ACH-000028,0.04484700475988131
ACH-000030,0.02671506637534518
ACH-000035,0.03107071962732699
ACH-000036,0.0888068924169248
ACH-000037,0.11269951641562825
ACH-000039,-0.13044550593595458
ACH-000040,0.021978617282275174
ACH-000041,-0.1145866104356507
ACH-000042,0.0641534691933273
ACH-000045,0.10839208173862566
ACH-000047,-0.0919502216293815
ACH-000052,-0.2906359647396445
ACH-000053,0.038064505183489895
ACH-000054,0.004258699601241473
ACH-000055,0.18935507946800026
ACH-000060,0.2939837675607442
ACH-000067,0.060859941037575714
ACH-000070,0.1469599512771376
ACH-000075,0.053025045409675925
ACH-000078,0.22874211447372586
ACH-000082,-0.057151593891341765
ACH-000085,0.007616483218058846
ACH-000086,0.06672767632098599
ACH-000087,-0.17697962236654352
ACH-000092,-0.018922353411320817
ACH-000095,0.12043961833028405
ACH-000097,0.031322331339626065
ACH-000098,-0.11047555233661548
ACH-000099,0.0746490680135751
ACH-000108,-0.059072951316904126
ACH-000113,-0.0014060951058095766
ACH-000116,0.10563353167408077
ACH-000118,0.041717266725125206
ACH-000120,-0.13699648006837098
ACH-000123,0.07050147317378487
ACH-000127,0.015680247499161755
ACH-000128,-0.013062185436170428
ACH-000132,0.0998255484859156
ACH-000133,-0.12042523363893225
ACH-000137,0.08022946138320533
ACH-000138,0.06373975139852517
ACH-000142,0.21919073930403116
ACH-000143,-0.18200225504832215
ACH-000146,0.006470306163779972
ACH-000148,0.019519818762609387
ACH-000150,-0.04622849081911032
ACH-000152,0.011998051926926328
ACH-000153,-0.07384174602913271
ACH-000159,-0.04579703903680297
ACH-000160,0.15944379304916456
ACH-000163,-0.02011944952173209
ACH-000167,0.07018922366112071
ACH-000168,-0.05987527203406862
ACH-000169,0.04000347554511991
ACH-000178,-0.015357356825915162
ACH-000183,-0.12519285860729468
ACH-000188,0.19428492881257084
ACH-000189,-0.01709682913303519
ACH-000190,0.08279483518465063
ACH-000198,-0.1075678139695276
ACH-000203,-0.06275679165599224
ACH-000204,-0.4861103661717218
ACH-000206,-0.08243587213603445
ACH-000207,0.021910831160933536
ACH-000208,0.4359843605193664
ACH-000210,-0.13728455657775346
ACH-000211,-0.007500686556917031
