,CLEC4E (26253)
ACH-000350,-0.0667929985593742
ACH-000352,-0.10685794094876183
ACH-000356,0.09205978225532087
ACH-000361,-0.2261398750212377
ACH-000362,0.0002965049586362196
ACH-000363,-0.00885612356876367
ACH-000364,-0.025911556032987764
ACH-000365,0.009642652054900176
ACH-000366,0.04183874912634613
ACH-000368,-0.11377497632255128
ACH-000374,-0.009878436172127554
ACH-000375,0.022602683356562816
ACH-000376,0.03616246913676145
ACH-000381,-0.04519666463828712
ACH-000383,0.024610835761631644
ACH-000387,-0.09905945648161732
ACH-000389,0.009780166213585932
ACH-000390,-0.003655708987057671
ACH-000393,-0.006227105425870711
ACH-000395,0.009431182817948728
ACH-000396,0.0918943717973064
ACH-000397,0.007321074719881676
ACH-000401,-0.10140388196788608
ACH-000402,-0.32447533171059845
ACH-000403,-0.06701779708919309
ACH-000404,0.12775145222859052
ACH-000406,-0.005075948211089804
ACH-000407,0.09857292716203547
ACH-000408,-0.06852806695174778
ACH-000410,0.031156512358557743
ACH-000411,0.04219301590154288
ACH-000414,-0.02676280918092358
ACH-000415,0.05291851445062408
ACH-000416,-0.025528633681217317
ACH-000420,-0.033175770276527905
ACH-000421,-0.03542082626989872
ACH-000424,-0.04727566496782285
ACH-000425,-0.04410765432520908
ACH-000426,-0.04090929540584769
ACH-000427,-0.07558900096711853
ACH-000433,-0.04953721687090143
ACH-000435,0.14521608734926394
ACH-000436,0.06711841255691113
ACH-000444,-0.06763037214872274
ACH-000445,0.0910646013887936
ACH-000448,-0.026259292906994698
ACH-000450,0.07063284092587648
ACH-000452,-0.1106211751265782
ACH-000454,-0.09834543364216723
ACH-000458,-0.1057809852240396
ACH-000459,0.32604105746179235
ACH-000460,0.03480341071325743
ACH-000461,0.040014726560112186
ACH-000463,0.0766566105464066
ACH-000464,-0.07979922141301947
ACH-000466,0.08211727572615198
ACH-000467,-0.02118430768194057
ACH-000468,-0.1293806725743464
ACH-000469,0.04718465531009757
ACH-000470,-0.07049383649376258
ACH-000471,-0.022643696362290317
ACH-000472,-0.04429331762692099
ACH-000473,0.1181849156278028
ACH-000475,-0.0003269205463094745
ACH-000476,0.1264819688911117
ACH-000477,-0.13261331127590206
ACH-000479,0.026654749419656537
ACH-000480,-0.19411679528457124
ACH-000481,0.01822370762848921
ACH-000483,-0.10443767761145016
ACH-000484,0.07350061289660377
ACH-000485,0.04053553142768216
ACH-000486,-0.04075152110580499
ACH-000487,-0.026698197111207314
ACH-000488,-0.07976198665789372
ACH-000490,0.10228998382098098
ACH-000491,0.09784741323320008
ACH-000495,0.051187546863534016
ACH-000496,0.12138950507551333
ACH-000499,0.15517296052323684
ACH-000500,-0.19164207083918572
ACH-000502,0.07081420307687253
ACH-000503,-0.05163288384789917
ACH-000505,-0.08534596017484514
ACH-000507,0.029593622001625138
ACH-000510,0.011739433439945391
ACH-000511,-0.060141476666801565
ACH-000512,0.1812531992086126
ACH-000516,-0.025665651715078255
ACH-000517,0.03705429138593806
ACH-000518,0.10420345357140827
ACH-000520,0.13141022325253132
ACH-000521,0.048095213596758335
ACH-000522,0.0055983170329172134
ACH-000524,0.03167103449902663
ACH-000527,-0.08496868004083502
ACH-000528,-0.01745522372427472
ACH-000537,-0.042038464903599984
ACH-000541,0.00440529204802542
ACH-000542,-0.10676493384821187
ACH-000544,-0.00330221291707367
ACH-000545,-0.08579609979564974
ACH-000547,0.013959171463806331
ACH-000548,0.0929298746775948
ACH-000549,-0.13207256888987387
ACH-000550,-0.110803202295142
ACH-000552,0.05424779112231943
ACH-000556,-0.021435322248260842
ACH-000557,0.06655058739188474
ACH-000569,-0.04411260896273945
ACH-000570,-0.020829065281944677
ACH-000571,0.08170955612576114
ACH-000573,-0.09001924201495068
ACH-000576,-0.0021627197328917933
ACH-000579,0.1145631823544811
ACH-000580,0.039160962270436264
ACH-000584,0.02453377845696646
ACH-000585,-0.01106051702644694
ACH-000588,-0.048311633139215326
ACH-000589,-0.00350125323357644
ACH-000591,-0.10220524815167632
ACH-000593,0.07202382292856198
ACH-000600,0.07023168056955982
ACH-000601,-0.025113333508621383
ACH-000605,-0.017493561709722084
ACH-000606,0.050210272431677694
ACH-000608,-0.10635054217441656
ACH-000614,-0.10368475751380367
ACH-000616,-0.007607611530018829
ACH-000618,0.012594004174485718
ACH-000619,0.09585487944873436
ACH-000620,-0.031959407429913884
ACH-000621,-0.14098308636020393
ACH-000622,0.005462104899444682
ACH-000623,0.039981314360856716
ACH-000624,-0.035650747678739665
ACH-000627,-0.054225515810261575
ACH-000630,-0.024964870391151788
ACH-000631,-0.006729139296325661
ACH-000632,-0.05308959283858766
ACH-000633,-0.11516888218130565
ACH-000637,0.005186741975707131
ACH-000638,-0.002792376276593565
ACH-000646,-0.05707472434760723
ACH-000647,-0.029410639506603987
ACH-000648,-0.03374101195190777
ACH-000649,-0.018634462193182447
ACH-000651,0.07697657045991729
ACH-000652,0.030765226039568726
ACH-000653,0.03649721557997011
ACH-000657,0.03534175795209539
ACH-000658,0.11240619504683932
ACH-000661,-0.02927838470796341
ACH-000662,0.1134878414202628
ACH-000663,-0.04525293682128922
ACH-000665,0.03209382523664001
ACH-000671,0.09471842272663136
ACH-000672,0.0004090726701364901
ACH-000673,-0.055490129162589226
ACH-000676,-0.009557261368583096
ACH-000677,0.049169686901295
ACH-000681,0.01900570521528872
ACH-000683,-0.05144751769107325
ACH-000684,0.04878001499327786
ACH-000688,0.06804991683507672
ACH-000693,-0.1109037955253314
ACH-000694,-0.07005379913782007
ACH-000695,0.09212588101027823
ACH-000696,-0.06278248134136656
ACH-000697,0.030556452850044782
ACH-000699,0.02135773556533477
ACH-000701,-0.017272749707537515
ACH-000706,0.057191762952108025
ACH-000711,0.010829824425211984
ACH-000713,0.17665528564348393
ACH-000714,0.11717131866836213
ACH-000718,0.03416870836669232
ACH-000720,0.05067327800899483
ACH-000721,-0.047811969418113776
ACH-000724,0.06340751710841191
ACH-000725,-0.031426571428232186
ACH-000732,-0.15804423226005546
ACH-000734,0.00024320167169128256
ACH-000735,-0.09954278932089017
ACH-000736,-0.005277603068087799
ACH-000738,-0.06918561780422425
ACH-000746,-0.04306432577969349
ACH-000747,-0.11112924837521172
ACH-000748,-0.06885598936763754
ACH-000753,-0.06856438463423556
ACH-000756,-0.1142192302605936
ACH-000757,-0.14732096163579433
ACH-000758,0.002418885710484321
ACH-000760,0.03994770636762933
ACH-000762,0.07000235387265014
ACH-000763,-0.033762671591171925
ACH-000764,0.014160431735418588
ACH-000765,0.008127701332881914
ACH-000766,0.041639609052513474
ACH-000767,-0.029908930952044013
ACH-000768,-0.055200734805492056
ACH-000769,-0.03379298403972583
ACH-000770,0.0051566980908252175
ACH-000771,-0.0040288041527672775
ACH-000773,0.02450783751937897
ACH-000776,0.02477095831384313
ACH-000777,-0.06012368200854041
ACH-000778,0.09314307615812972
ACH-000781,-0.011964836922994672
ACH-000782,0.06385955544127593
ACH-000783,-0.016070533567654838
ACH-000784,0.07890817477084534
ACH-000785,-0.024379849571258255
ACH-000787,0.006098955253469862
ACH-000788,-0.03299236266379961
ACH-000791,0.02971730254614052
ACH-000792,-0.04229827029018863
ACH-000794,0.01024792051670795
ACH-000796,-0.048590872908894536
ACH-000798,0.05429363281431982
ACH-000799,-0.12329118305969343
ACH-000800,0.19634143895966624
ACH-000802,-0.02648715399742911
ACH-000804,0.08625503418351302
ACH-000805,0.1459704879534336
ACH-000809,-0.02295098646342685
ACH-000810,-0.18912911738733204
ACH-000811,-0.1505227948988838
ACH-000817,0.02558773713120533
ACH-000819,0.04955773850466656
ACH-000820,-0.03514785522505644
ACH-000821,-0.06639249973417194
ACH-000822,-0.030127036353143673
ACH-000823,0.05784983281520729
ACH-000824,0.012148570679100705
ACH-000827,0.0031723679043607184
ACH-000829,0.038236776572541764
ACH-000831,-0.020885370003714338
ACH-000832,0.029758375833345868
ACH-000833,-0.03520921656393697
ACH-000834,-0.028772550969092217
ACH-000835,0.019128105639960428
ACH-000836,-0.0423336953716028
ACH-000837,0.00821206192237302
ACH-000838,0.0034315764997857
ACH-000839,-0.032999406988442115
ACH-000840,0.029140752141321717
ACH-000841,0.014902059500633662
ACH-000843,0.013825264202857904
ACH-000846,0.12533952235373494
ACH-000847,-0.08296291175134883
ACH-000848,0.10704580979543014
ACH-000849,0.02103370994367606
ACH-000851,0.03551003717540482
ACH-000855,0.05203563349072826
ACH-000856,-0.10243825289019996
ACH-000858,-0.026747361946797152
ACH-000859,0.043972919427218975
ACH-000861,-0.01643563494656804
ACH-000862,0.02893968199227252
ACH-000865,0.0012158596884137376
ACH-000866,-0.01313279848910139
ACH-000867,0.04761658564604475
ACH-000869,0.04003398199086045
ACH-000872,0.07306338404171216
ACH-000873,0.012237672264930744
ACH-000876,-0.008734427245657194
ACH-000878,-0.16768741025837802
ACH-000880,-0.017972231465737197
ACH-000881,0.06894836771508306
ACH-000882,0.03382178422552165
ACH-000884,-0.055930766447135655
ACH-000885,-0.042168309107762376
ACH-000887,-0.011186026299717437
ACH-000889,-0.11960923618916612
ACH-000896,0.06483298303159828
ACH-000898,-0.026369773027766344
ACH-000900,0.03142663868511024
ACH-000901,-0.043116264632977436
ACH-000905,0.0031724453405260586
ACH-000906,1.5698811649422268e-05
ACH-000907,-0.07516506459269412
ACH-000910,0.0471276560092268
ACH-000911,0.03255980750453607
ACH-000912,-0.03832667080411762
ACH-000913,-0.01417781271933304
ACH-000915,0.012653206542913444
ACH-000916,-0.14936098146303473
ACH-000917,0.04795716313569327
ACH-000920,-0.18723745915850112
ACH-000921,-0.0579194569443593
ACH-000924,-0.10774837157866116
ACH-000926,-0.04514786884821576
ACH-000928,-0.13596641108488006
ACH-000929,-0.12348022988540952
ACH-000932,-0.10443024769432656
ACH-000935,0.00823272400800817
ACH-000936,0.010772687768990008
ACH-000937,0.07656748671314383
ACH-000938,0.09137329794564472
ACH-000939,0.0374873224299257
ACH-000941,0.08950876869002683
ACH-000943,-0.06245005366277985
ACH-000946,-0.08705836232904407
ACH-000947,-0.024628585743281663
ACH-000948,-0.009591065209602768
ACH-000950,0.022515621133926942
ACH-000953,0.07657075009217587
ACH-000954,-0.08512700144237012
ACH-000957,0.09796128184576527
ACH-000958,-0.13239859135088486
ACH-000960,0.0063631068396039344
ACH-000963,0.03755006235672275
ACH-000968,-0.03745679982029888
ACH-000969,-0.09083905047001034
ACH-000972,-0.10681769612739893
ACH-000973,-0.09005245553218195
ACH-000974,-0.06390994334022056
ACH-000978,-0.055083489170186566
ACH-000984,-0.10641028240579116
ACH-000986,-0.030755488008898067
ACH-000988,0.01693978935265485
ACH-000993,-0.16146639705379848
ACH-000994,0.04431775857433429
ACH-000996,-0.05152189157954111
ACH-001001,-0.02983414020193925
ACH-001020,0.1369162498820278
ACH-001028,-0.057674107527453375
ACH-001031,-0.04831290282734673
ACH-001038,-0.001069116906182831
ACH-001048,0.03597774640118394
ACH-001050,-0.010737597874417951
ACH-001053,-0.058894638390706425
ACH-001054,-0.08187889254671138
ACH-001061,-0.008131333636742137
ACH-001067,0.01413255482201011
ACH-001075,-0.08722063210971615
ACH-001096,0.04654026901663045
ACH-001111,0.17040150478333066
ACH-001119,-0.1028549356177509
ACH-001128,0.17515331301691242
ACH-001134,-0.0855878347815606
ACH-001151,-0.07670941177664467
ACH-001163,-0.02442351976268451
ACH-001164,0.054545182756570484
ACH-001183,0.02725803299181696
ACH-001192,0.016414413348741646
ACH-001193,-0.09907002897749087
ACH-001196,-0.15302732577982575
ACH-001197,0.032554336930110984
ACH-001205,0.048740347835376334
ACH-001211,-0.11665459782409075
ACH-001212,0.036950754723555884
ACH-001228,-0.1050964400337453
ACH-001232,0.001580703624941277
ACH-001239,-0.03560401460073835
ACH-001270,-0.2278384526655771
ACH-001274,-0.00580538836746276
ACH-001275,0.03326294451122688
ACH-001277,0.0008013299131922727
ACH-001278,-0.009643563884477176
ACH-001280,-0.09657297190843682
ACH-001283,-0.024758966052383903
ACH-001289,-0.035942924107150526
ACH-001300,0.05497522445621617
ACH-001301,0.1318767239398784
ACH-001302,-0.01968110128450601
ACH-001306,-0.00942868143332358
ACH-001318,0.07972837066502762
ACH-001322,0.0839074878072758
ACH-001328,-0.04469775824072465
ACH-001332,-0.08532713707617487
ACH-001336,0.11459153869858345
ACH-001346,0.049906578186875564
ACH-001353,0.05109987208391135
ACH-001354,0.05559815843617228
ACH-001367,0.05273028722844682
ACH-001368,-0.05628920306087661
ACH-001374,-0.08476392345623636
ACH-001377,-0.1332294809996133
ACH-001380,0.025753106510427587
ACH-001391,0.04882549577740322
ACH-001408,0.026598096382083724
ACH-001430,-0.09345735881821887
ACH-001431,0.030034169704973638
ACH-001450,-0.0042957622060567
ACH-001496,0.051799826248434135
ACH-001500,-0.07249710447210284
ACH-001523,-0.11452509007389565
ACH-001532,-0.07173589745281247
ACH-001550,-0.032927372206668144
ACH-001552,-0.06310768888044786
ACH-001554,0.0804145131522072
ACH-001654,0.027122172323678542
ACH-001735,0.058612271653641815
ACH-001736,0.08334738662928985
ACH-001737,0.668991859955699
ACH-001740,0.13662110833380714
ACH-001745,0.13966737464893728
ACH-001765,-0.030751303809327026
