,CGREF1 (10669)
ACH-000004,0.14793627788317795
ACH-000005,0.32169523835611746
ACH-000007,0.1726734198613705
ACH-000009,0.07290922565684173
ACH-000011,-0.01885131216027253
ACH-000012,0.15877574303733238
ACH-000013,0.06628431775920292
ACH-000014,0.09789314001942953
ACH-000015,0.23246978471727384
ACH-000017,0.17192722221878032
ACH-000018,0.19256893441532455
ACH-000019,0.1750110527910433
ACH-000021,0.14160699186626038
ACH-000022,0.10663515040728347
ACH-000025,0.20505496905413773
ACH-000028,0.16112034173563264
ACH-000030,0.09894077363337933
ACH-000035,0.05794138595481044
ACH-000036,0.2226730685629365
ACH-000037,0.2766502576220584
ACH-000039,-0.008427835865496431
ACH-000040,0.14983881539062585
ACH-000041,0.14143246844520188
ACH-000042,0.07809613637369994
ACH-000045,0.2953654907131963
ACH-000047,0.09751750748824664
ACH-000052,0.15550726794437827
ACH-000053,0.13568813431864002
ACH-000054,0.05629676561179722
ACH-000055,0.22464839400137668
ACH-000060,0.0692019397239517
ACH-000067,0.07812061332731482
ACH-000070,0.22764510534883065
ACH-000075,0.11416908714181075
ACH-000078,0.09020570435084917
ACH-000082,0.17800723216349018
ACH-000085,0.20701066930946732
ACH-000086,-0.0019615446750338066
ACH-000087,0.006046493500036026
ACH-000092,-0.01258788722468832
ACH-000095,0.12904902672893406
ACH-000097,0.10508519364232677
ACH-000098,0.16263652277455884
ACH-000099,0.1734214296502134
ACH-000108,0.1171443297065898
ACH-000113,0.2138306852320734
ACH-000116,0.2549639366396082
ACH-000118,-0.009266033908966352
ACH-000120,0.07470859006219882
ACH-000123,-0.014271403770457785
ACH-000127,-0.0017446119505101516
ACH-000128,0.030640743342345136
ACH-000132,0.14119762183669934
ACH-000133,0.14109479969242972
ACH-000137,0.28923726055841154
ACH-000138,0.13473972095986725
ACH-000142,0.07966681158452958
ACH-000143,0.3189195209273467
ACH-000146,0.2417600779990717
ACH-000148,0.14163789735946158
ACH-000150,0.2099222212838368
ACH-000152,-0.008914940939737373
ACH-000153,-0.009188092492390212
ACH-000159,0.04372806362722098
ACH-000160,0.1834627619236604
ACH-000163,-0.027939962072738828
ACH-000167,0.1962583774315108
ACH-000168,0.1297354900023529
ACH-000169,0.2510701844590276
ACH-000178,0.2382928023717934
ACH-000183,0.0969334101527137
ACH-000188,0.12805680559205498
ACH-000189,0.16034825430034916
ACH-000190,0.2249844278350091
ACH-000198,0.15152686262458348
ACH-000203,0.16605567912267202
ACH-000204,0.2024080165503996
ACH-000206,0.08517478058432151
ACH-000207,0.14805271191086772
ACH-000208,-0.0845811665611085
ACH-000210,-0.1205086776832272
ACH-000211,0.14313247139561158
ACH-000215,0.06772358814170777
ACH-000221,0.04356967376050425
ACH-000222,0.09695607068883902
ACH-000223,0.07220939103216126
ACH-000226,0.09431942168795532
ACH-000227,0.003158302785622562
ACH-000228,0.0041367843252287945
ACH-000231,0.18639918455514576
ACH-000232,0.2282566804942653
