,ANGPT2 (285)
ACH-000004,-0.009902821023386849
ACH-000005,-0.0388919727902902
ACH-000007,0.06973579808615579
ACH-000009,0.016430039965136038
ACH-000011,0.005386171454888205
ACH-000012,-0.07885835292040876
ACH-000013,-0.042689542558952735
ACH-000014,-0.03989099266146207
ACH-000015,-0.04472123414758301
ACH-000017,-0.09117566695445986
ACH-000018,-0.12137384217987188
ACH-000019,-0.06749611491764558
ACH-000021,0.022176269700404767
ACH-000022,-0.07119500109591588
ACH-000025,-0.046200388389184124
ACH-000028,-0.06959590653028043
ACH-000030,-0.014482946691994932
ACH-000035,0.11017095008402997
ACH-000036,-0.06225941854542416
ACH-000037,0.028583481224587176
ACH-000039,0.040778929071284734
ACH-000040,-0.1286269867092678
ACH-000041,-0.03843888296064714
ACH-000042,-0.08540165353320249
ACH-000045,-0.07834173815842019
ACH-000047,-0.07152848001457088
ACH-000052,-0.13896032548507384
ACH-000053,-0.022900207697840912
ACH-000054,0.014418353286578934
ACH-000055,-0.047873816720778575
ACH-000060,0.07355070936383508
ACH-000067,0.10145633745097506
ACH-000070,-0.06311115761042946
ACH-000075,0.03859992759418312
ACH-000078,-0.1487847964603444
ACH-000082,-0.05226375216338916
ACH-000085,0.0687867908420793
ACH-000086,0.07401605037052222
ACH-000087,-0.15948043615211893
ACH-000092,0.0017195328796067015
ACH-000095,-0.035748994253482436
ACH-000097,-0.003165828327336775
ACH-000098,-0.0687249455100899
ACH-000099,-0.08481215213893988
ACH-000108,-0.01776710236932557
ACH-000113,-0.01047711332256743
ACH-000116,-0.08065267485478232
ACH-000118,-0.05452673057555317
ACH-000120,-0.02157126760825735
ACH-000123,-0.03215845803073087
ACH-000127,-0.036771534441814885
ACH-000128,-0.07645903082774178
ACH-000132,-0.1124266084401596
ACH-000133,-0.04754985946035426
ACH-000137,-0.02403338040373931
ACH-000138,0.034926816506398985
ACH-000142,0.023573369637273068
ACH-000143,-0.07217521345248931
ACH-000146,-0.023056373866437576
ACH-000148,0.12871110547777884
ACH-000150,-0.07619177581448103
ACH-000152,0.0099576499739001
ACH-000153,-0.12884781292153102
ACH-000159,-0.07076448651768966
ACH-000160,-0.03241278945704326
ACH-000163,0.007476990147897081
ACH-000167,-0.14267322454883247
ACH-000168,-0.16181295631147774
ACH-000169,0.013530955283522354
ACH-000178,-0.022753361214012783
ACH-000183,0.07344902884869489
ACH-000188,0.07204413605581153
ACH-000189,-0.16261450220701484
ACH-000190,-0.047021068868266735
ACH-000198,-0.1150540269322161
ACH-000203,0.2764633903214204
ACH-000204,-0.1808946915197752
ACH-000206,-0.09641586175085504
ACH-000207,0.027660950305606915
ACH-000208,0.25382815784003776
ACH-000210,0.1578968714557156
ACH-000211,-0.06519807096984448
ACH-000215,0.014074169745927768
ACH-000221,0.015810583816814692
ACH-000222,0.02006874014917066
ACH-000223,-0.020921731207349102
ACH-000226,0.07977773218930552
ACH-000227,-0.06113982139786195
ACH-000228,-0.09210378120458322
ACH-000231,0.0251977024321745
ACH-000232,-0.024586957364845712
ACH-000233,-0.040862976765154414
ACH-000234,-0.055287505058700254
ACH-000235,-0.060784147421109665
ACH-000237,-0.022192095777547795
ACH-000238,-0.10579268893365676
ACH-000242,0.06642431213192113
ACH-000243,-0.052072664363476975
ACH-000244,-0.12303091801208152
ACH-000246,-0.03978520276266758
ACH-000248,-0.016509584643863782
ACH-000250,-0.045865634813882034
ACH-000251,-0.018681577238449147
ACH-000252,0.06703370457235132
ACH-000253,0.026994162400912458
ACH-000255,0.08412392376560188
ACH-000256,-0.02045202018698609
ACH-000257,-0.12012000712075195
ACH-000258,0.0026599449646980385
ACH-000259,-0.0489462106587104
ACH-000260,-0.02435330258433317
ACH-000261,-0.030144822071445563
ACH-000262,0.00709637411596033
ACH-000263,-0.3204249737679543
ACH-000264,0.0005964356699930599
ACH-000265,-0.02446388446472984
ACH-000266,-0.008065386998380244
ACH-000272,-0.09958929301966768
ACH-000274,-0.09043888121096956
ACH-000277,-0.10430868233965897
ACH-000278,0.014160410631818431
ACH-000279,-0.08719393760906755
ACH-000280,-0.06940156166282355
ACH-000281,0.07168950968599358
ACH-000288,0.02029373361704474
ACH-000291,-0.0021269498801881003
ACH-000293,0.0306255880608146
ACH-000294,-0.046401979377368736
ACH-000295,-0.155671998391264
ACH-000296,0.04965382544602711
ACH-000302,0.01942113056178804
ACH-000304,0.02420140156425302
ACH-000307,0.1013913487611691
ACH-000308,-0.03508499805628245
ACH-000310,-0.19868134229212175
ACH-000311,0.04830527000999852
ACH-000312,0.046488819513532564
ACH-000315,-0.1187217273426166
ACH-000316,0.08856083984939052
ACH-000317,-0.04124877134866351
ACH-000318,0.04397547521864968
ACH-000319,-0.0016806576223213705
ACH-000320,-0.0839643130141631
ACH-000322,0.01814148491092695
ACH-000323,-0.04976723948049045
ACH-000324,-0.02461815139435413
ACH-000329,-0.039129926229074914
ACH-000330,-0.08441870386818076
ACH-000331,-0.1469820901037494
ACH-000332,0.009515325400289936
ACH-000334,-0.1963184461467804
ACH-000335,0.07913061064433781
ACH-000336,-0.18062687224883384
ACH-000337,0.065139511648344
ACH-000338,-0.29826752128008804
ACH-000339,-0.006634808109483303
ACH-000341,-0.002784932389355366
ACH-000348,-0.06301738932171508
ACH-000350,-0.14578309400030695
ACH-000352,0.06579611127411276
ACH-000356,0.0864157412295127
ACH-000361,0.017619460295571505
ACH-000362,-0.19462050464560865
ACH-000363,0.05186962190980047
ACH-000364,0.1871633559186244
ACH-000365,-0.09765101319179148
ACH-000366,-0.022619634512199987
ACH-000368,-0.11959862115033508
ACH-000374,-0.055609486501369806
ACH-000375,0.040146342426967865
ACH-000376,0.05725207845928702
ACH-000381,0.08585144884845848
ACH-000383,0.014600298152461728
ACH-000387,-0.09776954295067132
ACH-000389,-0.13072824069000222
ACH-000390,-0.1091938872499132
ACH-000393,-0.07830995857462181
ACH-000395,-0.08182753790246804
ACH-000396,-0.18417073856634966
ACH-000397,-0.0443912008545682
ACH-000401,0.09554612388066024
ACH-000402,-0.08265878285153375
ACH-000403,0.009183684170860715
ACH-000404,0.02594477164358178
ACH-000406,-0.053121676373196335
ACH-000407,0.08698101617017617
ACH-000408,0.01651538744239781
ACH-000410,-0.08630482119368972
ACH-000411,0.07521747535102409
ACH-000414,-0.027782526796017826
ACH-000415,-0.027449840459437377
ACH-000416,-0.004591054764144758
ACH-000420,-0.03867962786221613
ACH-000421,-0.015421077278422313
ACH-000424,-0.07272916171311462
ACH-000425,-0.015903380890390176
ACH-000426,-0.0015186586281030641
ACH-000427,-0.07956106184153502
ACH-000433,0.12302520757537347
ACH-000435,-0.013097847960153073
ACH-000436,-0.04009362933880179
ACH-000444,-0.07538090599577649
ACH-000445,-0.1828764854445158
ACH-000448,-0.005865306593989835
ACH-000450,0.19736685124809256
ACH-000452,-0.05310036267243662
ACH-000454,0.1315852893912126
ACH-000458,0.062117046579063286
ACH-000459,0.03160836025115082
ACH-000460,-0.07419869730908309
ACH-000461,0.09345891896435003
ACH-000463,-0.08870632652382067
ACH-000464,-0.19896813635951408
ACH-000466,-0.12300757504934665
ACH-000467,-0.01151517921988105
ACH-000468,-0.043475814758192496
ACH-000469,0.028685637692835362
ACH-000470,-0.15100142419411225
ACH-000471,-0.05540421468335475
ACH-000472,-0.06053554937723349
ACH-000473,-0.06202990443705648
ACH-000475,-0.004932997147539923
ACH-000476,-0.018497122931352156
ACH-000477,-0.01710578360692027
ACH-000479,0.3062165893816526
ACH-000480,-0.019947568152855585
ACH-000481,-0.09149005207204178
ACH-000483,-0.04230740233855427
ACH-000484,-0.0379040312934106
ACH-000485,-0.012725973112293554
ACH-000486,-0.0583033969386987
ACH-000487,0.05469692394188375
ACH-000488,-0.01688684487700055
ACH-000490,-0.0731743590262944
ACH-000491,-0.017529286664592414
ACH-000495,0.06811412627065133
ACH-000496,-0.0277540202878172
ACH-000499,-0.024572260875131792
ACH-000500,0.2257603786271722
ACH-000502,-0.07668430125406071
ACH-000503,-0.0374682817425628
ACH-000505,-0.08265241794502266
ACH-000507,-0.035877082960688145
ACH-000510,0.014117139685748988
ACH-000511,-0.021884816116699856
ACH-000512,0.13482416550036735
ACH-000516,-0.10395863998937767
ACH-000517,-0.034019165611733994
ACH-000518,-0.09597438784365504
ACH-000520,0.14380749407797372
ACH-000521,0.10228476643612662
ACH-000522,-0.04642989324477043
ACH-000524,-0.04516415830151176
ACH-000527,0.026457433202987067
ACH-000528,-0.015000455188435525
ACH-000537,-0.020809083329045595
ACH-000541,-0.08125139651522945
ACH-000542,0.027864484890862632
ACH-000544,-0.006967935303537203
ACH-000545,-0.09185792657395044
ACH-000547,-0.05594924655141932
ACH-000548,-0.13218870592460666
ACH-000549,-0.040235829476508944
ACH-000550,0.01008323537543528
ACH-000552,0.007055757204141001
ACH-000556,-0.04884053492885848
ACH-000557,-0.2561756392892313
ACH-000569,0.18429522678057195
ACH-000570,-0.05115964861614184
ACH-000571,0.0024703005796621927
ACH-000573,-0.08604474058579027
ACH-000576,-0.12546242513438105
ACH-000579,-0.12517130639994478
ACH-000580,0.0006166791318660157
ACH-000584,-0.09565425645280223
ACH-000585,0.011412377277314131
ACH-000588,0.10128781764371393
ACH-000589,-0.012076495206843771
ACH-000591,-0.14809296058769975
ACH-000593,0.042467347815822516
ACH-000600,-0.0765441974189598
ACH-000601,-0.041493044802398286
ACH-000605,0.04167740919006963
ACH-000606,-0.05407999107850255
ACH-000608,-0.010787188048388496
ACH-000614,-0.08326932793838518
ACH-000616,-0.06308695102742423
ACH-000618,-0.005886766563240328
ACH-000619,-0.07377304895931555
ACH-000620,0.021234824576829767
ACH-000621,-0.038176738279101806
ACH-000622,-0.23593162337285806
ACH-000623,-0.01073791113058031
ACH-000624,-0.0046044482639916035
ACH-000627,0.04638694563172495
ACH-000630,-0.06285097757332148
ACH-000631,-0.1433131450701745
ACH-000632,0.051208278635149714
ACH-000633,-0.044995155868186934
ACH-000637,-0.0024414041141293395
ACH-000638,0.09841455971645877
ACH-000646,-0.05327202751552949
ACH-000647,-0.017552582152254328
ACH-000648,0.12417900468824568
ACH-000649,-0.040058041557844135
ACH-000651,-0.09840847778036348
ACH-000652,-0.07724552178277116
ACH-000653,-0.009768514461086756
ACH-000657,-0.03375312464603561
ACH-000658,0.10416378421129817
ACH-000661,-0.025808046246909237
ACH-000662,-0.0867947017120914
ACH-000663,-0.009936055234255257
ACH-000665,-0.02260365378995258
ACH-000671,0.02754157359569467
ACH-000672,0.35989710648269274
ACH-000673,-0.08363483814916405
ACH-000676,0.02500433956142244
ACH-000677,-0.014278591975306756
ACH-000681,-0.01518961079267103
ACH-000683,-0.06067562126548558
ACH-000684,0.08974942858470374
ACH-000688,0.03174842758327902
ACH-000693,-0.07039804109838704
ACH-000694,-0.010928469599797323
ACH-000695,-0.10255664215829008
ACH-000696,0.0003778510910384208
ACH-000697,0.08056242881417831
ACH-000699,0.006080540848111049
ACH-000701,0.04713216752389001
ACH-000706,0.039989613119866124
