,HDAC11 (79885)
ACH-000004,0.17682884291597775
ACH-000005,-0.03732319835041887
ACH-000007,0.04610829193386536
ACH-000009,0.034447169354896674
ACH-000011,-0.0196752842475576
ACH-000012,0.10557929216286856
ACH-000013,0.0036519295272183306
ACH-000014,-0.056232159984423685
ACH-000015,-0.07584486617186725
ACH-000017,-0.05186776383596104
ACH-000018,0.03638224464055225
ACH-000019,-0.17294186096510336
ACH-000021,0.008674098969143935
ACH-000022,0.006434820081448772
ACH-000025,0.02256994134109436
ACH-000028,0.18878288724981448
ACH-000030,0.08650160820123895
ACH-000035,0.17676402909548702
ACH-000036,0.004882925099785189
ACH-000037,-0.01274212120706437
ACH-000039,-0.04329438894509484
ACH-000040,0.09439183877744584
ACH-000041,-0.02602377525324376
ACH-000042,-0.03535334714134477
ACH-000045,-0.033188778583755664
ACH-000047,0.03475211776161076
ACH-000052,0.23772629553532595
ACH-000053,0.038256003381643935
ACH-000054,0.004304922820797496
ACH-000055,-0.02229902014011491
ACH-000060,-0.14934728134093594
ACH-000067,-0.024559759894401286
ACH-000070,-0.042026152052720187
ACH-000075,0.04937322874184007
ACH-000078,-0.013843413195614171
ACH-000082,0.10705998414547628
ACH-000085,0.05263638883251662
ACH-000086,-0.003723441660531981
ACH-000087,0.3298310825264503
ACH-000092,0.06667576396619049
ACH-000095,-0.10593709019204624
ACH-000097,0.11239394363337933
ACH-000098,0.06633888365362119
ACH-000099,0.010124599914665435
ACH-000108,0.05496937065444873
ACH-000113,0.033676505056445816
ACH-000116,0.17235432630956588
ACH-000118,0.04968858742219127
ACH-000120,0.033569024728407656
ACH-000123,0.11655091686696588
ACH-000127,0.07677997507207755
ACH-000128,0.0807855200145976
ACH-000132,0.13007905214628473
ACH-000133,0.03738651892960634
ACH-000137,0.03422452089012858
ACH-000138,0.12560886762012335
ACH-000142,-0.12765044927595826
ACH-000143,0.09887771427785756
ACH-000146,0.046485212359291074
ACH-000148,0.10840079004747724
ACH-000150,-0.15267184896718655
ACH-000152,-0.16505261127860454
ACH-000153,0.05959914619590932
ACH-000159,-0.0711502517489799
ACH-000160,0.28185732952408155
ACH-000163,0.11096519423019274
ACH-000167,0.8220885480305202
ACH-000168,-0.2076772932620972
ACH-000169,0.05294012917405023
ACH-000178,0.08928644766668868
ACH-000183,-0.04010898454177347
ACH-000188,0.061133968783275386
ACH-000189,0.2431572214724305
ACH-000190,0.4881790623560491
ACH-000198,0.044332935512190315
ACH-000203,0.8629604508701261
ACH-000204,0.0925092492248317
ACH-000206,0.09250497214872763
ACH-000207,-0.025650630895702808
ACH-000208,0.11340008483066805
ACH-000210,0.013401915932366636
ACH-000211,0.04125163516452444
ACH-000215,0.03773573013880799
ACH-000221,-0.03988296762451909
ACH-000222,0.024366687708663383
ACH-000223,-0.0031253784738578642
ACH-000226,-0.04325945887778696
ACH-000227,-0.1080143244165602
ACH-000228,-0.03302173845992835
ACH-000231,0.056360896317483374
ACH-000232,0.0017672442790138676
ACH-000233,0.011778254534030348
ACH-000234,0.010746070426388437
ACH-000235,0.05094673032444413
ACH-000237,0.02915193670761976
ACH-000238,-0.009553055146045009
ACH-000242,-0.04074524026927776
ACH-000243,-0.007956675119746941
ACH-000244,0.03547514122637379
ACH-000246,-0.0028792096238058947
ACH-000248,0.00806384229102892
ACH-000250,0.06955737212571515
ACH-000251,-0.20958384095682212
ACH-000252,0.05207768467350776
ACH-000253,0.05324603287461164
ACH-000255,0.10127319469826293
ACH-000256,-0.03399373208467795
ACH-000257,0.21719430687118926
ACH-000258,-0.0429733452076365
ACH-000259,0.011924365798097823
ACH-000260,0.027965735092025962
ACH-000261,0.09373204884834907
ACH-000262,-0.15100665470470298
ACH-000263,-0.19158227713420853
ACH-000264,0.0028843510995106387
ACH-000265,-0.02696916279610351
ACH-000266,0.023142778292085824
ACH-000272,0.06553078128227299
ACH-000274,-0.019540982120194915
ACH-000277,0.040658659184253695
ACH-000278,-0.031720005746503376
ACH-000279,0.0018906987188732239
ACH-000280,0.03468999575888642
ACH-000281,0.07303411304621843
ACH-000288,0.05411588532791932
ACH-000291,-0.004168726750601662
ACH-000293,-0.02941329962776607
ACH-000294,-0.031069115337325714
ACH-000295,0.05328492454226063
ACH-000296,0.01860244714218825
ACH-000302,-0.02857473584732183
ACH-000304,0.03636008217614202
ACH-000307,-0.033672802019028614
ACH-000308,0.034222158203569684
ACH-000310,0.029240089907543138
ACH-000311,0.050952004206217295
ACH-000312,-0.04364396335559048
ACH-000315,0.1370997439221321
ACH-000316,0.003491274238132202
ACH-000317,0.0030898604952732853
ACH-000318,-0.014817574724028048
ACH-000319,0.11159198314215887
ACH-000320,0.0015232855974494975
ACH-000322,0.1598931472899929
ACH-000323,0.16231809826406746
ACH-000324,0.06818856940628887
ACH-000329,0.05873955511296099
ACH-000330,0.11672403948740165
ACH-000331,-0.06547426383378466
ACH-000332,-0.10729308738016892
ACH-000334,-0.05396768629818722
ACH-000335,-0.020930601728951587
ACH-000336,-0.09266524986912836
ACH-000337,0.14542372452004348
ACH-000338,-0.6413572665102865
ACH-000339,0.2175592242606343
ACH-000341,0.22609097012168475
ACH-000348,-0.06769938790430108
ACH-000350,0.0636195746710649
ACH-000352,0.04440927882357349
ACH-000356,-0.05771268931410418
ACH-000361,-0.18238033926709
ACH-000362,0.09528009463310452
ACH-000363,0.033728865974102885
ACH-000364,0.12600186075527006
ACH-000365,-0.10777854477104867
ACH-000366,0.04239300309983586
ACH-000368,-0.014764020835798537
ACH-000374,0.2481720441725116
ACH-000375,0.1589063411692076
ACH-000376,-0.03145613493803839
ACH-000381,0.14888277354265722
ACH-000383,0.17060527381947524
ACH-000387,0.08246799714650356
ACH-000389,0.008215238573524195
ACH-000390,-0.09008243386077644
ACH-000393,-0.060919592147226864
ACH-000395,-0.092730170262646
ACH-000396,-0.1348614667459703
ACH-000397,0.013569922855715042
ACH-000401,-0.07613639374766744
ACH-000402,-0.240685562818807
ACH-000403,-0.0059710336678061035
ACH-000404,-0.1384354663278653
ACH-000406,0.04409640504233453
