,TDG (6996)
ACH-000616,-0.07503004615078228
ACH-000618,-0.1236940070668052
ACH-000619,-0.007312517490574752
ACH-000620,-0.09289285666770723
ACH-000621,-0.2419450987565973
ACH-000622,-0.14874842653068288
ACH-000623,-0.007131071859707406
ACH-000624,-0.0071617316461991265
ACH-000627,0.027168678211036124
ACH-000630,-0.004046588077966777
ACH-000631,0.144702486397617
ACH-000632,-0.24559992130296646
ACH-000633,0.08226781762441905
ACH-000637,-0.03596523106959272
ACH-000638,0.06373842849355665
ACH-000646,-4.922142266195634e-05
ACH-000647,-0.045068848538996176
ACH-000648,-0.03863526449794815
ACH-000649,-0.052271792319566295
ACH-000651,-0.0995567701822122
ACH-000652,-0.21182961819386945
ACH-000653,-0.08749157157575724
ACH-000657,-0.1352089622467902
ACH-000658,-0.01244013327845044
ACH-000661,-0.03397448876690986
ACH-000662,-0.3256186674333528
ACH-000663,-0.014913092748909475
ACH-000665,-0.14684254572098307
ACH-000671,-0.0941689183573456
ACH-000672,-0.6527685255430216
ACH-000673,0.04142012856197352
ACH-000676,-0.25416844160835617
ACH-000677,0.00826065545595971
ACH-000681,-0.122530645088866
ACH-000683,0.05153687249868736
ACH-000684,-0.1962101331986991
ACH-000688,-0.06960359689514682
ACH-000693,-0.08247593988811577
ACH-000694,-0.2856021668010176
ACH-000695,0.21083546835033629
ACH-000696,-0.058795297976116
ACH-000697,-0.2944188920194877
ACH-000699,-0.0860680307903782
ACH-000701,-0.06614823575612468
ACH-000706,-0.02568808336759178
ACH-000711,-0.037092602399002
ACH-000713,0.2403959557719513
ACH-000714,-0.17243489416311156
ACH-000718,-0.16896829143331038
ACH-000720,-0.09138303360403294
ACH-000721,-0.10856823781358052
ACH-000724,-0.14890072009922653
ACH-000725,-0.18938145791126335
ACH-000732,-0.15602058218926876
ACH-000734,-0.01504026387199584
ACH-000735,-0.0958794141162898
ACH-000736,-0.11929933620459653
ACH-000738,-0.05162107606210887
ACH-000746,-0.00033916821685624736
ACH-000747,-0.1013110209326078
ACH-000748,-0.09557252234152494
ACH-000753,-0.19498403731854969
ACH-000756,-0.07034702099475286
ACH-000757,-0.22110623632323306
ACH-000758,0.003631882072509343
ACH-000760,-0.056857978834512324
ACH-000762,-0.2146983978287387
ACH-000763,-0.16257749905162874
ACH-000764,-0.1758571572698002
ACH-000765,-0.12865809372279027
ACH-000766,-0.12542753934237422
ACH-000767,-0.05487942634506558
ACH-000768,-0.03844944240260683
ACH-000769,0.07554138518997752
ACH-000770,-0.2750688697712681
ACH-000771,0.04579032884048208
ACH-000773,-0.08595993614227512
ACH-000776,-0.1699397318088044
ACH-000777,-0.03533409818005948
ACH-000778,-0.0267292584586988
ACH-000781,-0.03692460430717751
ACH-000782,-0.020754927155267628
ACH-000783,-0.0029315963033287444
ACH-000784,-0.10956420437466716
ACH-000785,-0.1233082013771348
ACH-000787,-0.1047946573627754
ACH-000788,-0.091249809207982
ACH-000791,-0.2599941932810781
ACH-000792,-0.15856774605300933
ACH-000794,-0.028081904088976654
ACH-000796,-0.046250897839500114
ACH-000798,-0.13311354994139274
ACH-000799,-0.17211235947344314
ACH-000800,-0.23818711039714205
ACH-000802,-0.07290778467435441
ACH-000804,-0.00400189801365335
ACH-000805,-0.16225891395873673
ACH-000809,-0.15026104709796326
ACH-000810,-0.3015643431531404
ACH-000811,-0.04441862704756875
ACH-000817,-0.19472131704520065
ACH-000819,-0.14615480228195202
ACH-000820,-0.049505831098531065
ACH-000821,-0.4555164973218869
ACH-000822,-0.11876781694018608
ACH-000823,-0.06565473287189881
ACH-000824,-0.08224524556509502
ACH-000827,0.03513896324674573
ACH-000829,-0.21582102880384
ACH-000831,-0.0912802743637297
ACH-000832,-0.15315676361390368
ACH-000833,-0.05080468418222096
ACH-000834,-0.033218333430457984
ACH-000835,-0.038567719498391335
ACH-000836,0.19331040795437146
ACH-000837,-0.008769036970433594
ACH-000838,-0.1334363629290505
ACH-000839,-0.246652258178786
ACH-000840,-0.17154463743633136
ACH-000841,0.0037991656863819476
ACH-000843,-0.11511747534608575
ACH-000846,-0.01796461827088764
ACH-000847,-0.10525321869017393
ACH-000848,-0.11609386010424473
ACH-000849,-0.18252001851716215
ACH-000851,0.07421973708803035
ACH-000855,0.0058107937780940404
ACH-000856,0.04110721569272025
ACH-000858,-0.08398234093897543
ACH-000859,-0.15523124048297665
ACH-000861,0.06360250652891941
ACH-000862,-0.10972686625197173
ACH-000865,-0.14130529582389656
ACH-000866,-0.14002418221431526
ACH-000867,-0.16586649545810833
ACH-000869,-0.013163379670306185
ACH-000872,0.133182156642619
ACH-000873,-0.2122673017232474
ACH-000876,-0.06132738562414184
ACH-000878,-0.4150122090491473
ACH-000880,0.020740365717907952
ACH-000881,-0.05544592446266167
ACH-000882,0.08840619934405436
ACH-000884,-0.2135104413225691
ACH-000885,-0.12555255258713552
ACH-000887,-0.1166676715629517
ACH-000889,-0.16708980953606514
ACH-000896,-0.11336186269473447
ACH-000898,-0.1869591091888568
ACH-000900,-0.04561820096245869
ACH-000901,-0.09594475943187028
ACH-000905,-0.0824359276316174
ACH-000906,-0.10930828243211983
ACH-000907,-0.0903443316458497
ACH-000910,-0.0743491808801868
ACH-000911,-0.06749424697613683
ACH-000912,-0.012145264500846324
ACH-000913,-0.1251466145182807
ACH-000915,-0.010630359840432028
ACH-000916,-0.2377026011494485
ACH-000917,-0.16422386070807238
ACH-000920,0.08967879156421038
ACH-000921,-0.2153707708285549
ACH-000924,-0.18939954430199354
ACH-000926,-0.13759982755929814
ACH-000928,-0.4105939788431668
ACH-000929,-0.058414333440544475
ACH-000932,-0.046221212803206256
ACH-000935,-0.0960495193287741
ACH-000936,-0.03117282268903328
ACH-000937,-0.2609659575695171
ACH-000938,-0.11494774681592618
ACH-000939,0.24657490426298456
ACH-000941,-0.018760821471660617
ACH-000943,-0.14523693566902848
ACH-000946,-0.03611751457537987
ACH-000947,-0.05328960263367356
ACH-000948,0.061258969055774735
ACH-000950,-0.030617087629212787
ACH-000953,-0.3264408443347621
ACH-000954,-0.29230268863611525
ACH-000957,-0.03784033502705133
ACH-000958,-0.016785469966676236
ACH-000960,-0.08800491573210294
ACH-000963,-0.08420583917224471
ACH-000968,-0.1384803781739356
ACH-000969,-0.07783753861668183
ACH-000972,-0.07143610328981076
ACH-000973,-0.02575639407439673
ACH-000974,-0.04383406100535575
ACH-000978,-0.1744114932093961
ACH-000984,-0.2008740920183228
ACH-000986,-0.08745367524315807
ACH-000988,-0.12556261796794396
ACH-000993,-0.06901862974880536
ACH-000994,0.017612699301391033
ACH-000996,-0.05967834099167917
ACH-001001,-0.15783638617536186
ACH-001020,0.3097011675729625
ACH-001028,-0.13422317558738756
ACH-001031,-0.10003725735838112
ACH-001038,-0.22458618125195087
ACH-001048,-0.09036908352457963
ACH-001050,-0.2325315545957179
ACH-001053,-0.0670178733984595
ACH-001054,-0.11978154189542713
ACH-001061,-0.11621711352606225
ACH-001067,-0.14074124869925472
ACH-001075,-0.09736802026818628
ACH-001096,-0.18612615621632755
ACH-001111,0.01687103283825727
ACH-001119,-0.07822495540130238
ACH-001128,0.873137672760093
ACH-001134,-0.007790983721376931
ACH-001151,-0.02767963509967699
ACH-001163,-0.11825987187409645
ACH-001164,-0.06706241089038736
ACH-001183,-0.15412478288127185
ACH-001192,-0.09263690622452657
ACH-001193,-0.13666889644576158
ACH-001196,-0.1702967190522766
ACH-001197,-0.1422998463658943
ACH-001205,-0.024453379061181568
ACH-001211,0.2283434389232596
ACH-001212,0.020328765277745783
ACH-001228,-0.10867541360471733
ACH-001232,-0.2525345088342342
ACH-001239,0.011798807220095513
ACH-001270,0.07816576755247537
ACH-001274,-0.024147761169048633
ACH-001275,-0.1818885539337224
ACH-001277,0.051409536881410166
ACH-001278,-0.13327497271071656
ACH-001280,-0.0694914097932842
ACH-001283,-0.053004124149198716
ACH-001289,-0.0065285501519223
ACH-001300,-0.09574195905871513
ACH-001301,0.05956761434906097
ACH-001302,-0.15631470970700256
ACH-001306,-0.04118637325216421
ACH-001318,-0.039681386893150206
ACH-001322,-0.2510007743681668
ACH-001328,-0.17300563124303314
ACH-001332,-0.1332451484612061
ACH-001336,-0.13221829858087633
ACH-001346,-0.06345458096793674
ACH-001353,-0.13166235580518762
ACH-001354,-0.08049345389052165
ACH-001367,-0.33700302593822223
ACH-001368,-0.06618593636517943
ACH-001374,0.1751579835516763
ACH-001377,0.07648734175356027
ACH-001380,0.07641088574043273
ACH-001391,-0.0723164684758805
ACH-001408,0.037739386489028
ACH-001430,-0.041073327072172885
ACH-001431,-0.13668277398985326
ACH-001450,0.05162806820042997
ACH-001496,0.14767534948741232
ACH-001500,0.1441914652684365
ACH-001523,-0.09803766366215247
ACH-001532,-0.01708934468102174
ACH-001550,0.09411886713300836
ACH-001552,0.15312205839968718
ACH-001554,-0.04781372078817103
ACH-001654,-0.09814022492179356
ACH-001735,-0.222428292446751
ACH-001736,-0.20363430259073306
ACH-001737,-0.19851866399146414
ACH-001740,-0.30388349318761193
ACH-001745,-0.09516605332209742
ACH-001765,-0.09755780064963768
