,CBFA2T3 (863)
ACH-000004,-0.07693270779486652
ACH-000005,-0.15665482576207654
ACH-000007,0.07811454399294758
ACH-000009,0.08261818676628678
ACH-000011,0.11814705164773
ACH-000012,-0.01081115784650849
ACH-000013,-0.01939941052169102
ACH-000014,-0.08333105731884392
ACH-000015,0.012110394443047234
ACH-000017,-0.051717045463829325
ACH-000018,0.14639279510005238
ACH-000019,0.06815841744879911
ACH-000021,-0.022440729731504912
ACH-000022,0.08861551143305536
ACH-000025,-0.018842646953429437
ACH-000028,0.0368963008704425
ACH-000030,0.0906821861754263
ACH-000035,0.13828977886810995
ACH-000036,-0.04027315516105676
ACH-000037,-0.02963539253137185
ACH-000039,0.08374065120427387
ACH-000040,0.1438035897762158
ACH-000041,0.16518728248643236
ACH-000042,-0.05009832676384535
ACH-000045,-0.13922356627571392
ACH-000047,-0.0062134055492357575
ACH-000052,-0.1250524558133959
ACH-000053,0.11381007072757375
ACH-000054,-0.061044131832203814
ACH-000055,-0.0752935768989315
ACH-000060,0.11239397336976402
ACH-000067,0.13201571864919615
ACH-000070,0.16777775850699628
ACH-000075,0.08331234665000964
ACH-000078,-0.05036887913734143
ACH-000082,0.051540010094827636
ACH-000085,-0.005006703014375582
ACH-000086,0.00496136034875617
ACH-000087,0.2655473255429114
ACH-000092,0.0570431673908809
ACH-000095,-0.028960311341446277
ACH-000097,0.060215537205690166
ACH-000098,0.10009173991472084
ACH-000099,0.06249041785733885
ACH-000108,-0.11862987514079708
ACH-000113,-0.11768655614567007
ACH-000116,0.11388061419031155
ACH-000118,0.08973249272475183
ACH-000120,-0.08623975084470785
ACH-000123,0.08329272403018577
ACH-000127,0.07302872329397192
ACH-000128,0.06052167584846424
ACH-000132,0.0426851079775279
ACH-000133,0.0120155318890045
ACH-000137,0.11190689705639076
ACH-000138,-0.07466052420638676
ACH-000142,-0.10109264888343347
ACH-000143,0.025695929230881674
ACH-000146,0.039061235892344816
ACH-000148,0.018388806006365263
ACH-000150,0.020860925220340863
ACH-000152,-0.0478824923151846
ACH-000153,-0.1092499417743625
ACH-000159,0.0878729911046564
ACH-000160,0.08659234582137439
ACH-000163,-0.05202881523859718
ACH-000167,0.15179175178893803
ACH-000168,0.05068964175297193
ACH-000169,0.07760868289461685
ACH-000178,-0.06852652076727955
