,GLB1 (2720)
ACH-000248,0.017131791849362053
ACH-000250,-0.07515146458952776
ACH-000251,-0.1144499305817569
ACH-000252,-0.0572184857692544
ACH-000253,-0.04599351457561966
ACH-000255,-0.048604809113788915
ACH-000256,-0.15415165614619816
ACH-000257,-0.3357990228839912
ACH-000258,-0.07767472634566844
ACH-000259,-0.06955920662918258
ACH-000260,-0.06483696808863446
ACH-000261,-0.059705229210399675
ACH-000262,-0.05024190820146253
ACH-000263,-0.20247022196512707
ACH-000264,-0.12709282548110967
ACH-000265,-0.19568961711210128
ACH-000266,-0.0768184109540429
ACH-000272,-0.164437211750257
ACH-000274,-0.19760442845461595
ACH-000277,-0.06650950661488499
ACH-000278,-0.17397852416016935
ACH-000279,-0.08802524028174988
ACH-000280,-0.20724219018951534
ACH-000281,-0.16137745983085428
ACH-000288,-0.1640699276851929
ACH-000291,0.031560243340016565
ACH-000293,-0.01525477594309886
ACH-000294,-0.1796944598022841
ACH-000295,-0.08015294637897306
ACH-000296,-0.26939437561875224
ACH-000302,-0.07011215416328485
ACH-000304,-0.08356424480988425
ACH-000307,0.0017093801816426845
ACH-000308,-0.12022055022402532
ACH-000310,-0.15731967518761222
ACH-000311,-0.2945511990320466
ACH-000312,-0.15256122744152098
ACH-000315,-0.2217466312207392
ACH-000316,-0.08555342116426108
ACH-000317,0.002370674526574001
ACH-000318,0.044745940782086914
ACH-000319,0.013044497211805915
ACH-000320,-0.20116896974882634
ACH-000322,-0.15459439007983322
ACH-000323,-0.10979916972336506
ACH-000324,-0.10828705333394206
ACH-000329,-0.08324740019363283
ACH-000330,-0.1682445330209773
ACH-000331,-0.03940058219198375
ACH-000332,-0.1563939004864096
ACH-000334,-0.028322268299236064
ACH-000335,-0.08692738128283896
ACH-000336,-0.27884163999205386
ACH-000337,0.13167830218940593
ACH-000338,-0.5492141719923135
ACH-000339,-0.1422439319600494
ACH-000341,-0.07790056199917197
ACH-000348,-0.08158239034016485
ACH-000350,-0.14134443722171486
ACH-000352,-0.04880459954332742
ACH-000356,-0.0535933795017655
ACH-000361,-0.18741349527151027
ACH-000362,-0.2561963570700569
ACH-000363,-0.024000757033878148
ACH-000364,-0.049671031323803135
ACH-000365,-0.20776706509194184
ACH-000366,-0.09481128113940362
ACH-000368,-0.188542522280353
ACH-000374,-0.13494140913702135
ACH-000375,-0.2736751588670138
ACH-000376,-0.12728898856821688
ACH-000381,-0.3045869982070451
ACH-000383,-0.0873813480887369
ACH-000387,-0.08457353383653554
ACH-000389,-0.11065328537995096
ACH-000390,-0.06610148848846202
ACH-000393,-0.1575572360598397
ACH-000395,-0.098618766619496
ACH-000396,-0.0959043591364843
ACH-000397,-0.04415718479368316
ACH-000401,-0.11376170904298878
ACH-000402,-0.2272708818878072
ACH-000403,-0.10707407839002474
ACH-000404,-0.02848869592937484
ACH-000406,-0.14115039740064347
ACH-000407,-0.032005995010844605
ACH-000408,-0.1884531814682083
ACH-000410,-0.13195056122933652
ACH-000411,-0.167729590086762
ACH-000414,-0.00349406687362047
ACH-000415,-0.1262716688057311
ACH-000416,-0.17034811162457986
ACH-000420,-0.12015154257709415
ACH-000421,-0.06501391418425384
ACH-000424,-0.16673767508686144
ACH-000425,-0.04774967759386591
ACH-000426,-0.2886837279107974
ACH-000427,-0.13614256856175708
ACH-000433,-0.17678556245436286
ACH-000435,-0.3445507871348515
ACH-000436,0.22972842759604176
ACH-000444,-0.14392124943853662
ACH-000445,-0.2610221132641696
ACH-000448,-0.16502202228634988
ACH-000450,-0.4249418144101544
ACH-000452,-0.08562292871462883
ACH-000454,-0.19492604163874316
ACH-000458,0.025431650982395245
ACH-000459,-0.1732263301095854
ACH-000460,-0.12311300811364342
ACH-000461,-0.046796583455322616
ACH-000463,-0.06820745722418066
ACH-000464,-0.17264841784482576
ACH-000466,-0.14514117703056534
ACH-000467,-0.16155398914563548
ACH-000468,-0.1962034124282809
ACH-000469,0.011034664076060949
ACH-000470,-0.15216512301665705
ACH-000471,-0.2052189473780341
ACH-000472,-0.049868711600628425
ACH-000473,0.021204705347685215
ACH-000475,-0.09322170071210154
ACH-000476,-0.06346880693536976
ACH-000477,-0.015285417626788778
ACH-000479,-0.17258657127837634
ACH-000480,0.07604906411780925
ACH-000481,0.001992360735521018
ACH-000483,-0.0335858337805707
ACH-000484,-0.06522885305897988
ACH-000485,-0.022366846662258726
ACH-000486,-0.14841578329799593
ACH-000487,-0.06520740921039811
ACH-000488,-0.07301344690403459
ACH-000490,-0.11873703048007715
ACH-000491,0.07112518687574118
ACH-000495,-0.19318385434356228
ACH-000496,-0.07237322379792896
ACH-000499,-0.02131862790197755
ACH-000500,0.04668995209747782
ACH-000502,-0.20905013997190328
ACH-000503,0.057041503982315465
ACH-000505,-0.1398821357657381
ACH-000507,-0.09221494753099838
ACH-000510,-0.08720492383525051
ACH-000511,-0.07208578379153764
ACH-000512,0.034678921918189554
ACH-000516,-0.1403491997441598
ACH-000517,-0.09260368173509817
ACH-000518,0.03254129003739864
ACH-000520,-0.13694792197458466
ACH-000521,-0.19223093003999686
ACH-000522,-0.0059564179510262615
ACH-000524,-0.0644479069078978
ACH-000527,-0.12930222126695148
ACH-000528,-0.11882087831812395
ACH-000537,-0.24305497299045906
ACH-000541,-0.2470307682387144
ACH-000542,-0.01238177892588819
ACH-000544,-0.09901026604863193
ACH-000545,0.003556368967641468
ACH-000547,-0.19150967767985047
ACH-000548,-0.05849533806513296
ACH-000549,-0.2720597408947669
ACH-000550,-0.18345713716581294
ACH-000552,-0.20571357664669854
ACH-000556,-0.17624453320105565
ACH-000557,-0.11392033734977895
ACH-000569,-0.3279017456393488
ACH-000570,-0.20259386723243408
ACH-000571,-0.1277345171052873
ACH-000573,-0.1030457853288284
ACH-000576,-0.017018311048328103
ACH-000579,-0.10012707799705274
ACH-000580,0.11901187193338213
ACH-000584,-0.2553535343083694
ACH-000585,-0.06094053644977283
ACH-000588,0.05577169059505442
ACH-000589,-0.2615918715872625
ACH-000591,-0.015910290697434548
ACH-000593,-0.08994245876552373
ACH-000600,-0.1899593642635916
ACH-000601,-0.12430099600018885
ACH-000605,-0.11605852242054665
ACH-000606,0.038687718620069214
ACH-000608,-0.21268356469999802
ACH-000614,-0.07258234746516452
ACH-000616,-0.200694400386932
ACH-000618,-0.12019430217941378
ACH-000619,-0.12926775178335487
ACH-000620,-0.12611710657648645
ACH-000621,-0.1196021308446216
ACH-000622,-0.24212340712826094
ACH-000623,-0.11035025624517866
ACH-000624,-0.15792334122379126
ACH-000627,-0.13706670816049926
ACH-000630,-0.12272739538132492
ACH-000631,0.4769001409271088
ACH-000632,-0.10070833427982596
ACH-000633,-0.08269484078005764
ACH-000637,-0.099952981365876
ACH-000638,-0.12285747364859813
ACH-000646,-0.14742439660835338
ACH-000647,-0.11559268540937274
ACH-000648,0.01972921093321808
ACH-000649,-0.02587615073208934
ACH-000651,-0.10704448033049868
ACH-000652,-0.2812247230544763
ACH-000653,-0.05833201703286725
ACH-000657,-0.1052164313629254
ACH-000658,-0.14382291265261934
ACH-000661,-0.05589408163227955
ACH-000662,-0.12505101842463004
ACH-000663,0.01621682394393506
ACH-000665,-0.18945565572709971
ACH-000671,-0.10616929637340587
ACH-000672,-0.092982282581051
ACH-000673,-0.10884165945954384
ACH-000676,-0.21159362182495886
ACH-000677,-0.18914137233588588
ACH-000681,-0.2974114551837846
ACH-000683,-0.007817636777412576
ACH-000684,-0.07778319433854362
ACH-000688,-0.005160004739692167
ACH-000693,-0.15327824503054932
ACH-000694,-0.09073978410097247
ACH-000695,0.11051420006611018
ACH-000696,-0.00641281188646059
ACH-000697,-0.15355269267064034
ACH-000699,-0.1225144227307876
ACH-000701,0.058851702749111626
ACH-000706,-0.059266604512753
ACH-000711,0.01586051846049051
ACH-000713,-0.0886253105165738
ACH-000714,-0.0675179119813807
ACH-000718,-0.21163829607703952
ACH-000720,-0.11345200234707413
ACH-000721,-0.08992015649523194
ACH-000724,-0.3228673356174702
ACH-000725,0.02024228162667246
ACH-000732,0.052586121665265176
ACH-000734,-0.10608053242087524
ACH-000735,-0.1896062961530154
ACH-000736,-0.13479818819969214
ACH-000738,-0.13496388414909594
ACH-000746,-0.04830053717382125
ACH-000747,-0.0744035264752261
ACH-000748,-0.2040215364486456
ACH-000753,-0.12835959172991254
ACH-000756,-0.03475171199706836
ACH-000757,-0.25870617942575114
ACH-000758,-0.12828164604520406
ACH-000760,-0.045431384566637416
ACH-000762,-0.17701899556232667
ACH-000763,-0.024300750729236643
ACH-000764,0.1072227658472643
ACH-000765,-0.05738948779348727
ACH-000766,-0.14185870402731665
ACH-000767,-0.15213648228251514
ACH-000768,-0.08162199420811289
ACH-000769,-0.09933062343593692
ACH-000770,-0.11414066090229223
ACH-000771,-0.12186762410890688
ACH-000773,-0.05921913795263518
ACH-000776,-0.03396198710612997
ACH-000777,-0.2357661526002388
ACH-000778,-0.15893151701967578
ACH-000781,-0.10006242827717897
ACH-000782,0.0011288057401031473
ACH-000783,-0.06395279988993499
ACH-000784,-0.17211131976391073
ACH-000785,-0.09357282380161634
ACH-000787,-0.184665435896452
ACH-000788,-0.15457677068895434
ACH-000791,-0.1639030370030084
ACH-000792,-0.10006744609123276
ACH-000794,-0.1488094939788199
ACH-000796,-0.3420114670943844
ACH-000798,0.20912735622036327
ACH-000799,-0.01860280527672866
ACH-000800,-0.1919771278719458
ACH-000802,0.006191174487508022
ACH-000804,-0.15947329002570146
ACH-000805,-0.1323051464235357
ACH-000809,-0.1063232980811592
ACH-000810,0.13548061801369415
ACH-000811,-0.08473416489756691
ACH-000817,0.1337928268105869
ACH-000819,-0.2092949179907299
ACH-000820,-0.5200760605511238
ACH-000821,-0.009770711989734126
ACH-000822,-0.2658062292015829
ACH-000823,-0.003462214487017421
ACH-000824,-0.1515418255737206
ACH-000827,-0.1165630690503674
ACH-000829,-0.19600137677628568
ACH-000831,-0.007348431314393989
ACH-000832,-0.163419878920435
ACH-000833,-0.2669965066389728
ACH-000834,-0.056979012479571274
ACH-000835,-0.0728980325010769
ACH-000836,-0.2322449791063911
ACH-000837,-0.13527592794090418
ACH-000838,0.010412721811284796
ACH-000839,-0.010105200832478263
ACH-000840,-0.08468038672023734
ACH-000841,-0.042986982618066924
ACH-000843,0.01405735128465792
ACH-000846,-0.11377191418010335
ACH-000847,-0.1913062361507777
ACH-000848,-0.11876103777170775
ACH-000849,-0.06985532512406263
ACH-000851,0.0998282177599609
ACH-000855,0.05683642119966395
ACH-000856,-0.11938321543519224
ACH-000858,-0.16238884341215287
ACH-000859,-0.02137661251560939
ACH-000861,-0.014718074321539841
ACH-000862,-0.15303309591702116
ACH-000865,-0.05198642748071698
ACH-000866,-0.05387580199872099
ACH-000867,-0.14266899069610067
ACH-000869,-0.3605314923699257
ACH-000872,-0.00463334961411275
ACH-000873,0.028673062789624632
ACH-000876,-0.09610405739645764
ACH-000878,-0.025918284900143352
ACH-000880,-0.2471331761648842
ACH-000881,-0.06192705908840888
ACH-000882,-0.08247735039829115
ACH-000884,-0.05465602835063525
ACH-000885,-0.0444242791390415
ACH-000887,-0.1915799392300077
ACH-000889,-0.0736605665716992
ACH-000896,-0.19403503936689614
ACH-000898,-0.04586835496866097
ACH-000900,-0.12262135755388152
ACH-000901,-0.06228126643177918
ACH-000905,-0.17658635841505754
ACH-000906,-0.06157892507165956
ACH-000907,-0.1703251428900132
ACH-000910,-0.005179866346901837
ACH-000911,0.0522832080362364
ACH-000912,-0.08556527937028689
ACH-000913,-0.06250476341701826
ACH-000915,-0.09106431912616243
ACH-000916,0.12401161103106305
ACH-000917,-0.19812004067403888
ACH-000920,-0.133200159826576
ACH-000921,-0.15137811667413065
ACH-000924,-0.14754446912862804
ACH-000926,-0.06493229476831472
ACH-000928,-0.19781952103292172
ACH-000929,-0.08093891127725257
ACH-000932,-0.12143295451628675
ACH-000935,0.054329013030096435
ACH-000936,-0.31675856278082715
ACH-000937,-0.11291309212039853
ACH-000938,-0.17470074566778068
ACH-000939,0.08192425213534113
ACH-000941,-0.13566242299099374
ACH-000943,-0.03187390056531365
ACH-000946,0.0016869723370246262
ACH-000947,-0.15114971442015376
ACH-000948,0.04090374515453386
ACH-000950,-0.16358411278472254
ACH-000953,-0.13875320603560196
ACH-000954,-0.3843653883923811
ACH-000957,0.034272071219612656
ACH-000958,-0.11449761413591425
ACH-000960,-0.2414396709303061
ACH-000963,-0.11230593489453557
ACH-000968,-0.11277006664032248
ACH-000969,0.1655006536958578
ACH-000972,-0.03605774718264436
ACH-000973,-0.11225123832708177
ACH-000974,-0.17892410244097884
ACH-000978,-0.21232085017522664
ACH-000984,-0.16765309793169958
ACH-000986,-0.09083012576434944
ACH-000988,-0.10259702798006502
ACH-000993,-0.08429532556644415
ACH-000994,0.025254463670514937
ACH-000996,0.006113782781781218
ACH-001001,-0.027369911508519564
ACH-001020,-0.14085979189783832
ACH-001028,-0.023267136242551018
ACH-001031,0.16513462005340776
ACH-001038,-0.12185776975527406
ACH-001048,-0.259259869155345
ACH-001050,0.0893562485770358
ACH-001053,-0.02977222102330917
ACH-001054,-0.045644501250510235
ACH-001061,0.02297526155121348
ACH-001067,-0.1179055933339944
ACH-001075,-0.16685730831441214
ACH-001096,-0.03401794991277012
ACH-001111,0.007871836395810825
ACH-001119,-0.043345881939036886
ACH-001128,-0.13571597996243778
ACH-001134,-0.13124977060864332
ACH-001151,-0.052150341894168416
ACH-001163,0.001990881897947053
ACH-001164,-0.2641654079390969
ACH-001183,-0.0598474054292993
ACH-001192,-0.16561910164052085
ACH-001193,-0.0924533549095954
ACH-001196,-0.08540097849930611
ACH-001197,0.03908038108903357
ACH-001205,-0.07967722979172068
ACH-001211,-0.18963419225770026
ACH-001212,-0.13681287880259144
ACH-001228,-0.101025118792275
ACH-001232,-0.2131537702899232
ACH-001239,-0.14410677923468568
ACH-001270,-0.2872176009326051
ACH-001274,0.0068870944809291176
ACH-001275,0.0037417569141938406
ACH-001277,-0.039169405708223436
ACH-001278,-0.08306973917282998
ACH-001280,-0.1942921630306122
ACH-001283,-0.1069614058212532
ACH-001289,-0.12307398834527512
ACH-001300,-0.12393090196734408
ACH-001301,-0.13183609265838575
ACH-001302,-0.029843241771735314
ACH-001306,0.02613165581108096
ACH-001318,-0.09940229417226812
ACH-001322,-0.15033707676079094
ACH-001328,-0.10746541915920743
ACH-001332,-0.1029624602060416
ACH-001336,-0.1226163642385491
ACH-001346,-0.18186615130844386
ACH-001353,-0.10540553559734217
ACH-001354,0.1279013485916446
ACH-001367,0.015905916218415063
ACH-001368,-0.12057283704254827
ACH-001374,-0.3242684127083871
ACH-001377,-0.0589218319865826
ACH-001380,-0.10430420171529196
ACH-001391,-0.17398267216204574
ACH-001408,-0.0953405499335516
ACH-001430,-0.1020124796614754
ACH-001431,-0.07026731185041958
ACH-001450,-0.1548308579173181
ACH-001496,-0.14521459703677495
ACH-001500,-0.21475468959675068
ACH-001523,-0.07918092421606449
ACH-001532,-0.1349550597049428
ACH-001550,-0.004811581922930315
ACH-001552,-0.08935746161024957
ACH-001554,-0.14622682820898766
ACH-001654,-0.13654577990114994
ACH-001735,-0.111960617093044
ACH-001736,-0.1101312491232661
ACH-001737,-0.2520769481181887
ACH-001740,-0.058421723199680614
ACH-001745,-0.029188724728395943
ACH-001765,0.006931154825239762
