,TCEANC2 (127428)
ACH-000004,-0.12424592135886395
ACH-000005,-0.01617770273879329
ACH-000007,0.02729428388597787
ACH-000009,-0.07950258948646358
ACH-000011,-0.03890204497416268
ACH-000012,-0.06837956192867826
ACH-000013,-0.13014809047600764
ACH-000014,0.01728613305942166
ACH-000015,0.08168348554850058
ACH-000017,-0.014010753420040266
ACH-000018,-0.014793442308295896
ACH-000019,0.04705053626759082
ACH-000021,-0.021063148377655858
ACH-000022,-0.040104831207534566
ACH-000025,0.05132424434773399
ACH-000028,-0.02736639192639789
ACH-000030,-0.05387214884929618
ACH-000035,-0.11808852931198938
ACH-000036,-0.12450967005726672
ACH-000037,0.10136666002128496
ACH-000039,-0.050041303140046685
ACH-000040,0.1867620559649589
ACH-000041,-0.06692256258648888
ACH-000042,-0.028314248735723038
ACH-000045,-0.004303865655218092
ACH-000047,0.03862556834505322
ACH-000052,0.07166450161665519
ACH-000053,-0.09113518835567053
ACH-000054,-0.06417394377345627
ACH-000055,-0.11461046543761125
ACH-000060,-0.145323071837784
ACH-000067,-0.12463835457845834
ACH-000070,-0.05093441656813555
ACH-000075,-0.3457412031730433
ACH-000078,-0.13807996151241456
ACH-000082,0.09486384627532901
ACH-000085,0.03006975276747892
ACH-000086,-0.01433225566918749
ACH-000087,-0.03400358634705908
ACH-000092,-0.20765497605136285
ACH-000095,-0.05930459837646835
ACH-000097,-0.030947672127675192
ACH-000098,-0.040991646913433634
ACH-000099,-0.03672787495851365
ACH-000108,-0.032706483248508535
ACH-000113,-0.037221837235294986
ACH-000116,-0.052289339120795225
ACH-000118,0.08129745795472093
ACH-000120,0.08807266620832283
ACH-000123,0.01667253908005437
ACH-000127,-0.011179465010514741
ACH-000128,0.11562389283972906
ACH-000132,-0.16897760931761002
ACH-000133,-0.040664740783086614
ACH-000137,0.006106964719739174
ACH-000138,-0.04278877777871748
ACH-000142,-0.18882938817360606
ACH-000143,-0.009870751425943992
ACH-000146,-0.20154573238787174
ACH-000148,0.02102946424400317
ACH-000150,0.0002626388673516176
ACH-000152,-0.14089338584361466
ACH-000153,-0.07548772965139981
ACH-000159,-0.09457439714454753
ACH-000160,-0.11478722069543072
ACH-000163,-0.04341435612413151
ACH-000167,-0.17672584814736325
ACH-000168,-0.05201252056409037
ACH-000169,-0.11101581737914784
ACH-000178,-0.047233318054421436
ACH-000183,0.013254470065226115
ACH-000188,-0.15696609605969772
ACH-000189,0.13251667871298456
ACH-000190,-0.021166166194207112
ACH-000198,-0.058575649293272615
ACH-000203,0.023785001013096784
ACH-000204,-0.04524443584164271
ACH-000206,-0.2451235538826461
ACH-000207,-0.06725773154749018
ACH-000208,-0.4581884297573104
ACH-000210,0.40344568397268177
ACH-000211,0.01785649340024516
ACH-000215,-0.15638956641856538
ACH-000221,-0.0049353168089586105
ACH-000222,-0.035257698025576566
ACH-000223,-0.08024016113217211
ACH-000226,-0.01725149970609649
ACH-000227,-0.08764538955494283
ACH-000228,-0.006543547804411364
ACH-000231,-0.08368447109510957
ACH-000232,-0.04222771655179236
ACH-000233,0.062486683933805284
ACH-000234,0.13574707060329194
ACH-000235,0.0023263714287223404
ACH-000237,0.02664727409228964
ACH-000238,-0.09662184200443033
ACH-000242,0.134375977192704
ACH-000243,-0.02029098809461907
ACH-000244,0.09718043170705604
ACH-000246,-0.05922769243693896
ACH-000248,0.06272787562533202
ACH-000250,0.022960211820075214
ACH-000251,-0.19374028006257246
ACH-000252,0.0638437891814738
ACH-000253,-0.0107762916162378
ACH-000255,-0.03671200097564875
ACH-000256,-0.12030812566958606
ACH-000257,-0.11178643559684834
ACH-000258,-0.01583424650134642
ACH-000259,-0.11824771263531653
ACH-000260,-0.018893932192080708
ACH-000261,0.061482948538830365
ACH-000262,0.21166267468239766
ACH-000263,-0.0800806559722533
ACH-000264,-0.020190054597966658
ACH-000265,0.13193484111193154
ACH-000266,0.0361568001098188
ACH-000272,-0.04210743702366925
ACH-000274,-0.15983526590975608
ACH-000277,0.05997625797539283
ACH-000278,-0.15401786864382075
ACH-000279,-0.07295830293131868
ACH-000280,0.01586937855436074
ACH-000281,-0.12505755759663467
ACH-000288,-0.09814972571985844
ACH-000291,0.02308970953569719
ACH-000293,0.028301857982043092
ACH-000294,-0.07703154331874973
ACH-000295,-0.07232664930686275
ACH-000296,0.06791589081183058
ACH-000302,-0.07718592012172228
ACH-000304,0.003434336702843077
ACH-000307,-0.02767638382646992
ACH-000308,-0.07485826839432967
ACH-000310,-0.030323846466686618
ACH-000311,0.058079478667666926
ACH-000312,-0.167740644801766
ACH-000315,-0.13558805164139265
ACH-000316,-0.056727366805988035
ACH-000317,-0.1410138588887175
ACH-000318,0.008007790458279387
ACH-000319,0.11293647137115502
ACH-000320,-0.0754745395923479
ACH-000322,-0.06880601892208821
ACH-000323,-0.1653467022530522
ACH-000324,-0.028462171476453805
ACH-000329,-0.10013783986387516
ACH-000330,0.12198280410313338
ACH-000331,-0.067789779759931
ACH-000332,-0.06679277288925838
ACH-000334,-0.02585766550290615
ACH-000335,-0.018981174214803817
ACH-000336,0.09241554660164772
ACH-000337,0.15194576481115038
ACH-000338,-0.2899376787861425
ACH-000339,-0.03461625519936588
ACH-000341,-0.11899137459341598
ACH-000348,0.004712267075283157
ACH-000350,-0.04528339661360095
ACH-000352,0.08896934958913587
ACH-000356,-0.3288522974295907
ACH-000361,0.08011638345687454
ACH-000362,0.11384964980740547
ACH-000363,0.08864204426808231
ACH-000364,-0.054518111685797545
ACH-000365,-0.0008925209372158108
ACH-000366,-0.03209503125289878
ACH-000368,-0.08505929602062451
ACH-000374,0.030340919718492218
ACH-000375,0.011213660347626973
ACH-000376,-0.1600506166680355
ACH-000381,-0.09515831488181536
ACH-000383,0.028730737210192894
ACH-000387,-0.05745223943565113
ACH-000389,-0.03310760364223175
ACH-000390,-0.006612576660007855
ACH-000393,0.04530164532330554
ACH-000395,-0.08973112498857651
ACH-000396,-0.3674645558915031
ACH-000397,-0.012829405476573972
ACH-000401,0.1179576311000497
ACH-000402,-0.19309371879115916
ACH-000403,0.0859211150154393
ACH-000404,-0.11521624478517425
ACH-000406,-0.013867237698175931
ACH-000407,-0.053409471505765686
ACH-000408,-0.20660950050626792
ACH-000410,-0.05948350631045229
ACH-000411,-0.03067180537557282
ACH-000414,0.02875456838143071
ACH-000415,-0.11023783560029178
ACH-000416,0.03830722214885335
ACH-000420,-0.10038992497624928
ACH-000421,-0.0226440702288934
ACH-000424,-0.3354646931607889
ACH-000425,0.11837392699844455
ACH-000426,0.1406261495607222
ACH-000427,0.08246131486112614
ACH-000433,-0.4763572285331023
ACH-000435,0.23234317013794345
ACH-000436,-0.012979974818327687
ACH-000444,0.05299895784469267
ACH-000445,-0.2235010574032361
ACH-000448,-0.005753260435974486
ACH-000450,-0.2344783556991736
ACH-000452,0.02216740267048346
ACH-000454,-0.33904247274998744
ACH-000458,-0.013387536864808458
ACH-000459,-0.08648451539397373
ACH-000460,-0.09518434892463327
ACH-000461,-0.025974103408800783
ACH-000463,-0.15536745962111229
ACH-000464,-0.030284938757437686
ACH-000466,0.06721930231685598
ACH-000467,0.10174787509747404
ACH-000468,-0.14614519934359446
ACH-000469,-0.18367450468600324
ACH-000470,-0.00996136073108427
ACH-000471,0.038038106303874976
ACH-000472,-0.002880727663440996
ACH-000473,-0.060741237782178215
ACH-000475,0.0366998154558419
ACH-000476,0.025436661464455716
ACH-000477,0.02504407249437252
ACH-000479,-0.3210382784392957
ACH-000480,-0.010964401749576474
ACH-000481,-0.1318889998791058
ACH-000483,0.0026521626228208184
ACH-000484,-0.1033267816813346
ACH-000485,-0.04753366907626203
ACH-000486,0.03806375239287002
ACH-000487,-0.03485170828050245
ACH-000488,0.020109480750546138
ACH-000490,-0.11530261833962505
ACH-000491,-0.04323474483174036
ACH-000495,0.035889143600998236
ACH-000496,-0.14913775938767634
ACH-000499,-0.046122737614801436
ACH-000500,-0.07747386408074755
ACH-000502,-0.046615784392551526
ACH-000503,-0.08988503680260823
ACH-000505,-0.08562969562730806
ACH-000507,0.016945765475545934
ACH-000510,-0.028089795811276658
ACH-000511,-0.02298803913952431
ACH-000512,-0.07514462578155891
ACH-000516,0.08129443162586601
ACH-000517,0.029607629772634994
ACH-000518,-0.007069452241792556
ACH-000520,-0.1543503836093559
ACH-000521,0.01477564915005224
ACH-000522,-0.15112254377829587
ACH-000524,-0.10514959735739164
ACH-000527,-0.016840022599781578
ACH-000528,0.008955489040858744
ACH-000537,0.03187494571995427
ACH-000541,-0.042816969507283816
ACH-000542,-0.04576430780799153
ACH-000544,-0.19193094385050075
ACH-000545,-0.05679023283714092
ACH-000547,-0.05189359912410402
ACH-000548,-0.02319706246716827
ACH-000549,-0.00854808420432888
ACH-000550,-0.1436245745358706
ACH-000552,0.11776780727468343
ACH-000556,-0.003963552160073864
ACH-000557,-0.02028180209773685
