,GFAP (2670)
ACH-000266,-0.1822448362505059
ACH-000272,0.01253267854066155
ACH-000274,-0.2566537444996594
ACH-000277,-0.21869220649332727
ACH-000278,-0.14908301104643007
ACH-000279,-0.11378759813945535
ACH-000280,-0.06812244099677757
ACH-000281,-0.028078743237906826
ACH-000288,-0.2432983372423832
ACH-000291,-0.16637999569122885
ACH-000293,-0.1545706702535296
ACH-000294,-0.12406691498161805
ACH-000295,-0.25742464769319595
ACH-000296,-0.4157107687794817
ACH-000302,-0.18454051117851905
ACH-000304,-0.2565613779199655
ACH-000307,-0.10747618393005516
ACH-000308,-0.1302768284355719
ACH-000310,-0.2212998575211508
ACH-000311,-0.13021433604414384
ACH-000312,-0.2620097374323331
ACH-000315,-0.023993477844611345
ACH-000316,-0.1597439679155657
ACH-000317,0.008866332661940299
ACH-000318,-0.004141794984728091
ACH-000319,-0.26605497089840136
ACH-000320,-0.1328991778556111
ACH-000322,-0.2385304766677755
ACH-000323,-0.2542540714431249
ACH-000324,-0.2479323924359088
ACH-000329,-0.17279327545656714
ACH-000330,-0.0632009255989034
ACH-000331,-0.06559950586577035
ACH-000332,-0.11326853561809452
ACH-000334,-0.0459702265798362
ACH-000335,-0.1951193712074156
ACH-000336,-0.2654181335396569
ACH-000337,-0.27300493993112057
ACH-000338,0.3963826734652193
ACH-000339,-0.12845948901586313
ACH-000341,-0.04399470236276296
ACH-000348,-0.1286488755896761
ACH-000350,-0.1274498816951847
ACH-000352,0.01601727359457276
ACH-000356,-0.2839909552459905
ACH-000361,0.09677404907142408
ACH-000362,0.012212217413019082
ACH-000363,-0.11001692146503342
ACH-000364,-0.06270204512483334
ACH-000365,-0.12086845610612755
ACH-000366,-0.16884368642567918
ACH-000368,-0.05535936968369982
ACH-000374,-0.16561047350740152
ACH-000375,-0.3309507147110564
ACH-000376,-0.06608501644233848
ACH-000381,-0.03934328344222664
ACH-000383,-0.20541134908184455
ACH-000387,-0.1954138425146401
ACH-000389,0.022006287347115013
ACH-000390,-0.1984968348807695
ACH-000393,-0.04693768269368425
ACH-000395,-0.17906921409837087
ACH-000396,-0.09082862966526384
ACH-000397,-0.25699392673290833
ACH-000401,-0.14603041352312038
ACH-000402,-0.00447682473368925
ACH-000403,-0.19020281990528684
ACH-000404,-0.004942375878850214
ACH-000406,-0.13234070103654072
ACH-000407,-0.1895059828005808
ACH-000408,-0.10247604080400262
ACH-000410,-0.19145860889096591
ACH-000411,-0.21448763356806466
ACH-000414,-0.07163019146713327
ACH-000415,-0.2691540152005957
ACH-000416,-0.1376514387256721
ACH-000420,-0.2341150720768751
ACH-000421,-0.1000823303003908
ACH-000424,-0.31556630818192394
ACH-000425,-0.15228032852177684
ACH-000426,0.05484882014740123
ACH-000427,-0.16370408693173946
ACH-000433,-0.08641862738015046
ACH-000435,-0.5689839095988907
ACH-000436,-0.12125009874519985
ACH-000444,-0.08490553052845448
ACH-000445,-0.12252770819486998
ACH-000448,-0.13934054539863971
ACH-000450,-0.2074175722582889
ACH-000452,-0.11361510428563168
ACH-000454,-0.28579900042580125
ACH-000458,-0.0489656899353154
ACH-000459,0.08839077603895386
ACH-000460,-0.19966246482507585
ACH-000461,-0.15021685228466514
ACH-000463,-0.06952925595132865
ACH-000464,-0.3114061286969168
ACH-000466,-0.16146809762497374
ACH-000467,-0.16542113424349647
ACH-000468,-0.2546011514519073
ACH-000469,-0.0448486773393989
ACH-000470,-0.0901021858466438
ACH-000471,-0.18070895457693967
ACH-000472,-0.07795437265240072
ACH-000473,-0.17141179709249826
ACH-000475,-0.19916696657807495
ACH-000476,-0.12829176727047048
ACH-000477,0.07964265877538372
ACH-000479,0.1881748039345501
ACH-000480,-0.3580900987129301
ACH-000481,0.002300408259713957
ACH-000483,-0.05507257746256701
ACH-000484,-0.11280047025042987
ACH-000485,-0.12287849902279185
ACH-000486,-0.105111546372748
ACH-000487,-0.11223692109380146
ACH-000488,-0.17891583886051074
ACH-000490,-0.12420057774787994
ACH-000491,-0.1598236349994577
ACH-000495,-0.1435549752891791
ACH-000496,-0.13357602724747653
ACH-000499,0.26443204007089505
ACH-000500,-0.4762928223761929
ACH-000502,-0.17286658506132646
ACH-000503,0.11531792286425145
ACH-000505,-0.12548596402607756
ACH-000507,-0.11532455017701194
ACH-000510,-0.19477980730176164
ACH-000511,-0.06899171363031033
ACH-000512,-0.1134797958954027
ACH-000516,-0.12898322137706414
ACH-000517,-0.11175206729317816
ACH-000518,-0.09819275110878654
ACH-000520,-0.14256423857332928
ACH-000521,-0.2687313799478826
ACH-000522,-0.26147596804632905
ACH-000524,-0.19284882597085126
ACH-000527,-0.29095663960292195
ACH-000528,-0.1838486032213064
ACH-000537,-0.005946970947972648
ACH-000541,0.0975104459259507
ACH-000542,-0.20327910396339927
ACH-000544,-0.290460991084764
ACH-000545,-0.1102532776441328
ACH-000547,-0.07268046924358984
ACH-000548,-0.2211305373968965
ACH-000549,-0.2914730208939125
ACH-000550,-0.19212172437120392
ACH-000552,-0.3005433826996554
ACH-000556,-0.2501150292091131
ACH-000557,-0.10343079059296266
ACH-000569,-0.15427752047363127
ACH-000570,-0.21400927766647115
ACH-000571,-0.1333362581289105
ACH-000573,-0.14403400967149135
ACH-000576,-0.13198433655037864
ACH-000579,0.07268626346940175
ACH-000580,0.11185423908122984
ACH-000584,-0.21145325234164405
ACH-000585,-0.08877433237467973
ACH-000588,-0.02883598844841135
ACH-000589,-0.22550766505115666
ACH-000591,-0.16299119132068274
ACH-000593,-0.2456873500444421
ACH-000600,-0.3184659681036272
ACH-000601,-0.2397881208270325
ACH-000605,-0.21648332334303616
ACH-000606,-0.2985073101914016
ACH-000608,-0.11278443634249695
ACH-000614,0.0354320956036659
ACH-000616,-0.25197767181734043
ACH-000618,-0.21287224985092185
ACH-000619,-0.15823044739562528
ACH-000620,-0.027084445478922355
ACH-000621,-0.14578076105387586
ACH-000622,-0.12057457229769054
ACH-000623,-0.06835415485793055
ACH-000624,-0.11023174687386664
ACH-000627,-0.13619010059719708
ACH-000630,-0.15138816323152154
ACH-000631,-0.1526866728165361
ACH-000632,-0.1406676774437831
ACH-000633,-0.03466019894592709
ACH-000637,-0.261397964426141
ACH-000638,-0.13366385675550355
ACH-000646,-0.1741718325278282
ACH-000647,-0.21191581278379806
ACH-000648,-0.09870248143131947
ACH-000649,-0.14046316212407392
ACH-000651,-0.1206211749539377
ACH-000652,-0.02199204353554387
ACH-000653,-0.2258428693658733
ACH-000657,-0.16395036344443653
ACH-000658,-0.15036181108725385
ACH-000661,0.05123731251316213
ACH-000662,-0.21518581866926956
ACH-000663,-0.3126377532406108
ACH-000665,0.0011624428967923484
ACH-000671,-0.0831855708849277
ACH-000672,-0.7063062379174235
ACH-000673,-0.20536301809238505
ACH-000676,-0.28170360362941
ACH-000677,-0.13478104047188993
ACH-000681,-0.1931115405547076
ACH-000683,-0.10840244970968224
ACH-000684,-0.3277267473760298
ACH-000688,-0.011211608273195771
ACH-000693,-0.09353361037236907
ACH-000694,-0.255883138047364
ACH-000695,-0.06285398662746426
ACH-000696,-0.2655089104662348
ACH-000697,0.015133367853814847
ACH-000699,-0.2401750013918045
ACH-000701,0.04084302200479812
ACH-000706,-0.16900632080662167
ACH-000711,-0.21706519195094331
ACH-000713,-0.16508369984879015
ACH-000714,-0.2966689464793709
ACH-000718,-0.31876664371429275
ACH-000720,-0.12897880135189546
ACH-000721,-0.20241433717518667
ACH-000724,-0.015141779548871796
ACH-000725,-0.05339462806453121
ACH-000732,-0.04809033752029751
ACH-000734,-0.05601588507003075
ACH-000735,-0.16954954211623322
ACH-000736,-0.14667206353040801
ACH-000738,-0.2270978370018694
ACH-000746,-0.004742752476315107
ACH-000747,-0.2192147014363968
ACH-000748,-0.08874031600936258
ACH-000753,-0.15806719479093054
ACH-000756,-0.00907800586473083
ACH-000757,-0.18606152709448515
ACH-000758,-0.033196046133321944
ACH-000760,-0.20245573627797253
ACH-000762,-0.07015508210753678
ACH-000763,-0.08772663321274844
ACH-000764,-0.2397529146703596
ACH-000765,-0.05155105726632642
ACH-000766,-0.3098663164543707
ACH-000767,-0.20726304941006374
ACH-000768,-0.15675967674253
ACH-000769,-0.199454842483379
ACH-000770,-0.13623383234245115
ACH-000771,-0.21179465098888686
ACH-000773,-0.09053029745362108
ACH-000776,-0.18229055279274534
ACH-000777,-0.2526631791431409
ACH-000778,-0.15637325186848716
ACH-000781,-0.10231834718694392
ACH-000782,-0.19983662568686228
ACH-000783,-0.132265729148915
ACH-000784,-0.397550130872001
ACH-000785,-0.15311619772681698
ACH-000787,-0.049113253932084426
ACH-000788,-0.2119055581681112
ACH-000791,-0.22487456749492865
ACH-000792,-0.2150244425270401
ACH-000794,-0.12264450033262522
ACH-000796,-0.1439883598809597
ACH-000798,-0.34325015354238897
ACH-000799,-0.14967481109641428
ACH-000800,0.13191158553739288
ACH-000802,-0.016243107463482655
ACH-000804,-0.1054963050899866
ACH-000805,-0.059723836821349414
ACH-000809,-0.2291963945915164
ACH-000810,-0.19332199663879127
ACH-000811,-0.22098832300694274
ACH-000817,-0.021596257212700108
ACH-000819,-0.10389270049945368
ACH-000820,-0.3961816424834692
ACH-000821,-0.3019522243506529
ACH-000822,-0.19749505449593133
ACH-000823,-0.1824450986742121
ACH-000824,-0.1204416420423308
ACH-000827,-0.14685287835768504
ACH-000829,-0.06763655329752723
ACH-000831,-0.11769609298236902
ACH-000832,-0.14388085091097458
ACH-000833,-0.10844923516731036
ACH-000834,-0.08650147595430968
ACH-000835,-0.16977957175381905
ACH-000836,-0.11027272984380852
ACH-000837,-0.31492871461321426
ACH-000838,-0.06969738039843347
ACH-000839,-0.112420949223263
ACH-000840,-0.36716509243392176
ACH-000841,-0.11347627655060885
ACH-000843,-0.2430475387411463
ACH-000846,-0.326606875998236
ACH-000847,-0.025621157165906936
ACH-000848,-0.19360176279278454
ACH-000849,-0.10360227151576028
ACH-000851,-0.0746021452920817
ACH-000855,-0.04169111256905478
ACH-000856,-0.028795084589749862
ACH-000858,-0.15847533833412872
ACH-000859,-0.2397627992561283
ACH-000861,-0.10652201578654273
ACH-000862,-0.13993608076512368
ACH-000865,-0.20101141464166972
ACH-000866,-0.09728359066524114
ACH-000867,-0.13803516557900752
ACH-000869,-0.18018029072256656
ACH-000872,-0.0607238309461973
ACH-000873,-0.18942468712775212
ACH-000876,-0.1820110535005348
ACH-000878,-0.06784319211814059
ACH-000880,-0.06003059471906405
ACH-000881,-0.13191895663348496
ACH-000882,-0.03130618370413342
ACH-000884,-0.1728808587667285
ACH-000885,-0.15580659603726507
ACH-000887,-0.22499050050930172
ACH-000889,-0.11316207891784325
ACH-000896,-0.04615981883338846
ACH-000898,-0.15277277895846558
ACH-000900,-0.2568566922897571
ACH-000901,-0.2535944610115367
ACH-000905,-0.08609727330049669
ACH-000906,-0.16583862298345403
ACH-000907,-0.1511403302962349
ACH-000910,-0.15602612730084722
ACH-000911,-0.1626578773537937
ACH-000912,-0.13033025626219008
ACH-000913,-0.23002828959391106
ACH-000915,-0.1880934871372072
ACH-000916,-0.4812484266849546
ACH-000917,-0.044420011147067125
ACH-000920,-0.15026457478337402
ACH-000921,-0.1279518626402214
ACH-000924,-0.2097389702643977
ACH-000926,0.013818774239985844
ACH-000928,-0.235957506250392
ACH-000929,-0.13008770709639852
ACH-000932,-0.1387703720253513
ACH-000935,-0.1213628937770932
ACH-000936,-0.08773371438301095
ACH-000937,-0.2502802250994823
ACH-000938,-0.022340292412723325
ACH-000939,-0.03745571233137498
ACH-000941,-0.19390149748757374
ACH-000943,-0.13658452822610112
ACH-000946,-0.14171326845069773
ACH-000947,-0.12982771197458878
ACH-000948,-0.136748234105821
ACH-000950,0.024292513300992268
ACH-000953,-0.1996024588728706
ACH-000954,0.13504827199628586
ACH-000957,-0.05856622725996422
ACH-000958,-0.15315268037125948
ACH-000960,-0.13738186126254406
ACH-000963,-0.20908367465948893
ACH-000968,-0.1834528045271893
ACH-000969,-0.09630120027689007
ACH-000972,-0.4028319933331558
ACH-000973,-0.16878569053240644
ACH-000974,-0.15782479209835826
ACH-000978,-0.11396311333904392
ACH-000984,-0.3271021964884932
ACH-000986,-0.19122551863898293
ACH-000988,0.06346777417490818
ACH-000993,-0.2353155376211643
ACH-000994,-0.24850465553795265
ACH-000996,-0.30023188320158833
ACH-001001,-0.11824448965855977
ACH-001020,-0.1062338277276873
ACH-001028,-0.22832984533118655
ACH-001031,-0.31698074759405703
ACH-001038,-0.14759938568905606
ACH-001048,-0.03435559812092568
ACH-001050,-0.11140472896031786
ACH-001053,-0.05134985925076811
ACH-001054,-0.3619936262150127
ACH-001061,-0.14421350966131488
ACH-001067,-0.3141059818791113
ACH-001075,-0.1070857850606409
ACH-001096,-0.18323493191275309
ACH-001111,-0.20772871807688684
ACH-001119,-0.0063929160929936
ACH-001128,-0.37053066421988745
ACH-001134,-0.1400006740554582
ACH-001151,-0.141055583009273
ACH-001163,-0.4048668192444667
ACH-001164,-0.3060849231801685
ACH-001183,-0.1594761484369347
ACH-001192,-0.12296761211971745
ACH-001193,-0.08928143866082319
ACH-001196,-0.2053363582262822
ACH-001197,-0.21132141481991965
ACH-001205,-0.1172680884750118
ACH-001211,0.12642167604368154
ACH-001212,-0.18614374043535173
ACH-001228,-0.3000583356338829
ACH-001232,-0.15941187280940936
ACH-001239,-0.1049605344461806
ACH-001270,-0.19243151030698671
ACH-001274,-0.1622784307398442
ACH-001275,0.01677350772753339
ACH-001277,-0.02746685933704588
ACH-001278,-0.11412949184215095
ACH-001280,-0.2508949153296406
ACH-001283,-0.08577296868782908
ACH-001289,-0.35015412577290345
ACH-001300,-0.14144582716242166
ACH-001301,-0.0860407300345337
ACH-001302,-0.093022315876025
ACH-001306,-0.08956006288386496
ACH-001318,-0.22076847180428244
ACH-001322,-0.19522824549735832
ACH-001328,-0.1473819891819933
ACH-001332,-0.07645879853326329
ACH-001336,0.03640487691291382
ACH-001346,-0.15453112057097346
ACH-001353,-0.1591478293125835
ACH-001354,-0.02070417607910433
ACH-001367,-0.28015780706984683
ACH-001368,-0.09204076351288587
ACH-001374,-0.0479712853902509
ACH-001377,-0.11517936157254365
ACH-001380,-0.16368743076208445
ACH-001391,-0.20089451128555189
ACH-001408,-0.18980997263693636
ACH-001430,-0.14881873202168638
ACH-001431,-0.22787341828111385
ACH-001450,-0.09174709075759648
ACH-001496,-0.1750155156788089
ACH-001500,-0.20274388896863726
ACH-001523,-0.24455982676197985
ACH-001532,-0.14466416602130988
ACH-001550,-0.16357457475064116
ACH-001552,-0.1708293183084515
ACH-001554,-0.10821120776483943
ACH-001654,-0.11467741069740214
ACH-001735,-0.21884191692600788
ACH-001736,-0.1368720593142946
ACH-001737,-0.2686229488581943
ACH-001740,-0.004884779067596511
ACH-001745,0.0003841516106822373
ACH-001765,-0.1619146862501152
