,KNG1 (3827)
ACH-000152,-0.14851549487030966
ACH-000153,-0.19475491394825944
ACH-000159,-0.18667292803155708
ACH-000160,-0.13660983834741114
ACH-000163,-0.0820153094811461
ACH-000167,-0.0806939427689485
ACH-000168,-0.1671598581877079
ACH-000169,-0.11809187510134475
ACH-000178,-0.20356450570692985
ACH-000183,-0.07186076414966511
ACH-000188,-0.03753124364511807
ACH-000189,-0.3309338563843722
ACH-000190,-0.31669799194447784
ACH-000198,-0.23497678047034554
ACH-000203,-0.10436948456365608
ACH-000204,-0.003673249032672807
ACH-000206,-0.19250314818982966
ACH-000207,-0.5604044175429801
ACH-000208,-0.43593073504275737
ACH-000210,-0.2284010588607433
ACH-000211,-0.2252312191243556
ACH-000215,-0.2489666607167119
ACH-000221,-0.14693384260091524
ACH-000222,-0.1912247863077955
ACH-000223,-0.22178830806787286
ACH-000226,-0.1673417067832789
ACH-000227,-0.20186458745811173
ACH-000228,-0.04105139958965635
ACH-000231,-0.24391819170258405
ACH-000232,-0.3037987292104887
ACH-000233,-0.2937759039850515
ACH-000234,-0.1624426020030634
ACH-000235,-0.2179029733988026
ACH-000237,-0.21619439782220626
ACH-000238,-0.16205299265454126
ACH-000242,-0.17904783905552574
ACH-000243,-0.057029754619183526
ACH-000244,-0.3832260687711482
ACH-000246,-0.243963450912774
ACH-000248,-0.157194714784379
ACH-000250,-0.2328790395072001
ACH-000251,0.03612521146546658
ACH-000252,-0.10433897391843323
ACH-000253,-0.07901977229837974
ACH-000255,-0.1804533084096096
ACH-000256,-0.124350176821526
ACH-000257,-0.05731175597248925
ACH-000258,-0.2293342211487932
ACH-000259,-0.23183089587918046
ACH-000260,-0.07642143892461119
ACH-000261,-0.24729548758768005
ACH-000262,-0.07468333980441129
ACH-000263,-0.3169795741488358
ACH-000264,-0.16892779173966846
ACH-000265,-0.019157872912655218
ACH-000266,-0.2518491272337703
ACH-000272,-0.2510691197933802
ACH-000274,-0.3473880924829266
ACH-000277,-0.2833211809818433
ACH-000278,-0.15493022656064812
ACH-000279,-0.4170812366287043
ACH-000280,-0.19646753070795064
ACH-000281,-0.2638172561621402
ACH-000288,-0.22174752048963176
ACH-000291,-0.04308333071366734
ACH-000293,-0.362778215353566
ACH-000294,-0.25243033903934464
ACH-000295,-0.2382122358653409
ACH-000296,-0.17638727040937846
ACH-000302,-0.19515457965080146
ACH-000304,-0.31590502672952303
ACH-000307,-0.227330327248514
ACH-000308,-0.17115665474207006
ACH-000310,-0.18878400837914566
ACH-000311,-0.23967936860800845
ACH-000312,-0.2320346487180808
ACH-000315,-0.14975563134620407
ACH-000316,-0.18890355618819846
ACH-000317,-0.1756108937172512
ACH-000318,-0.2904203766340339
ACH-000319,-0.10294364530935847
ACH-000320,-0.2144243236096795
ACH-000322,-0.1161928052974672
ACH-000323,-0.20582401417121335
ACH-000324,-0.2149663179274546
ACH-000329,-0.15711946159416632
ACH-000330,-0.3445271221525377
ACH-000331,-0.08604619432141929
ACH-000332,-0.20149236252962047
ACH-000334,-0.1942867929085889
ACH-000335,-0.11875263764952587
ACH-000336,-0.3868895590434079
ACH-000337,0.0035671532663701508
ACH-000338,-0.7875255327578409
ACH-000339,-0.20944193282257104
ACH-000341,-0.07119330508115122
ACH-000348,-0.09426894308523487
ACH-000350,-0.24449250937053615
ACH-000352,-0.2359007129338167
ACH-000356,-0.38078684772207694
ACH-000361,-0.324256500702997
ACH-000362,-0.3284591720269551
ACH-000363,-0.2289174534919345
ACH-000364,-0.2169522185023394
ACH-000365,-0.3236867415606488
ACH-000366,-0.1842315398747976
ACH-000368,-0.2735407879776968
ACH-000374,-0.02822577795243395
ACH-000375,-0.025966966368509658
ACH-000376,-0.24078359721276216
ACH-000381,-0.2580865454476283
ACH-000383,-0.2506941693383037
ACH-000387,-0.2293355204920133
ACH-000389,-0.1889522597907141
ACH-000390,-0.17730487494052835
ACH-000393,-0.19483990601991427
ACH-000395,-0.1512052086934535
ACH-000396,0.036555098898731535
ACH-000397,-0.4162105345966525
ACH-000401,-0.2473714916530589
ACH-000402,-0.2344713387845435
ACH-000403,-0.1250205762346428
ACH-000404,-0.06099632692301014
ACH-000406,-0.11771038038853215
ACH-000407,-0.17587356336588392
ACH-000408,-0.24426175618711785
ACH-000410,-0.1784308674439004
ACH-000411,-0.0484711847975802
ACH-000414,-0.2077679617096465
ACH-000415,-0.22549648033411626
ACH-000416,-0.1396632075869429
ACH-000420,-0.061552158592536876
ACH-000421,-0.1902594242422697
ACH-000424,-0.18108081800938547
ACH-000425,-0.2382581015369189
ACH-000426,0.03486496756464328
ACH-000427,-0.17773221320500399
ACH-000433,-0.04038708519189617
ACH-000435,-0.2163098770527537
ACH-000436,-0.1863696761534137
ACH-000444,-0.12677092072310212
ACH-000445,-0.1415127758867145
ACH-000448,-0.25896275434188626
ACH-000450,-0.2249954305574509
ACH-000452,-0.2345613786651266
ACH-000454,-0.1976157964938552
ACH-000458,-0.25366752513121804
ACH-000459,-0.1925620540908996
ACH-000460,-0.3352755549449219
ACH-000461,-0.13910486745453549
ACH-000463,-0.23414040377625295
ACH-000464,-0.3264445315650588
ACH-000466,-0.2709437265296474
ACH-000467,-0.05313653274586829
ACH-000468,-0.10763770185358117
ACH-000469,-0.16264496463055902
ACH-000470,-0.3482526093532341
ACH-000471,-0.11803093712895328
ACH-000472,-0.24472186096661866
ACH-000473,-0.1628000330894211
ACH-000475,-0.2455510361273512
ACH-000476,-0.17529915741235255
ACH-000477,-0.4964372772398288
ACH-000479,-0.16042264837254538
ACH-000480,-0.11339585115926315
ACH-000481,-0.08305166554446679
ACH-000483,-0.08914640751572525
ACH-000484,0.08087569829784821
ACH-000485,-0.4082381756545637
ACH-000486,-0.2024948225940673
ACH-000487,-0.1874930024361892
ACH-000488,-0.12538567807505313
ACH-000490,-0.2829224391941512
ACH-000491,-0.13994645099412026
ACH-000495,-0.337770797190241
ACH-000496,-0.286836529445844
ACH-000499,-0.030944252214604888
ACH-000500,-0.3090690611588301
ACH-000502,-0.20147754260628495
ACH-000503,-0.12177892093072445
ACH-000505,-0.2027238664008794
ACH-000507,-0.119175782211626
ACH-000510,-0.092429031158036
ACH-000511,-0.1811072667615045
ACH-000512,-0.3492558637157715
ACH-000516,-0.2901175938487088
ACH-000517,-0.21297470759535544
ACH-000518,-0.2832179737277949
ACH-000520,-0.2810619816287717
ACH-000521,-0.2420961878867456
ACH-000522,-0.25373313020252153
ACH-000524,-0.19421321688669207
ACH-000527,-0.16995522439403665
ACH-000528,-0.16714708705522446
ACH-000537,-0.14432115129856968
ACH-000541,-0.2573837649035016
ACH-000542,-0.20713416496295284
ACH-000544,-0.08073347785351898
ACH-000545,-0.20299594127183004
ACH-000547,-0.12556619819183454
ACH-000548,-0.2705406307523877
ACH-000549,-0.18585139909015305
ACH-000550,-0.21921976236050186
ACH-000552,-0.15955702385810994
ACH-000556,-0.08739551343474193
ACH-000557,-0.17835283503729352
ACH-000569,-0.3901273596001544
ACH-000570,-0.049851483467566786
ACH-000571,-0.17863827219883213
ACH-000573,-0.2261705786784407
ACH-000576,-0.18546165469525386
ACH-000579,-0.24816167123534835
ACH-000580,-0.0435778305758819
ACH-000584,-0.21556027987282694
ACH-000585,-0.19178765390485544
ACH-000588,-0.17046037172069506
ACH-000589,-0.14088386418356091
ACH-000591,-0.4042537564344921
ACH-000593,-0.23524189761410666
ACH-000600,-0.2629453876830094
ACH-000601,-0.1756036272196374
ACH-000605,-0.20288196118474572
ACH-000606,-0.09811260596480068
ACH-000608,-0.2240543474049934
ACH-000614,-0.31279971423712416
ACH-000616,0.0008696340565895878
ACH-000618,-0.2082462511178481
ACH-000619,-0.2217401327581531
ACH-000620,-0.2310862873285901
ACH-000621,-0.15217899139365626
ACH-000622,-0.23441580865363895
ACH-000623,-0.14577496629059095
ACH-000624,-0.14618517277186507
ACH-000627,-0.19142587770117991
ACH-000630,-0.2663715937810417
ACH-000631,-0.2673764341194789
ACH-000632,-0.04385381020790755
ACH-000633,-0.13971465185044407
ACH-000637,-0.08659150067393966
ACH-000638,-0.22153577353639872
ACH-000646,-0.4005881231492781
ACH-000647,-0.1270330744639944
ACH-000648,-0.08285241383601409
ACH-000649,-0.21760779481918927
ACH-000651,-0.2036795691277762
ACH-000652,-0.24563462516193016
ACH-000653,-0.13185174120204382
ACH-000657,-0.2980973161155672
ACH-000658,-0.24072520785697205
ACH-000661,-0.09450493433798816
ACH-000662,-0.5335002956491993
ACH-000663,-0.18869831316608046
ACH-000665,-0.10574926168481512
ACH-000671,-0.2292241157319381
ACH-000672,-0.08360364758861252
ACH-000673,-0.1309644896648027
ACH-000676,-0.15686364054188626
ACH-000677,-0.14347037280114275
ACH-000681,-0.09067966492272554
ACH-000683,-0.2146541018993781
ACH-000684,-0.3295643022342277
ACH-000688,-0.17610770922132138
ACH-000693,-0.2596343575371138
ACH-000694,-0.15414802154976726
ACH-000695,-0.2185017134467488
ACH-000696,-0.196170803734548
ACH-000697,-0.32144031820242924
ACH-000699,-0.2224540040945039
ACH-000701,-0.2777747881217716
ACH-000706,-0.2606674931143381
ACH-000711,-0.19063309512092724
ACH-000713,-0.22861633302805515
ACH-000714,-0.2052130480225172
ACH-000718,-0.249409216561618
ACH-000720,-0.10687224123928332
ACH-000721,-0.20136626136227626
ACH-000724,-0.14296537323967815
ACH-000725,-0.19666718522553026
ACH-000732,-0.2647873025336227
ACH-000734,-0.14964861174826966
ACH-000735,-0.18102456157771776
ACH-000736,-0.1666184822256548
ACH-000738,-0.0748586412636173
ACH-000746,-0.3507763893768268
ACH-000747,-0.15640371425893354
ACH-000748,-0.16903772064147685
ACH-000753,-0.2464375169941193
ACH-000756,-0.21491937638754385
ACH-000757,-0.2895100127548826
ACH-000758,-0.16150697635406008
ACH-000760,-0.1832741671913419
ACH-000762,-0.180185934998224
ACH-000763,-0.20009022462687398
ACH-000764,-0.10444967485440723
ACH-000765,-0.14066732493256473
ACH-000766,-0.027896715182356056
ACH-000767,-0.06807332143300257
ACH-000768,-0.14958750575827812
ACH-000769,-0.20093876845207392
ACH-000770,-0.2553940718229524
ACH-000771,-0.10804823175222827
ACH-000773,-0.22673703596627925
ACH-000776,-0.2280142769249426
ACH-000777,-0.16175181584766754
ACH-000778,-0.09569721352720588
ACH-000781,-0.20468606101060105
ACH-000782,-0.0675163873364596
ACH-000783,-0.24471350715319365
ACH-000784,-0.20713162112921968
ACH-000785,-0.18554490555162406
ACH-000787,-0.2345443673956088
ACH-000788,-0.11480654523546005
ACH-000791,-0.18309423619527787
ACH-000792,-0.08822300988122629
ACH-000794,-0.3367242019072958
ACH-000796,-0.23516874558047304
ACH-000798,-0.4152607393830928
ACH-000799,-0.10187756068281628
ACH-000800,-0.05578658553549675
ACH-000802,-0.1732931460870064
ACH-000804,-0.2844263045005511
ACH-000805,0.07874472937589788
ACH-000809,-0.2990420422302801
ACH-000810,-0.188262531927436
ACH-000811,-0.2308910421070899
ACH-000817,-0.046132002007314585
ACH-000819,-0.1856106342439301
ACH-000820,-0.4454913127774728
ACH-000821,-0.06568171901080769
ACH-000822,-0.18454449240249604
ACH-000823,-0.1546905278581468
ACH-000824,-0.21241412910105345
ACH-000827,-0.3378868591387236
ACH-000829,-0.17917888779409086
ACH-000831,-0.15612076081952125
ACH-000832,-0.39031625859417385
ACH-000833,-0.4781101667925229
ACH-000834,-0.12432559446388056
ACH-000835,-0.07049673053193413
ACH-000836,-0.1907176125622208
ACH-000837,-0.19935990376197568
ACH-000838,-0.11741122064079185
ACH-000839,-0.3830165339379488
ACH-000840,-0.25557972913184585
ACH-000841,-0.1820713922376357
ACH-000843,-0.0960521375863101
ACH-000846,-0.0707755596222117
ACH-000847,-0.1428856355416934
ACH-000848,-0.08644417005309793
ACH-000849,-0.3314308618972205
ACH-000851,-0.16000089818301266
ACH-000855,-0.1937365373591736
ACH-000856,-0.25403479480712754
ACH-000858,-0.11431780978991048
ACH-000859,-0.1663799325959658
ACH-000861,-0.2926992943619788
ACH-000862,-0.17900877000011206
ACH-000865,-0.3030976151734319
ACH-000866,-0.15169517560385226
ACH-000867,-0.21764578433514534
ACH-000869,-0.4282176027203909
ACH-000872,-0.04345622999953728
ACH-000873,-0.1951217897118071
ACH-000876,-0.20835099988010508
ACH-000878,-0.12350151649965607
ACH-000880,-0.22044025142117013
ACH-000881,-0.26188066540327626
ACH-000882,-0.32749615932855564
ACH-000884,-0.40249833390467454
ACH-000885,-0.3051562323188902
ACH-000887,-0.2144003996057581
ACH-000889,-0.20772174459479
ACH-000896,-0.0747630585182901
ACH-000898,-0.21115692582405066
ACH-000900,-0.15144501560322896
ACH-000901,-0.23034976697324974
ACH-000905,-0.2546796020309936
ACH-000906,-0.1382492979123917
ACH-000907,-0.29849803442330924
ACH-000910,-0.2617189080574885
ACH-000911,-0.20464280577177527
ACH-000912,-0.2385997662205681
ACH-000913,-0.2397124697774333
ACH-000915,-0.15835832126483734
ACH-000916,-0.28047629370531263
ACH-000917,-0.19194355808550348
ACH-000920,0.07267676188647505
ACH-000921,-0.11329714868413927
ACH-000924,-0.17181523049702446
ACH-000926,-0.3456191577772781
ACH-000928,-0.3893972709805019
ACH-000929,-0.38154355145324736
ACH-000932,-0.17895669781486326
ACH-000935,-0.5584583442102148
ACH-000936,-0.13127169985788453
ACH-000937,-0.12060710838639074
ACH-000938,-0.2676808051447828
ACH-000939,-0.007989197704026663
ACH-000941,-0.16806558047157047
ACH-000943,-0.1751735851817606
ACH-000946,-0.14922305714249798
ACH-000947,-0.17902525231314134
ACH-000948,-0.2623508940881648
ACH-000950,-0.31318314940617353
ACH-000953,-0.18255374668891675
ACH-000954,-0.3326308023939058
ACH-000957,-0.08459071187425705
ACH-000958,-0.2403585708851198
ACH-000960,-0.22291331108878704
ACH-000963,-0.2851840494364528
ACH-000968,-0.1504165888845253
ACH-000969,-0.19342941111501646
ACH-000972,-0.19249296429889995
ACH-000973,-0.19470302569156545
ACH-000974,-0.29126966118101005
ACH-000978,-0.06990243834055011
ACH-000984,-0.20755020254339115
ACH-000986,-0.1474254435291647
ACH-000988,-0.22570431595333376
ACH-000993,-0.3347275810473734
ACH-000994,-0.2554440506598772
ACH-000996,-0.15636620102042698
ACH-001001,-0.3450286394208186
ACH-001020,-0.3606079101902735
ACH-001028,-0.25219468368951736
ACH-001031,-0.31925053119987146
ACH-001038,-0.1523085918198983
ACH-001048,-0.2713766833445705
ACH-001050,-0.1687133885582346
ACH-001053,-0.1249180774948782
ACH-001054,-0.09207052887576636
ACH-001061,-0.20828346216053265
ACH-001067,-0.3615706114814276
ACH-001075,0.0031133288421234763
ACH-001096,-0.16786523441719126
ACH-001111,-0.4015080219308253
ACH-001119,-0.05585726574109465
ACH-001128,-0.11840778117862248
ACH-001134,-0.20374438152468405
ACH-001151,-0.14981597169091315
ACH-001163,-0.1925442348579324
ACH-001164,-0.12345397964773674
ACH-001183,-0.27128725731447784
ACH-001192,-0.12145974090851196
ACH-001193,-0.37176332568037773
ACH-001196,-0.1030520403668054
ACH-001197,-0.2893725324037373
ACH-001205,-0.2548080905181277
ACH-001211,-0.08721225010312554
ACH-001212,-0.16423039058489267
ACH-001228,-0.33453563201220915
ACH-001232,-0.14578829078121766
ACH-001239,-0.11843971122934055
ACH-001270,-0.028001182502640703
ACH-001274,-0.1202569247815472
ACH-001275,-0.17818799943239058
ACH-001277,0.04377466130153716
ACH-001278,-0.08773277623547357
ACH-001280,-0.23368262224583505
ACH-001283,-0.14454885938779247
ACH-001289,-0.25157901835958296
ACH-001300,-0.09846665565374513
ACH-001301,-0.2116517794573764
ACH-001302,-0.2444455148989745
ACH-001306,-0.1284704123626103
ACH-001318,-0.13259698504304995
ACH-001322,-0.3358665716256354
ACH-001328,-0.28702875167121583
ACH-001332,0.015961855572769162
ACH-001336,-0.0808872967225807
ACH-001346,-0.15594827043484355
ACH-001353,-0.17153243388922615
ACH-001354,0.04832622012586997
ACH-001367,-0.2874067858288876
ACH-001368,-0.12015893665734803
ACH-001374,-0.2433673976556711
ACH-001377,-0.13924010772103293
ACH-001380,-0.20141720282402792
ACH-001391,-0.22886691090632635
ACH-001408,-0.3276436123014253
ACH-001430,-0.25032688943980325
ACH-001431,-0.06167745851671207
ACH-001450,-0.2490483503769293
ACH-001496,-0.2887109250232478
ACH-001500,-0.16878908662068576
ACH-001523,-0.1332488639696952
ACH-001532,-0.23160057170140635
ACH-001550,-0.15831713943177486
ACH-001552,-0.1736383649140589
ACH-001554,-0.13293646701106632
ACH-001654,-0.20117518869691087
ACH-001735,-0.24810576456880165
ACH-001736,-0.16253689034900587
ACH-001737,-0.05897893409957637
ACH-001740,-0.12555681833558294
ACH-001745,-0.223361447872338
ACH-001765,-0.16322441166474436
