,PPIC (5480)
ACH-000277,0.08981893289834278
ACH-000278,-0.05310152171043098
ACH-000279,-0.13372849486284086
ACH-000280,-0.0053401143431932255
ACH-000281,0.07907576497211502
ACH-000288,-0.08517089474139404
ACH-000291,-0.1460310572937638
ACH-000293,-0.09113317764409867
ACH-000294,0.006493003264715564
ACH-000295,0.07804814034306166
ACH-000296,-0.026905703760716517
ACH-000302,-0.04696322012006198
ACH-000304,0.23051026932721644
ACH-000307,-0.060081428841122574
ACH-000308,-0.0276547112215404
ACH-000310,0.035064557553854625
ACH-000311,0.011898594168728757
ACH-000312,-0.003887866004339501
ACH-000315,0.19456219785719314
ACH-000316,0.09091008480403297
ACH-000317,0.008166192580283456
ACH-000318,-0.05401083601057433
ACH-000319,-0.12490625489618208
ACH-000320,-0.04457438825935759
ACH-000322,-0.1270192346252864
ACH-000323,-0.08350716424893767
ACH-000324,-0.11191357162993497
ACH-000329,-0.00048501620244231346
ACH-000330,-0.06027519028172965
ACH-000331,-0.143778865240738
ACH-000332,-0.058552655112956285
ACH-000334,0.013550267630993708
ACH-000335,0.08211110651514139
ACH-000336,0.1465976036238872
ACH-000337,-0.04858098056564919
ACH-000338,0.3932884754744562
ACH-000339,-0.0734215302752385
ACH-000341,0.08648126276064334
ACH-000348,-0.0331117842676128
ACH-000350,-0.05150695271981273
ACH-000352,-0.06934191837649514
ACH-000356,-0.02838735640356974
ACH-000361,-0.05889391255253535
ACH-000362,-0.00500282391981469
ACH-000363,-0.010969747716048936
ACH-000364,-0.14382095341606574
ACH-000365,-0.12601310944670385
ACH-000366,-0.0011854863060585398
ACH-000368,0.042690643873678734
ACH-000374,-0.02956335186664479
ACH-000375,0.016621685939246268
ACH-000376,-0.10878033321067086
ACH-000381,-0.01793300295143211
ACH-000383,-0.1172555158526845
ACH-000387,-0.08665862759627631
ACH-000389,-0.16126266958502972
ACH-000390,-0.15473341769363758
ACH-000393,-0.21043368746206287
ACH-000395,-0.058926706484635175
ACH-000396,-0.2940793012244963
ACH-000397,-0.20494474215476027
ACH-000401,-0.006073639430884521
ACH-000402,-0.16712300904323246
ACH-000403,-0.09318236608465244
ACH-000404,-0.2947109070783562
ACH-000406,-0.0248514275008436
ACH-000407,-0.12679785618151365
ACH-000408,-0.08399498328101007
ACH-000410,0.06260824364026016
ACH-000411,-0.014146821327435857
ACH-000414,-0.03498289681368158
ACH-000415,-0.007572570604591827
ACH-000416,-0.15966128789599285
ACH-000420,-0.10436254923236568
ACH-000421,-0.033403642126588175
ACH-000424,-0.07652212505302433
ACH-000425,-0.05215072501506833
ACH-000426,0.04249164492744358
ACH-000427,-0.11761168035210175
ACH-000433,-0.11758128343571915
ACH-000435,-0.016956066600468472
ACH-000436,-0.3141794385989358
ACH-000444,-0.05193353500310578
ACH-000445,-0.14185109280421102
ACH-000448,-0.020793623636838725
ACH-000450,-0.03312907297646323
ACH-000452,-0.045241829328183436
ACH-000454,-0.12943334067889006
ACH-000458,0.005764358724680341
ACH-000459,-0.036281340181379164
ACH-000460,-0.0627872018921632
ACH-000461,-0.14212076848773822
ACH-000463,-0.09470063102815486
ACH-000464,0.09299630511119512
ACH-000466,-0.17800372967771128
ACH-000467,0.03800031472223432
ACH-000468,-0.014982246534252822
ACH-000469,-0.022930400357819496
ACH-000470,0.002648595966631332
ACH-000471,-0.001913059253236429
ACH-000472,-0.056206730290330464
ACH-000473,0.04974699252608712
ACH-000475,-0.10695185922582633
ACH-000476,-0.15493206244916968
ACH-000477,0.009549324347129986
ACH-000479,0.011540596700491205
ACH-000480,-0.15226207817767326
ACH-000481,-0.10378687439843287
ACH-000483,-0.21374709512762652
ACH-000484,-0.12407577867498855
ACH-000485,0.17941121898184095
ACH-000486,-0.10375133846078204
ACH-000487,-0.06633405110338089
ACH-000488,-0.052273418317174365
ACH-000490,-0.1732197104458374
ACH-000491,0.0552164921515393
ACH-000495,-0.02190346443142874
ACH-000496,0.015732837276996425
ACH-000499,0.06529145606876675
ACH-000500,-0.25420747332304183
ACH-000502,-0.02764455825757309
ACH-000503,0.013591438155444856
ACH-000505,-0.0752515452311166
ACH-000507,-0.012231332634028728
ACH-000510,-0.09322410846801443
ACH-000511,-0.011229083333756888
ACH-000512,-0.0808763270403004
ACH-000516,-0.10393243656234603
ACH-000517,0.0010385105805931778
ACH-000518,-0.059755523286959066
ACH-000520,-0.1586631099680846
ACH-000521,-0.014144723316877947
ACH-000522,-0.10604413942178617
ACH-000524,-0.08047391401609938
ACH-000527,-0.11053387864395346
ACH-000528,-0.0417275618235703
ACH-000537,0.03464937190359687
ACH-000541,-0.04433693384342223
ACH-000542,-0.14734818395696295
ACH-000544,-0.03836787301575225
ACH-000545,-0.035601227256220426
ACH-000547,0.03164486889463384
ACH-000548,-0.0792443600833056
ACH-000549,0.025772984222669625
ACH-000550,-0.1765873743436897
ACH-000552,0.003561977571728237
ACH-000556,-0.08488190803840708
ACH-000557,-0.02625484209431691
ACH-000569,0.07822755366414252
ACH-000570,-0.06691746984562626
ACH-000571,-0.06272072340658713
ACH-000573,-0.05911570908438001
ACH-000576,-0.06316364437387242
ACH-000579,-0.06799885011763186
ACH-000580,-0.02688115588778166
ACH-000584,0.0058138616772644034
ACH-000585,-0.06637786838874543
ACH-000588,-0.08905283952575258
ACH-000589,-0.005618088229324909
ACH-000591,0.0406186613314327
ACH-000593,-0.04956198176869343
ACH-000600,-0.07890826771286501
ACH-000601,-0.06428723040553416
ACH-000605,0.006636745933014261
ACH-000606,-0.04957028333402971
ACH-000608,-0.005509198695384528
ACH-000614,-0.14962770534515046
ACH-000616,-0.1053873151651322
ACH-000618,-0.038941282294820787
ACH-000619,0.013359669849642354
ACH-000620,-0.12500166613688365
ACH-000621,0.06016976195410234
ACH-000622,-0.106882417769878
ACH-000623,-0.010605663838074543
ACH-000624,-0.05684861655311245
ACH-000627,0.01802993980113068
ACH-000630,-0.08376617779229377
ACH-000631,-0.167395521238891
ACH-000632,-0.14773094011929908
ACH-000633,-0.0367046193491935
ACH-000637,0.01466718562529786
ACH-000638,-0.10985183530563628
ACH-000646,-0.14662574040019238
ACH-000647,-0.08923944956566389
ACH-000648,-0.11983848644859152
ACH-000649,-0.04479100138230502
ACH-000651,-0.059036592927769874
ACH-000652,-0.09601692291461357
ACH-000653,0.024424483512991986
ACH-000657,-0.03726315843192707
ACH-000658,-0.03861957694735268
ACH-000661,0.04984370079080047
ACH-000662,-0.3297939292588555
ACH-000663,-0.08626862201911982
ACH-000665,-0.09409385780258944
ACH-000671,-0.1881568396435956
ACH-000672,-0.2802237739263896
ACH-000673,-0.0850759498619352
ACH-000676,-0.03062401824592236
ACH-000677,0.01134396427017218
ACH-000681,0.047011416186858966
ACH-000683,-0.027528115126954092
ACH-000684,0.08963439888753663
ACH-000688,0.040493686894964215
ACH-000693,-0.08183034279690161
ACH-000694,-0.036408474703926816
ACH-000695,-0.13550494010287906
ACH-000696,0.01848170354051477
ACH-000697,-0.13886628996237507
ACH-000699,-0.04396000022057685
ACH-000701,-0.013051879369856328
ACH-000706,-0.01869790875605606
ACH-000711,-0.14527816052781922
ACH-000713,-0.17705542878679387
ACH-000714,-9.303460411211566e-05
ACH-000718,-0.011744193545330392
ACH-000720,0.05786299889362205
ACH-000721,-0.06577997088909245
ACH-000724,-0.01617920531790577
ACH-000725,-0.004834120000766147
ACH-000732,0.02457313266921337
ACH-000734,-0.06489736974464849
ACH-000735,-0.13034390273387575
ACH-000736,0.06043478028939709
ACH-000738,0.035963957165847035
ACH-000746,0.05378520682131045
ACH-000747,-0.17573452871276013
ACH-000748,0.024442561105217992
ACH-000753,-0.06507374539102248
ACH-000756,0.03346156112109569
ACH-000757,-0.06244545062378151
ACH-000758,-0.060318195582030124
ACH-000760,-0.03667822375191429
ACH-000762,0.05403942505047468
ACH-000763,-0.1720589012076304
ACH-000764,-0.011400585048259738
ACH-000765,-0.02771972463336449
ACH-000766,0.007114489813918766
ACH-000767,0.0462186299307374
ACH-000768,0.011197339915725815
ACH-000769,-0.04825738690595768
ACH-000770,-0.060790947394092264
ACH-000771,-0.05549491148278488
ACH-000773,-0.1666765481628857
ACH-000776,-0.028279846722893943
ACH-000777,-0.005782622610017075
ACH-000778,-0.028395190910520438
ACH-000781,-0.03528513581392796
ACH-000782,-0.07281219940123199
ACH-000783,-0.10742037382260132
ACH-000784,-0.037467525209727806
ACH-000785,-0.07236252498257711
ACH-000787,0.033289339686294786
ACH-000788,-0.08437967697946758
ACH-000791,-0.12312244854631944
ACH-000792,-0.05011543434015195
ACH-000794,0.038327651487102515
ACH-000796,-0.050950122933881264
ACH-000798,-0.02661344409051117
ACH-000799,-0.09679067368227434
ACH-000800,-0.12455385007498446
ACH-000802,-0.054016648451768526
ACH-000804,-0.02925353317360025
ACH-000805,-0.03314138979891797
ACH-000809,-0.14334315467278474
ACH-000810,-0.1921134455262508
ACH-000811,-0.08038840446425237
ACH-000817,-0.045515809178425286
ACH-000819,-0.13747899324791393
ACH-000820,-0.2326370973285452
ACH-000821,-0.13086067170160473
ACH-000822,-0.09336985412804316
ACH-000823,0.0070419224360908465
ACH-000824,-0.0764180881499057
ACH-000827,-0.05164621417116911
ACH-000829,0.15027815580715365
ACH-000831,0.046200735048859035
ACH-000832,0.021844842928257557
ACH-000833,-0.023789572970154643
ACH-000834,0.03562751073714867
ACH-000835,-0.0628226058744268
ACH-000836,-0.06388575849728231
ACH-000837,-0.10529688102189944
ACH-000838,-0.09481988309729147
ACH-000839,-0.052437835314306236
ACH-000840,-0.003973311828928196
ACH-000841,0.02442682386802604
ACH-000843,-0.11855669909997467
ACH-000846,-0.16666322534270755
ACH-000847,0.005446920068386382
ACH-000848,-0.006821609051983049
ACH-000849,-0.023185529890060317
ACH-000851,-0.2276069605881436
ACH-000855,-0.039925423531030034
ACH-000856,-0.04843439458151237
ACH-000858,-0.1095454734416412
ACH-000859,0.05096301561730991
ACH-000861,-0.0717338560516455
ACH-000862,-0.11097391792419783
ACH-000865,-0.06358835187414268
ACH-000866,0.023930813865535076
ACH-000867,-0.06381192352491895
ACH-000869,-0.16567873390387888
ACH-000872,-0.09187236496298894
ACH-000873,-0.10538599755412764
ACH-000876,0.07901623367837524
ACH-000878,-0.15036478474830695
ACH-000880,-0.0021033930182588795
ACH-000881,-0.10447274151895627
ACH-000882,-0.1923625786300419
ACH-000884,-0.10144394857032847
ACH-000885,-0.10368600669132648
ACH-000887,-0.13452202334813446
ACH-000889,-0.06338832784747211
ACH-000896,-0.1919543599346162
ACH-000898,-0.027723646778324208
ACH-000900,-0.014683595517016028
ACH-000901,-0.05124536008377872
ACH-000905,-0.08528935048070631
ACH-000906,-0.1367008105804973
ACH-000907,-0.049536060757824914
ACH-000910,-0.10983249180224504
ACH-000911,0.13161704704859248
ACH-000912,-0.047528236135434256
ACH-000913,-0.09931206377427516
ACH-000915,-0.1462337875401128
ACH-000916,-0.03613115738587715
ACH-000917,-0.011257524104755586
ACH-000920,-0.3053132010728048
ACH-000921,-0.1543982387225066
ACH-000924,-0.16019478180673571
ACH-000926,-0.12774758751457224
ACH-000928,0.029005280591509964
ACH-000929,-0.0256900143293788
ACH-000932,0.022255892731894013
ACH-000935,0.07726782969118708
ACH-000936,-0.017365634650263986
ACH-000937,-0.026185834222994097
ACH-000938,-0.015116937245630185
ACH-000939,0.039949086089547975
ACH-000941,0.013530591621077162
ACH-000943,-0.0509104273434151
ACH-000946,-0.14095304078116735
ACH-000947,-0.054549721720827546
ACH-000948,-0.10089224666120472
ACH-000950,-0.21618445651392468
ACH-000953,-0.13963809440894745
ACH-000954,0.1290824624176874
ACH-000957,0.023922907938934826
ACH-000958,-0.019697806608226624
ACH-000960,-0.04960448044988534
ACH-000963,-0.1060276497898732
ACH-000968,-0.09309474554636338
ACH-000969,0.01293025226609516
ACH-000972,0.038720306780830036
ACH-000973,-0.013102056537905457
ACH-000974,-0.05363048894063248
ACH-000978,0.02022471441284429
ACH-000984,-0.2524708957812177
ACH-000986,-0.12648382273632242
ACH-000988,-0.00012236933843773158
ACH-000993,-0.1295084204213128
ACH-000994,-0.027169916878615592
ACH-000996,-0.03308695152833928
ACH-001001,0.015201981440874075
ACH-001020,0.2602148023614119
ACH-001028,-0.08919775346543167
ACH-001031,-0.03862898810877439
ACH-001038,-0.1817303001812795
ACH-001048,0.10027825125804096
ACH-001050,-0.09119657912557663
ACH-001053,-0.02603126696585337
ACH-001054,-0.07210196272639975
ACH-001061,-0.08498953421754457
ACH-001067,-0.005806374171517692
ACH-001075,-0.13045677932901067
ACH-001096,0.0003925210071505425
ACH-001111,-0.08670037170649438
ACH-001119,-0.06293694784389703
ACH-001128,-0.10597532924623627
ACH-001134,0.005863355491673781
ACH-001151,-0.023645390927371085
ACH-001163,-0.055758401482675087
ACH-001164,0.0130321478271918
ACH-001183,-0.025472948050686874
ACH-001192,-0.03946888204415065
ACH-001193,0.028627920525090236
ACH-001196,0.033876222562447766
ACH-001197,-0.01786201594108975
ACH-001205,-0.07975345214264891
ACH-001211,-0.02815411997275283
ACH-001212,-0.3909640865416808
ACH-001228,-0.11245222264034743
ACH-001232,-0.08491849961095399
ACH-001239,-0.15074102420415214
ACH-001270,-0.2738844261690935
ACH-001274,-0.14621910998768578
ACH-001275,-0.13116304595992656
ACH-001277,-0.0928136478232254
ACH-001278,0.06553129543958673
ACH-001280,0.007491490048833349
ACH-001283,-0.03936670580158155
ACH-001289,-0.16656433528678394
ACH-001300,-0.02017289660408614
ACH-001301,-0.08477181526578846
ACH-001302,0.14801129888797782
ACH-001306,-0.07268676334424375
ACH-001318,-0.08464863471077594
ACH-001322,-0.12083260063192836
ACH-001328,-0.07557399637496211
ACH-001332,-0.12245654778979265
ACH-001336,-0.04161500758604003
ACH-001346,-0.058551506304969074
ACH-001353,-0.08000704344931657
ACH-001354,0.01649631503809153
ACH-001367,0.025797881869719583
ACH-001368,-0.08310097011708824
ACH-001374,0.09775529594927647
ACH-001377,-0.04598485503137014
ACH-001380,-0.060960186647277585
ACH-001391,-0.036679752963995435
ACH-001408,-0.05225473440864569
ACH-001430,-0.09576434513794203
ACH-001431,-0.04469507693110318
ACH-001450,-0.11748272165999572
ACH-001496,-0.05435660079842993
ACH-001500,-0.05313472184421356
ACH-001523,-0.08118800919815516
ACH-001532,-0.09144460827977473
ACH-001550,-0.1217755823485122
ACH-001552,-0.03791864475860406
ACH-001554,-0.03679131020744558
ACH-001654,-0.049882779772904166
ACH-001735,-0.0343996690934446
ACH-001736,0.038528315885958016
ACH-001737,0.08089601719574645
ACH-001740,-0.05031875988945633
ACH-001745,0.006978651360774624
ACH-001765,-0.023664108978882728
