,RCAN2 (10231)
ACH-000004,0.14985667559184315
ACH-000005,0.1719075254788984
ACH-000007,-0.09295127330389208
ACH-000009,0.034990833112878816
ACH-000011,-0.07454617771363428
ACH-000012,-0.007707980274334399
ACH-000013,-0.028883158685305537
ACH-000014,-0.037716638638322496
ACH-000015,0.01307972696060027
ACH-000017,0.0014112537161236744
ACH-000018,-0.14591634489437488
ACH-000019,-0.06204994801416393
ACH-000021,0.014472377310030825
ACH-000022,0.03868388020893676
ACH-000025,0.022854484574991788
ACH-000028,-0.18838251680461648
ACH-000030,-0.05117256956496853
ACH-000035,-0.02622216847241648
ACH-000036,0.08128969400489472
ACH-000037,0.14404021847865872
ACH-000039,0.05147036061153862
ACH-000040,0.03958653875979656
ACH-000041,0.08726351607048599
ACH-000042,0.05052880363233304
ACH-000045,-0.024897054744125714
ACH-000047,-0.0795935778242548
ACH-000052,-0.2744440532929342
ACH-000053,-0.030470605353541094
ACH-000054,-0.027079016362508708
ACH-000055,-0.1795724699506217
ACH-000060,0.06684798875612863
ACH-000067,-0.030605518614976863
ACH-000070,0.03842292680062742
ACH-000075,-0.17982959105294127
ACH-000078,0.06854051098927144
ACH-000082,-0.08768114412075828
ACH-000085,0.08367221214501801
ACH-000086,0.01839264013675313
ACH-000087,-0.2169042279569378
ACH-000092,0.0607402602720936
ACH-000095,-0.032667893716451714
ACH-000097,-0.015688948127753042
ACH-000098,0.002578770648683469
ACH-000099,0.07144511400205537
ACH-000108,0.043288153081517455
ACH-000113,-0.02147585985033613
ACH-000116,0.003167279936899822
ACH-000118,-0.0784533120471779
ACH-000120,0.053741000752203914
ACH-000123,-0.011133217324702129
ACH-000127,-0.045061437362133666
ACH-000128,-0.16332416576869616
ACH-000132,-0.02206083792080284
ACH-000133,0.10804602429804666
ACH-000137,0.060854700921336935
ACH-000138,-0.06199313708746765
ACH-000142,-0.02889635910640528
ACH-000143,0.07960287931097428
ACH-000146,0.021473250430539898
ACH-000148,0.055484930419882325
ACH-000150,-0.013344049986392973
ACH-000152,-0.034391880488128336
ACH-000153,0.029273794216113994
ACH-000159,-0.05004795642163947
ACH-000160,-0.06194904801730554
ACH-000163,-0.09100637115685774
ACH-000167,-0.020541381372995025
ACH-000168,0.022646164600934885
ACH-000169,0.040592887674850656
ACH-000178,-0.14798512001343053
ACH-000183,-0.11210017424592204
ACH-000188,0.02792029036772472
ACH-000189,0.2026043138847396
ACH-000190,-0.15124314225563734
ACH-000198,-0.12900716525535086
ACH-000203,0.05925015782656781
ACH-000204,-0.290531059917081
ACH-000206,-0.0846664826678649
ACH-000207,-0.2044104096459535
ACH-000208,0.08481316294975721
ACH-000210,-0.08441862787918812
ACH-000211,0.08787230396160434
ACH-000215,0.013963892491112049
ACH-000221,-0.00568106178324285
ACH-000222,-0.12790779802507124
ACH-000223,-0.18589024142968397
ACH-000226,-0.010558108687872615
ACH-000227,-0.035193465674240185
ACH-000228,-0.13865156728890268
ACH-000231,-0.0091914716238003
ACH-000232,-0.03072510304931656
ACH-000233,-0.12224083224755135
ACH-000234,0.024011882749376486
ACH-000235,0.028730056924096813
ACH-000237,-0.012099139207379723
ACH-000238,-0.12104083813640228
ACH-000242,0.08587051756297834
ACH-000243,-0.06445716438642916
ACH-000244,0.032529503614756546
ACH-000246,-0.0042440577159317955
ACH-000248,-0.1026074557014324
ACH-000250,-0.051196894604689666
ACH-000251,-0.12490112327164148
ACH-000252,-0.12226737407560738
ACH-000253,0.07229198391594636
ACH-000255,0.0663596800104227
ACH-000256,-0.05740529372201581
ACH-000257,0.002880236368536445
ACH-000258,-0.08601144001775286
ACH-000259,-0.08719470437382024
ACH-000260,-0.008924500733430284
ACH-000261,-0.060377442384344476
ACH-000262,-0.06856515499988695
ACH-000263,-0.17466885460248646
ACH-000264,-0.07569232213672275
ACH-000265,-0.13447276505946285
ACH-000266,-0.01197737535601615
ACH-000272,-0.09092631536342499
