,ZC3H18 (124245)
ACH-000004,-0.8121042399973817
ACH-000005,-0.8634187171557824
ACH-000007,-0.8003043520641175
ACH-000009,-0.3680449822282679
ACH-000011,-0.5595106901527165
ACH-000012,-0.5726895383878955
ACH-000013,-0.7170866531726152
ACH-000014,-0.5270904419946766
ACH-000015,-0.4934851225031237
ACH-000017,-0.6700608180070263
ACH-000018,-0.7487041857941197
ACH-000019,-0.7647512435429635
ACH-000021,-0.7034493902766683
ACH-000022,-0.3808663136867047
ACH-000025,-0.8597412417315319
ACH-000028,-0.4006222702123188
ACH-000030,-0.5353624749242092
ACH-000035,-0.7765531969396673
ACH-000036,-0.382681507131928
ACH-000037,-0.555118294531727
ACH-000039,-0.7081420808461564
ACH-000040,-0.9498817749744691
ACH-000041,-0.5604482097145826
ACH-000042,-0.6268890831847841
ACH-000045,-0.7399461804463888
ACH-000047,-0.7279781844273545
ACH-000052,-0.4974913317016454
ACH-000053,-0.6424271949064377
ACH-000054,-0.5860719053615531
ACH-000055,-0.7899086723769667
ACH-000060,-0.6150543284076809
ACH-000067,-0.5752703445910002
ACH-000070,-0.6960916162539448
ACH-000075,-0.6876778142913438
ACH-000078,-0.7169524641512071
ACH-000082,-0.7700532990461637
ACH-000085,-0.7385346915923326
ACH-000086,-0.5001699436263447
ACH-000087,-0.8021731461754611
ACH-000092,-0.6376655603524229
ACH-000095,-0.7183255194360384
ACH-000097,-0.6213013120518803
ACH-000098,-0.7363204788110631
ACH-000099,-0.6537729291195861
ACH-000108,-0.9491532673570016
ACH-000113,-0.6066516991360248
ACH-000116,-0.540524985951093
ACH-000118,-0.7415329414323159
ACH-000120,-1.0255738037403106
ACH-000123,-0.5051791396376946
ACH-000127,-0.8296744576702131
ACH-000128,-0.9249194806182408
ACH-000132,-0.8215144072454181
ACH-000133,-0.7245523251713359
ACH-000137,-0.5917647413618343
ACH-000138,-0.5826125654511483
ACH-000142,-0.6613984981316914
ACH-000143,-0.8556343045842512
ACH-000146,-0.8295419038602269
ACH-000148,-0.5623139800859829
ACH-000150,-0.4771698962286934
ACH-000152,-0.7629306230811405
ACH-000153,-0.8647951695435022
ACH-000159,-0.5079886084443324
ACH-000160,-0.6367011591225774
ACH-000163,-0.5682893067765531
ACH-000167,-0.9152954423664884
ACH-000168,-0.9756546061385476
ACH-000169,-0.8668868474243449
ACH-000178,-0.7041175590687511
ACH-000183,-0.5589074482795902
ACH-000188,-0.5079936535219031
ACH-000189,-0.4111961458269464
ACH-000190,-0.6314497080682222
ACH-000198,-0.6916404369597027
ACH-000203,-0.7514118471810347
ACH-000204,-0.5669049166687308
ACH-000206,-0.7861388979768381
ACH-000207,-0.5670761349135407
ACH-000208,-0.8273794792099235
ACH-000210,-0.3538568957963552
ACH-000211,-0.7603509771915827
ACH-000215,-0.633908662352798
ACH-000221,-0.752732633360223
ACH-000222,-0.968153048242324
ACH-000223,-0.4906640187162936
ACH-000226,-0.9135042949844684
ACH-000227,-0.40460901727151016
ACH-000228,-0.6618138596947638
ACH-000231,-0.6561875341260848
ACH-000232,-0.4889724943374254
ACH-000233,-0.6678298906017448
ACH-000234,-0.5500334378769709
ACH-000235,-0.5555108937428049
ACH-000237,-0.9223265037828432
ACH-000238,-0.65647972465976
ACH-000242,-0.5661185910963806
ACH-000243,-0.6334277676991825
ACH-000244,-0.19627453405300324
ACH-000246,-0.5199606620921814
ACH-000248,-0.8065015067894401
ACH-000250,-0.6910386866145672
ACH-000251,-0.5612374478124247
ACH-000252,-0.7727497182064014
ACH-000253,-0.670637442572023
ACH-000255,-0.6351132681041476
ACH-000256,-0.5971194754508016
ACH-000257,-0.8101202750867367
ACH-000258,-0.9892099441006079
ACH-000259,-0.7242232850363151
ACH-000260,-0.8564317075588976
ACH-000261,-0.7334501399602463
ACH-000262,-0.8450465100595905
ACH-000263,-0.6855217037000831
ACH-000264,-0.5615810255055087
ACH-000265,-0.5040824269110046
ACH-000266,-0.8674003785612046
ACH-000272,-0.6093201958964194
ACH-000274,-0.4296223383314528
ACH-000277,-0.7692746804296937
ACH-000278,-0.7152363638792179
ACH-000279,-0.5527246953003245
ACH-000280,-0.4212634774699742
ACH-000281,-0.4834362717981669
ACH-000288,-0.5726260419297744
ACH-000291,-0.6859202425114018
ACH-000293,-0.6087485283462313
ACH-000294,-0.39658027236434623
ACH-000295,-0.8361228992749071
ACH-000296,-0.6951385183105792
ACH-000302,-0.6777555968146823
ACH-000304,-0.5749832034191723
ACH-000307,-0.6856464563786993
ACH-000308,-0.5733594695714823
ACH-000310,-0.6581282928199287
ACH-000311,-0.6110368786942342
ACH-000312,-0.7082035987265388
ACH-000315,-0.7041489241416491
ACH-000316,-0.8465481723294358
ACH-000317,-0.4745660761743034
ACH-000318,-0.5013969769613844
ACH-000319,-0.8959190010658378
ACH-000320,-0.7927248134681238
ACH-000322,-1.0649137418975256
ACH-000323,-0.5548034786264224
ACH-000324,-0.6415665360926139
ACH-000329,-0.5311430284505707
ACH-000330,-0.7819351571243088
ACH-000331,-0.7420848153161087
ACH-000332,-0.7478554355027999
ACH-000334,-0.716060262825683
ACH-000335,-0.6124830894792419
ACH-000336,-0.8107847321730531
ACH-000337,-0.6617928726505028
ACH-000338,-0.4456612139916339
ACH-000339,-0.8193950388119754
ACH-000341,-0.8089915344321279
ACH-000348,-0.6856260778241796
ACH-000350,-0.5953371964803144
ACH-000352,-0.7209790604989288
ACH-000356,-0.5858930215237961
ACH-000361,-0.8554229565574559
ACH-000362,-0.793046444522596
ACH-000363,-1.016797975665997
ACH-000364,-0.5728059438585693
ACH-000365,-0.7450330220568699
ACH-000366,-0.7825581143243574
ACH-000368,-0.4017134884547434
ACH-000374,-0.6469539328511502
ACH-000375,-0.6089649511381235
ACH-000376,-0.3812058514171522
ACH-000381,-0.5596241832915502
ACH-000383,-0.8570169830030674
ACH-000387,-0.8559021513100661
ACH-000389,-0.4314952396074162
ACH-000390,-0.5149047824197637
ACH-000393,-0.7021693775958643
ACH-000395,-0.6495552893908144
ACH-000396,-0.6461812548902091
ACH-000397,-0.6452153293735956
ACH-000401,-0.6786941918183701
ACH-000402,-0.30310884834522656
ACH-000403,-0.6987803848487812
ACH-000404,-0.7041326947846792
ACH-000406,-0.7639435846202494
ACH-000407,-0.6511702818657209
ACH-000408,-0.6505737364188707
ACH-000410,-0.7497250760532379
ACH-000411,-0.7365110158681752
ACH-000414,-0.5670983087242701
ACH-000415,-0.5066411588807327
ACH-000416,-0.8656598199910881
ACH-000420,-0.6295747346844297
ACH-000421,-0.7738872514375768
ACH-000424,-0.4250236742686569
ACH-000425,-0.6154549182848754
ACH-000426,-0.7385526711283751
ACH-000427,-0.6985564033167225
ACH-000433,-0.4364569635881309
ACH-000435,-0.28669283703938203
ACH-000436,-0.6335731417140624
ACH-000444,-0.7122380440987579
ACH-000445,-0.5718418305093085
ACH-000448,-0.7943397352227217
ACH-000450,-0.6926911550438071
ACH-000452,-0.8145707010021039
ACH-000454,-0.8168768482622076
ACH-000458,-0.7081600742290901
ACH-000459,-1.0624813056084714
ACH-000460,-0.7328092582662981
ACH-000461,-0.7918126028632667
ACH-000463,-0.8179637957848235
ACH-000464,-0.34590286217948746
ACH-000466,-0.5767501905760768
ACH-000467,-0.8175911162385491
ACH-000468,-0.6264651327232362
ACH-000469,-0.46246138054006203
ACH-000470,-0.34359875656683103
ACH-000471,-0.6394351562558632
ACH-000472,-0.5997397125952417
ACH-000473,-0.6010723378358301
ACH-000475,-0.7351870080826368
ACH-000476,-0.5941249486247335
ACH-000477,-0.5093083458428724
ACH-000479,-0.6310099137926464
ACH-000480,-0.6961160334036811
ACH-000481,-0.7919353944782963
ACH-000483,-0.4847677864655219
ACH-000484,-0.7919685820351664
ACH-000485,-0.6658558220870338
ACH-000486,-0.3647931849998153
ACH-000487,-0.6693013785570049
ACH-000488,-0.4965848863225433
ACH-000490,-0.3929168376174147
ACH-000491,-0.6649371626867968
ACH-000495,-1.0141595079703178
ACH-000496,-0.5686107392509138
ACH-000499,-0.6667659410580811
ACH-000500,-1.3372917103913171
ACH-000502,-0.7247118538996321
ACH-000503,-0.5332766385100037
ACH-000505,-0.7248653423438348
ACH-000507,-0.752344793423357
ACH-000510,-0.5319684391123838
ACH-000511,-0.8256751917725584
ACH-000512,-0.7443315895891967
ACH-000516,-0.8360831521501398
ACH-000517,-0.7753096252664624
ACH-000518,-0.6788002389870329
ACH-000520,-0.9243089541696556
