,KCNQ1 (3784)
ACH-000004,-0.01762419900274432
ACH-000005,0.09802979876325338
ACH-000007,-0.1137558425335482
ACH-000009,0.058849070500974675
ACH-000011,0.004750415507221171
ACH-000012,-0.07400268912503682
ACH-000013,-0.03172035136784564
ACH-000014,0.03886062606253899
ACH-000015,-0.027653630948664576
ACH-000017,0.13277464447887155
ACH-000018,-0.23121488093704975
ACH-000019,-0.16396190075840014
ACH-000021,0.019602617361351826
ACH-000022,0.039983492695528325
ACH-000025,-0.009949551757001232
ACH-000028,-0.1423671043089741
ACH-000030,-0.051613460640506106
ACH-000035,-0.0970658696151337
ACH-000036,-0.127152478802121
ACH-000037,0.0247910760848872
ACH-000039,-0.0778098262598443
ACH-000040,-0.039943972610760575
ACH-000041,0.018154766681763333
ACH-000042,-0.11522485765456066
ACH-000045,0.001072395773803249
ACH-000047,-0.23238108020159426
ACH-000052,-0.0031120443964177853
ACH-000053,-0.02120024297676917
ACH-000054,0.039043456076999564
ACH-000055,0.05382046954638769
ACH-000060,-0.13153700764764875
ACH-000067,0.08967163833329553
ACH-000070,-0.03980690973887621
ACH-000075,-0.2302729455929991
ACH-000078,-0.14791658841900387
ACH-000082,0.04992166879469536
ACH-000085,-0.3164984070205497
ACH-000086,-0.07302948591577703
ACH-000087,-0.1989783570064791
ACH-000092,0.1079009524761166
ACH-000095,-0.1026653444778494
ACH-000097,-0.10731919085603568
ACH-000098,0.0683174060830979
ACH-000099,-0.0925397623455427
ACH-000108,-0.033561409233788274
ACH-000113,-0.02704159606871404
ACH-000116,-0.07709415754941606
ACH-000118,0.03976588168134074
ACH-000120,-0.09768864051852363
ACH-000123,-0.011357968188892384
ACH-000127,0.03683952584130756
ACH-000128,0.016059342801172324
ACH-000132,-0.07555975485865951
ACH-000133,0.04477371899097167
ACH-000137,-0.07278533373480138
ACH-000138,-0.07636755864981909
ACH-000142,-0.2175250025913871
ACH-000143,-0.09320040407237973
ACH-000146,-0.012140278476447566
ACH-000148,-0.06226498743113379
ACH-000150,0.00907085844181777
ACH-000152,0.013992622169467709
ACH-000153,0.10301639134984268
ACH-000159,0.02471920027001075
ACH-000160,0.024847337703481204
ACH-000163,-0.005718033705339433
ACH-000167,0.4247711584222682
ACH-000168,-0.1179268775035051
ACH-000169,-0.03927486448574838
ACH-000178,0.04913140609518324
ACH-000183,-0.09912245231871142
ACH-000188,0.018775712402854125
ACH-000189,-0.011516434853984738
ACH-000190,-0.16340975957568815
ACH-000198,-0.07027564010685122
ACH-000203,-0.1102406533268289
ACH-000204,-0.10436765615438193
ACH-000206,-0.14589333838217766
ACH-000207,-0.033960666870415865
ACH-000208,-0.031422729468680285
ACH-000210,0.020012405464054733
ACH-000211,0.08030618642676086
ACH-000215,-0.0782079799971321
ACH-000221,-0.04193350425445441
ACH-000222,-0.04241792518786745
ACH-000223,-0.03703539543408884
ACH-000226,0.025606418452864363
ACH-000227,0.004363295612945213
ACH-000228,-0.05851683699011299
ACH-000231,0.02802148790905781
ACH-000232,-0.08978030814093364
ACH-000233,-0.15538291369542714
ACH-000234,-0.04034908951080678
ACH-000235,0.01987596190224564
ACH-000237,-0.05534450284347709
ACH-000238,0.06251071232880004
ACH-000242,0.3630380763982852
ACH-000243,-0.032574739725250615
ACH-000244,-0.015078916488028053
ACH-000246,-0.049039483324657934
ACH-000248,-0.05761383577510329
ACH-000250,-0.07587171644269157
ACH-000251,-0.01543555302511521
ACH-000252,-0.08587350399892693
ACH-000253,0.003253184585146261
ACH-000255,-0.011957691161648343
ACH-000256,-0.14730289137936656
ACH-000257,-0.11251911968019013
ACH-000258,-0.1303663411589383
ACH-000259,-0.071722793146808
ACH-000260,-0.08489587476908672
ACH-000261,-0.019510975662022832
ACH-000262,0.027254821956910674
ACH-000263,-0.15474163242869352
ACH-000264,-0.031255963998504464
ACH-000265,-0.1079691820112752
ACH-000266,0.0011115264821896882
ACH-000272,-0.012710042269817264
ACH-000274,-0.026014591966935244
ACH-000277,-0.07957110965194722
ACH-000278,0.042900142402111416
ACH-000279,-0.09454062882019117
ACH-000280,0.028595750917866463
ACH-000281,-0.12562798704360992
ACH-000288,-0.08383658935726129
ACH-000291,-0.06928003321034328
ACH-000293,-0.017678638724194482
ACH-000294,0.035318167597869064
ACH-000295,0.15530961340267124
ACH-000296,0.0977204135426031
ACH-000302,0.06567462988728738
ACH-000304,-0.13383069733355168
ACH-000307,-0.05345675590467485
ACH-000308,-0.02539860019819431
ACH-000310,0.0054948928284997605
ACH-000311,-0.02073485690162276
ACH-000312,0.05741989843507709
ACH-000315,0.12542162504161894
ACH-000316,-0.2402963539369513
ACH-000317,-0.1267446806842298
ACH-000318,-0.12398456119798044
ACH-000319,-0.08908790014698617
ACH-000320,0.17728230650010168
ACH-000322,0.1602658985306896
