,FKTN (2218)
ACH-000004,0.012327014735805834
ACH-000005,-0.3802059627111168
ACH-000007,-0.1496170169416962
ACH-000009,-0.054679733986245885
ACH-000011,-0.06379375134618323
ACH-000012,0.0002598978190956648
ACH-000013,-0.062476430996135465
ACH-000014,0.1404130133100786
ACH-000015,-0.23885328878177955
ACH-000017,0.16817695405111338
ACH-000018,-0.0790088671412751
ACH-000019,-0.1136426824086494
ACH-000021,-0.0020668636888653
ACH-000022,0.08235187452577826
ACH-000025,0.025843476420860344
ACH-000028,-0.06768675459188607
ACH-000030,0.1619011100022014
ACH-000035,0.19169244592311044
ACH-000036,-0.034278423247839376
ACH-000037,-0.041040281907145315
ACH-000039,-0.0005165990151124847
ACH-000040,0.029715923510498992
ACH-000041,-0.04616366096701826
ACH-000042,0.03132197180839034
ACH-000045,0.07488358309046768
ACH-000047,-0.0919547493682684
ACH-000052,0.0015307871958884216
ACH-000053,0.015551536415490922
ACH-000054,0.0438340987012851
ACH-000055,-0.08612897531139785
ACH-000060,0.09543720934594696
ACH-000067,0.10712116751316493
ACH-000070,-0.05082351078743787
ACH-000075,0.08884738285237481
ACH-000078,0.05990439183248824
ACH-000082,-0.051805727721017575
ACH-000085,-0.1668038617716105
ACH-000086,0.16158286867045527
ACH-000087,0.059754152502738016
ACH-000092,0.00033425715653716487
ACH-000095,0.019276613608331026
ACH-000097,-0.03322474316996926
ACH-000098,0.03774878435774842
ACH-000099,0.16083706724657004
ACH-000108,0.041881599764543774
ACH-000113,-0.18100671464646526
ACH-000116,0.07174609094150146
ACH-000118,-0.025240550154574614
ACH-000120,-0.06468459444370761
ACH-000123,0.1027617728458261
ACH-000127,0.06893767139113016
ACH-000128,0.10425142769100704
ACH-000132,0.012957333760527844
ACH-000133,-0.05266086349335375
ACH-000137,0.2211088487691699
ACH-000138,0.04513500784795485
ACH-000142,0.060916167150859526
ACH-000143,-0.16404786566656912
ACH-000146,0.08901659319876065
ACH-000148,-0.08036351662738128
ACH-000150,0.24926090028925474
ACH-000152,0.18869423394389376
ACH-000153,-0.0908459634224259
ACH-000159,-0.058087924571743776
ACH-000160,0.019312695839995026
ACH-000163,0.024378853502052097
ACH-000167,0.0565409562290765
ACH-000168,-0.08759346100597201
ACH-000169,-0.05802390890321795
ACH-000178,-0.05449017555428118
ACH-000183,-0.05126717415602273
ACH-000188,-0.012891642673532737
ACH-000189,-0.07675844386082717
ACH-000190,-0.1902254276540784
ACH-000198,0.04255817476964231
ACH-000203,-0.00774070010354205
ACH-000204,0.4997205174977371
ACH-000206,0.12075719189686646
ACH-000207,0.11020344256920574
ACH-000208,-0.29542469312868097
ACH-000210,-0.043583505102059834
ACH-000211,0.012567459157162885
ACH-000215,0.06649042051931171
ACH-000221,0.08523325456031691
ACH-000222,0.04409297748721023
ACH-000223,0.0070697296906431124
ACH-000226,0.16007930860559433
ACH-000227,-0.0010621303592639908
ACH-000228,-0.06104914127216486
ACH-000231,0.059233954607721385
ACH-000232,-0.0940322688857832
ACH-000233,0.052302840495923736
ACH-000234,-0.01193627859049155
ACH-000235,0.027361370326785917
ACH-000237,-0.07022752749072292
ACH-000238,-0.08421755422212754
ACH-000242,0.13961859194729426
ACH-000243,-0.036728953938610746
ACH-000244,-0.10282066986559682
ACH-000246,0.03685532956483161
ACH-000248,0.05736722639592955
ACH-000250,-0.04043367967430047
ACH-000251,-0.01891790532810223
ACH-000252,0.11921660592436338
ACH-000253,-0.061457623264034575
ACH-000255,-0.09034572215640206
ACH-000256,0.09863159920954682
ACH-000257,0.0963341301221594
ACH-000258,0.26076776025731924
ACH-000259,-0.0643574534169755
ACH-000260,0.005518842391852556
ACH-000261,-0.09514942351444906
ACH-000262,0.09394605290029763
ACH-000263,0.1163843633069497
ACH-000264,0.033701691711897734
ACH-000265,-0.014095685868388387
ACH-000266,0.01838842108034456
ACH-000272,-0.059309503375170165
ACH-000274,-0.11039441381420026
ACH-000277,0.0180830117115468
ACH-000278,0.06464446265005698
ACH-000279,-0.01680025248398926
ACH-000280,-0.07347107958602565
ACH-000281,0.03919273725067634
ACH-000288,0.11351896215374485
ACH-000291,0.021413804739489558
ACH-000293,0.1093926144926243
ACH-000294,0.1731373368500122
ACH-000295,-0.11635889968883414
ACH-000296,-0.06288924584951583
ACH-000302,0.08969455457951264
ACH-000304,0.08672099105872501
ACH-000307,0.09418255611825553
ACH-000308,0.03155810860340586
ACH-000310,0.06938855240780456
ACH-000311,-0.050762065989214566
ACH-000312,0.012612441412501731
ACH-000315,-0.003684044042978725
ACH-000316,0.009613598300947202
ACH-000317,0.1407072786763807
ACH-000318,-0.11010138788997018
ACH-000319,0.0874658187850838
ACH-000320,-0.07086664688695866
ACH-000322,-0.07624610026195346
ACH-000323,-0.006931520731988572
ACH-000324,0.017147526112215556
ACH-000329,-0.014208315044746704
ACH-000330,0.046796021866915546
ACH-000331,0.008407248034047817
ACH-000332,0.07592889915963777
ACH-000334,-0.06390641587008554
ACH-000335,-0.2400738646791384
ACH-000336,-0.0712929544707501
ACH-000337,-0.0029635485098584986
ACH-000338,0.3698784988293797
ACH-000339,-0.020677616901535644
ACH-000341,0.023824814659104358
ACH-000348,-0.03625648113739632
ACH-000350,0.2572375203213673
ACH-000352,0.07789660702790117
ACH-000356,0.0799144967138855
ACH-000361,0.08207073896088074
ACH-000362,0.15339980257157787
ACH-000363,0.06501252230525906
ACH-000364,-0.17969586052114242
ACH-000365,0.10700818683542636
ACH-000366,0.013423025638304257
ACH-000368,-0.06750650147873874
ACH-000374,0.01440456105384919
ACH-000375,-0.10508380408784708
ACH-000376,-0.11857036192248815
ACH-000381,0.08948180946952615
ACH-000383,-0.14562175327961047
ACH-000387,-0.02563675021039988
ACH-000389,-0.2981015811382811
ACH-000390,0.0037515654932739296
ACH-000393,0.033666201035507284
ACH-000395,-0.08802884963193104
ACH-000396,-0.20157210618365898
ACH-000397,0.07328866016536956
ACH-000401,-0.043517640933094806
ACH-000402,0.18461149962780016
ACH-000403,0.07543254246799315
ACH-000404,0.1030075344429785
ACH-000406,0.0618535245391927
ACH-000407,-0.07195505450339812
ACH-000408,-0.06888838492135492
ACH-000410,-0.044401390040601084
ACH-000411,0.07416923432444951
ACH-000414,-0.008109855251476242
ACH-000415,0.050992138242214616
ACH-000416,-0.09081021414433407
ACH-000420,-0.031597312547723966
ACH-000421,0.07441605457408021
ACH-000424,0.07754684157625588
ACH-000425,-0.04036114410157757
ACH-000426,0.1473311749130688
ACH-000427,-0.05410825548211723
ACH-000433,-0.12935109922354993
ACH-000435,-0.1237513545331032
ACH-000436,0.037559307274762435
ACH-000444,0.0713201011136687
ACH-000445,-0.1562866857069918
ACH-000448,-0.007645324621433737
ACH-000450,0.05558717006025328
ACH-000452,0.19906296900288087
ACH-000454,-0.2296018574479859
