,GIMAP2 (26157)
ACH-000004,0.0364291252295433
ACH-000005,0.13712882695377945
ACH-000007,0.10312192105352304
ACH-000009,0.10862491989764514
ACH-000011,0.005164395228445588
ACH-000012,0.17666742751346365
ACH-000013,0.21090557700263526
ACH-000014,0.014056489352598107
ACH-000015,0.1397905480254473
ACH-000017,0.19889546405642064
ACH-000018,0.24591052231489696
ACH-000019,0.1707183166213405
ACH-000021,0.17404618850965725
ACH-000022,0.12071763882483286
ACH-000025,0.188924183100299
ACH-000028,0.24428873323966105
ACH-000030,0.195362386090656
ACH-000035,0.09292938885463208
ACH-000036,0.1661621327334047
ACH-000037,0.23434408483442035
ACH-000039,0.2938290844271681
ACH-000040,0.17673933633695224
ACH-000041,0.2184297087797107
ACH-000042,0.17930326332947294
ACH-000045,0.13954145244123886
ACH-000047,0.14868565549492074
ACH-000052,0.1446466156400227
ACH-000053,0.15855730836923335
ACH-000054,0.1334219494867815
ACH-000055,0.31210290997081874
ACH-000060,0.1507160868815597
ACH-000067,0.1149116420311634
ACH-000070,0.3728307150031826
ACH-000075,0.21541091571675594
ACH-000078,0.13808624437577155
ACH-000082,0.16551795766706673
ACH-000085,0.2472816259934067
ACH-000086,0.18832721497418606
ACH-000087,0.2440881456791558
ACH-000092,0.2659246238240938
ACH-000095,0.25646868717161225
ACH-000097,0.1406587928730771
ACH-000098,0.17758018093520933
ACH-000099,0.13379405431364913
ACH-000108,0.16383748796710032
ACH-000113,0.24870629115559406
ACH-000116,0.18079845950140747
ACH-000118,0.16131788763408847
ACH-000120,0.13332846260660905
ACH-000123,0.18495361206984065
ACH-000127,0.12599901433580565
ACH-000128,0.2925252502490365
ACH-000132,0.29768285105186265
ACH-000133,0.1974865189206745
ACH-000137,0.1966913769285242
ACH-000138,0.21243919984845794
ACH-000142,0.21648167324767711
ACH-000143,0.2514325423897649
ACH-000146,0.14205293436961125
ACH-000148,0.1424696331902406
ACH-000150,0.17135267923741127
ACH-000152,0.2588036851261962
ACH-000153,0.09307801707021687
ACH-000159,0.14497338477036775
ACH-000160,0.14185136543665827
ACH-000163,0.1822900915227212
ACH-000167,0.14383362254210166
ACH-000168,0.129529787960439
ACH-000169,0.14892070819963976
ACH-000178,0.21723415423772585
ACH-000183,0.2818528430264736
ACH-000188,0.21826183031477644
ACH-000189,0.17815822607350926
ACH-000190,0.2853398834945001
ACH-000198,0.18778533848774115
ACH-000203,-0.04667066088182225
ACH-000204,0.2883904052415172
ACH-000206,0.1515089803400702
ACH-000207,0.32522767581649564
ACH-000208,0.16153985682236374
ACH-000210,0.41421837212600576
ACH-000211,0.1730215438425249
ACH-000215,0.15761626497539746
ACH-000221,0.1068149173103822
ACH-000222,0.11421650689121288
ACH-000223,0.24894862864106465
ACH-000226,0.26047253624713523
ACH-000227,0.14554830810116373
ACH-000228,0.19043847730517455
ACH-000231,0.21441473830502286
ACH-000232,0.06366371314871204
ACH-000233,0.22907558584891
ACH-000234,0.1629983973056424
ACH-000235,0.15187893803546434
ACH-000237,0.11760174660347344
ACH-000238,0.16725581598839714
ACH-000242,0.14340847570129706
ACH-000243,0.17378733539839125
ACH-000244,0.3009535477777813
ACH-000246,0.16433315413928262
ACH-000248,0.1967999871370052
ACH-000250,0.09527989500693457
ACH-000251,0.34605935473387084
ACH-000252,0.25599728592698195
ACH-000253,0.13647956276216433
ACH-000255,0.2619804995145934
ACH-000256,0.06682794272710453
ACH-000257,0.14903667647174648
ACH-000258,0.261109418658318
ACH-000259,0.1142391274211108
ACH-000260,0.14874243308140042
ACH-000261,0.22112966398419728
ACH-000262,0.01609193645908152
ACH-000263,0.0415380470304052
ACH-000264,0.21777379054950485
ACH-000265,0.2573189742057153
ACH-000266,0.17562898793822446
ACH-000272,0.1537807794995284
ACH-000274,0.1320049292499409
ACH-000277,0.22042871293993246
ACH-000278,0.1243956173390006
ACH-000279,0.15669764454420562
ACH-000280,0.16540249233348225
ACH-000281,0.2367663273167871
ACH-000288,0.1866752407094811
ACH-000291,0.2817254839710944
ACH-000293,0.2591963854764933
ACH-000294,0.02500786197455
ACH-000295,0.04273875168478871
ACH-000296,0.2087430832771796
ACH-000302,0.22798292461660785
ACH-000304,0.15421116298838702
ACH-000307,0.17598378879776894
ACH-000308,0.14219162526674894
ACH-000310,0.223305162754725
ACH-000311,0.194152940089709
ACH-000312,0.07372190970777605
ACH-000315,0.2438662942834827
ACH-000316,0.19239234764588103
ACH-000317,0.3147323538146479
ACH-000318,0.16961269121299788
ACH-000319,0.23635801963964484
ACH-000320,0.2412021097464836
ACH-000322,0.10120560111163153
ACH-000323,0.3123678633951781
ACH-000324,0.11796847222388805
ACH-000329,0.1681724532884724
ACH-000330,0.22321034404944656
ACH-000331,0.16018214555457222
ACH-000332,0.21067468841382225
ACH-000334,0.17623816752144694
ACH-000335,0.21190607043528364
ACH-000336,0.38862481891210987
ACH-000337,0.21538871341091573
ACH-000338,-0.289473901183166
