,RPP30 (10556)
ACH-000004,-0.7944896780113303
ACH-000005,-1.153380990046228
ACH-000007,-1.05839108891524
ACH-000009,-0.9570316046224836
ACH-000011,-1.136575896026104
ACH-000012,-0.9331781395945472
ACH-000013,-0.9538668242056272
ACH-000014,-1.0348597264628228
ACH-000015,-1.0168496478711904
ACH-000017,-1.1438106727176154
ACH-000018,-0.8812040142978335
ACH-000019,-0.7395743030785558
ACH-000021,-1.0201180392685678
ACH-000022,-0.8158412435932477
ACH-000025,-1.0142008065964712
ACH-000028,-0.8616012513776056
ACH-000030,-1.1360173802226985
ACH-000035,-0.8965054495810322
ACH-000036,-0.90120543765995
ACH-000037,-1.0664109312237575
ACH-000039,-0.7765317673700854
ACH-000040,-1.0040965024335342
ACH-000041,-0.8335006855596444
ACH-000042,-0.98536183925336
ACH-000045,-1.1152408817663988
ACH-000047,-0.9143327488752948
ACH-000052,-0.8898212232106847
ACH-000053,-1.1141420880540611
ACH-000054,-0.8364552624960339
ACH-000055,-0.8150797991870088
ACH-000060,-1.158521359559594
ACH-000067,-1.0335222994859523
ACH-000070,-0.7118541349658384
ACH-000075,-0.7844397177992471
ACH-000078,-0.9778364425586634
ACH-000082,-0.8179197976377733
ACH-000085,-1.271035349555357
ACH-000086,-0.8931221222556609
ACH-000087,-0.815537988917211
ACH-000092,-0.971102475531796
ACH-000095,-1.000484235169656
ACH-000097,-0.955445718735217
ACH-000098,-0.9432254928294928
ACH-000099,-0.8153384294623411
ACH-000108,-0.9690763691999184
ACH-000113,-0.5746855242786937
ACH-000116,-1.072879342878327
ACH-000118,-0.9850944687196592
ACH-000120,-1.0083498931547772
ACH-000123,-0.7958078852838187
ACH-000127,-0.930738189326648
ACH-000128,-0.922654409522624
ACH-000132,-0.936073015704603
ACH-000133,-0.932511500188282
ACH-000137,-1.0407268539765009
ACH-000138,-0.9798710816457322
ACH-000142,-0.8966791067771429
ACH-000143,-0.8474755022711951
ACH-000146,-0.7973131888574425
ACH-000148,-1.0925092367386622
ACH-000150,-0.9354397253791248
ACH-000152,-0.9502815087433256
ACH-000153,-0.9747719298111894
ACH-000159,-0.9738773975243591
ACH-000160,-1.237240351647597
ACH-000163,-0.9854963437846024
ACH-000167,-1.571213060124962
ACH-000168,-1.1780268967557517
ACH-000169,-0.9851618907533972
ACH-000178,-0.960638581636178
ACH-000183,-0.8478418931335422
ACH-000188,-1.0053170720340794
ACH-000189,-1.1181576703470613
ACH-000190,-0.8893251614439126
ACH-000198,-0.9544046732211626
ACH-000203,-1.41696938750583
ACH-000204,-0.8764567346316873
ACH-000206,-1.0203204463405202
ACH-000207,-0.8860365009675741
ACH-000208,-0.7271273617686529
ACH-000210,-0.7524759558598652
ACH-000211,-1.0066301273500395
ACH-000215,-0.8721988560953677
ACH-000221,-0.625365932819202
ACH-000222,-1.0598783373433889
ACH-000223,-0.9317336031214809
ACH-000226,-0.7825462861558321
ACH-000227,-0.7695552286332643
ACH-000228,-0.8676493079169507
ACH-000231,-1.065398454436595
ACH-000232,-0.9646563707181514
ACH-000233,-1.0782776739652176
ACH-000234,-0.8609683813529214
ACH-000235,-0.9094404050552614
ACH-000237,-0.8841804857342085
ACH-000238,-1.1657219193020565
ACH-000242,-1.219244933524235
ACH-000243,-1.0372413365482995
ACH-000244,-1.0875636694760682
ACH-000246,-0.7996823735948547
ACH-000248,-1.0957609425696813
ACH-000250,-0.8708365839378877
ACH-000251,-0.9161783219744432
ACH-000252,-0.8125879182257203
ACH-000253,-1.0744226459915072
ACH-000255,-0.9885503184657336
ACH-000256,-0.993029221070722
ACH-000257,-0.9940784242410272
ACH-000258,-0.5762216813774309
ACH-000259,-1.058125677866661
ACH-000260,-1.0509158080818135
ACH-000261,-0.9910448762442308
ACH-000262,-0.9123313859909284
ACH-000263,-0.6093832562028502
ACH-000264,-1.207746983354835
ACH-000265,-1.0185375248916788
ACH-000266,-0.931340805198586
ACH-000272,-0.9108301533941348
ACH-000274,-0.7067517529419678
ACH-000277,-0.6342716491292223
ACH-000278,-0.7787193208745016
ACH-000279,-0.929548008285514
ACH-000280,-1.0994837494881466
ACH-000281,-0.8077324659095746
ACH-000288,-0.9115372303821738
ACH-000291,-0.921459563615506
ACH-000293,-0.8837766721878159
ACH-000294,-1.195129716064974
ACH-000295,-0.8161806437337165
ACH-000296,-0.9417811413785752
ACH-000302,-0.8914603561661952
ACH-000304,-0.9234956631219238
ACH-000307,-1.0881949019434132
ACH-000308,-0.988291272520445
ACH-000310,-1.0624726029688545
ACH-000311,-0.8717536913876137
ACH-000312,-0.6931693273031848
ACH-000315,-1.2582315476124075
ACH-000316,-1.2423075045240153
ACH-000317,-1.148105110790928
ACH-000318,-1.13136806455116
ACH-000319,-1.0380094094151224
ACH-000320,-0.8951417701533323
ACH-000322,-0.7860186757760865
ACH-000323,-0.973552700845097
ACH-000324,-0.972291332394388
ACH-000329,-0.9072725798769892
ACH-000330,-0.9460303391478012
ACH-000331,-1.085493453820676
ACH-000332,-0.8744577844138007
ACH-000334,-0.9214184413029304
ACH-000335,-1.3799347378747484
ACH-000336,-0.8703187224620832
ACH-000337,-1.0996935819687552
ACH-000338,-0.7252935112849542
ACH-000339,-1.0501913648806112
ACH-000341,-0.7285788009409668
ACH-000348,-0.8468670395978573
ACH-000350,-1.0097188815147855
ACH-000352,-0.9863557994918492
ACH-000356,-1.157933528589136
ACH-000361,-0.7991368603263991
ACH-000362,-1.042723826212391
ACH-000363,-0.7852223426268496
ACH-000364,-0.9556768669924676
ACH-000365,-1.0438598085123822
ACH-000366,-0.8702019346908623
ACH-000368,-1.1477626336910136
ACH-000374,-1.0558028579292842
ACH-000375,-0.6911698852048778
ACH-000376,-1.0653218601904149
ACH-000381,-0.895480671944713
ACH-000383,-0.7310915541071632
ACH-000387,-0.8984556504131809
ACH-000389,-1.0501278230682831
ACH-000390,-0.8892920240282375
ACH-000393,-0.8092165328910572
ACH-000395,-0.7389020592601625
ACH-000396,-0.7740217007166262
ACH-000397,-0.9542119545039438
ACH-000401,-0.4836982893928682
ACH-000402,-0.7323922770713198
ACH-000403,-0.6962489370070937
ACH-000404,-0.7988424704296304
ACH-000406,-1.3464877102191106
ACH-000407,-0.8178792332694896
ACH-000408,-1.4236564564632712
ACH-000410,-1.050685601864249
ACH-000411,-0.7589239436412301
ACH-000414,-1.0553988757832873
ACH-000415,-1.216141918245529
ACH-000416,-0.910875444882828
ACH-000420,-0.7865896457334723
ACH-000421,-0.9551209914049968
ACH-000424,-0.7243103129195821
ACH-000425,-1.0999526925367962
ACH-000426,-1.000142844753605
ACH-000427,-0.6568044187551771
ACH-000433,-0.9099085742583936
ACH-000435,-1.027981746281114
ACH-000436,-1.0285217373174929
ACH-000444,-0.9256800364579318
ACH-000445,-0.5729001886380752
ACH-000448,-0.9454239553328896
ACH-000450,-1.00030101081706
