,SEZ6 (124925)
ACH-000389,-0.1349341336377286
ACH-000390,-0.4267367231596664
ACH-000393,-0.006849839396240621
ACH-000395,0.022618206878509763
ACH-000396,-0.17359502681875774
ACH-000397,-0.0012888459659665273
ACH-000401,-0.4426682979973714
ACH-000402,0.02882612985633056
ACH-000403,-0.1380146468984718
ACH-000404,-0.38759607078522623
ACH-000406,-0.12849863678533147
ACH-000407,-0.031923038128379336
ACH-000408,-0.4706094292741017
ACH-000410,-0.1782996957905352
ACH-000411,-0.06553742788211292
ACH-000414,-0.01194541168318972
ACH-000415,-0.3321828026869926
ACH-000416,-0.07037452997521193
ACH-000420,-0.26062384813405715
ACH-000421,-0.2533671543110078
ACH-000424,-0.17288066635300128
ACH-000425,-0.20806088794259306
ACH-000426,-0.1473079828390828
ACH-000427,-0.1133918618661766
ACH-000433,-0.13473929723632067
ACH-000435,-0.6270897211249429
ACH-000436,-0.34553314952326725
ACH-000444,-0.2783361745270506
ACH-000445,-0.24297543632165566
ACH-000448,-0.1426172004861502
ACH-000450,0.013987469899260157
ACH-000452,-0.09070764864925562
ACH-000454,0.07449336672872522
ACH-000458,-0.2925202781009973
ACH-000459,-0.11717644090582605
ACH-000460,-0.1531010775755955
ACH-000461,-0.06407616647015155
ACH-000463,-0.15121858168491314
ACH-000464,0.056656976481102586
ACH-000466,-0.1122239685553498
ACH-000467,-0.0367204857631039
ACH-000468,-0.3199730945277239
ACH-000469,-0.059541340062082886
ACH-000470,-0.04884074580396002
ACH-000471,-0.22446778204536647
ACH-000472,-0.05212275150483647
ACH-000473,-0.15591268681431594
ACH-000475,-0.1813735640294526
ACH-000476,-0.059188776517932425
ACH-000477,0.07757842466582071
ACH-000479,-0.3241689237912459
ACH-000480,-0.2701271621642618
ACH-000481,-0.12075167070230135
ACH-000483,-0.1711915730088419
ACH-000484,-0.1849986277259881
ACH-000485,-0.09018518512017264
ACH-000486,-0.1510679252320171
ACH-000487,-0.07865774119271549
ACH-000488,-0.13791473428493212
ACH-000490,-0.13700594354321113
ACH-000491,0.03608801824047387
ACH-000495,-0.15549953969421898
ACH-000496,-0.06494559223886666
ACH-000499,-0.21234522260944255
ACH-000500,0.3118117700940538
ACH-000502,-0.1921351376567119
ACH-000503,-0.12273566444964053
ACH-000505,-0.06019935704490269
ACH-000507,-0.08762871753827113
ACH-000510,-0.06537092963606916
ACH-000511,-0.09283022896485983
ACH-000512,0.02534135700465641
ACH-000516,-0.1261952778160401
ACH-000517,-0.11512971080987287
ACH-000518,-0.11461474040358267
ACH-000520,-0.2209667558967069
ACH-000521,0.028522940283343644
ACH-000522,-0.07955616647085997
ACH-000524,-0.2998624221378509
ACH-000527,-0.21805602223983425
ACH-000528,-0.16957189370658962
ACH-000537,-0.2057628596074729
ACH-000541,0.060010682891894936
ACH-000542,-0.3099632991335178
ACH-000544,-0.19106128235747516
ACH-000545,-0.010307074656487105
ACH-000547,-0.31546693901434264
ACH-000548,-0.12711155882241176
ACH-000549,-0.1581714050746413
ACH-000550,-0.1371399126740939
ACH-000552,-0.19048598084702936
ACH-000556,-0.2481063965880828
ACH-000557,-0.10136948869356413
ACH-000569,-0.07203089623788425
ACH-000570,-0.14341223294605224
ACH-000571,-0.13328262847370256
ACH-000573,-0.014687512986869185
ACH-000576,-0.016672324657711162
ACH-000579,-0.14502218673458506
ACH-000580,-0.3211083242057801
ACH-000584,-0.19761135817020556
ACH-000585,-0.10159116822030577
ACH-000588,-0.2344800037860882
ACH-000589,-0.233787583781469
ACH-000591,-0.06045312835696669
ACH-000593,-0.3023830531758513
ACH-000600,-0.10828910806854987
ACH-000601,-0.05545295926172915
ACH-000605,-0.021891067196150617
ACH-000606,-0.23190476612577546
ACH-000608,-0.1992621113300722
ACH-000614,-0.08104497817809067
ACH-000616,-0.13701980369751388
ACH-000618,-0.17734691095618596
ACH-000619,-0.11487103378273407
ACH-000620,-0.0523739176171211
ACH-000621,-0.12911628843865566
ACH-000622,-0.14078720398387232
ACH-000623,-0.1742855073875782
ACH-000624,-0.3272201492213416
ACH-000627,-0.12438167063258003
ACH-000630,-0.0693208413193313
ACH-000631,-0.03995632935122583
ACH-000632,-0.10089286194688976
ACH-000633,-0.012726291450427729
ACH-000637,-0.19032011657512235
ACH-000638,-0.005207714877939164
ACH-000646,-0.1106119448056822
ACH-000647,-0.18505025882050047
ACH-000648,-0.1423708523491298
ACH-000649,-0.14648731199389464
ACH-000651,-0.12466666772758828
ACH-000652,-0.013690242506911943
ACH-000653,-0.06894572016709416
ACH-000657,-0.20952411811868926
ACH-000658,0.012136371678430404
ACH-000661,-0.1047497725306338
ACH-000662,-0.0770251835069401
ACH-000663,-0.12098034311639755
ACH-000665,-0.0885541942262772
ACH-000671,-0.15177845797286554
ACH-000672,-0.7329590441945468
ACH-000673,-0.1598510504864112
ACH-000676,-0.22273547189705772
ACH-000677,-0.09458501117215247
ACH-000681,-0.05930916643355611
ACH-000683,-0.03845980136679788
ACH-000684,-0.22739531824105166
ACH-000688,-0.08831803113322802
ACH-000693,-0.1418822410328153
ACH-000694,-0.1146725171171796
ACH-000695,-0.012330985651832285
ACH-000696,-0.12069124236020695
ACH-000697,0.06436830650521083
ACH-000699,-0.17405802674664464
ACH-000701,-0.275961885681369
ACH-000706,-0.124563620991884
ACH-000711,-0.24812952717709585
ACH-000713,-0.12668062875500494
ACH-000714,-0.2255321587497458
ACH-000718,-0.027975650510130574
ACH-000720,-0.1558910280148146
ACH-000721,-0.13674722960018856
ACH-000724,-0.14312741877755414
ACH-000725,-0.2852659720808415
ACH-000732,-0.2965843731178888
ACH-000734,-0.0699241603339347
ACH-000735,-0.07670525412287567
ACH-000736,-0.09454611453021744
ACH-000738,-0.11526893920487165
ACH-000746,-0.12760665194115425
ACH-000747,-0.18425954527944688
ACH-000748,-0.1440187711057715
ACH-000753,-0.10548954477477296
ACH-000756,-0.3402341361776277
ACH-000757,0.06753475680272933
ACH-000758,-0.10797035519779118
ACH-000760,-0.014139885497173363
ACH-000762,-0.14025435230937175
ACH-000763,-0.07064473689811357
ACH-000764,0.01961681235756856
ACH-000765,0.01208055376361844
ACH-000766,-0.14232034929379878
ACH-000767,-0.11420591961154965
ACH-000768,-0.06289317709148676
ACH-000769,-0.3955837721390785
ACH-000770,-0.1581800363202539
ACH-000771,-0.013114798424384977
ACH-000773,-0.17062566793002756
ACH-000776,-0.032019748123987835
ACH-000777,-0.038209857640280113
ACH-000778,-0.011618422543877452
ACH-000781,-0.0033161972928163717
ACH-000782,-0.10536302268013603
ACH-000783,-0.06993172272441843
ACH-000784,-0.2184395616661825
ACH-000785,-0.2091511971181987
ACH-000787,-0.33087234835083906
ACH-000788,-0.1562090552493748
ACH-000791,-0.24580803098942866
ACH-000792,-0.20115448692749602
ACH-000794,-0.2202813565377605
ACH-000796,-0.13557196252588394
ACH-000798,-0.10417125936255343
ACH-000799,-0.2501170287053549
ACH-000800,-0.1927030687640149
ACH-000802,-0.08459766435917325
ACH-000804,-0.12661330694593778
ACH-000805,0.005252984995715589
ACH-000809,-0.20418210186931687
ACH-000810,-0.011046138268647287
ACH-000811,-0.07956843283725401
ACH-000817,-0.11334270810241028
ACH-000819,-0.008817743366030844
ACH-000820,0.12104123807773914
ACH-000821,-0.3442231540235995
ACH-000822,-0.17589260825467
ACH-000823,-0.2633299118536439
ACH-000824,-0.02591220705358524
ACH-000827,-0.08665524694512912
ACH-000829,-0.07810475165557089
ACH-000831,-0.14159761671365353
ACH-000832,-0.09537943161194223
ACH-000833,-0.08158158911688916
ACH-000834,-0.1012169609579518
ACH-000835,0.013793234120730146
ACH-000836,0.018592412086041173
ACH-000837,-0.0964209388104351
ACH-000838,-0.21808018514541155
ACH-000839,-0.19100213463837493
ACH-000840,-0.3127491639519821
ACH-000841,-0.2468791482126753
ACH-000843,-0.10374711853186656
ACH-000846,-0.07655503615678733
ACH-000847,-0.20470834652217684
ACH-000848,0.01063663722919185
ACH-000849,-0.319273252941151
ACH-000851,-0.1072400454075862
ACH-000855,0.039237429935914364
ACH-000856,-0.10422212525282344
ACH-000858,-0.2327407428131772
ACH-000859,-0.4488106630824117
ACH-000861,-0.029820325976858863
ACH-000862,-0.018419088121348282
ACH-000865,-0.1576409878178512
ACH-000866,-0.10863706829501883
ACH-000867,-0.20496229554607026
ACH-000869,-0.2215265884297373
ACH-000872,-0.3453837833254409
ACH-000873,-0.1583317480082556
ACH-000876,-0.022842871898358992
ACH-000878,0.12344501158751064
ACH-000880,-0.12186872317821018
ACH-000881,-0.2119858000425864
ACH-000882,-0.04034655783123023
ACH-000884,-0.15520101549161952
ACH-000885,-0.13623656268904122
ACH-000887,-0.1994314033338926
ACH-000889,-0.19320090183724564
ACH-000896,-0.08932962263900975
ACH-000898,-0.24488654921479716
ACH-000900,-0.16802416847438906
ACH-000901,-0.11232467475477312
ACH-000905,-0.07778899957355054
ACH-000906,-0.21417562980576396
ACH-000907,-0.094629528682616
ACH-000910,-0.06999547952966602
ACH-000911,-0.2663890806999237
ACH-000912,-0.2924544314494868
ACH-000913,-0.20503247076771502
ACH-000915,-0.30775460198846943
ACH-000916,-0.22771185487987697
ACH-000917,-0.16915306385427614
ACH-000920,-0.17734192304202293
ACH-000921,-0.2169247744881177
ACH-000924,-0.18092944578828304
ACH-000926,-0.1708089232878925
ACH-000928,-0.3083184871419762
ACH-000929,-0.1405723242584813
ACH-000932,-0.10424942571986144
ACH-000935,-0.05636827218266863
ACH-000936,-0.10050058395329517
ACH-000937,-0.09941091759187924
ACH-000938,-0.08647243528125304
ACH-000939,-0.3102217183006528
ACH-000941,-0.11882425407325435
ACH-000943,-0.23715936061323994
ACH-000946,-0.2060807942060575
ACH-000947,-0.14102276113013948
ACH-000948,-0.07176744592861213
ACH-000950,-0.19780717595970446
ACH-000953,-0.12202775529203275
ACH-000954,-0.2482796426766904
ACH-000957,-0.04485925653048305
ACH-000958,-0.04224678788150858
ACH-000960,-0.0656653270041924
ACH-000963,-0.3468947561392047
ACH-000968,-0.03643229438600337
ACH-000969,-0.16360151400312867
ACH-000972,0.009642288638915518
ACH-000973,-0.11830205727111805
ACH-000974,-0.06395088224606832
ACH-000978,-0.2373039299593067
ACH-000984,0.012472684703732204
ACH-000986,-0.2303049776171258
ACH-000988,-0.21469610122470575
ACH-000993,-0.14970792732789082
ACH-000994,-0.02017969890394434
ACH-000996,-0.01198567192403625
ACH-001001,-0.22274060488334574
ACH-001020,-0.15800816538145745
ACH-001028,-0.17911402177125402
ACH-001031,-0.2174963142424997
ACH-001038,-0.12886445409231087
ACH-001048,-0.1280896328722348
ACH-001050,-0.13101107846355198
ACH-001053,0.06352400463145348
ACH-001054,-0.2421340690288177
ACH-001061,-0.17583032508190732
ACH-001067,-0.15614899816914626
ACH-001075,-0.06781627793750165
ACH-001096,-0.12144905499681292
ACH-001111,-0.16520619805259282
ACH-001119,0.014467709093927382
ACH-001128,-0.46786957497647497
ACH-001134,-0.33082294617213515
ACH-001151,0.0033882375898622546
ACH-001163,-0.37357601165790544
ACH-001164,0.1065251141929479
ACH-001183,-0.29652385061766506
ACH-001192,-0.18490741701636487
ACH-001193,-0.0605611640322478
ACH-001196,-0.24800722797849226
ACH-001197,-0.06276931613843144
ACH-001205,0.12082583255050025
ACH-001211,-0.27738100654734515
ACH-001212,-0.09052711459358287
ACH-001228,-0.12242513804764554
ACH-001232,-0.2902273302313361
ACH-001239,-0.15576091997972374
ACH-001270,-0.18394376382203173
ACH-001274,-0.2910459377085807
ACH-001275,-0.17518358887552551
ACH-001277,-0.30962392814742035
ACH-001278,-0.14873122841417638
ACH-001280,-0.1584859162808868
ACH-001283,-0.09201329056122398
ACH-001289,-0.2741972906394735
ACH-001300,-0.2424256813279101
ACH-001301,-0.012016957649525557
ACH-001302,-0.2835559428558809
ACH-001306,0.05020215893469673
ACH-001318,-0.3457567805685068
ACH-001322,0.014096656135215956
ACH-001328,-0.17903971297161705
ACH-001332,-0.1497913409612689
ACH-001336,-0.07919819880178704
ACH-001346,-0.3248719097423539
ACH-001353,-0.2654428701197581
ACH-001354,-0.02211156791523545
ACH-001367,-0.23696087898340226
ACH-001368,-0.242645636116703
ACH-001374,-0.4199817546538103
ACH-001377,-0.0036378025997896592
ACH-001380,-0.2203390582828696
ACH-001391,0.0015255786053271262
ACH-001408,-0.19716279008948648
ACH-001430,-0.03189802318887882
ACH-001431,-0.1872958719472172
ACH-001450,-0.20147549949106436
ACH-001496,-0.20582758749390334
ACH-001500,-0.15915479421973935
ACH-001523,-0.15719964490270413
ACH-001532,-0.0053269516845455295
ACH-001550,-0.16429468800967295
ACH-001552,-0.09792000705921733
ACH-001554,-0.17952831385451418
ACH-001654,-0.1745637675672836
ACH-001735,-0.14975141871108752
ACH-001736,-0.10907391089819594
ACH-001737,0.2376466372618703
ACH-001740,0.1270992747893397
ACH-001745,-0.03931787454370786
ACH-001765,-0.12234310137204113
