,MANF (7873)
ACH-000190,-0.6251515965482614
ACH-000198,-0.4750069282537559
ACH-000203,-0.5913028735604876
ACH-000204,-0.7289128881463434
ACH-000206,-0.22189269782930912
ACH-000207,-0.3472255383796777
ACH-000208,-0.6723405760880581
ACH-000210,-0.5263944938335093
ACH-000211,-0.5207827430472526
ACH-000215,-0.33220227177864475
ACH-000221,-0.6346903602605016
ACH-000222,-0.28639622845893137
ACH-000223,-0.42345925809291857
ACH-000226,-0.21963544004892133
ACH-000227,-0.6877163446355404
ACH-000228,-0.41043190736417307
ACH-000231,-0.4021028641661784
ACH-000232,-0.5113424023925379
ACH-000233,-0.34522521964387165
ACH-000234,-0.4681912480895172
ACH-000235,-0.4443817284928843
ACH-000237,-0.4979461175116463
ACH-000238,-0.7680242247004517
ACH-000242,-0.7416882162918957
ACH-000243,-0.3703056507621835
ACH-000244,-0.5121482654952746
ACH-000246,-0.32320182504070266
ACH-000248,-0.32369767872884325
ACH-000250,-0.3964092558064507
ACH-000251,-0.3536152118477822
ACH-000252,-0.3311277984254193
ACH-000253,-0.4548511666824222
ACH-000255,-0.4820551218973506
ACH-000256,-0.5520623700894379
ACH-000257,-0.045747575019194665
ACH-000258,-0.4482921236372255
ACH-000259,-0.4367592540250539
ACH-000260,-0.4613046293320736
ACH-000261,-0.35385033378492964
ACH-000262,-0.5067442277061721
ACH-000263,-0.5754390935378142
ACH-000264,-0.4889041370839932
ACH-000265,-0.4806999358331974
ACH-000266,-0.4524810901829676
ACH-000272,-0.5618064661527543
ACH-000274,-0.5169370424201708
ACH-000277,-0.4687982613752192
ACH-000278,-0.7066805303953984
ACH-000279,-0.44506070855438745
ACH-000280,-0.32724236029651804
ACH-000281,-0.4468090284223103
ACH-000288,-0.4256756790982244
ACH-000291,-0.5181096368203013
ACH-000293,-0.538701657232558
ACH-000294,-0.3512239943418625
ACH-000295,-0.5675557826137191
ACH-000296,-0.6036813258020565
ACH-000302,-0.4675524482904741
ACH-000304,-0.8240597674487082
ACH-000307,-0.38520625950749016
ACH-000308,-0.4525441142935673
ACH-000310,-0.5930477556651678
ACH-000311,-0.510427425384986
ACH-000312,-0.23349707340804104
ACH-000315,0.04196345128762969
ACH-000316,-0.3767567270546744
ACH-000317,-0.3749244968711967
ACH-000318,-0.5067604548709405
ACH-000319,-0.4356001366162256
ACH-000320,-0.31615381095999623
ACH-000322,-0.24318815447825815
ACH-000323,-0.5971952156863995
ACH-000324,-0.5181383310366843
ACH-000329,-0.5436590630037057
ACH-000330,-0.4144159119583257
ACH-000331,-0.8485915146704338
ACH-000332,-0.4783038184027228
ACH-000334,-0.5576391202116948
ACH-000335,-0.42989316088629226
ACH-000336,-0.5071307005782318
ACH-000337,-0.42619567700635336
ACH-000338,-0.2655116998270223
ACH-000339,-0.6188915562454779
ACH-000341,-0.5599983031268276
ACH-000348,-0.4298758035601284
ACH-000350,-0.3943043260174943
ACH-000352,-0.4290995978055956
ACH-000356,-0.7142450669951218
ACH-000361,-0.4963440126105284
ACH-000362,-0.3006708391690026
ACH-000363,-0.8831439544553097
ACH-000364,-0.3642826104752606
ACH-000365,-0.4316527874372644
ACH-000366,-0.5346874874391769
ACH-000368,-0.4492412429497206
ACH-000374,-0.5272337332616276
ACH-000375,-0.2989956952391095
ACH-000376,-0.4060093177423148
ACH-000381,-0.4036134095656437
ACH-000383,-0.42763066141611095
ACH-000387,-0.5196220945427354
ACH-000389,-0.21985289356306395
ACH-000390,-0.42343712925304816
ACH-000393,-0.6301511349789829
ACH-000395,-0.4606849541986601
ACH-000396,-0.4395108275756606
ACH-000397,-0.4578556563151489
ACH-000401,-0.2731512961552893
ACH-000402,-0.4407779685030144
ACH-000403,-0.4586766327838552
ACH-000404,-0.3360004527076905
ACH-000406,-0.502053778181236
ACH-000407,-0.4601228872589803
ACH-000408,-0.27787197506322225
ACH-000410,-0.7091852694930606
ACH-000411,-0.4933352156230792
ACH-000414,-0.6663849262044987
ACH-000415,-0.5860125243444855
ACH-000416,-0.34346660668867113
ACH-000420,-0.30120402626929244
ACH-000421,-0.3243604641316297
ACH-000424,-0.4091224681965888
ACH-000425,-0.3162248542671823
ACH-000426,-1.5492856848614005
ACH-000427,-0.1206178630993426
ACH-000433,-0.37307497484997015
ACH-000435,-0.4342605644877278
ACH-000436,-1.2334451394623027
ACH-000444,-0.2817828235179333
ACH-000445,-0.4317930411377643
ACH-000448,-0.3762066721488199
ACH-000450,-0.23733549895798703
ACH-000452,-0.3399980359725784
ACH-000454,-0.5291523231337589
ACH-000458,-0.2585758672076533
ACH-000459,-0.565617472524367
ACH-000460,-0.3295568132564876
ACH-000461,-0.2713637016596145
ACH-000463,-0.3321971154606919
ACH-000464,-0.6084180421480817
ACH-000466,-0.6796266669368818
ACH-000467,-0.7320955789963106
ACH-000468,-0.5025528212085155
ACH-000469,-0.32134825484616075
ACH-000470,-0.3835102037036535
ACH-000471,-0.3902626487123265
ACH-000472,-0.5198077796631829
ACH-000473,-0.18264376833389406
ACH-000475,-0.4954576538275289
ACH-000476,-0.17736763402823524
ACH-000477,-0.4597602345067806
ACH-000479,-0.22326566222642488
ACH-000480,-0.4557093623387656
ACH-000481,-0.4799872880659904
ACH-000483,-0.4385833290263833
ACH-000484,-0.4633837313291268
ACH-000485,-0.31496971998651074
ACH-000486,-0.5849500295806946
ACH-000487,-0.5627561142393378
ACH-000488,-0.35513721968716866
ACH-000490,-0.3687096242987996
ACH-000491,-0.5158337822033452
ACH-000495,-0.3484015951718457
ACH-000496,-0.4225367263717176
ACH-000499,-0.4140067941567394
ACH-000500,-0.13414197804971795
ACH-000502,-0.4018253357401581
ACH-000503,-0.14202702095414052
ACH-000505,-0.3895624245678924
ACH-000507,-0.3046333475168351
ACH-000510,-0.4498659273871068
ACH-000511,-0.5089606094903614
ACH-000512,-0.8026374205257094
ACH-000516,-0.4681979916581329
ACH-000517,-0.4766828355255548
ACH-000518,-0.22170154027656114
ACH-000520,-0.3903419729639654
ACH-000521,-0.6467670390228529
ACH-000522,-0.2663592015557019
ACH-000524,-0.3572094174962159
ACH-000527,-0.4004323635145406
ACH-000528,-0.4539575079538676
ACH-000537,-0.4419512871346608
ACH-000541,-0.838792873489407
ACH-000542,-0.4234253809997251
ACH-000544,-0.452764120059281
ACH-000545,-0.2605965466068016
ACH-000547,-0.5882645450191368
ACH-000548,-0.467011634273566
ACH-000549,-0.3367879595478463
ACH-000550,-0.5431777788183629
ACH-000552,-0.6031300237537892
ACH-000556,-0.3997107416308885
ACH-000557,-0.389991556379437
ACH-000569,-0.1497928465066075
ACH-000570,-0.4752225009865052
ACH-000571,-0.405832040493285
ACH-000573,-0.4175789523217003
ACH-000576,-0.813346218036197
ACH-000579,-0.5136752917112225
ACH-000580,-0.2506122824617613
ACH-000584,-0.3103355198682758
ACH-000585,-0.23936371486246275
ACH-000588,-0.8851086732400187
ACH-000589,-0.4356914799875356
ACH-000591,-0.4864117560065419
ACH-000593,-0.5412160628852664
ACH-000600,-0.5915119739222927
ACH-000601,-0.4288885643069019
ACH-000605,-0.4278072676359135
ACH-000606,-0.4016971350253411
ACH-000608,-0.5432082806074512
ACH-000614,-0.485916278370845
ACH-000616,-0.34668064379746616
ACH-000618,-0.3163955926396027
ACH-000619,-0.3545437436876729
ACH-000620,-0.4641556604409402
ACH-000621,-0.4461033601510887
ACH-000622,-0.4832395121431233
ACH-000623,-0.3074939101682761
ACH-000624,-0.35154355299435097
ACH-000627,-0.4166593208323481
ACH-000630,-0.4040054829092979
ACH-000631,-0.3064268470826217
ACH-000632,-0.41039730859926543
ACH-000633,-0.5096594494666205
ACH-000637,-0.4136546401638634
ACH-000638,-0.4858831625397947
ACH-000646,-0.5327087362660343
ACH-000647,-0.39905871407941657
ACH-000648,-0.3571727716588301
ACH-000649,-0.521759312489725
ACH-000651,-0.2669003960814777
ACH-000652,-0.3688903593892091
ACH-000653,-0.24438218825665875
ACH-000657,-0.4237371438603828
ACH-000658,-1.139188112956898
ACH-000661,-0.5238989230505525
ACH-000662,-0.3478581497908391
ACH-000663,-0.4102691933759401
ACH-000665,-0.4643113479798272
ACH-000671,-0.5584329311543653
ACH-000672,-0.07526815115969425
ACH-000673,-0.4881293442966934
ACH-000676,-0.38042681267885503
ACH-000677,-0.3874793095788284
ACH-000681,-0.2977101143935568
ACH-000683,-0.5307191532019904
ACH-000684,-0.262730218882176
ACH-000688,-0.4393643403064749
ACH-000693,-0.22473256256654076
ACH-000694,-0.37826212237591655
ACH-000695,-0.398204899736068
ACH-000696,-0.3869902617760727
ACH-000697,-0.37665200929254294
ACH-000699,-0.6871125890534954
ACH-000701,-0.4092041627763453
ACH-000706,-0.5412445240256193
ACH-000711,-0.4944412926681039
ACH-000713,-0.441985631707746
ACH-000714,-0.3662974455508044
ACH-000718,-0.4408638963422269
ACH-000720,-0.4169851359705725
ACH-000721,-0.4596858704276541
ACH-000724,-0.4085216124716154
ACH-000725,-0.37337057409709457
ACH-000732,-0.29179800503971737
ACH-000734,-0.30303940475701074
ACH-000735,-0.4543849705578091
ACH-000736,-0.4511381859633645
ACH-000738,-0.4084228238616636
ACH-000746,-0.34808546878000624
ACH-000747,-0.2855534104229401
ACH-000748,-0.4085139241036517
ACH-000753,-0.4157559515812069
ACH-000756,-0.3972242470976429
ACH-000757,-0.422954912191581
ACH-000758,-0.3817139754114501
ACH-000760,-0.3971355927917437
ACH-000762,-0.29721782530849894
ACH-000763,-0.9296907824094288
ACH-000764,-0.7413658236429471
ACH-000765,-0.5385085375285711
ACH-000766,-0.4047754053038752
ACH-000767,-0.6557968897200523
ACH-000768,-0.4808772813931676
ACH-000769,-0.7356733699868256
ACH-000770,-0.573224490728365
ACH-000771,-0.3832522111620576
ACH-000773,-0.4584370570223011
ACH-000776,-0.4154392266301413
ACH-000777,-0.44817955091233175
ACH-000778,-0.6472212689827659
ACH-000781,-0.33216660391837904
ACH-000782,-0.4814756803606733
ACH-000783,-0.2586827676279074
ACH-000784,-0.3601465802653032
ACH-000785,-0.5365624422864679
ACH-000787,-0.532505753653063
ACH-000788,-0.3711977524007221
ACH-000791,-0.4918966946441152
ACH-000792,-0.3888962596710215
ACH-000794,-0.3610582996867154
ACH-000796,-0.4227264102039591
ACH-000798,-0.5745488934172283
ACH-000799,-0.2771077282374137
ACH-000800,-0.4661695946717044
ACH-000802,-0.3791863726305669
ACH-000804,-0.6133003277705982
ACH-000805,-0.313657142817078
ACH-000809,-0.3004445495328105
ACH-000810,-0.4636665327068699
ACH-000811,-0.5135342621194566
ACH-000817,-0.9406924787442464
ACH-000819,-0.3375190751616665
ACH-000820,-0.4648560121539601
ACH-000821,-1.0664550633471643
ACH-000822,-0.5982230888636055
ACH-000823,-0.42040871044709055
ACH-000824,-0.2443016954060581
ACH-000827,-0.405265316601011
ACH-000829,-0.6486110666187257
ACH-000831,-0.4729158545689107
ACH-000832,-0.4436511026026119
ACH-000833,-0.2606684380975776
ACH-000834,-0.3220643722676315
ACH-000835,-0.41472091213954
ACH-000836,-0.5488932444488077
ACH-000837,-0.5976163274231839
ACH-000838,-0.7621849096176962
ACH-000839,-0.3987282191907872
ACH-000840,-0.5775790378443881
ACH-000841,-0.5625193891664049
ACH-000843,-0.2546641448141472
ACH-000846,-0.2973855026689884
ACH-000847,-0.6947076399441267
ACH-000848,-0.4495112475288965
ACH-000849,-0.4999952694974143
ACH-000851,-0.3482935861373479
ACH-000855,-0.41693857829790143
ACH-000856,-0.4306819490669446
ACH-000858,-0.5334177867733116
ACH-000859,-0.3472794460820233
ACH-000861,-0.4802213159621776
ACH-000862,-0.34257943363652904
ACH-000865,-0.3851104923802403
ACH-000866,-0.3158750633208564
ACH-000867,-0.3129090368310392
ACH-000869,-0.6692350089728626
ACH-000872,-0.5372837582845522
ACH-000873,-0.3200330599221931
ACH-000876,-0.4642916956493252
ACH-000878,-0.4480334978768099
ACH-000880,-0.32631776144950103
ACH-000881,-0.5656239756639906
ACH-000882,-0.1791088748665998
ACH-000884,-0.4036607015435222
ACH-000885,-0.5270275589491226
ACH-000887,-0.4794893524284189
ACH-000889,-0.43951068942526456
ACH-000896,-0.3857204037600316
ACH-000898,-0.2525171766380698
ACH-000900,-0.4876229685205512
ACH-000901,-0.54061132756669
ACH-000905,-0.30491982397459844
ACH-000906,-0.34298265989156185
ACH-000907,-0.5032234351318516
ACH-000910,-0.25631917397091497
ACH-000911,-0.3341379593705306
ACH-000912,-0.3758630399495988
ACH-000913,-0.4285466108994248
ACH-000915,-0.5523516162233708
ACH-000916,-0.07574549169659005
ACH-000917,-0.6077363176939999
ACH-000920,-0.40023702149186907
ACH-000921,-0.5253790011706285
ACH-000924,-0.5555077519126447
ACH-000926,-0.4049115108403138
ACH-000928,-0.4789653447556833
ACH-000929,-0.3939849267193769
ACH-000932,-0.3620060369606573
ACH-000935,-0.462002133804621
ACH-000936,-0.3307651056913053
ACH-000937,-0.5884817690515951
ACH-000938,-0.6458516705669243
ACH-000939,-0.5021714205079585
ACH-000941,-0.5194220274182483
ACH-000943,-0.2987361220301564
ACH-000946,-0.5200503035545189
ACH-000947,-0.3631569495072702
ACH-000948,-0.4683708560472296
ACH-000950,-0.3712503853556852
ACH-000953,-0.3206453252413582
ACH-000954,0.2849710501034037
ACH-000957,-0.6703333742893107
ACH-000958,-0.4741446377326602
ACH-000960,-0.5778589410004995
ACH-000963,-0.5187656254666597
ACH-000968,-0.5436503246853602
ACH-000969,-0.23267268717180656
ACH-000972,-0.016621407297342006
ACH-000973,-0.4476942535161365
ACH-000974,-0.4968763163876426
ACH-000978,-0.5645657352265686
ACH-000984,-0.3816913250478996
ACH-000986,-0.2939890313422411
ACH-000988,-0.5632579382113937
ACH-000993,-0.5658397023325729
ACH-000994,-0.2519622478329615
ACH-000996,-0.4662205494653814
ACH-001001,-0.43382747911949615
ACH-001020,-0.5185653155639821
ACH-001028,-0.43273536585769257
ACH-001031,-0.4003122442785883
ACH-001038,-0.411944020571691
ACH-001048,-0.5051351156397857
ACH-001050,-0.5180409160527581
ACH-001053,-0.4535742734664869
ACH-001054,-0.3059795709181377
ACH-001061,-0.3451099665378181
ACH-001067,-0.3252793239394618
ACH-001075,-0.3712484677521217
ACH-001096,-0.27255725571751216
ACH-001111,-0.7409676041248962
ACH-001119,-0.657519949959274
ACH-001128,-0.3218675348985186
ACH-001134,-0.4627389888163829
ACH-001151,-0.4232665901462214
ACH-001163,-0.6301331837072608
ACH-001164,-0.6547264857323426
ACH-001183,-0.12224101938371497
ACH-001192,-0.4792153764938002
ACH-001193,-0.276499331080307
ACH-001196,-0.5026853015082559
ACH-001197,-0.4457353767699812
ACH-001205,-0.438800360879348
ACH-001211,-0.6629302417197035
ACH-001212,-0.6406272354057649
ACH-001228,-0.3741472268723635
ACH-001232,-0.6292245710863381
ACH-001239,-0.5731827569546584
ACH-001270,-0.6940550411000942
ACH-001274,-0.3843242226950409
ACH-001275,-0.2669055730993101
ACH-001277,-0.15832531598117386
ACH-001278,-0.2510746999985763
ACH-001280,-0.4405811190519831
ACH-001283,-0.3592177970243717
ACH-001289,-0.35398591421005243
ACH-001300,-0.4072351440383383
ACH-001301,-0.44248618551470703
ACH-001302,-0.27658985735709185
ACH-001306,-0.4405781171761469
ACH-001318,-0.4334261611475281
ACH-001322,-0.5030238596820543
ACH-001328,-0.43924852396674535
ACH-001332,-0.3318500659738031
ACH-001336,-0.6049792714079161
ACH-001346,-0.30393367194257565
ACH-001353,-0.5037027481744895
ACH-001354,-0.640079404252443
ACH-001367,-0.49866667203981196
ACH-001368,-0.3173542984837275
ACH-001374,-0.4117185554594598
ACH-001377,-0.43050573864400304
ACH-001380,-0.6338124297190407
ACH-001391,-0.4024922392808176
ACH-001408,-0.30295313150574155
ACH-001430,-0.33419768753790285
ACH-001431,-0.31795759041661786
ACH-001450,-1.0704743067872118
ACH-001496,-0.44591507050212
ACH-001500,-0.4650938946912456
ACH-001523,-0.302624650970828
ACH-001532,-0.4349725780804759
ACH-001550,-0.3415459675318173
ACH-001552,-0.5904700464771032
ACH-001554,-0.4961489349205085
ACH-001654,-0.35542749525084305
ACH-001735,-0.5183408673971859
ACH-001736,-0.468245767739366
ACH-001737,-0.6278295057131054
ACH-001740,-0.4836190716255298
ACH-001745,-0.4795374061152302
ACH-001765,-0.38936624116532825
