,IL17B (27190)
ACH-000004,0.15971246982786136
ACH-000005,0.10360943411548856
ACH-000007,0.15005978793781702
ACH-000009,0.05081478664151777
ACH-000011,0.1931033244466462
ACH-000012,0.0394590767546127
ACH-000013,0.009486322603755565
ACH-000014,0.07559570660672046
ACH-000015,-0.015301130190002371
ACH-000017,-0.032034645267628066
ACH-000018,0.09313637543218896
ACH-000019,0.17715242700977793
ACH-000021,0.08106345702966576
ACH-000022,0.028698744269260307
ACH-000025,0.16043360071822832
ACH-000028,0.061135341500764474
ACH-000030,0.07107597714259606
ACH-000035,0.1707695396424064
ACH-000036,0.07566013965664037
ACH-000037,0.12252426354766717
ACH-000039,0.092651543496217
ACH-000040,0.2388915534542256
ACH-000041,0.07441200574103922
ACH-000042,0.028063019365187087
ACH-000045,0.020360810696290428
ACH-000047,-0.040076331735113484
ACH-000052,0.08378211962670003
ACH-000053,0.009820772544387131
ACH-000054,0.08176896924620781
ACH-000055,0.20233461692046556
ACH-000060,0.05291919152899962
ACH-000067,0.07030994800039443
ACH-000070,0.03643185411160359
ACH-000075,0.08257418810491356
ACH-000078,0.10808455593670224
ACH-000082,0.09673942424709994
ACH-000085,-0.07167006929886892
ACH-000086,-0.05828949532697696
ACH-000087,-0.045888195959976834
ACH-000092,-0.001246828745003342
ACH-000095,0.07710072091999975
ACH-000097,0.08293003961699963
ACH-000098,0.0533740752531475
ACH-000099,0.0916953114043678
ACH-000108,0.01876354162292217
ACH-000113,0.14965954022635167
ACH-000116,0.07509940093361922
ACH-000118,0.0051069021178293175
ACH-000120,0.0020745198614035877
ACH-000123,0.0779345200867812
ACH-000127,0.02227444945212441
ACH-000128,0.12795178580209754
ACH-000132,0.08172209040821178
ACH-000133,0.100472319566795
ACH-000137,0.10351091529648808
ACH-000138,0.04167515774058141
ACH-000142,0.07332517448901726
ACH-000143,0.1330625951285443
ACH-000146,0.03867070011337555
ACH-000148,0.07882503412665025
ACH-000150,0.02821204833750174
ACH-000152,0.200543213693494
ACH-000153,0.10681764954229457
ACH-000159,0.1296055548051274
ACH-000160,0.03682447769931983
ACH-000163,0.0388434973839795
ACH-000167,0.1806807524017081
ACH-000168,-0.07036416982542698
ACH-000169,0.06687171445928249
ACH-000178,0.060260709268892376
ACH-000183,-0.09010541016817857
ACH-000188,0.09938775737300906
ACH-000189,-0.12572233079389186
ACH-000190,0.11694346787998187
ACH-000198,0.14143632126787173
ACH-000203,-0.02013573260805827
ACH-000204,-0.010423526837653655
ACH-000206,-0.05646853386363077
ACH-000207,0.03880307925005251
ACH-000208,0.19059150942785225
ACH-000210,0.04864335140889135
ACH-000211,0.06958613473813519
ACH-000215,0.07922327679082365
ACH-000221,0.04964227961231378
ACH-000222,-0.2652586330786867
ACH-000223,0.13217544752079904
ACH-000226,0.1345455018487961
ACH-000227,0.14534880860338198
ACH-000228,0.08376970461159905
ACH-000231,-0.007657060958550895
ACH-000232,0.04897780976625779
ACH-000233,0.019669556608416582
ACH-000234,0.10229334317022118
ACH-000235,0.10801759966769436
ACH-000237,-0.04417082234228798
ACH-000238,0.017121802176228672
ACH-000242,0.22361873547777047
ACH-000243,0.015358242886171497
ACH-000244,0.2027119890795224
ACH-000246,0.07393733622616007
ACH-000248,-0.03975041977585396
ACH-000250,0.017313040641556157
ACH-000251,0.2132909839951197
ACH-000252,-0.1640883119190689
ACH-000253,0.12357309473589148
ACH-000255,0.03693614322595001
ACH-000256,0.16109932797273924
ACH-000257,0.11739907287269208
ACH-000258,0.16571070821598646
ACH-000259,-0.01963296718127357
ACH-000260,0.10462773590767874
ACH-000261,0.0683883456856164
ACH-000262,0.1403286476770689
ACH-000263,0.004326570557308126
ACH-000264,0.16235550784602315
ACH-000265,0.006182157809582114
